	Tomato Analyzer - Shape Individual Data																																					
	Plot #	image files	Fruit	Perimeter (cm)	  Area (cm2)	  Width Mid-height (cm)	  Maximum Width (cm)	  Height Mid-width (cm)	  Maximum Height (cm)	  Fruit Shape Index External.1	  Fruit Shape Index External.2	  Proximal Fruit Blockiness (20%)	  Distal Fruit Blockiness (80%)	  Fruit Shape Triangle	  Ellipsoid	  Circular	  Rectangular	  Heart Shape	  Shoulder Height	  Proximal Angle Micro (2%)	  Proximal Angle Macro (20%)	  Proximal Indentation Area (cm2)	  Distal Angle Micro (2%)	  Distal Angle Macro (20%)	  Distal Indentation Area (cm2)	  Distal End Protrusion	  Obovoid	  Ovoid	  V. Asymmetry	  H. Asymmetry.ob	  H. Asymmetry.ov	  Width Widest Pos	  Eccentricity	  Proximal Eccentricity	  Distal Eccentricity	  Fruit Shape Index Internal	  Eccentricity Area Index	comment
unique#	Plot #	image files	Fruit	SP:0000087	SP:0000085	SP:0000133	SP:0000134	SP:0000135	SP:0000136	SP:0000040	SP:0000046	SP:0000139	SP:0000145	SP:0000049	SP:0000067	SP:0000050	SP:0000068	SP:0000062	SP:0000154	SP:0000369	SP:0000370	SP:0000079	SP:0000155	SP:0000160	SP:0000076	SP:0000077	SP:0000059	SP:0000060	SP:0000066	SP:0000161	SP:0000162	SP:0000134	SP:0000058	SP:0000064	SP:0000063	SP:0000048	SP:0000164	
1071-3	1071	2009_ca_1071_fruit_t.jpg	3	15.6388	15.3193	4.8006	4.826	3.1496	3.9624	0.8211	0.6561	0.8095	0.6984	1.1591	0.6985	0.8723	0.5645	0	0.1506	229.2624	222.3794	0.2394	345.6184	127.8829	0	0	0	0.1555	7.0129	0	4.0423	0.4615	0.6323	0.8909	0.8829	0.6533	0.5138	
1071-4	1071	2009_ca_1071_fruit_t.jpg	4	20.2433	25.9458	6.1722	6.1976	4.318	5.1308	0.8279	0.6996	0.7531	0.6749	1.1159	0.839	0.9282	0.5778	0	0.1571	269.257	233.5388	0.278	193.2832	167.6573	0.0022	0	0	0.1334	1.796	0	3.7202	0.4752	0.6766	0.8947	0.8889	0.7083	0.49	
1071-5	1071	2009_ca_1071_fruit_t.jpg	5	20.2259	27.8283	5.9182	6.0198	5.7404	6.0198	1	0.97	0.7253	0.5279	1.374	0.9201	0.9837	0.5025	0.7644	0.0308	204.8975	204.8548	0.0921	168.3915	133.2796	0	0	0	0.1896	3.5381	0	7.7542	0.3924	0.7627	0.8955	0.8867	0.9783	0.3969	
1072-1	1072	2009_ca_1072_fruit_t.jpg	1	31.71	51.1322	10.8458	11.0236	4.3434	6.8072	0.6175	0.4005	0.3232	0.5246	0.6161	0.368	0.4791	0.4364	0	0.2199	263.9492	275.0126	0.781	155.0073	136.2499	0.0005	0	0.0578	0	29.5918	19.2887	0	0.4515	0.5094	0.8889	0.8889	0.4	0.5418	
1072-2	1072	2009_ca_1072_fruit_t.jpg	2	40.4724	66.6141	11.3538	11.7348	5.5118	8.6614	0.7381	0.4855	0.8277	0.2595	3.1897	0.3237	0.6001	0.4295	0.2263	0.0025	147.5378	284.3668	0.0014	201.3122	328.8381	0.0001	0	0	0.3081	15.7706	0	33.4794	0.3724	0.5059	0.8866	0.8958	0.4831	0.5342	
1072-3	1072	2009_ca_1072_fruit_t.jpg	3	28.9775	44.2838	9.4742	9.4996	4.699	5.9436	0.6257	0.496	0.8016	0.6756	1.1865	0.6736	0.656	0.5709	0	0.1842	200.9869	233.963	0.3755	200.0846	10.2036	0	0	0	0.1749	9.9571	0	5.8257	0.4487	0.6266	0.8902	0.8795	0.4932	0.5055	
1072-4	1072	2009_ca_1072_fruit_t.jpg	4	31.5442	52.5315	10.16	10.1854	5.1562	6.9596	0.6833	0.5075	0.665	0.6925	0.9603	0.6587	0.7318	0.5415	0	0.1114	233.648	242.4197	0.4575	201.2605	227.0077	0.1251	0	0.1376	0	13.4615	7.505	0	0.5182	0.5861	0.8889	0.8791	0.5	0.5061	
1072-5	1072	2009_ca_1072_fruit_t.jpg	5	33.4402	51.0573	10.287	10.3124	3.7338	6.477	0.6281	0.363	0.3679	0.7926	0.4642	0.2758	0.3451	0.5383	0	0	125.9462	113.6683	0	147.6976	110.1888	0	0	0.2043	0	18.6969	11.4099	0	0.5333	0.4567	0.9134	0.8788	0.3602	0.6293	
1072-6	1072	2009_ca_1072_fruit_t.jpg	6	42.8617	71.8586	12.5984	12.9032	5.8674	9.271	0.7185	0.4657	0.3427	0.2177	1.5741	0.3387	0.4867	0.372	0.1648	0	151.023	142.1522	0	262.9928	340.8857	0.0409	0	0	0.2592	23.6978	0	31.5089	0.4	0.5055	0.8846	0.8932	0.4646	0.4862	
1072-7	1072	2009_ca_1072_fruit_t.jpg	7	36.6833	69.9444	12.446	12.4714	5.2832	7.1882	0.5764	0.4245	0.7694	0.7265	1.059	0.5641	0.5175	0.5989	0	0	212.6821	268.7467	0.4883	170.5049	157.6977	0.0026	0	0.1023	0	11.5071	7.6857	0	0.4982	0.5887	0.8877	0.883	0.4235	0.5286	
1072-8	1072	2009_ca_1072_fruit_t.jpg	8	42.9351	69.2379	11.9888	12.1158	6.223	7.366	0.608	0.5191	0.8199	0.6864	1.1944	0.717	0.7113	0.5801	0.1482	0	215.6349	206.1705	0.3731	184.7694	167.9931	0.0024	0	0	0.1927	7.8408	0	8.2227	0.4207	0.6713	0.8899	0.8818	0.516	0.4662	
1072-9	1072	2009_ca_1072_fruit_t.jpg	9	30.8207	58.8321	10.4648	10.4648	6.0198	7.0104	0.6699	0.5752	0.75	0.6626	1.1319	0.7913	0.756	0.5507	1.7579	0.0814	206.8565	234.9498	0.3357	178.8196	167.3245	0	0	0	0.1231	7.1491	0	7.3577	0.4819	0.6836	0.891	0.8826	0.5732	0.4689	
1072-10	1072	2009_ca_1072_fruit_t.jpg	10	33.2325	60.7934	11.0236	11.176	5.8928	7.3406	0.6568	0.5346	0.7811	0.5876	1.3294	0.7021	0.7183	0.5166	0	0.2131	266.2283	241.3129	0.3867	180.9985	169.9948	0.0015	0	0	0.1857	12.7257	0	12.7859	0.4221	0.6389	0.8889	0.8846	0.5318	0.4694	
1073-1	1073	2009_ca_1073_fruit_t.jpg	1	23.8112	32.7754	7.6708	7.6708	4.2926	5.5118	0.7185	0.5596	0.3543	0.7152	0.4954	0.6263	0.7502	0.5175	0	0.1825	268.734	243.8018	0.4118	150.4199	156.9156	0	0	0.1455	0	12.463	9.5282	0	0.4977	0.6204	0.8933	0.8816	0.5583	0.5028	
1073-2	1073	2009_ca_1073_fruit_t.jpg	2	22.907	30.6896	6.9342	7.0104	4.7498	5.6896	0.8116	0.685	0.8095	0.4139	1.9558	0.8222	0.8898	0.5431	0	0.1247	231.7116	224.4171	0.2747	126.2833	178.7033	0.0002	0.0536	0	0.2399	4.1659	0	9.7236	0.4152	0.6637	0.8916	0.881	0.6852	0.4722	
1073-3	1073	2009_ca_1073_fruit_t.jpg	3	21.8838	30.647	7.1374	7.1628	4.5212	5.461	0.7624	0.6335	0.7295	0.6299	1.1582	0.8081	0.8479	0.5283	0	0.1115	259.0158	227.6343	0.2542	164.6431	160.9189	0	0	0	0.13	7.1542	0	6.0214	0.4605	0.6636	0.8987	0.8875	0.6339	0.4741	
1073-4	1073	2009_ca_1073_fruit_t.jpg	4	23.9774	35.847	7.7724	7.8232	4.7244	5.6134	0.7175	0.6078	0.8039	0.634	1.268	0.7842	0.8256	0.5795	0.1426	0	217.8904	227.9799	0.2869	0.0462	169.8351	0.0005	0	0	0.1705	2.9318	0	7.3941	0.4661	0.6727	0.8916	0.8862	0.6066	0.4895	
1073-5	1073	2009_ca_1073_fruit_t.jpg	5	19.4443	25.3819	6.0452	6.1214	4.8768	5.2832	0.8631	0.8067	0.7395	0.5672	1.3037	0.9081	0.9469	0.5085	0.14	0	192.6048	202.3511	0.1184	163.914	158.7017	0.0003	0	0	0.16	4.971	0	5.8667	0.4231	0.7343	0.8889	0.8837	0.8	0.4235	
1074-1	1074	2009_ca_1074_fruit_t.jpg	1	19.3293	25.3535	4.9276	4.953	6.2484	6.4262	1.2974	1.268	0.6701	0.6392	1.0484	0.9655	0.9258	0.5057	0	0.0275	199.0206	160.739	0.0226	163.0616	135.8142	0	0	0.1203	0	3.0873	4.1753	0	0.5257	0.7778	0.8909	0.8869	1.2727	0.3968	
1074-2	1074	2009_ca_1074_fruit_t.jpg	2	15.5633	15.5774	3.4036	3.429	5.6642	5.6896	1.6593	1.6642	0.6343	0.6493	0.977	0.9738	0.8643	0.5184	0	0	171.728	115.9068	0	145.0373	117.6475	0	0	0.1517	0	1.435	2.7313	0	0.5134	0.7892	0.8889	0.88	1.6604	0.3932	
1074-3	1074	2009_ca_1074_fruit_t.jpg	3	15.1482	15.2619	3.5306	3.5814	5.334	5.3848	1.5035	1.5108	0.6115	0.6691	0.914	0.9634	0.8899	0.4863	0	0	215.7078	123.2219	0	163.7621	131.6274	0	0	0.1545	0	2.1232	3.5714	0	0.5283	0.7962	0.8936	0.8889	1.5273	0.3864	
1074-4	1074	2009_ca_1074_fruit_t.jpg	4	13.5364	12.3322	3.2258	3.2258	4.8006	4.8006	1.4882	1.4882	0.6772	0.5984	1.1316	0.9604	0.8887	0.4876	0.1263	0	180.6019	135.934	0	156.2726	118.7395	0	0	0	0.1052	1.766	0	2.6587	0.5026	0.7979	0.8929	0.8824	1.5	0.3837	
1074-5	1074	2009_ca_1074_fruit_t.jpg	5	12.1551	9.8348	2.8702	2.9972	4.2164	4.2164	1.4068	1.469	0.6549	0.6991	0.9367	0.7896	0.8861	0.4217	0	0	178.4827	130.519	0	156.0237	132.3489	0	0	0.2272	0	5.3212	8.4786	0	0.5964	0.8	0.8919	0.8859	1.5	0.4015	
1075-1	1075	2009_ca_1075_fruit_t.jpg	1	18.8819	24.3122	5.7658	5.8928	4.7498	5.1562	0.875	0.8238	0.7665	0.6123	1.2518	0.8781	0.9591	0.497	1.6505	0.0752	252.7547	202.3465	0.1277	353.8294	159.4107	0	0	0	0.1837	6.8861	0	6.2251	0.4335	0.7327	0.897	0.881	0.8222	0.4448	
1075-2	1075	2009_ca_1075_fruit_t.jpg	2	21.813	32.4103	6.7056	6.8072	5.5626	5.969	0.8769	0.8295	0.7538	0.5909	1.2756	0.9342	0.9672	0.5317	1.3875	0.0621	241.9805	205.2451	0.1332	162.7146	151.669	0.0002	0	0	0.1827	1.6368	0	6.0037	0.4383	0.7436	0.8923	0.8832	0.8286	0.4287	
1075-3	1075	2009_ca_1075_fruit_t.jpg	3	21.4959	30.0548	6.8072	6.8326	4.7244	5.4102	0.7918	0.694	0.7799	0.5597	1.3933	0.8653	0.9065	0.5529	0	0.1289	266.376	221.149	0.2057	167.1917	154.0097	0.0002	0	0	0.1927	2.434	0	7.0187	0.4366	0.6981	0.8916	0.8862	0.6916	0.466	
1075-4	1075	2009_ca_1075_fruit_t.jpg	4	21.6308	31.6825	6.604	6.7056	5.6896	6.096	0.9091	0.8615	0.6346	0.65	0.9763	0.9494	0.9734	0.5082	0	0.0528	228.8298	196.4959	0.0971	174.5748	160.8263	0	0	0.16	0	4.3808	4.1483	0	0.5708	0.7448	0.8812	0.89	0.8558	0.4079	
1075-5	1075	2009_ca_1075_fruit_t.jpg	5	21.8242	32.5754	6.7056	6.7564	5.842	6.0706	0.8985	0.8712	0.7083	0.6326	1.1198	0.9434	0.9721	0.514	0.2978	0.0081	201.5749	188.6091	0.0449	170.6218	158.9994	0	0	0	0.1414	4.6387	0	3.966	0.4686	0.7731	0.8932	0.8889	0.8762	0.399	
1077-1	1077	2009_ca_1077_fruit_t.jpg	1	22.7571	33.2412	7.3406	7.3914	5.0546	5.588	0.756	0.6886	0.7958	0.6298	1.2637	0.8565	0.8845	0.5711	0	0.1055	217.8502	220.9583	0.2273	165.072	158.3672	0	0	0	0.1363	1.4338	0	6.4724	0.5	0.7215	0.8977	0.8827	0.687	0.4461	
1077-2	1077	2009_ca_1077_fruit_t.jpg	2	23.3519	35.9135	7.3914	7.4676	5.3086	5.8674	0.7857	0.7182	0.8007	0.6392	1.2527	0.8668	0.9147	0.5798	1.4426	0.0646	230.4413	221.1245	0.2127	171.8725	160.6105	0	0	0	0.1986	3.087	0	7.1468	0.4286	0.7217	0.8925	0.883	0.7155	0.4566	
1077-3	1077	2009_ca_1077_fruit_t.jpg	3	19.9857	26.0703	6.4008	6.4008	4.5212	5.1816	0.8095	0.7063	0.7063	0.6071	1.1634	0.861	0.9011	0.5275	0	0.1149	224.9157	215.3049	0.1761	194.8256	0.526	0.0017	0	0	0.121	6.1281	0	5.1912	0.4706	0.6995	0.8931	0.8875	0.71	0.448	
1077-4	1077	2009_ca_1077_fruit_t.jpg	4	23.6218	36.0986	7.5184	7.5184	5.1054	6.0198	0.8007	0.6791	0.7534	0.652	1.1554	0.8236	0.8932	0.5547	0	0.1142	263.866	231.5435	0.2863	168.719	147.5383	0.0004	0	0	0.1207	5.6568	0	6.1932	0.481	0.678	0.8889	0.8889	0.678	0.47	
1077-5	1077	2009_ca_1077_fruit_t.jpg	5	22.5329	32.8199	7.0612	7.0612	5.2324	5.7404	0.8129	0.741	0.7338	0.6583	1.1148	0.8927	0.9205	0.5568	0	0.0912	241.8069	227.2539	0.1565	169.245	160.0545	0	0	0.0834	0	4.0311	4.2347	0	0.4602	0.7289	0.8913	0.8865	0.7387	0.4379	
1078-1	1078	2009_ca_1078_fruit_t.jpg	1	25.2531	39.6999	7.6454	7.6454	6.096	6.7564	0.8837	0.7973	0.6678	0.3754	1.7788	0.845	0.9179	0.4938	0.7768	0.0324	231.0435	187.8092	0.0859	123.0898	147.151	0	0	0	0.1166	7.083	0	6.1733	0.5	0.7245	0.893	0.8889	0.8	0.4119	
1078-2	1078	2009_ca_1078_fruit_t.jpg	2	19.6003	25.0522	5.3594	5.6896	5.588	5.8166	1.0223	1.0427	0.7299	0.5782	1.2623	0.9206	0.9696	0.4804	1.2784	0.0583	239.638	195.347	0.109	177.9386	137.5145	0	0	0	0.0489	5.0439	0	6.6861	0.6026	0.7719	0.9072	0.8889	1.0476	0.402	
1078-3	1078	2009_ca_1078_fruit_t.jpg	3	21.4004	27.5696	5.7912	5.8674	4.3434	5.7912	0.987	0.75	0.6886	0.7719	0.892	0.7842	0.9494	0.5736	0	0.0487	239.1909	190.5562	0.1195	308.8044	241.643	0.2242	0	0.1747	0	2.1938	5.4565	0	0.5439	0.5991	0.8889	0.8889	0.7473	0.5451	
1078-4	1078	2009_ca_1078_fruit_t.jpg	4	19.6885	25.4341	5.4102	5.4102	5.334	5.7658	1.0657	0.9859	0.7512	0.6056	1.2403	0.9292	0.9777	0.5372	0.9867	0.0425	175.6733	202.8708	0.0926	177.3277	144.3419	0	0	0	0.1481	1.8717	0	4.6745	0.467	0.7434	0.8936	0.8889	1	0.4377	
1078-5	1078	2009_ca_1078_fruit_t.jpg	5	20.2767	26.7051	6.2992	6.35	4.826	5.334	0.84	0.7661	0.6734	0.6573	1.0245	0.9093	0.942	0.5336	0	0.0693	213.5174	219.4499	0.1896	169.7597	159.4291	0	0	0.1691	0	3.8038	3.9518	0	0.5714	0.7273	0.8941	0.8889	0.7677	0.429	
1079-1	1079	2009_ca_1079_fruit_t.jpg	1	20.2905	29.1006	6.1214	6.1468	5.6896	5.8674	0.9545	0.9295	0.7178	0.5851	1.227	0.972	0.9894	0.5291	0.1315	0	188.6075	174.4835	0.0129	177.9729	150.3592	0	0	0	0.1261	2.8565	0	3.7344	0.5065	0.7739	0.89	0.8856	0.9271	0.4049	
1079-2	1079	2009_ca_1079_fruit_t.jpg	2	23.2277	37.3128	6.9088	6.9088	6.6548	6.858	0.9926	0.9632	0.6581	0.6176	1.0655	0.9617	0.9898	0.5145	0	0.0399	257.1696	195.3297	0.0888	165.4501	140.8256	0	0	0.1242	0	3.881	2.1697	0	0.5185	0.7732	0.8889	0.8851	0.963	0.3899	
1079-3	1079	2009_ca_1079_fruit_t.jpg	3	20.9098	30.3696	6.2738	6.35	5.7404	6.0198	0.948	0.915	0.7287	0.5951	1.2245	0.9558	0.9885	0.5228	0.6772	0.0266	231.5539	188.4615	0.07	166.6727	142.3026	0	0	0	0.1787	1.1356	0	5.51	0.4304	0.7627	0.8911	0.8867	0.9184	0.4114	
1079-4	1079	2009_ca_1079_fruit_t.jpg	4	21.6247	28.9309	6.35	6.35	5.9944	6.3754	1.004	0.944	0.7	0.532	1.3158	0.9338	0.9805	0.4987	0.1274	0	157.0592	128.1444	0	142.1577	147.0552	0	0	0	0.1096	4.964	0	5.1767	0.51	0.752	0.891	0.8868	0.94	0.3415	
1079-5	1079	2009_ca_1079_fruit_t.jpg	5	21.0002	30.7174	5.969	6.0198	6.2738	6.477	1.0759	1.0511	0.7106	0.5447	1.3047	0.9641	0.9772	0.4909	0.6257	0.024	222.5497	185.0934	0.0551	158.3998	138.5306	0	0	0	0.1862	2.5276	0	5.8475	0.4353	0.7717	0.8869	0.8829	1.0538	0.3986	
1080-1	1080	2009_ca_1080_fruit_t.jpg	1	29.1012	57.7786	8.8646	8.8646	7.6708	8.128	0.9169	0.8653	0.6934	0.5989	1.1579	0.9683	0.98	0.5091	0.7526	0.0311	189.9394	185.8173	0.0475	165.2625	152.911	0.0002	0	0	0.119	3.6614	0	4.0575	0.4969	0.7524	0.8856	0.8856	0.8633	0.4149	
1080-2	1080	2009_ca_1080_fruit_t.jpg	2	30.7935	61.9463	9.1694	9.271	8.382	8.5852	0.926	0.9141	0.6814	0.6676	1.0207	0.9473	0.9829	0.5127	0.9159	0.0391	253.3653	192.0507	0.0994	167.8087	157.5057	0	0	0	0.1355	5.3264	0	5.8407	0.4586	0.7834	0.8889	0.8889	0.9167	0.3781	
1080-3	1080	2009_ca_1080_fruit_t.jpg	3	28.5551	55.8418	8.2804	8.2804	7.9248	8.255	0.9969	0.9571	0.7209	0.6656	1.0829	0.9646	0.9907	0.5523	0.6666	0.0269	216.0058	190.1667	0.0658	174.555	156.8661	0.0002	0	0	0.1136	2.9414	0	3.1446	0.48	0.7654	0.8889	0.8857	0.9538	0.4149	
1080-4	1080	2009_ca_1080_fruit_t.jpg	4	28.4756	55.6825	8.6868	8.763	7.3914	7.8994	0.9014	0.8509	0.7164	0.6345	1.129	0.9408	0.9729	0.5125	1.2188	0.0542	223.4652	192.908	0.0847	163.4762	151.8142	0.0001	0	0	0.1387	5.8355	0	5.6744	0.4534	0.7484	0.8889	0.8889	0.8529	0.4258	
1080-5	1080	2009_ca_1080_fruit_t.jpg	5	30.3973	59.7044	9.1694	9.1948	7.366	8.001	0.8702	0.8033	0.7756	0.6316	1.2281	0.9167	0.9655	0.5643	1.4277	0.0643	243.9563	202.6738	0.134	170.6208	160.7489	0	0	0	0.1707	0.9108	0	7.5125	0.4476	0.7389	0.8923	0.8889	0.8056	0.4329	
1080-6	1080	2009_ca_1080_fruit_t.jpg	6	30.2742	63.3689	9.3726	9.398	8.2042	8.4836	0.9027	0.8753	0.6965	0.5799	1.2009	0.9763	0.9786	0.5173	1.0303	0.0445	220.1269	182.7008	0.0128	161.8444	148.34	0	0	0	0.1595	1.4294	0	5.8645	0.4581	0.7688	0.8889	0.8828	0.8707	0.3982	
1080-7	1080	2009_ca_1080_fruit_t.jpg	7	21.0325	30.8606	6.35	6.4008	5.8166	6.096	0.9524	0.916	0.676	0.6	1.1267	0.9717	0.9903	0.5064	0.77	0.032	240.5607	186.054	0.0658	161.4599	152.1523	0	0	0	0.1187	2.6151	0	3.2231	0.4833	0.7615	0.8922	0.8835	0.91	0.4023	
1080-8	1080	2009_ca_1080_fruit_t.jpg	8	25.7401	41.3012	7.0104	7.112	6.9596	7.4168	1.0429	0.9928	0.6594	0.6486	1.0168	0.9566	0.9828	0.5292	0	0.0392	222.3312	177.0494	0.0741	167.2429	150.2776	0.0011	0	0.1057	0	3.8144	4.6022	0	0.4897	0.7491	0.8898	0.8862	0.9909	0.4116	
1080-9	1080	2009_ca_1080_fruit_t.jpg	9	20.9719	29.1612	6.0198	6.0452	5.842	6.0452	1	0.9705	0.6709	0.654	1.0258	0.9684	0.9925	0.5132	0	0.0352	208.5468	170.4401	0.0382	170.2645	155.0919	0	0	0.1252	0	3.173	3.4473	0	0.5252	0.7764	0.8932	0.8889	0.9787	0.3989	
1080-10	1080	2009_ca_1080_fruit_t.jpg	10	27.4103	50.6509	8.3566	8.382	7.3406	7.62	0.9091	0.8784	0.6474	0.6109	1.0597	0.9689	0.9729	0.5145	0	0.0255	211.1786	218.806	0.0479	187.1887	160.0516	0.009	0	0.104	0	4.3846	4.0152	0	0.5133	0.7692	0.8915	0.8846	0.8779	0.3972	
1081-1	1081	2009_ca_1081_fruit_t.jpg	1	19.1446	24.0909	4.826	4.8514	6.35	6.5024	1.3403	1.3158	0.6158	0.6579	0.936	0.9658	0.924	0.5011	0	0.0378	192.1663	152.0604	0.0151	163.2049	131.6166	0	0	0.1453	0	2.1451	3.4316	0	0.5156	0.7843	0.8929	0.8889	1.3158	0.3606	
1081-2	1081	2009_ca_1081_fruit_t.jpg	2	14.9661	15.029	3.556	3.6322	5.2578	5.2832	1.4545	1.4786	0.6071	0.6857	0.8854	0.9539	0.8964	0.5017	0	0	148.0387	116.8645	0	141.023	126.9788	0	0	0.2058	0	1.7585	5.1268	0	0.5625	0.7923	0.8913	0.8817	1.4643	0.3807	
1081-3	1081	2009_ca_1081_fruit_t.jpg	3	16.4291	18.6277	4.2418	4.2672	5.334	5.5118	1.2917	1.2575	0.6467	0.5988	1.08	0.9417	0.9311	0.4886	0.1177	0	174.0206	162.092	0	152.8347	131.4945	0	0	0	0.0707	4.2176	0	3.5269	0.5207	0.7778	0.8936	0.8889	1.2727	0.3968	
1081-4	1081	2009_ca_1081_fruit_t.jpg	4	20.0282	27.3445	4.9276	4.9276	6.731	6.7564	1.3711	1.366	0.6907	0.6546	1.0551	0.9838	0.9132	0.5283	0.1249	0	185.4246	143.048	0	168.7532	134.5799	0	0	0	0.0997	1.1887	0	1.7668	0.4925	0.7925	0.8898	0.8824	1.3636	0.4007	
1081-5	1081	2009_ca_1081_fruit_t.jpg	5	18.8808	23.4509	4.572	4.5974	6.2738	6.4262	1.3978	1.3722	0.6833	0.5667	1.2059	0.9462	0.916	0.5274	0.1411	0	213.1669	177.782	0.0382	153.7793	126.3238	0	0	0	0.1643	4.0992	0	4.3722	0.4229	0.7778	0.895	0.8869	1.3611	0.3902	
1082-1	1082	2009_ca_1082_fruit_t.jpg	1	14.3626	14.66	4.4704	4.4958	3.937	4.0132	0.8927	0.8807	0.6932	0.642	1.0796	0.9676	0.9748	0.502	0.1385	0	173.5282	166.3472	0	174.0764	160.9156	0	0	0	0.1538	2.535	0	2.2273	0.443	0.7771	0.8905	0.8777	0.8714	0.4096	
1082-2	1082	2009_ca_1082_fruit_t.jpg	2	12.8699	11.5316	3.8608	3.8608	3.7338	3.7592	0.9737	0.9671	0.6974	0.625	1.1158	0.9851	0.9955	0.5379	0.1274	0	183.717	161.7661	0	160.6084	149.0623	0	0	0	0.1096	0.4354	0	0.5894	0.473	0.7891	0.8923	0.8788	0.9667	0.3883	
1082-3	1082	2009_ca_1082_fruit_t.jpg	3	15.5074	16.0064	4.572	4.7498	4.0386	4.1402	0.8717	0.8833	0.7556	0.6222	1.2143	0.903	0.9724	0.525	0.5914	0.021	194.3176	192.1038	0.0349	172.8165	167.7022	0	0	0	0.2857	2.2469	0	5.1559	0.3558	0.7778	0.8873	0.8811	0.875	0.4256	
1082-4	1082	2009_ca_1082_fruit_t.jpg	4	12.6692	11.3174	3.81	3.8354	3.556	3.6322	0.947	0.9333	0.7467	0.5933	1.2584	0.9688	0.9893	0.5502	0.1369	0	192.353	172.9072	0	172.7011	154.1761	0	0	0	0.1474	0.9577	0	2.7933	0.4336	0.7887	0.896	0.8819	0.9333	0.3983	
1082-5	1082	2009_ca_1082_fruit_t.jpg	5	14.0614	13.8832	4.318	4.3942	4.064	4.1402	0.9422	0.9412	0.5294	0.5412	0.9783	0.9498	0.9794	0.461	0.73	0.0296	194.6007	173.9355	0.0222	169.274	146.5548	0.0009	0	0	0.1513	3.1975	0	3.6512	0.4356	0.7901	0.8951	0.8889	0.9412	0.3646	
1082-6	1082	2009_ca_1082_fruit_t.jpg	6	14.1086	13.5961	4.1656	4.2418	3.9878	4.1402	0.976	0.9573	0.6159	0.5732	1.0745	0.9374	0.9838	0.4893	0.1343	0	206.3941	176.4615	0.0247	355.6763	157.8369	0.0005	0	0	0.1371	3.8333	0	3.9819	0.4724	0.7654	0.8921	0.8794	0.9538	0.3992	
1082-7	1082	2009_ca_1082_fruit_t.jpg	7	14.8198	15.1877	4.4704	4.4958	4.1148	4.318	0.9605	0.9205	0.5852	0.5909	0.9904	0.9109	0.9785	0.5065	0.1384	0	194.2103	184.3711	0	174.2946	166.8022	0	0	0	0.1537	4.7574	0	4.858	0.4235	0.7574	0.8889	0.8828	0.9143	0.4021	
1082-8	1082	2009_ca_1082_fruit_t.jpg	8	16.2407	18.4722	4.9276	4.953	4.4958	4.6736	0.9436	0.9124	0.7165	0.5928	1.2087	0.9527	0.9831	0.5155	0.6252	0.0242	199.877	181.1272	0.0411	175.2278	157.9357	0	0	0	0.1681	2.0164	0	4.3454	0.4348	0.765	0.8917	0.8805	0.9091	0.4086	
1082-9	1082	2009_ca_1082_fruit_t.jpg	9	14.8506	15.2103	4.5212	4.6228	4.0894	4.2418	0.9176	0.9045	0.7135	0.573	1.2451	0.9245	0.9749	0.4569	0.6791	0.0277	197.1898	175.2307	0.042	165.535	142.1323	0	0	0	0.1005	4.8373	0	4.4696	0.485	0.7711	0.8889	0.8889	0.9014	0.3945	
1082-10	1082	2009_ca_1082_fruit_t.jpg	10	13.5724	12.7735	4.1656	4.2164	3.7084	3.81	0.9036	0.8902	0.689	0.6159	1.1188	0.9657	0.9809	0.5128	0.5848	0.0228	191.0226	177.5942	0.0296	177.5794	154.632	0	0	0	0.1122	2.7047	0	2.1576	0.5	0.7785	0.8923	0.8855	0.8923	0.4018	
1083-1	1083	2009_ca_1083_fruit_t.jpg	1	21.481	30.0464	6.5532	6.604	5.1308	5.715	0.8654	0.7829	0.7442	0.6318	1.1779	0.8536	0.9421	0.5495	0	0.1242	249.3851	227.9268	0.2276	174.9671	162.4723	0.0002	0	0	0.1384	4.0938	0	6.0849	0.4356	0.7143	0.8889	0.884	0.7767	0.4442	
1083-2	1083	2009_ca_1083_fruit_t.jpg	2	25.1817	41.7289	8.2296	8.2296	5.5626	6.096	0.7407	0.6759	0.7901	0.679	1.1636	0.8717	0.884	0.5765	1.8165	0.0842	228.4306	216.8726	0.1646	176.0715	176.9277	0.0005	0	0	0.1267	3.1423	0	4.8545	0.4875	0.728	0.8923	0.8832	0.6744	0.4549	
1083-3	1083	2009_ca_1083_fruit_t.jpg	3	21.989	31.7057	6.985	6.985	5.0292	5.588	0.8	0.72	0.7127	0.6618	1.0769	0.9073	0.9176	0.5543	0	0.1045	259.7439	215.9941	0.186	182.2431	165.6049	0	0	0	0.1054	2.6895	0	2.6095	0.4909	0.7215	0.8927	0.8876	0.7248	0.4495	
1083-4	1083	2009_ca_1083_fruit_t.jpg	4	20.9088	28.9367	6.5278	6.5278	5.0038	5.5118	0.8444	0.7665	0.7315	0.6809	1.0743	0.8837	0.9394	0.5651	0	0.12	250.7875	221.2997	0.2171	168.8576	168.3806	0.0004	0	0.0996	0	3.3796	4.3008	0	0.4977	0.7222	0.8966	0.8814	0.7647	0.4427	
