	Tomato Analyzer - Color Data														
	Plot #	Plot File Name	Fruit No.	Parameter 1  (% surface w/ Hue 70-100)	Parameter 2  (% surface w/ Hue 0-50)	Avg. Red	Avg. Green	Avg. Blue	Avg. Luminosity	Avg. L	Avg. a	Avg. b	 Avg. Hue	Avg. Chroma	comment
unique#	Plot #	Plot File Name	Fruit	SP:0000351	SP:0000350	SP:0000352	SP:0000355	SP:0000356	SP:0000360	SP:0000357	SP:0000358	SP:0000359	SP:0000361	SP:0000362	
165-2	165	2009_ca_165_fruit_c.jpg	2	0.453125	91.2942	148.1852	62.6684	48.6643	92.3909	39.8242	39.4295	25.1706	32.5529	46.7787	
165-3	165	2009_ca_165_fruit_c.jpg	3	0.257122	95.9754	147.1857	68.1923	58.8193	96.5686	40.888	36.7182	20.73	29.4477	42.1658	
165-4	165	2009_ca_165_fruit_c.jpg	4	0.235486	95.362	145.6741	61.9677	51.798	92.5721	39.357	38.9967	22.7122	30.2171	45.1286	
165-5	165	2009_ca_165_fruit_c.jpg	5	0.186126	96.8636	143.8397	58.4397	49.0375	90.5221	38.3503	39.9328	23.0043	29.9452	46.085	
165-6	165	2009_ca_165_fruit_c.jpg	6	0.0268251	94.1624	149.6287	63.3575	52.3531	94.7134	40.2675	39.8108	23.7547	30.8242	46.3593	
165-7	165	2009_ca_165_fruit_c.jpg	7	0.393704	92.7112	146.0104	66.7353	55.318	94.305	40.3512	36.7881	21.9567	30.8306	42.8423	
166-1	166	2009_ca_166_fruit_c.jpg	1	1.02932	87.2227	153.045	74.5579	58.19	99.2695	41.425	28.486	27.3289	44.2189	39.8004	
166-2	166	2009_ca_166_fruit_c.jpg	2	0.706344	88.5269	132.145	57.4313	44.7476	83.0342	34.2582	28.4738	25.3041	42.1853	38.4508	
166-3	166	2009_ca_166_fruit_c.jpg	3	0.322275	92.3492	140.531	59.481	45.5311	87.3948	36.0442	30.6883	27.377	42.0432	41.4093	
166-4	166	2009_ca_166_fruit_c.jpg	4	1.54504	83.5858	135.239	60.5966	44.9893	84.6251	35.4295	28.04	26.7135	44.0572	39.1618	
166-5	166	2009_ca_166_fruit_c.jpg	5	1.4005	91.3682	133.863	57.189	44.777	83.9398	34.4748	29.2403	25.6324	41.5078	39.2293	
166-6	166	2009_ca_166_fruit_c.jpg	6	0.921972	85.7677	129.682	58.7974	45.0403	81.9994	34.1292	26.8091	24.8708	44.0297	36.9793	
166-7	166	2009_ca_166_fruit_c.jpg	7	1.27601	71.33	144.928	69.0478	49.923	91.4978	38.843	27.6826	28.341	45.88	40.1056	
166-8	166	2009_ca_166_fruit_c.jpg	8	2.50934	89.9787	136.972	62.9302	50.6378	88.1433	36.3394	27.7937	24.6907	42.4665	37.6136	
167-1	167	2009_ca_167_fruit_c.jpg	1	0.345539	80.3033	145.869	68.5617	52.7921	93.2601	40.6604	35.4546	23.7914	33.8631	42.6973	
167-2	167	2009_ca_167_fruit_c.jpg	2	1.1755	89.9861	136.9088	59.9665	47.4919	86.626	37.4554	36.2185	22.3919	31.7262	42.5814	
167-3	167	2009_ca_167_fruit_c.jpg	3	0.858343	79.4815	141.243	67.3524	52.4497	90.9883	39.6584	34.212	22.4662	33.2919	40.9291	
167-4	167	2009_ca_167_fruit_c.jpg	4	0.849395	81.337	149.6516	70.7929	54.6677	95.847	41.7089	35.948	24.2051	33.9538	43.3375	
167-5	167	2009_ca_167_fruit_c.jpg	5	1.4044	87.9769	146.6665	69.7378	54.7712	94.6156	41.0374	35.2658	23.1707	33.3061	42.1966	
167-6	167	2009_ca_167_fruit_c.jpg	6	0.618119	89.4318	147.3044	67.9009	55.5445	95.1935	40.788	36.6077	22.5416	31.6232	42.9913	
167-7	167	2009_ca_167_fruit_c.jpg	7	0.348793	80.7757	144.4772	68.8963	54.963	93.5858	40.5326	34.8762	22.3694	32.6759	41.4336	
168-1	168	2009_ca_168_fruit_c.jpg	1	3.31479	55.9889	133.899	70.4704	50.4104	86.5882	37.4284	22.4778	25.9576	49.5237	34.9444	
168-2	168	2009_ca_168_fruit_c.jpg	2	0.306449	94.3344	149.725	60.2553	46.3089	91.9988	37.8453	33.7235	29.4405	41.3271	45.0686	
168-3	168	2009_ca_168_fruit_c.jpg	3	0.264072	91.1026	138.787	58.7349	47.0504	87.2481	35.6609	30.4881	25.9585	40.927	40.3639	
168-4	168	2009_ca_168_fruit_c.jpg	4	0.540339	79.7108	147.373	67.5287	50.454	92.9199	38.9457	29.4247	28.3121	43.9929	41.2894	
168-5	168	2009_ca_168_fruit_c.jpg	5	1.03431	82.9268	153.492	76.4691	60.8037	100.627	41.9234	27.7483	26.3589	44.0417	38.7019	
168-6	168	2009_ca_168_fruit_c.jpg	6	0.0566564	96.5709	146.501	55.7025	47.1703	90.59	36.5011	34.7949	27.2195	38.6126	44.4842	
168-7	168	2009_ca_168_fruit_c.jpg	7	0.106566	91.2352	146.294	63.8152	51.3767	92.7615	38.0262	30.9687	26.66	41.1084	41.1904	
169-1	169	2009_ca_169_fruit_c.jpg	1	0.710932	93.5741	142.9372	62.0287	52.2156	91.3757	38.9001	37.8675	21.7688	29.8932	43.6787	
169-2	169	2009_ca_169_fruit_c.jpg	2	0.638072	91.067	142.0095	62.4662	50.2382	90.1372	38.824	37.0824	22.7573	31.5372	43.5086	
169-3	169	2009_ca_169_fruit_c.jpg	3	0.437095	91.4836	141.3556	60.8338	48.632	89.0887	38.4032	37.5966	23.1753	31.6505	44.1656	
169-4	169	2009_ca_169_fruit_c.jpg	4	0.527339	89.273	147.6589	64.0811	50.8252	93.2335	40.0773	38.5075	24.3561	32.3135	45.5636	
169-5	169	2009_ca_169_fruit_c.jpg	5	0.969433	84.7379	145.8193	65.4074	50.4954	92.1834	40.0515	36.9063	24.3944	33.4639	44.2398	
169-6	169	2009_ca_169_fruit_c.jpg	6	0.456178	94.0252	137.2142	56.5951	48.1115	86.6988	36.9061	38.2229	21.3028	29.1323	43.7584	
169-7	169	2009_ca_169_fruit_c.jpg	7	0.519973	87.5473	140.9612	59.2247	45.7444	87.6969	37.9788	38.0818	24.2972	32.5389	45.1728	
169-8	169	2009_ca_169_fruit_c.jpg	8	0.754453	91.5348	142.508	62.1238	50.3223	90.5282	38.8805	37.3856	22.9048	31.4943	43.8442	
170-1	170	2009_ca_170_fruit_c.jpg	1	1.15067	80.9616	152.2719	66.8404	47.503	93.7687	41.2738	38.7437	27.6294	35.4939	47.5863	
170-2	170	2009_ca_170_fruit_c.jpg	2	2.42194	71.5365	149.8304	70.4035	48.3957	93.1708	41.6258	35.6849	27.5135	37.6327	45.0601	
170-3	170	2009_ca_170_fruit_c.jpg	3	0.350558	95.1788	145.117	59.6123	49.3939	91.0536	38.8348	39.9272	23.3523	30.3221	46.2548	
170-4	170	2009_ca_170_fruit_c.jpg	4	0.631506	86.7261	153.1508	67.8139	52.2949	96.3709	41.7016	38.797	25.6315	33.451	46.4993	
170-5	170	2009_ca_170_fruit_c.jpg	5	0.61232	93.7421	145.905	60.1371	47.9389	90.9037	39.0113	39.8657	24.4044	31.4736	46.7423	
170-6	170	2009_ca_170_fruit_c.jpg	6	2.41267	74.2969	154.1186	74.388	54.3567	97.7824	43.2046	35.6798	26.2157	36.3065	44.2754	
170-7	170	2009_ca_170_fruit_c.jpg	7	1.20715	81.6641	154.0376	72.6372	55.5346	98.3936	42.8129	36.7295	25.2212	34.4764	44.5552	
171-1	171	2009_ca_171_fruit_c.jpg	1	1.46808	85.0189	155.8275	71.7988	57.2061	99.8465	42.9984	38.0177	24.6221	32.929	45.2945	
171-2	171	2009_ca_171_fruit_c.jpg	2	0.663298	79.2277	150.6647	75.3836	60.8707	99.0618	42.9293	34.2229	22.175	32.9416	40.7791	
171-3	171	2009_ca_171_fruit_c.jpg	3	1.27287	79.9882	155.5809	76.8996	61.6498	101.7925	43.9929	35.449	23.3697	33.3948	42.459	
171-4	171	2009_ca_171_fruit_c.jpg	4	2.34704	82.2026	159.7804	83.7539	67.8456	106.8978	46.085	33.7365	22.6961	33.9305	40.6603	
171-5	171	2009_ca_171_fruit_c.jpg	5	4.39298	79.4838	152.8622	84.0024	70.0343	104.6077	45.1934	30.856	20.0531	33.0196	36.7997	
171-6	171	2009_ca_171_fruit_c.jpg	6	0.532155	86.5268	153.536	72.4174	57.466	98.9485	42.7127	36.8424	23.9691	33.0474	43.9531	
171-7	171	2009_ca_171_fruit_c.jpg	7	1.0658	92.8846	152.2336	66.9585	56.6697	97.7661	41.5467	39.2214	22.9253	30.3067	45.4301	
172-1	172	2009_ca_172_fruit_c.jpg	1	0.0935734	96.8194	155.0874	69.7138	61.2346	101.4863	42.412	39.2579	21.6684	28.8965	44.8409	
172-2	172	2009_ca_172_fruit_c.jpg	2	0.371705	96.1631	151.2076	68.1833	60.1396	98.9699	41.5536	38.4351	21.0451	28.7029	43.8196	
172-3	172	2009_ca_172_fruit_c.jpg	3	0.264106	96.5727	153.9462	63.492	52.4687	96.8044	40.9521	41.468	24.7788	30.86	48.3072	
172-4	172	2009_ca_172_fruit_c.jpg	4	0.180195	96.8794	140.33	57.7993	52.5924	90.4365	37.7006	39.2038	19.9937	27.0213	44.0078	
172-5	172	2009_ca_172_fruit_c.jpg	5	0.185922	97.2488	144.8819	62.5805	53.439	93.1085	39.3027	38.5263	21.7218	29.4151	44.228	
172-6	172	2009_ca_172_fruit_c.jpg	6	0.281604	94.0558	145.8138	59.6361	48.4696	91.0845	38.852	40.0791	24.0048	30.9189	46.7179	
172-7	172	2009_ca_172_fruit_c.jpg	7	0.0495973	98.9053	146.2644	57.1305	50.6891	92.3041	38.513	41.7949	22.3294	28.1139	47.3858	
172-8	172	2009_ca_172_fruit_c.jpg	8	0.175916	97.7326	143.7857	68.1763	64.7165	97.5672	40.4822	35.8416	16.6659	24.9378	39.5269	
173-1	173	2009_ca_173_fruit_c.jpg	1	0.574014	97.5297	139.025	53.6547	47.3233	87.2027	34.7589	33.1345	24.737	37.5016	41.6267	
173-2	173	2009_ca_173_fruit_c.jpg	2	0.0477384	97.4341	152.022	62.3108	55.407	97.0129	38.7855	34.1267	25.4914	37.3337	42.8869	
173-3	173	2009_ca_173_fruit_c.jpg	3	10.1677	59.1968	163.287	95.0339	74.8453	111.92	47.6999	22.6735	26.2225	49.784	35.687	
173-4	173	2009_ca_173_fruit_c.jpg	4	0.216641	85.6661	153.13	67.4159	51.2835	95.8918	39.798	31.7681	29.0637	42.7643	43.4773	
173-5	173	2009_ca_173_fruit_c.jpg	5	0.0997239	96.2543	146.986	62.7037	50.1642	92.5952	37.8274	31.7763	27.1693	40.8826	42.0442	
173-6	173	2009_ca_173_fruit_c.jpg	6	0.115334	98.1699	148.527	60.6097	55.2078	95.3186	37.8107	33.6966	24.247	36.2746	41.7497	
173-7	173	2009_ca_173_fruit_c.jpg	7	0.374744	97.424	138.515	55.6947	48.4424	87.5196	35.0465	32.0201	24.3925	38.3927	40.5249	
174-1	174	2009_ca_174_fruit_c.jpg	1	1.42498	90.4595	140.77	59.2638	48.3326	88.7637	36.1633	30.9903	25.8767	40.1572	40.8596	
174-2	174	2009_ca_174_fruit_c.jpg	2	11.0572	74.5412	148.767	72.5531	52.0265	94.39	40.3341	27.2323	29.135	47.309	40.9933	
174-3	174	2009_ca_174_fruit_c.jpg	3	0.887191	94.4296	143.519	65.5354	55.5588	93.4862	37.9123	29.3589	24.0622	39.9414	38.2564	
174-4	174	2009_ca_174_fruit_c.jpg	4	0.904644	91.7596	146.373	68.6555	57.612	95.8455	39.1073	28.9189	24.4779	40.5456	38.222	
174-5	174	2009_ca_174_fruit_c.jpg	5	1.37591	84.4185	148.124	68.0883	53.3924	94.6795	39.1911	29.5444	26.9887	42.6335	40.5129	
174-6	174	2009_ca_174_fruit_c.jpg	6	0.491541	96.2604	136.199	58.2007	51.8159	87.9447	35.2016	30.1478	22.5163	38.1489	37.9609	
174-7	174	2009_ca_174_fruit_c.jpg	7	0.866312	95.0352	137.385	60.5013	53.1357	89.3239	35.8473	29.4712	22.6367	38.3433	37.5025	
174-8	174	2009_ca_174_fruit_c.jpg	8	3.85616	79.5992	140.648	62.92	46.0337	87.5892	36.8458	28.9107	27.8837	44.0256	41.0068	
175-1	175	2009_ca_175_fruit_c.jpg	1	1.93567	63.6298	167.633	93.864	74.5909	113.804	48.0655	25.0522	26.9178	47.407	37.3965	
175-2	175	2009_ca_175_fruit_c.jpg	2	0.155547	83.8299	147.791	66.7689	49.4028	92.6003	38.7977	29.9411	28.7699	44.3846	41.8533	
175-3	175	2009_ca_175_fruit_c.jpg	3	10.1273	49.7185	169.511	95.5794	69.5411	112.383	48.6837	24.3599	30.474	51.9905	39.9337	
175-4	175	2009_ca_175_fruit_c.jpg	4	3.47347	53.113	166.262	94.1591	71.1148	111.624	47.8408	24.0307	28.4842	50.1473	37.8952	
175-5	175	2009_ca_175_fruit_c.jpg	5	1.74078	74.3244	154.372	75.3765	56.9256	99.2257	41.8144	28.3912	28.5337	45.728	40.7555	
175-6	175	2009_ca_175_fruit_c.jpg	6	1.94994	59.5691	162.456	83.7254	60.2393	104.657	44.8805	27.2873	30.5899	48.4745	41.6235	
175-7	175	2009_ca_175_fruit_c.jpg	7	1.00073	75.465	164.18	93.4633	77.3975	113.574	47.4905	24.1653	24.5077	45.8911	34.7842	
175-8	175	2009_ca_175_fruit_c.jpg	8	0.324238	83.121	155.694	76.4567	60.5817	101.53	42.2757	28.6294	27.1095	44.2427	39.8185	
176-1	176	2009_ca_176_fruit_c.jpg	1	0.244336	92.3384	146.59	62.7255	51.1254	92.8298	37.8947	31.5684	26.7127	40.7243	41.6605	
176-2	176	2009_ca_176_fruit_c.jpg	2	0.404922	94.6446	145.833	65.081	53.9333	93.5806	38.2657	30.382	25.534	40.8578	40.0476	
176-3	176	2009_ca_176_fruit_c.jpg	3	0.313974	96.6868	144.125	58.7851	50.2859	91.0858	36.7197	32.5725	25.6891	39.277	41.7604	
176-4	176	2009_ca_176_fruit_c.jpg	4	0.393493	87.6156	151.729	66.3209	52.2599	95.5414	39.4611	31.8248	28.0371	42.2102	42.9039	
176-5	176	2009_ca_176_fruit_c.jpg	5	0.230068	89.8025	143.071	62.0874	50.7907	90.9555	37.1384	30.6229	25.7874	40.6215	40.4227	
176-6	176	2009_ca_176_fruit_c.jpg	6	0.193901	96.7104	143.923	59.6852	52.9617	91.8971	36.8683	32.3214	24.2003	38.3142	40.7506	
176-7	176	2009_ca_176_fruit_c.jpg	7	0.0169786	99.3223	138.272	53.3688	46.2323	86.5924	34.5274	32.9349	25.1339	37.3243	41.5613	
176-8	176	2009_ca_176_fruit_c.jpg	8	0.764894	88.4713	142.687	66.3484	53.642	92.2699	37.9535	28.4454	25.2113	42.0055	38.3531	
177-1	177	2009_ca_177_fruit_c.jpg	1	0.345185	89.7337	134.049	58.5081	47.5222	85.1007	34.8807	28.8441	24.5379	41.665	38.2534	
177-2	177	2009_ca_177_fruit_c.jpg	2	0.277559	96.1922	142.26	58.0665	48.0212	89.367	36.1592	32.1681	26.1954	39.5257	41.7024	
177-3	177	2009_ca_177_fruit_c.jpg	3	0.113202	97.5766	143.928	54.878	46.4307	89.2361	35.8757	34.171	26.8649	38.8802	43.7008	
177-4	177	2009_ca_177_fruit_c.jpg	4	0.429973	94.6937	143.484	57.3749	47.342	89.5498	36.2796	32.8083	26.8278	39.7141	42.6763	
177-5	177	2009_ca_177_fruit_c.jpg	5	0.491637	94.0467	139.873	58.278	46.8771	87.6231	35.7491	31.136	26.1983	40.5715	41.0256	
177-6	177	2009_ca_177_fruit_c.jpg	6	0.701091	95.7623	142.253	62.3712	53.9442	92.006	37.1269	30.4079	23.999	39.2681	39.0256	
177-7	177	2009_ca_177_fruit_c.jpg	7	0.408238	96.3858	138.023	52.3134	42.5746	84.7876	34.2383	33.1486	26.8068	39.3831	42.8637	
177-8	177	2009_ca_177_fruit_c.jpg	8	2.77353	82.3524	152.743	75.6502	59.8642	99.8609	41.6844	27.8866	26.6144	43.7157	39.1779	
178-1	178	2009_ca_178_fruit_c.jpg	1	0.310314	91.6197	142.872	64.7021	53.9089	92.2011	37.6802	29.4533	24.6561	41.0327	38.8085	
178-2	178	2009_ca_178_fruit_c.jpg	2	0.502932	96.9401	135.664	53.667	46.2671	85.2746	34.1617	31.8303	24.481	38.3763	40.4245	
178-3	178	2009_ca_178_fruit_c.jpg	3	0.651268	85.6115	143.169	72.6905	61.9945	96.1548	39.5744	25.9384	22.3892	41.9587	34.7404	
178-4	178	2009_ca_178_fruit_c.jpg	4	0.409255	97.1272	146.537	62.6362	54.3036	94.2254	37.929	31.8232	24.9557	38.3803	40.6813	
178-5	178	2009_ca_178_fruit_c.jpg	5	0.163943	97.5789	137.069	55.0035	47.6399	86.4878	34.674	31.8153	24.3633	38.4405	40.3344	
178-6	178	2009_ca_178_fruit_c.jpg	6	0.178293	97.3758	128.151	50.5967	42.6195	80.0822	32.1586	30.3987	23.8827	38.7319	38.8764	
178-7	178	2009_ca_178_fruit_c.jpg	7	0.294707	97.3222	142.927	61.9999	53.8845	92.3078	37.1324	30.8252	23.9799	38.4587	39.2951	
178-8	178	2009_ca_178_fruit_c.jpg	8	0.280913	97.1173	141.613	59.1904	50.1678	89.9668	36.2799	31.5112	25.0648	39.1265	40.5053	
179-1	179	2009_ca_179_fruit_c.jpg	1	2.68137	87.3438	153.716	65.8408	50.1208	95.6205	39.6821	32.5568	29.6234	42.4472	44.6843	
179-2	179	2009_ca_179_fruit_c.jpg	2	0.146853	97.6601	146.699	58.1915	48.2711	91.4143	36.9345	33.7713	27.146	39.4086	43.5865	
179-3	179	2009_ca_179_fruit_c.jpg	3	0.236635	97.8732	144.22	52.2657	46.4582	89.2985	35.4249	35.5925	26.2945	37.0637	44.4796	
179-4	179	2009_ca_179_fruit_c.jpg	4	0.593389	96.7536	148.317	61.1712	50.8939	93.4671	37.8416	33.0016	26.8862	39.5426	42.8375	
179-5	179	2009_ca_179_fruit_c.jpg	5	0.187203	91.1101	146.903	67.2545	55.8464	95.1779	38.8731	29.7707	25.165	40.3476	39.2903	
179-6	179	2009_ca_179_fruit_c.jpg	6	0.328325	89.9505	147.032	68.3709	55.6645	95.1318	39.0972	29.2532	25.5991	41.8591	39.2265	
179-7	179	2009_ca_179_fruit_c.jpg	7	0.695723	88.1519	148.134	65.9562	53.8721	94.8189	38.8167	30.6889	26.2474	40.9315	40.8584	
179-8	179	2009_ca_179_fruit_c.jpg	8	0.279801	97.3289	141.013	56.7862	48.2431	88.5832	35.7235	32.3566	25.4222	39.0834	41.4485	
180-1	180	2009_ca_180_fruit_c.jpg	1	0.409667	94.0233	148.8144	59.4587	46.6226	91.6113	39.3151	41.2796	25.7104	31.9162	48.6315	
180-2	180	2009_ca_180_fruit_c.jpg	2	1.8038	48.792	159.1125	87.3615	65.2088	105.4115	46.7151	31.0742	25.1894	39.0289	40.0014	
180-3	180	2009_ca_180_fruit_c.jpg	3	0.876706	82.362	151.4812	74.257	59.3576	99.0465	42.7508	35.0446	23.1181	33.4119	41.983	
180-4	180	2009_ca_180_fruit_c.jpg	4	0.0668257	91.9295	145.455	58.1611	45.239	89.4771	38.4845	40.5538	25.3265	31.9855	47.8126	
180-5	180	2009_ca_180_fruit_c.jpg	5	0.390393	89.4462	143.2332	62.7008	50.0289	90.6651	39.0543	37.4154	23.2956	31.9073	44.0749	
180-6	180	2009_ca_180_fruit_c.jpg	6	1.85044	77.7097	157.0404	79.1375	63.4718	103.4587	44.6924	34.8313	23.5134	34.022	42.025	
180-7	180	2009_ca_180_fruit_c.jpg	7	0.227644	93.2414	142.6443	59.2565	47.383	89.1157	38.2885	38.9238	23.7716	31.4134	45.6087	
180-8	180	2009_ca_180_fruit_c.jpg	8	0.296205	86.1742	152.3293	69.8551	54.8694	97.3293	41.9441	37.5353	24.5955	33.2354	44.8758	
181-1	181	2009_ca_181_fruit_c.jpg	1	0.0748969	98.4678	133.5695	51.0922	43.6506	83.0392	35.1684	39.5744	21.6058	28.6325	45.0882	
181-2	181	2009_ca_181_fruit_c.jpg	2	0.368099	94.0251	144.9993	68.2531	58.1878	95.3502	40.5705	35.7195	20.6127	29.988	41.2403	
181-3	181	2009_ca_181_fruit_c.jpg	3	0.148563	95.0561	133.8267	54.7537	45.642	84.0207	35.9153	37.7883	21.3855	29.5068	43.42	
181-4	181	2009_ca_181_fruit_c.jpg	4	0.37868	98.4865	137.3044	49.0734	41.0783	83.7022	35.3802	41.9309	23.5216	29.2907	48.0777	
181-5	181	2009_ca_181_fruit_c.jpg	5	2.14724	74.6989	143.1753	67.8631	49.0064	90.3478	40.0253	34.4322	24.9657	35.9447	42.5307	
181-6	181	2009_ca_181_fruit_c.jpg	6	1.59258	82.7034	136.4916	62.7399	47.5835	86.426	37.9269	34.4872	22.8529	33.5305	41.3718	
181-7	181	2009_ca_181_fruit_c.jpg	7	0.90534	93.1237	139.0426	54.492	43.6962	85.7767	36.7104	39.8656	23.7586	30.7936	46.4084	
181-8	181	2009_ca_181_fruit_c.jpg	8	4.98729	58.2254	142.7646	75.2516	53.6773	92.3754	41.5725	30.2403	24.3158	38.8022	38.8038	
182-1	182	2009_ca_182_fruit_c.jpg	1	3.2383	70.8061	151.1551	74.2518	52.751	95.7878	42.6483	34.4213	26.4203	37.5083	43.3919	
182-2	182	2009_ca_182_fruit_c.jpg	2	0.719142	87.6733	138.3823	59.56	45.4349	86.2535	37.5894	36.9191	23.8296	32.8405	43.9416	
182-3	182	2009_ca_182_fruit_c.jpg	3	0.97935	77.9164	143.7062	66.8208	48.8478	90.4803	39.8887	35.262	24.9748	35.3085	43.2105	
182-4	182	2009_ca_182_fruit_c.jpg	4	5.02	54.3033	140.6038	72.9764	49.0738	89.1513	40.7293	30.3033	25.7725	40.3807	39.7808	
182-5	182	2009_ca_182_fruit_c.jpg	5	12.446	23.6333	159.4243	94.2197	60.4895	103.4364	48.1459	26.7619	29.4099	47.6989	39.7636	
182-6	182	2009_ca_182_fruit_c.jpg	6	0.64891	92.1023	138.9851	57.7517	44.6809	86.2537	37.2924	38.1504	23.9065	32.0729	45.022	
182-7	182	2009_ca_182_fruit_c.jpg	7	0.600721	75.9901	136.1063	61.4485	44.3008	84.7517	37.577	34.8323	24.3767	34.9855	42.5149	
183-1	183	2009_ca_183_fruit_c.jpg	1	0.53634	87.2703	150.5158	65.1765	51.4953	94.714	40.7913	39.057	24.9449	32.5656	46.3433	
183-2	183	2009_ca_183_fruit_c.jpg	2	1.56614	71.6966	148.5146	74.9463	57.9291	97.0011	42.4525	33.2321	23.3978	35.1483	40.6427	
183-3	183	2009_ca_183_fruit_c.jpg	3	0.553436	84.4041	149.1205	68.1754	54.5147	95.4938	41.1672	37.1005	23.607	32.4686	43.9743	
183-4	183	2009_ca_183_fruit_c.jpg	4	0.495727	81.0009	154.2772	73.4067	57.1362	99.2504	42.9994	36.4904	24.6906	34.0835	44.0588	
183-5	183	2009_ca_183_fruit_c.jpg	5	0.710889	79.2336	152.4	74.7342	58.348	98.9662	42.9709	35.0303	23.9707	34.3832	42.4466	
183-6	183	2009_ca_183_fruit_c.jpg	6	0.725804	90.8158	138.8651	60.3236	48.8419	88.0442	37.8662	36.9378	22.2441	31.0565	43.1184	
183-7	183	2009_ca_183_fruit_c.jpg	7	0.324525	88.8618	146.9085	63.6376	50.3213	92.5267	39.8501	38.485	24.2265	32.1906	45.4754	
183-8	183	2009_ca_183_fruit_c.jpg	8	0.193422	75.6561	153.3696	73.1329	55.5937	98.0937	42.7641	36.2182	25.2388	34.8708	44.1447	
184-1	184	2009_ca_184_fruit_c.jpg	1	2.05477	61.7394	148.6638	72.8306	50.2858	93.4904	41.9132	33.9308	26.8646	38.3702	43.2783	
184-2	184	2009_ca_184_fruit_c.jpg	2	0.140084	92.1652	148.6017	65.6897	54.711	95.3314	40.5909	38.3261	22.7892	30.7363	44.5896	
184-3	184	2009_ca_184_fruit_c.jpg	3	0.716914	92.3309	137.1612	59.4968	49.543	87.5995	37.4431	36.7298	21.2267	30.0243	42.4223	
184-4	184	2009_ca_184_fruit_c.jpg	4	0.451906	76.5531	150.2315	72.0275	54.5051	96.2385	42.0316	35.4192	24.8308	35.0326	43.2561	
184-5	184	2009_ca_184_fruit_c.jpg	5	0.824189	87.6788	137.6474	59.0376	46.3438	86.3347	37.386	36.97	23.0117	31.9	43.5467	
184-6	184	2009_ca_184_fruit_c.jpg	6	0.434849	90.6706	145.1854	64.0589	52.6898	92.7221	39.6677	37.7383	22.6348	30.9546	44.0058	
184-7	184	2009_ca_184_fruit_c.jpg	7	0.672574	92.2168	138.3488	56.2126	46.103	86.5194	36.9788	38.7665	22.7036	30.3554	44.9254	
184-8	184	2009_ca_184_fruit_c.jpg	8	0.42252	93.0856	137.1344	58.3515	49.0548	87.191	37.2378	37.3614	21.261	29.6426	42.9873	
185-1	185	2009_ca_185_fruit_c.jpg	1	0.618918	94.3447	151.4657	69.2111	58.3746	98.5397	41.7382	37.8273	22.1792	30.3843	43.85	
185-2	185	2009_ca_185_fruit_c.jpg	2	0.446871	95.1395	144.9722	57.1835	47.7923	90.2663	38.3213	41.0632	23.6342	29.9229	47.3789	
185-3	185	2009_ca_185_fruit_c.jpg	3	6.4082	76.396	148.9164	73.4007	53.8273	95.2346	42.1348	34.0374	25.0961	36.4017	42.289	
185-4	185	2009_ca_185_fruit_c.jpg	4	2.74909	76.5781	150.7444	70.1431	52.428	95.4102	41.774	36.4955	25.4656	34.9063	44.5019	
185-5	185	2009_ca_185_fruit_c.jpg	5	0.577381	89.6108	145.5634	66.5943	56.1184	94.5417	40.2701	36.758	21.3291	30.1247	42.498	
185-6	185	2009_ca_185_fruit_c.jpg	6	3.08455	78.3311	145.2145	72.8188	56.8998	94.8923	41.48	33.0254	22.3467	34.0843	39.8755	
185-7	185	2009_ca_185_fruit_c.jpg	7	0.527584	97.8643	137.7545	50.6606	45.182	85.4441	35.862	41.5243	21.7042	27.5954	46.8545	
185-8	185	2009_ca_185_fruit_c.jpg	8	4.34329	80.2223	145.3954	71.7208	56.4266	94.661	41.3088	33.7118	22.392	33.5928	40.4708	
186-1	186	2009_ca_186_fruit_c.jpg	1	0.31549	87.7418	150.7705	69.9105	56.6318	97.34	41.7425	37.0136	23.2831	32.1716	43.7276	
186-2	186	2009_ca_186_fruit_c.jpg	2	0.450501	83.9769	145.4649	62.157	47.5325	90.6744	39.2741	38.4784	25.0859	33.1022	45.9335	
186-3	186	2009_ca_186_fruit_c.jpg	3	0.63149	93.642	141.0351	55.7788	46.4921	87.9969	37.3807	40.0681	23.1614	30.03	46.2807	
186-4	186	2009_ca_186_fruit_c.jpg	4	0.569444	91.9301	150.8014	65.4588	53.5401	95.918	40.8841	39.1762	23.9634	31.4534	45.924	
186-5	186	2009_ca_186_fruit_c.jpg	5	0.306642	94.1162	143.7556	61.5551	51.8356	91.7599	38.9467	38.4653	22.1296	29.9124	44.3768	
186-6	186	2009_ca_186_fruit_c.jpg	6	0.082179	93.8732	139.1704	54.4313	45.4365	86.587	36.7896	40.0105	22.8739	29.7565	46.0875	
186-7	186	2009_ca_186_fruit_c.jpg	7	1.67314	78.3932	144.3393	69.0345	52.1218	92.3195	40.5029	34.4936	23.9977	34.8269	42.0202	
187-1	187	2009_ca_187_fruit_c.jpg	1	9.86389	31.2632	153.2188	91.5361	62.536	101.5113	46.717	25.7706	26.339	45.6249	36.8492	
187-2	187	2009_ca_187_fruit_c.jpg	2	1.04512	79.8087	151.6396	78.0294	63.3034	100.8903	43.5807	33.2534	21.7435	33.1796	39.7312	
187-3	187	2009_ca_187_fruit_c.jpg	3	5.33366	59.0982	160.7679	99.9919	83.3411	114.7157	49.9392	25.9105	19.1366	36.4483	32.2112	
