	Tomato Analyzer - Color Data														
	Plot #	 File Name	Fruit No.	Parameter 1  (% surface w/ Hue 70-100)	Parameter 2  (% surface w/ Hue 0-50)	Avg. Red	Avg. Green	Avg. Blue	Avg. Luminosity	Avg. L	Avg. a	Avg. b	 Avg. Hue	Avg. Chroma	comment 
unique#	Plot #	Plot File Name	Fruit	SP:0000351	SP:0000350	SP:0000352	SP:0000355	SP:0000356	SP:0000360	SP:0000357	SP:0000358	SP:0000359	SP:0000361	SP:0000362	
158-4	158	2010_ca_158_fruit_C.jpg	4	.	.	131.6944	65.7529	43.1244	82.2665	37.7235	30.1295	25.1067	39.8042	39.2191	data normalized to color checker
158-5	158	2010_ca_158_fruit_C.jpg	5	.	.	128.6372	65.514	44.3702	81.4152	37.2251	29.0415	23.6948	39.2108	37.4814	data normalized to color checker
159-1	159	2010_ca_159_fruit_C.jpg	1	.	.	136.2494	51.844	42.3163	84.025	35.7805	39.9423	23.2978	30.2544	46.2404	data normalized to color checker
159-2	159	2010_ca_159_fruit_C.jpg	2	.	.	140.1405	62.3429	45.8614	87.5291	38.3896	36.0679	24.6439	34.3434	43.6831	data normalized to color checker
159-3	159	2010_ca_159_fruit_C.jpg	3	.	.	136.0619	54.9532	41.5386	83.5749	36.2398	38.2159	24.2822	32.4317	45.2778	data normalized to color checker
159-4	159	2010_ca_159_fruit_C.jpg	4	.	.	150.9889	71.9351	49.8807	94.5254	42.0245	35.412	27.3401	37.6703	44.738	data normalized to color checker
159-5	159	2010_ca_159_fruit_C.jpg	5	.	.	145.4772	92.7962	49.7435	91.8685	45.8802	20.2174	31.8749	57.6142	37.7459	data normalized to color checker
160-1	160	2010_ca_160_fruit_C.jpg	1	.	.	139.309	60.4392	45.3151	86.8814	37.8678	36.7643	24.2915	33.4542	44.0646	data normalized to color checker
160-2	160	2010_ca_160_fruit_C.jpg	2	.	.	138.9722	79.3943	54.1033	90.859	42.0157	25.8618	24.4701	43.4161	35.6036	data normalized to color checker
160-3	160	2010_ca_160_fruit_C.jpg	3	.	.	145.5728	95.5647	60.0326	96.7554	46.6648	19.4011	27.3978	54.6967	33.5715	data normalized to color checker
160-4	160	2010_ca_160_fruit_C.jpg	4	.	.	134.8096	64.1468	47.6754	85.8751	37.9845	32.8516	22.887	34.8641	40.038	data normalized to color checker
160-5	160	2010_ca_160_fruit_C.jpg	5	.	.	135.987	58.9515	43.3898	84.4121	37.0234	36.0694	24.2126	33.8726	43.4425	data normalized to color checker
161-1	161	2010_ca_161_fruit_C.jpg	1	.	.	134.5699	87.9469	50.4624	87.0741	43.2605	18.294	28.0186	56.8585	33.4621	data normalized to color checker
161-2	161	2010_ca_161_fruit_C.jpg	2	.	.	124.1927	57.8945	41.0664	77.7657	34.8434	31.4926	22.3401	35.351	38.6117	data normalized to color checker
161-3	161	2010_ca_161_fruit_C.jpg	3	.	.	131.2053	64.0739	44.1848	82.5355	37.2622	31.0942	23.8887	37.534	39.2112	data normalized to color checker
161-4	161	2010_ca_161_fruit_C.jpg	4	.	.	119.2692	67.1653	39.3889	74.6624	36.1547	23.3817	24.6594	46.5235	33.9822	data normalized to color checker
161-5	161	2010_ca_161_fruit_C.jpg	5	.	.	124.0469	59.6023	41.2071	77.7654	35.1922	30.4306	22.7325	36.7607	37.9841	data normalized to color checker
162-1	162	2010_ca_162_fruit_C.jpg	1	.	.	144.7903	79.0181	58.1631	95.5075	42.7148	29.2197	23.3872	38.6735	37.4266	data normalized to color checker
162-2	162	2010_ca_162_fruit_C.jpg	2	.	.	143.3395	84.9671	61.9543	96.6088	43.8955	25.2571	22.7311	41.9868	33.9798	data normalized to color checker
162-3	162	2010_ca_162_fruit_C.jpg	3	.	.	138.2513	57.8996	40.5417	84.1369	37.1381	37.4389	26.1025	34.8843	45.64	data normalized to color checker
162-4	162	2010_ca_162_fruit_C.jpg	4	.	.	132.329	52.059	40.1858	81.1827	35.0214	38.2475	23.4154	31.4753	44.8459	data normalized to color checker
162-5	162	2010_ca_162_fruit_C.jpg	5	.	.	139.1379	58.9692	45.6146	86.9402	37.55	37.6075	23.7144	32.2345	44.46	data normalized to color checker
163-1	163	2010_ca_163_fruit_C.jpg	1	.	.	149.7381	121.7851	42.4082	90.4219	53.4687	3.6357	43.7389	85.2484	43.8897	data normalized to color checker
163-2	163	2010_ca_163_fruit_C.jpg	2	.	.	140.342	89.0506	37.4868	83.6842	44.2006	19.3178	35.9653	61.7587	40.825	data normalized to color checker
163-3	163	2010_ca_163_fruit_C.jpg	3	.	.	137.5459	111.4258	45.5933	86.1956	49.5163	4.2281	38.0254	83.6553	38.2598	data normalized to color checker
163-4	163	2010_ca_163_fruit_C.jpg	4	.	.	138.2543	101.3824	40.1196	83.9406	46.9661	10.5785	37.7363	74.3404	39.191	data normalized to color checker
163-5	163	2010_ca_163_fruit_C.jpg	5	.	.	137.6087	101.7928	40.6452	83.887	47.0268	10.0573	37.478	74.9785	38.804	data normalized to color checker
164-1	164	2010_ca_164_fruit_C.jpg	1	.	.	130.068	55.8369	41.9894	80.9504	35.3733	35.3734	22.6648	32.6489	42.0115	data normalized to color checker
164-2	164	2010_ca_164_fruit_C.jpg	2	.	.	131.0796	52.8616	42.3503	81.581	35.0095	37.4579	21.9968	30.4232	43.4391	data normalized to color checker
164-3	164	2010_ca_164_fruit_C.jpg	3	.	.	123.5487	55.4521	41.9192	77.8441	34.2435	32.8061	20.966	32.5822	38.9335	data normalized to color checker
164-4	164	2010_ca_164_fruit_C.jpg	4	.	.	131.3536	66.0278	51.3351	85.9637	37.8706	30.5241	20.3785	33.7278	36.7016	data normalized to color checker
166-1	166	2010_ca_166_fruit_C.jpg	1	.	.	148.59	74.9981	46.5977	91.8529	42.3639	32.2628	29.4371	42.3778	43.6741	data normalized to color checker
166-2	166	2010_ca_166_fruit_C.jpg	2	.	.	138.4632	69.1389	51.2424	89.273	39.6524	31.6793	23.1522	36.1606	39.2378	data normalized to color checker
166-3	166	2010_ca_166_fruit_C.jpg	3	.	.	131.2405	56.4639	42.3289	81.6785	35.7912	35.3552	23.0841	33.1413	42.224	data normalized to color checker
166-4	166	2010_ca_166_fruit_C.jpg	4	.	.	147.0687	77.8778	48.6407	92.0984	42.7577	30.0358	28.7947	43.7915	41.6087	data normalized to color checker
166-5	166	2010_ca_166_fruit_C.jpg	5	.	.	141.8935	76.934	54.7163	92.5215	41.7834	28.9006	23.9751	39.6781	37.5506	data normalized to color checker
167-1	167	2010_ca_167_fruit_C.jpg	1	.	.	127.2924	67.1896	45.0659	81.1093	37.381	27.5247	23.3279	40.2822	36.0805	data normalized to color checker
167-2	167	2010_ca_167_fruit_C.jpg	2	.	.	127.2025	66.8774	40.6406	78.9847	37.233	27.3293	25.597	43.1253	37.4446	data normalized to color checker
167-3	167	2010_ca_167_fruit_C.jpg	3	.	.	131.5842	73.5775	45.3123	83.2452	39.4637	25.4787	25.9627	45.5391	36.3761	data normalized to color checker
167-4	167	2010_ca_167_fruit_C.jpg	4	.	.	143.9635	91.7876	56.9316	94.5389	45.477	20.7725	27.6118	53.0457	34.553	data normalized to color checker
167-5	167	2010_ca_167_fruit_C.jpg	5	.	.	130.4842	68.2847	44.9493	82.5559	38.0994	28.2822	24.423	40.8121	37.368	data normalized to color checker
168-1	168	2010_ca_168_fruit_C.jpg	1	.	.	133.909	71.1824	50.133	86.608	39.3403	28.368	23.1656	39.2354	36.625	data normalized to color checker
168-2	168	2010_ca_168_fruit_C.jpg	2	.	.	124.7396	59.2046	40.327	77.6777	35.2145	30.7884	23.2167	37.019	38.5609	data normalized to color checker
168-3	168	2010_ca_168_fruit_C.jpg	3	.	.	131.3885	76.7402	52.0475	86.3228	40.2079	23.9862	23.1772	44.0173	33.3545	data normalized to color checker
168-4	168	2010_ca_168_fruit_C.jpg	4	.	.	141.7454	86.372	56.7739	93.4204	43.9536	23.0991	25.6308	47.974	34.5037	data normalized to color checker
168-5	168	2010_ca_168_fruit_C.jpg	5	.	.	129.9844	54.1903	43.7161	81.7321	35.1236	36.3273	21.3462	30.4387	42.1347	data normalized to color checker
169-1	169	2010_ca_169_fruit_C.jpg	1	.	.	118.1883	87.3384	55.2381	81.6124	41.1917	11.1379	22.2337	63.3916	24.8674	data normalized to color checker
169-2	169	2010_ca_169_fruit_C.jpg	2	.	.	126.1883	78.6912	49.7312	82.7847	39.8604	20.1693	23.8822	49.8179	31.2595	data normalized to color checker
169-3	169	2010_ca_169_fruit_C.jpg	3	.	.	119.2317	69.7034	47.7312	78.5698	36.7949	22.4265	20.7594	42.7893	30.5598	data normalized to color checker
169-4	169	2010_ca_169_fruit_C.jpg	4	.	.	127.9949	83.8944	49.9952	83.7591	41.436	17.6791	25.7315	55.5087	31.2195	data normalized to color checker
169-5	169	2010_ca_169_fruit_C.jpg	5	.	.	126.7053	76.6735	49.7647	83.0442	39.4528	21.7144	23.4235	47.1684	31.9401	data normalized to color checker
170-1	170	2010_ca_170_fruit_C.jpg	1	.	.	134.0952	53.9977	41.1854	82.4819	35.7367	37.9202	23.8097	32.1243	44.7755	data normalized to color checker
170-2	170	2010_ca_170_fruit_C.jpg	2	.	.	138.5559	59.1513	35.6116	81.9601	37.4339	36.4726	29.1427	38.6259	46.6856	data normalized to color checker
170-3	170	2010_ca_170_fruit_C.jpg	3	.	.	135.6403	64.1464	46.191	85.5663	38.0397	33.1641	23.8637	35.7374	40.8575	data normalized to color checker
170-4	170	2010_ca_170_fruit_C.jpg	4	.	.	136.0727	58.93	38.0879	81.9572	37.0186	35.6803	27.1238	37.2417	44.8195	data normalized to color checker
170-5	170	2010_ca_170_fruit_C.jpg	5	.	.	137.7937	64.6549	49.3054	88.0451	38.4923	34.0199	22.7742	33.7999	40.9392	data normalized to color checker
171-1	171	2010_ca_171_fruit_C.jpg	1	.	.	129.1376	59.931	44.387	81.6582	36.1352	32.6894	22.1951	34.1753	39.5122	data normalized to color checker
171-2	171	2010_ca_171_fruit_C.jpg	2	.	.	127.861	52.9452	41.035	79.4787	34.4945	35.953	22.0255	31.4924	42.1632	data normalized to color checker
171-3	171	2010_ca_171_fruit_C.jpg	3	.	.	138.5434	78.3872	44.4285	86.1044	41.5231	25.6673	29.2245	48.7078	38.8958	data normalized to color checker
171-4	171	2010_ca_171_fruit_C.jpg	4	.	.	132.184	64.6975	49.1571	85.333	37.651	31.5732	21.471	34.2172	38.1821	data normalized to color checker
171-5	171	2010_ca_171_fruit_C.jpg	5	.	.	129.9766	68.4227	46.8529	83.2138	38.1305	28.1236	23.3975	39.7589	36.5839	data normalized to color checker
172-1	172	2010_ca_172_fruit_C.jpg	1	.	.	144.1906	70.9868	45.5211	89.2759	40.7867	32.6771	28.0028	40.595	43.0343	data normalized to color checker
172-2	172	2010_ca_172_fruit_C.jpg	2	.	.	131.6857	62.0792	41.5037	81.5009	36.9453	32.2682	25.005	37.7725	40.8226	data normalized to color checker
172-3	172	2010_ca_172_fruit_C.jpg	3	.	.	156.081	85.8585	56.0765	99.8386	45.7392	29.8716	28.7863	43.94	41.4845	data normalized to color checker
172-4	172	2010_ca_172_fruit_C.jpg	4	.	.	138.3914	58.0858	42.5316	85.1389	37.2691	37.5175	25.0872	33.7699	45.1324	data normalized to color checker
172-5	172	2010_ca_172_fruit_C.jpg	5	.	.	127.8562	50.35	38.8103	78.4278	33.993	37.1649	22.7297	31.4495	43.5645	data normalized to color checker
173-1	173	2010_ca_173_fruit_C.jpg	1	.	.	141.7972	92.8515	60.6396	95.2643	45.4888	19.4671	25.4764	52.6157	32.0626	data normalized to color checker
173-2	173	2010_ca_173_fruit_C.jpg	2	.	.	136.8748	85.2279	49.4886	87.7	42.9149	20.9442	28.1435	53.3436	35.0815	data normalized to color checker
173-3	173	2010_ca_173_fruit_C.jpg	3	.	.	136.6376	83.6132	57.2759	91.2534	42.6371	22.5137	23.4502	46.1672	32.5081	data normalized to color checker
173-4	173	2010_ca_173_fruit_C.jpg	4	.	.	138.1922	59.988	43.5367	85.5188	37.5623	36.4466	24.8609	34.2986	44.1182	data normalized to color checker
173-5	173	2010_ca_173_fruit_C.jpg	5	.	.	130.5015	54.0903	40.1972	80.3272	35.1275	36.3072	23.4144	32.8178	43.2023	data normalized to color checker
174-1	174	2010_ca_174_fruit_C.jpg	1	.	.	136.9794	58.9267	41.9782	84.2127	37.169	36.3607	25.2536	34.7811	44.2701	data normalized to color checker
174-2	174	2010_ca_174_fruit_C.jpg	2	.	.	133.5165	53.6085	41.0954	82.1618	35.556	37.8596	23.6122	31.9509	44.6194	data normalized to color checker
174-3	174	2010_ca_174_fruit_C.jpg	3	.	.	142.1674	56.5102	41.7084	86.5256	37.5737	39.8392	26.1405	33.271	47.6496	data normalized to color checker
174-4	174	2010_ca_174_fruit_C.jpg	4	.	.	140.474	60.7343	42.0413	85.8866	38.1047	36.7565	26.5088	35.7992	45.3184	data normalized to color checker
174-5	174	2010_ca_174_fruit_C.jpg	5	.	.	140.3949	76.9315	49.9271	89.5631	41.5544	27.8251	26.4453	43.5436	38.3874	data normalized to color checker
175-1	175	2010_ca_175_fruit_C.jpg	1	.	.	134.0954	77.5592	51.1051	87.1531	40.8567	24.5445	24.5822	45.044	34.7378	data normalized to color checker
175-2	175	2010_ca_175_fruit_C.jpg	2	.	.	130.155	77.2771	48.3535	84.004	40.1434	22.7619	25.0236	47.7099	33.8273	data normalized to color checker
175-3	175	2010_ca_175_fruit_C.jpg	3	.	.	134.3211	74.2511	48.6478	86.103	40.0445	26.5286	24.9394	43.2314	36.4108	data normalized to color checker
175-4	175	2010_ca_175_fruit_C.jpg	4	.	.	130.1263	101.0544	59.2227	89.1059	46.2344	8.3751	26.7866	72.6377	28.0654	data normalized to color checker
176-1	176	2010_ca_176_fruit_C.jpg	1	.	.	138.2305	67.1322	50.8012	88.9512	39.1963	32.8108	22.8065	34.8028	39.9586	data normalized to color checker
176-2	176	2010_ca_176_fruit_C.jpg	2	.	.	127.6402	58.0667	43.485	80.5219	35.6159	32.8899	22.0043	33.7836	39.5719	data normalized to color checker
176-3	176	2010_ca_176_fruit_C.jpg	3	.	.	146.2851	86.9728	50.9409	92.8123	44.6908	24.2514	29.9069	50.9616	38.504	data normalized to color checker
176-4	176	2010_ca_176_fruit_C.jpg	4	.	.	143.8538	73.4508	55.8983	94.0003	41.3482	31.9408	22.8065	35.5277	39.2473	data normalized to color checker
176-5	176	2010_ca_176_fruit_C.jpg	5	.	.	136.2373	79.3143	56.8261	90.8527	41.6017	25.0201	22.3769	41.808	33.5668	data normalized to color checker
177-1	177	2010_ca_177_fruit_C.jpg	1	.	.	139.2466	57.9802	45.3821	86.8755	37.3819	38.1318	23.598	31.7515	44.8431	data normalized to color checker
177-2	177	2010_ca_177_fruit_C.jpg	2	.	.	133.7594	57.3495	45.8224	84.5018	36.3305	36.2954	21.7659	30.9505	42.3215	data normalized to color checker
177-3	177	2010_ca_177_fruit_C.jpg	3	.	.	141.6272	69.4896	52.2851	91.2483	40.1839	33.0022	23.3315	35.2591	40.4166	data normalized to color checker
177-4	177	2010_ca_177_fruit_C.jpg	4	.	.	142.7199	66.8992	53.0229	92.1101	39.7474	35.1245	22.3153	32.4286	41.6137	data normalized to color checker
177-5	177	2010_ca_177_fruit_C.jpg	5	.	.	138.2787	74.3467	57.3639	92.063	40.7463	29.0878	20.877	35.6679	35.8043	data normalized to color checker
178-1	178	2010_ca_178_fruit_C.jpg	1	.	.	143.3372	111.0401	52.7803	92.2906	50.1879	7.9391	35.3743	77.3505	36.2542	data normalized to color checker
178-2	178	2010_ca_178_fruit_C.jpg	2	.	.	150.2051	124.749	63.1447	100.3999	54.536	3.6005	35.8254	84.261	36.0059	data normalized to color checker
178-3	178	2010_ca_178_fruit_C.jpg	3	.	.	157.071	137.5465	69.4432	106.5949	58.6286	-0.4834	37.8311	90.7321	37.8342	data normalized to color checker
178-4	178	2010_ca_178_fruit_C.jpg	4	.	.	165.8437	145.6369	76.0543	113.8344	61.6353	-0.4925	38.3591	90.7356	38.3622	data normalized to color checker
179-1	179	2010_ca_179_fruit_C.jpg	1	.	.	131.9826	85.1647	43.6897	82.6691	42.2294	18.2424	30.0855	58.7694	35.1841	data normalized to color checker
179-10	179	2010_ca_179_fruit_C.jpg	10	.	.	122.6648	68.8262	41.2285	77.1233	37.0882	24.0767	24.8387	45.8925	34.5926	data normalized to color checker
179-2	179	2010_ca_179_fruit_C.jpg	2	.	.	136.2113	80.7277	47.55	86.4759	41.7598	23.3192	27.6842	49.8917	36.1967	data normalized to color checker
179-3	179	2010_ca_179_fruit_C.jpg	3	.	.	126.1055	70.8802	42.6953	79.4356	38.0139	24.441	25.3762	46.0755	35.2323	data normalized to color checker
179-4	179	2010_ca_179_fruit_C.jpg	4	.	.	134.77	84.401	40.8602	82.6494	42.3756	19.8935	31.7811	57.9552	37.4938	data normalized to color checker
179-5	179	2010_ca_179_fruit_C.jpg	5	.	.	124.5928	89.5469	47.0695	80.7822	42.4319	12.0905	28.3934	66.9346	30.8604	data normalized to color checker
179-6	179	2010_ca_179_fruit_C.jpg	6	.	.	125.6931	65.5972	41.9204	78.8765	36.7623	27.5542	24.2237	41.3197	36.6882	data normalized to color checker
179-7	179	2010_ca_179_fruit_C.jpg	7	.	.	127.4513	92.7834	43.3135	80.3599	43.5759	10.9997	31.8846	70.9663	33.7286	data normalized to color checker
179-8	179	2010_ca_179_fruit_C.jpg	8	.	.	126.1666	80.5719	44.0345	80.0946	40.3585	18.4076	27.547	56.2482	33.1312	data normalized to color checker
179-9	179	2010_ca_179_fruit_C.jpg	9	.	.	124.7695	81.534	43.5605	79.214	40.4004	17.0111	27.8591	58.5913	32.6421	data normalized to color checker
180-1	180	2010_ca_180_fruit_C.jpg	1	.	.	146.2093	66.6656	46.5671	90.7173	40.1752	36.1866	26.7664	36.4895	45.0101	data normalized to color checker
180-2	180	2010_ca_180_fruit_C.jpg	2	.	.	143.233	77.855	51.6128	91.6915	42.1652	28.6531	26.3094	42.5582	38.8997	data normalized to color checker
180-3	180	2010_ca_180_fruit_C.jpg	3	.	.	150.2742	74.3142	51.6749	95.0345	42.4379	33.8472	26.8673	38.442	43.2144	data normalized to color checker
180-4	180	2010_ca_180_fruit_C.jpg	4	.	.	143.4219	83.6542	57.3683	94.49	43.536	25.649	24.8127	44.0505	35.6867	data normalized to color checker
180-5	180	2010_ca_180_fruit_C.jpg	5	.	.	144.753	79.4034	58.3549	95.5788	42.776	28.9825	23.3829	38.8964	37.2391	data normalized to color checker
181-6	181	2010_ca_181-001_fruit_C.jpg	6	.	.	137.1164	81.8121	43.5818	85.0344	42.119	22.7976	30.4558	53.1834	38.0432	data normalized to color checker
181-7	181	2010_ca_181-001_fruit_C.jpg	7	.	.	133.866	68.3717	42.561	83.0237	38.5904	29.5685	26.5644	41.9366	39.7488	data normalized to color checker
181-8	181	2010_ca_181-001_fruit_C.jpg	8	.	.	137.7602	80.2331	41.303	84.2649	41.7834	23.9526	31.1882	52.4757	39.3247	data normalized to color checker
181-9	181	2010_ca_181-001_fruit_C.jpg	9	.	.	124.7784	96.3384	35.696	75.5383	44.1232	6.8148	35.9824	79.2756	36.6221	data normalized to color checker
181-10	181	2010_ca_181-001_fruit_C.jpg	10	.	.	138.7143	87.6969	47.3335	87.5519	43.7016	20.1023	30.3572	56.4878	36.4096	data normalized to color checker
181-1	181	2010_ca_181_fruit_C.jpg	1	.	.	142.9051	92.7958	51.6086	91.5359	45.5351	19.1829	30.5323	57.8596	36.0583	data normalized to color checker
181-2	181	2010_ca_181_fruit_C.jpg	2	.	.	132.3478	62.1648	38.9566	80.6123	37.0142	32.3767	26.5529	39.3559	41.8725	data normalized to color checker
181-3	181	2010_ca_181_fruit_C.jpg	3	.	.	135.5125	75.2909	43.745	84.3562	40.358	26.1372	28.1422	47.1155	38.4075	data normalized to color checker
181-4	181	2010_ca_181_fruit_C.jpg	4	.	.	125.0885	55.6049	37.3712	76.4507	34.5018	33.0146	24.0431	36.0642	40.8416	data normalized to color checker
181-5	181	2010_ca_181_fruit_C.jpg	5	.	.	120.0959	59.5981	39.0307	74.8821	34.5487	28.5218	22.9229	38.7888	36.5917	data normalized to color checker
182-1	182	2010_ca_182_fruit_C.jpg	1	.	.	136.5258	68.1686	53.0468	89.2091	39.0709	31.7384	21.2105	33.7544	38.1735	data normalized to color checker
182-2	182	2010_ca_182_fruit_C.jpg	2	.	.	139.2255	69.1978	50.7429	89.3968	39.6789	32.0483	23.382	36.114	39.6713	data normalized to color checker
182-3	182	2010_ca_182_fruit_C.jpg	3	.	.	138.2068	84.5499	45.7176	86.5526	42.9899	21.634	30.1369	54.327	37.098	data normalized to color checker
182-4	182	2010_ca_182_fruit_C.jpg	4	.	.	136.266	65.2868	51.8818	88.5396	38.4182	33.2301	21.0141	32.3084	39.3171	data normalized to color checker
182-5	182	2010_ca_182_fruit_C.jpg	5	.	.	136.6384	72.5752	47.2997	86.5582	39.9758	28.5861	25.694	41.9501	38.4363	data normalized to color checker
183-1	183	2010_ca_183_fruit_C.jpg	1	.	.	140.2048	66.6011	50.081	89.5434	39.2571	33.9725	23.3329	34.482	41.2135	data normalized to color checker
183-2	183	2010_ca_183_fruit_C.jpg	2	.	.	135.2362	56.1891	43.3111	84.0175	36.3707	37.3546	23.367	32.0278	44.0611	data normalized to color checker
183-3	183	2010_ca_183_fruit_C.jpg	3	.	.	129.1796	53.1625	41.4617	80.2989	34.7286	36.4643	22.1134	31.2343	42.6456	data normalized to color checker
183-4	183	2010_ca_183_fruit_C.jpg	4	.	.	134.083	54.3607	44.4754	84.023	35.8454	37.9285	21.9912	30.1054	43.8427	data normalized to color checker
183-5	183	2010_ca_183_fruit_C.jpg	5	.	.	132.6004	53.4571	43.8737	83.0423	35.3849	37.8989	21.6835	29.7757	43.6635	data normalized to color checker
185-1	185	2010_ca_185_fruit_C.jpg	1	.	.	158.3159	102.2275	20.8514	84.314	49.4826	18.9865	48.6337	68.6744	52.2084	data normalized to color checker
185-2	185	2010_ca_185_fruit_C.jpg	2	.	.	150.3451	109.6734	42.4095	90.7081	50.5525	11.4948	40.8636	74.2889	42.4496	data normalized to color checker
185-3	185	2010_ca_185_fruit_C.jpg	3	.	.	147.7361	84.8028	24.4529	81.0301	44.0639	24.8929	41.9781	59.3322	48.8038	data normalized to color checker
185-4	185	2010_ca_185_fruit_C.jpg	4	.	.	147.6865	103.4333	35.1685	86.0494	48.5924	13.642	42.0562	72.0282	44.2135	data normalized to color checker
185-5	185	2010_ca_185_fruit_C.jpg	5	.	.	149.1182	103.6885	37.8579	87.9888	48.8307	14.3206	41.1575	70.8148	43.5777	data normalized to color checker
186-1	186	2010_ca_186_fruit_C.jpg	1	.	.	140.7939	70.4135	46.6056	88.1878	40.1386	31.68	26.5077	39.9203	41.3072	data normalized to color checker
186-2	186	2010_ca_186_fruit_C.jpg	2	.	.	134.3068	65.2501	47.4716	85.5425	38.0496	32.0345	23.2132	35.9282	39.5609	data normalized to color checker
186-3	186	2010_ca_186_fruit_C.jpg	3	.	.	132.4192	73.7701	47.2688	84.5588	39.5855	25.9835	25.1831	44.1037	36.1847	data normalized to color checker
186-4	186	2010_ca_186_fruit_C.jpg	4	.	.	143.074	88.7839	52.6765	92.1179	44.6167	21.9073	28.7618	52.7042	36.1548	data normalized to color checker
186-5	186	2010_ca_186_fruit_C.jpg	5	.	.	139.0171	80.1735	49.9134	88.9082	42.0876	25.2098	27.0141	46.9787	36.9499	data normalized to color checker
187-1	187	2010_ca_187_fruit_C.jpg	1	.	.	153.5368	128.215	34.8727	88.6632	55.5328	1.1107	49.1931	88.7065	49.2056	data normalized to color checker
187-2	187	2010_ca_187_fruit_C.jpg	2	.	.	144.468	119.1663	43.9205	88.6529	52.2996	2.861	41.9043	86.0942	42.0019	data normalized to color checker
187-3	187	2010_ca_187_fruit_C.jpg	3	.	.	146.2943	123.8687	47.4309	91.165	53.7785	1.0011	42.1358	88.639	42.1477	data normalized to color checker
187-4	187	2010_ca_187_fruit_C.jpg	4	.	.	138.7579	119.6913	49.6654	88.6682	51.8812	0.0826	38.8797	89.8783	38.8798	data normalized to color checker
187-5	187	2010_ca_187_fruit_C.jpg	5	.	.	137.9993	122.858	44.2357	85.8071	52.6487	-2.7782	42.004	93.7841	42.0958	data normalized to color checker
188-1	188	2010_ca_188_fruit_C.jpg	1	.	.	137.0835	83.9616	44.895	85.6369	42.7096	21.3939	30.2489	54.7297	37.0499	data normalized to color checker
188-2	188	2010_ca_188_fruit_C.jpg	2	.	.	127.2271	74.9171	42.9464	80.0817	39.2259	22.3059	26.7817	50.2099	34.8541	data normalized to color checker
188-3	188	2010_ca_188_fruit_C.jpg	3	.	.	137.6849	68.619	46.2409	86.5533	39.2825	31.3607	25.4484	39.0584	40.3871	data normalized to color checker
188-4	188	2010_ca_188_fruit_C.jpg	4	.	.	132.0477	53.9856	40.7937	81.3348	35.3471	37.1491	23.4142	32.2222	43.9122	data normalized to color checker
188-5	188	2010_ca_188_fruit_C.jpg	5	.	.	132.7207	62.1097	40.5495	81.5387	37.1314	32.6081	25.7459	38.2931	41.5468	data normalized to color checker
189-1	189	2010_ca_189_fruit_C.jpg	1	.	.	136.2178	71.1892	44.3278	84.9626	39.6264	28.9124	26.9185	42.9546	39.5036	data normalized to color checker
189-2	189	2010_ca_189_fruit_C.jpg	2	.	.	123.0597	52.9609	41.4384	77.4094	33.6642	34.0149	20.4957	31.071	39.7126	data normalized to color checker
189-3	189	2010_ca_189_fruit_C.jpg	3	.	.	136.5263	82.2849	43.8314	84.874	42.1491	22.1304	30.2168	53.7814	37.4541	data normalized to color checker
189-4	189	2010_ca_189_fruit_C.jpg	4	.	.	136.344	82.7525	47.3204	86.4302	42.3147	22.0663	28.5572	52.3066	36.0893	data normalized to color checker
189-5	189	2010_ca_189_fruit_C.jpg	5	.	.	140.6776	89.7784	50.7268	90.0726	44.6057	19.962	29.6751	56.0718	35.7644	data normalized to color checker
191-1	191	2010_ca_191_fruit_C.jpg	1	.	.	132.2425	68.0285	46.1874	83.9669	38.3171	29.3294	24.0647	39.3688	37.9384	data normalized to color checker
191-2	191	2010_ca_191_fruit_C.jpg	2	.	.	132.7692	72.9138	44.4339	83.3896	39.4546	26.3986	26.4875	45.0963	37.3962	data normalized to color checker
191-3	191	2010_ca_191_fruit_C.jpg	3	.	.	138.531	73.0544	45.1843	86.4541	40.3466	28.9442	27.3447	43.3724	39.8183	data normalized to color checker
191-4	191	2010_ca_191_fruit_C.jpg	4	.	.	126.6715	66.8667	41.3886	79.0863	37.2545	27.0998	25.145	42.8573	36.9685	data normalized to color checker
191-5	191	2010_ca_191_fruit_C.jpg	5	.	.	142.5592	95.193	49.8835	90.5604	46.0576	17.3213	31.9066	61.5035	36.3051	data normalized to color checker
192-1	192	2010_ca_192_fruit_C.jpg	1	.	.	139.07	99.8824	31.0257	80.0431	46.6356	11.4333	41.4141	74.5666	42.9634	data normalized to color checker
192-2	192	2010_ca_192_fruit_C.jpg	2	.	.	133.9051	97.4634	30.8239	77.5196	45.4358	10.3802	40.0153	75.4577	41.3398	data normalized to color checker
192-3	192	2010_ca_192_fruit_C.jpg	3	.	.	130.0237	93.6031	33.3067	76.8614	43.9611	11.0834	37.1839	73.4022	38.8005	data normalized to color checker
192-4	192	2010_ca_192_fruit_C.jpg	4	.	.	133.5682	80.4705	27.4258	75.7619	41.1056	20.9836	37.0283	60.4602	42.5606	data normalized to color checker
192-5	192	2010_ca_192_fruit_C.jpg	5	.	.	138.1017	103.0387	31.8309	79.9683	47.3449	8.9299	41.804	77.9421	42.7471	data normalized to color checker
194-1	194	2010_ca_194_fruit_C.jpg	1	.	.	135.3067	62.6207	44.499	84.6131	37.6608	33.6861	24.3611	35.8736	41.5718	data normalized to color checker
