	Tomato Analyzer - Shape Individual Data																																					
	Plot #	image files	Fruit	Perimeter (cm)	  Area (cm2)	  Width Mid-height (cm)	  Maximum Width (cm)	  Height Mid-width (cm)	  Maximum Height (cm)	  Fruit Shape Index External.1	  Fruit Shape Index External.2	  Proximal Fruit Blockiness (20%)	  Distal Fruit Blockiness (80%)	  Fruit Shape Triangle	  Ellipsoid	  Circular	  Rectangular	  Heart Shape	  Shoulder Height	  Proximal Angle Micro (2%)	  Proximal Angle Macro (20%)	  Proximal Indentation Area (cm2)	  Distal Angle Micro (2%)	  Distal Angle Macro (20%)	  Distal Indentation Area (cm2)	  Distal End Protrusion	  Obovoid	  Ovoid	  V. Asymmetry	  H. Asymmetry.ob	  H. Asymmetry.ov	  Width Widest Pos	  Eccentricity	  Proximal Eccentricity	  Distal Eccentricity	  Fruit Shape Index Internal	  Eccentricity Area Index	comment
unique#	Plot #	image files	Fruit	SP:0000087	SP:0000085	SP:0000133	SP:0000134	SP:0000135	SP:0000136	SP:0000040	SP:0000046	SP:0000139	SP:0000145	SP:0000049	SP:0000067	SP:0000050	SP:0000068	SP:0000062	SP:0000154	SP:0000369	SP:0000370	SP:0000079	SP:0000155	SP:0000160	SP:0000076	SP:0000077	SP:0000059	SP:0000060	SP:0000066	SP:0000161	SP:0000162	SP:0000384	SP:0000058	SP:0000064	SP:0000063	SP:0000048	SP:0000164	
5202-1	5202	2010_fl_5202_fruit-t.jpg	1	45.4627	126.1514	14.2494	14.3002	9.8806	11.049	0.7726	0.6934	0.8895	0.7897	1.1264	0.9546	0.0979	0.5325	.	0.0821	206.4965	149.6408	0.1582	174.885	118.8469	0	0	0	0.1353	0.0914	0	0.1258	0.5011	0.7143	0.8908	0.8857	0.692	0.4422	TA version 3
5202-2	5202	2010_fl_5202_fruit-t.jpg	2	43.6934	119.4785	12.8778	13.0556	10.3124	11.4554	0.8774	0.8008	0.8856	0.8008	1.1059	0.9651	0.0594	0.5348	.	0.0684	209.0148	135.4928	0.1543	169.955	119.2982	0	0	0	0.1613	0.0651	0	0.1258	0.4668	0.7111	0.884	0.8815	0.796	0.4544	TA version 3
5202-3	5202	2010_fl_5202_fruit-t.jpg	3	38.1135	98.4146	11.557	11.6078	10.2362	10.922	0.9409	0.8857	0.8593	0.7714	1.114	0.9691	0.0537	0.4668	.	0.0503	239.0862	131.724	0.0666	173.3791	106.1797	0	0	0	0.1186	0.1453	0	0.1349	0.4698	0.7459	0.8889	0.884	0.884	0.4036	TA version 3
5202-4	5202	2010_fl_5202_fruit-t.jpg	4	39.3933	101.9114	11.7602	11.7602	9.9568	10.9982	0.9352	0.8467	0.8445	0.8207	1.0289	0.9691	0.048	0.5234	.	0.0815	208.1575	128.7957	0.2044	172.3084	117.7533	0	0	0.1148	0	0.0833	0.0837	0	0.5104	0.7222	0.8864	0.8864	0.8478	0.4291	TA version 3
5202-5	5202	2010_fl_5202_fruit-t.jpg	5	38.1074	93.845	11.303	11.5316	9.3218	10.5918	0.9185	0.8247	0.8966	0.7551	1.1875	0.9598	0.0605	0.4891	.	0.0854	211.5142	138.85	0.2137	165.3746	105.0931	0	0	0	0.1963	0.1302	0	0.1657	0.4077	0.7019	0.8957	0.8822	0.8249	0.4419	TA version 3
5202-6	5202	2010_fl_5202_fruit-t.jpg	6	37.4034	93.0237	11.2522	11.4046	9.4742	10.7696	0.9443	0.842	0.8962	0.702	1.2765	0.9498	0.0588	0.4859	.	0.0841	205.6251	145.0498	0.2109	180.8915	100.3036	0	0	0	0.1936	0.0899	0	0.1933	0.4292	0.747	0.9213	0.9133	0.9294	0.4148	TA version 3
5202-7	5202	2010_fl_5202_fruit-t.jpg	7	40.2907	106.834	11.0998	11.1506	11.049	12.1666	1.0911	0.9954	0.8924	0.7941	1.1239	0.9514	0.0551	0.5286	.	0.0311	14.2828	132.783	0.0063	167.7435	95.3822	0	0	0	0.1357	0.1197	0	0.1603	0.4739	0.7238	0.8895	0.8849	0.9943	0.4289	TA version 3
5202-8	5202	2010_fl_5202_fruit-t.jpg	8	37.6234	90.6856	11.7094	11.7856	8.1788	9.398	0.7974	0.6985	0.872	0.846	1.0308	0.9533	0.092	0.5424	.	0.0946	212.5909	151.3594	0.153	183.623	133.4943	0.0025	0.0091	0	0.1224	0.0832	0	0.0955	0.4919	0.6938	0.892	0.8858	0.6957	0.4736	TA version 3
5203-1	5203	2010_fl_5203_fruit-t.jpg	1	25.0637	42.3102	7.747	7.7978	6.1976	6.731	0.8632	0.8	0.8721	0.7902	1.1037	0.967	0.0555	0.5379	.	0.066	13.469	141.87	0.1359	4.4765	107.4853	0.007	0.0093	0	0.1259	0.0248	0	0.07	0.5019	0.7348	0.8899	0.8818	0.8017	0.4378	TA version 3
5203-2	5203	2010_fl_5203_fruit-t.jpg	2	23.026	34.9277	6.985	7.0104	5.5372	6.1976	0.8841	0.7927	0.8982	0.7927	1.133	0.9586	0.0657	0.5574	.	0.0596	210.7171	137.5422	0.1158	176.42	120.9498	0	0	0	0.1294	0.0417	0	0.0747	0.5082	0.716	0.8923	0.8878	0.7982	0.4497	TA version 3
5203-3	5203	2010_fl_5203_fruit-t.jpg	3	25.3367	41.3509	7.3914	7.4168	5.969	6.7564	0.911	0.8076	0.89	0.8557	1.0402	0.9514	0.0606	0.606	.	0.0943	219.0458	129.9502	0.1978	196.7432	126.9037	0.008	0.0231	0	0.1172	0.0539	0	0.057	0.4774	0.7019	0.89	0.8815	0.8017	0.4712	TA version 3
5203-4	5203	2010_fl_5203_fruit-t.jpg	4	24.8744	40.9412	7.6962	7.7724	5.7404	6.5278	0.8399	0.7459	0.8911	0.8284	1.0757	0.9561	0.0773	0.5516	.	0.0763	197.4741	147.8401	0.1911	187.9686	117.4163	0.0054	0.0096	0	0.1218	0.0527	0	0.0697	0.4747	0.7031	0.8911	0.8867	0.75	0.4653	TA version 3
5203-5	5203	2010_fl_5203_fruit-t.jpg	5	23.1251	35.8761	6.9342	6.985	5.7912	6.3754	0.9127	0.8352	0.9048	0.8022	1.1279	0.961	0.0498	0.5509	.	0.0741	222.245	139.7999	0.1511	180	109.7495	0	0	0	0.1686	0.0318	0	0.0782	0.4143	0.728	0.8966	0.8878	0.8426	0.4448	TA version 3
5203-6	5203	2010_fl_5203_fruit-t.jpg	6	20.9396	28.6257	6.4516	6.5024	4.8768	5.461	0.8398	0.7559	0.9213	0.7717	1.1939	0.9601	0.0748	0.5406	.	0.0903	225.4871	150.9174	0.1898	169.5075	116.0361	0	0	0	0.1865	0.0243	0	0.0842	0.4769	0.7103	0.8941	0.8786	0.7525	0.4565	TA version 3
5204-1	5204	2010_fl_5204_fruit-t.jpg	1	27.5206	50.9967	8.1534	8.1788	6.9596	7.6708	0.9379	0.8536	0.9034	0.8006	1.1284	0.96	0.0272	0.5462	.	0.0569	199.9735	38.2035	0.02	175.76	110.6867	0	0	0	0.1879	0.055	0	0.0791	0.4139	0.7243	0.8898	0.8862	0.8516	0.4455	TA version 3
5204-2	5204	2010_fl_5204_fruit-t.jpg	2	26.3163	44.9928	8.2042	8.2296	6.0198	6.8072	0.8272	0.7337	0.904	0.7988	1.1318	0.9549	0.0711	0.5574	.	0.0746	195.3153	147.5998	0.1719	1.0901	130.6877	0	0	0	0.169	0.0481	0	0.0888	0.4627	0.7041	0.891	0.8826	0.7344	0.458	TA version 3
5204-3	5204	2010_fl_5204_fruit-t.jpg	3	26.4117	46.0606	7.8486	8.0772	6.5278	7.112	0.8805	0.8317	0.9385	0.7735	1.2134	0.9531	0.0374	0.5472	.	0.0697	206.261	142.1193	0.1698	0.1461	113.2252	0	0	0	0.234	0.0373	0	0.1096	0.3964	0.7312	0.887	0.887	0.8293	0.4479	TA version 3
5204-4	5204	2010_fl_5204_fruit-t.jpg	4	23.395	37.1696	6.9088	7.0358	6.0452	6.6548	0.9458	0.875	0.9007	0.7794	1.1557	0.9626	0.0227	0.532	.	0.0611	197.6773	130.3295	0.1852	178.9608	102.9792	0	0	0	0.1895	0.0316	0	0.0771	0.4084	0.728	0.892	0.8879	0.8796	0.4405	TA version 3
5204-5	5204	2010_fl_5204_fruit-t.jpg	5	22.3184	32.7122	6.3246	6.4262	5.7658	6.5532	1.0198	0.9116	0.9197	0.7671	1.199	0.9486	0.023	0.5356	.	0.088	208.3321	133.7856	0.1834	185.4833	99.1803	0	0	0	0.1857	0.0432	0	0.108	0.4302	0.7004	0.8911	0.8824	0.9091	0.4479	TA version 3
5204-6	5204	2010_fl_5204_fruit-t.jpg	6	25.3265	43.2902	7.874	7.9502	6.0706	6.7056	0.8435	0.771	0.8968	0.8194	1.0945	0.9642	0.0538	0.5567	.	0.0721	195.7778	133.6923	0.1779	173.2129	121.1793	0	0	0	0.1829	0.0162	0	0.0652	0.428	0.7224	0.892	0.8837	0.7661	0.4485	TA version 3
5204-7	5204	2010_fl_5204_fruit-t.jpg	7	24.9996	42.1193	7.0104	7.112	6.7056	7.493	1.0536	0.9565	0.9167	0.7935	1.1553	0.9552	0.0387	0.5063	.	0.0652	0.4296	126.0784	0.1933	172.6232	100.8217	0	0	0	0.162	0.106	0	0.1198	0.4339	0.7143	0.8936	0.8824	0.9545	0.4442	TA version 3
5204-8	5204	2010_fl_5204_fruit-t.jpg	8	25.9582	44.867	7.747	7.874	6.3754	7.1374	0.9065	0.823	0.8984	0.7934	1.1322	0.9622	0.0312	0.5329	.	0.0837	211.9476	134.8114	0.1678	175.0755	114.061	0	0	0	0.1932	0.0468	0	0.09	0.4235	0.7143	0.8889	0.8889	0.8264	0.4534	TA version 3
5205-1	5205	2010_fl_5205_fruit-t.jpg	1	31.1019	62.3999	8.763	8.8392	7.7978	8.8646	1.0029	0.8899	0.8899	0.829	1.0734	0.9621	0.0451	0.527	.	0.073	201.6013	124.3947	0.2219	359.3845	109.2155	0	0	0	0.1497	0.0867	0	0.0944	0.4581	0.6954	0.8897	0.8768	0.8832	0.4616	TA version 3
5205-2	5205	2010_fl_5205_fruit-t.jpg	2	29.43	57.4509	8.0518	8.128	7.7978	8.636	1.0625	0.9685	0.9022	0.8549	1.0554	0.9561	0.0549	0.542	.	0.0562	203.0894	115.8176	0.1175	1.3907	111.7365	0	0	0	0.0924	0.0957	0	0.108	0.5029	0.7198	0.8905	0.8841	0.9683	0.4577	TA version 3
5205-3	5205	2010_fl_5205_fruit-t.jpg	3	29.5399	59.3741	8.636	8.8646	7.747	8.3312	0.9398	0.8971	0.8618	0.8706	0.9899	0.9662	0.0384	0.5434	.	0.0595	212.2501	118.3318	0.139	176.9027	124.5619	0	0	0.1532	0	0.0698	0.0675	0	0.6037	0.7401	0.8864	0.8832	0.8897	0.4382	TA version 3
5205-4	5205	2010_fl_5205_fruit-t.jpg	4	27.5427	51.1289	7.9756	8.0264	7.1882	8.001	0.9968	0.9013	0.8854	0.7866	1.1255	0.966	0.0379	0.5061	.	0.0493	233.0561	123.1981	0.0589	167.1668	98.2642	0	0	0	0.152	0.0648	0	0.0874	0.4444	0.7134	0.8889	0.8819	0.896	0.445	TA version 3
5205-5	5205	2010_fl_5205_fruit-t.jpg	5	28.8846	54.0186	8.7376	8.8646	6.5024	7.62	0.8596	0.7442	0.9099	0.8459	1.0756	0.9469	0.08	0.5662	.	0.0986	194.8905	152.9436	0.233	181.8076	119.6279	0.0064	0.0103	0	0.1452	0.107	0	0.088	0.4233	0.6823	0.8908	0.887	0.7445	0.4757	TA version 3
5205-6	5205	2010_fl_5205_fruit-t.jpg	6	20.4947	26.278	6.0706	6.1468	4.826	5.3086	0.8636	0.795	0.8452	0.8619	0.9806	0.9662	0.0638	0.5157	.	0.0551	191.4003	125.7985	0.1304	4.0098	126.51	0.0052	0.0093	0.1085	0	0.0556	0.0555	0	0.5085	0.7404	0.9167	0.88	0.8021	0.4299	TA version 3
5206-1	5206	2010_fl_5206_fruit-t.jpg	1	33.5886	70.4153	8.0518	8.1788	9.9822	10.795	1.3199	1.2397	0.836	0.8864	0.9431	0.9605	0.0917	0.5206	.	0.0447	28.9454	90.2404	0.0616	174.9637	89.2544	0	0	0.1512	0	0.0431	0.0737	0	0.5671	0.7358	0.8914	0.8789	1.2381	0.4342	TA version 3
5206-2	5206	2010_fl_5206_fruit-t.jpg	2	35.9823	87.9495	9.271	9.2964	11.2014	11.5062	1.2377	1.2082	0.8603	0.8384	1.0261	0.9708	0.0772	0.5359	.	0.0244	203.1858	85.8976	0.0452	1.4271	86.2307	0	0	0	0.1096	0.0465	0	0.0595	0.479	0.7788	0.8889	0.8889	1.2138	0.4119	TA version 3
5206-3	5206	2010_fl_5206_fruit-t.jpg	3	33.3792	74.6115	8.4582	8.5852	10.4394	10.668	1.2426	1.2342	0.8919	0.8258	1.08	0.9671	0.083	0.5046	.	0.0179	3.2039	89.1364	0.0357	173.3066	87.4479	0	0	0	0.1848	0.0775	0	0.101	0.4238	0.7828	0.8913	0.8889	1.2424	0.4119	TA version 3
5206-4	5206	2010_fl_5206_fruit-t.jpg	4	37.0621	93.8385	9.8806	9.9822	11.6078	11.9634	1.1985	1.1748	0.7763	0.838	0.9264	0.9773	0.0678	0.4974	.	0.018	349.2029	81.9912	0.043	179.864	90.3938	0	0	0.1597	0	0.0561	0.0762	0	0.5456	0.7745	0.89	0.8856	1.1742	0.3907	TA version 3
5206-5	5206	2010_fl_5206_fruit-t.jpg	5	37.9206	96.054	9.4996	9.5504	12.6746	12.7508	1.3351	1.3342	0.7834	0.8289	0.9452	0.9706	0.0976	0.5101	.	0.0051	197.6955	77.9098	0.0142	169.6453	90.4553	0	0	0.1014	0	0.0199	0.0497	0	0.4761	0.7944	0.8904	0.8864	1.3356	0.3743	TA version 3
5206-6	5206	2010_fl_5206_fruit-t.jpg	6	39.3332	95.8011	9.3472	9.4488	12.2936	12.573	1.3306	1.3152	0.8179	0.8315	0.9837	0.9719	0.1066	0.5368	.	0.0172	201.5963	77.9644	0.0189	149.7055	78.835	0	0	0.0996	0	0.0278	0.0361	0	0.4929	0.7814	0.8894	0.8874	1.3129	0.3998	TA version 3
5206-7	5206	2010_fl_5206_fruit-t.jpg	7	33.8985	76.7811	8.2804	8.3058	10.9982	11.2522	1.3547	1.3282	0.8344	0.8558	0.9749	0.967	0.106	0.532	.	0.0135	215.8405	74.4078	0.0156	170.2951	78.883	0	0	0	0.0927	0.0382	0	0.0553	0.5147	0.7783	0.8889	0.8843	1.3231	0.4098	TA version 3
5206-8	5206	2010_fl_5206_fruit-t.jpg	8	33.1139	73.5811	8.5598	8.6106	10.3124	10.7188	1.2448	1.2047	0.8576	0.8012	1.0704	0.9706	0.0749	0.5232	.	0.0201	333.0246	92.2794	0.0421	173.5249	91.2593	0	0	0	0.1371	0.0404	0	0.0601	0.4692	0.7696	0.8901	0.8877	1.209	0.402	TA version 3
5206-9	5206	2010_fl_5206_fruit-t.jpg	9	34.7113	81.4037	8.763	8.8138	10.7696	11.2014	1.2709	1.229	0.8435	0.8638	0.9765	0.9676	0.0868	0.5638	.	0.0272	221.963	84.5167	0.0473	185.3855	89.2773	0.0025	0.0082	0.1299	0	0.0211	0.0353	0	0.5283	0.7682	0.8918	0.8848	1.2336	0.4235	TA version 3
5206-10	5206	2010_fl_5206_fruit-t.jpg	10	35.6648	87.9243	9.4742	9.525	11.0236	11.4046	1.1973	1.1635	0.8311	0.8338	0.9968	0.9771	0.0643	0.5184	.	0.029	234.6203	88.2732	0.0369	1.3898	92.3683	0	0	0.0914	0	0.0311	0.0359	0	0.4811	0.7723	0.8895	0.8872	1.1689	0.4098	TA version 3
5207-1	5207	2010_fl_5207_fruit-t.jpg	1	53.4498	188.7809	15.494	15.5702	13.335	14.9098	0.9576	0.8607	0.877	0.8426	1.0409	0.897	0.9849	0.5665	1.841	0.0852	195.3	127.4	0.2095	193.6	115.1	0.0076	0	0	0.1449	5.1058	0	10.7467	0.4497	0.7133	0.8894	0.8856	0.8566	0.4525	TA version 2
5207-2	5207	2010_fl_5207_fruit-t.jpg	2	44.8455	134.8597	13.3096	13.4112	11.684	12.7254	0.9489	0.8779	0.8817	0.7691	1.1464	0.8979	0.9813	0.5133	1.8832	0.0864	187.3	132.7	0.1974	176.7	107.8	0.0002	0	0	0.2177	5.784	0	17.7685	0.4092	0.736	0.891	0.8889	0.8804	0.422	TA version 2
5207-3	5207	2010_fl_5207_fruit-t.jpg	3	45.2708	138.8636	13.5636	13.716	11.5062	12.4968	0.9111	0.8483	0.9139	0.7921	1.1537	0.8961	0.9747	0.555	1.5423	0.0698	193.6	140	0.1811	166.4	105.2	0	0	0	0.187	5.3564	0	15.5937	0.439	0.7332	0.8889	0.8845	0.8451	0.4404	TA version 2
5207-4	5207	2010_fl_5207_fruit-t.jpg	4	48.1469	152.4584	15.0114	15.0368	11.049	12.2936	0.8176	0.736	0.9069	0.8274	1.0961	0.8648	0.9274	0.5731	1.3139	0.0585	191.6	148.8	0.1988	184.1	128.1	0.0001	0	0	0.174	9.1408	0	11.5212	0.4545	0.7164	0.8895	0.8849	0.7331	0.4572	TA version 2
5207-5	5207	2010_fl_5207_fruit-t.jpg	5	53.9701	189.2596	16.3068	16.383	12.4968	14.1986	0.8667	0.7664	0.9174	0.8053	1.1393	0.834	0.9471	0.5616	1.7442	0.0802	181.6	149.3	0.2889	180.7	115.3	0	0	0	0.1605	9.3871	0	18.5497	0.4866	0.7025	0.8889	0.8869	0.7656	0.4627	TA version 2
5207-6	5207	2010_fl_5207_fruit-t.jpg	6	48.4569	156.5081	14.859	14.9352	11.8618	13.335	0.8929	0.7983	0.8701	0.8017	1.0853	0.8789	0.9583	0.5202	1.6938	0.0783	208.4	139.3	0.2113	180	116	0.0002	0	0	0.1117	13.0458	0	14.8927	0.4857	0.7099	0.89	0.8857	0.7983	0.4388	TA version 2
5207-7	5207	2010_fl_5207_fruit-t.jpg	7	46.7414	147.681	13.7414	13.9192	12.0396	13.0302	0.9361	0.8762	0.9113	0.7948	1.1465	0.8921	0.9762	0.552	1.5363	0.0695	193.4	133.9	0.1943	177.3	107.6	0.0008	0	0	0.1829	5.9707	0	15.9945	0.4503	0.7383	0.8894	0.8894	0.875	0.4397	TA version 2
5207-8	5207	2010_fl_5207_fruit-t.jpg	8	50.2764	169.9216	14.9098	15.0622	12.6746	13.6144	0.9039	0.8501	0.8978	0.8586	1.0456	0.8993	0.9767	0.5772	1.6236	0.0747	193.8	130.8	0.1755	179.9	125.2	0	0	0	0.1199	7.2112	0	9.8024	0.4683	0.7439	0.8904	0.8864	0.8504	0.4446	TA version 2
5208-1	5208	2010_fl_5208_fruit-t.jpg	1	53.6961	184.6674	16.5354	16.6878	12.0904	13.589	0.8143	0.7312	0.9094	0.8172	1.1128	0.9557	0.0844	0.5692	.	0.0711	198.7505	150.1343	0.1436	354.1724	126.721	0	0	0	0.1901	0.0531	0	0.173	0.4299	0.7116	0.8899	0.8879	0.7308	0.4578	TA version 3
5208-2	5208	2010_fl_5208_fruit-t.jpg	2	47.3644	144.4481	14.0208	14.1224	11.1506	12.7254	0.9011	0.7953	0.9058	0.7844	1.1547	0.9531	0.0582	0.5502	.	0.0932	221.5443	144.9946	0.1981	174.0143	109.7266	0	0	0	0.1893	0.0849	0	0.1736	0.4271	0.7	0.8929	0.8861	0.7955	0.4598	TA version 3
5208-3	5208	2010_fl_5208_fruit-t.jpg	3	51.3706	165.4029	15.1892	15.2908	12.2174	13.3858	0.8754	0.8043	0.888	0.8227	1.0793	0.9629	0.0601	0.5383	.	0.0554	195.8671	130.7238	0.154	357.6152	121.2724	0.0251	0.0241	0	0.1526	0.1084	0	0.1138	0.4592	0.7414	0.9091	0.8844	0.8193	0.4313	TA version 3
5208-4	5208	2010_fl_5208_fruit-t.jpg	4	43.0048	119.0443	12.2936	12.3952	11.049	11.8618	0.957	0.8988	0.8843	0.8037	1.1003	0.9693	0.0347	0.5568	.	0.0493	188.2625	129.6852	0.1388	171.873	109.4045	0	0	0	0.1269	0.0428	0	0.1144	0.499	0.7639	0.9175	0.8856	0.9271	0.4181	TA version 3
5208-5	5208	2010_fl_5208_fruit-t.jpg	5	43.9957	125.2062	13.2334	13.3604	10.2362	11.7348	0.8783	0.7735	0.9194	0.7582	1.2127	0.9543	0.0697	0.5329	.	0.078	241.5237	150.388	0.1209	180.6032	111.1123	0	0	0	0.1855	0.1015	0	0.185	0.4589	0.6941	0.8914	0.884	0.7692	0.4613	TA version 3
5208-6	5208	2010_fl_5208_fruit-t.jpg	6	49.6315	156.7939	14.7828	14.8844	11.557	13.1572	0.884	0.7818	0.9055	0.799	1.1333	0.9543	0.0695	0.544	.	0.0615	202.2444	151.0939	0.1248	173.948	111.1043	0.0037	0.01	0	0.1717	0.1283	0	0.1879	0.4331	0.7002	0.8938	0.8829	0.7802	0.4572	TA version 3
5208-7	5208	2010_fl_5208_fruit-t.jpg	7	43.1797	126.0597	13.3604	13.4366	10.6172	11.6078	0.8639	0.7947	0.8916	0.7928	1.1247	0.966	0.0625	0.5416	.	0.0569	203.0127	136.5735	0.135	177.6529	118.6317	0.0109	0.0141	0	0.1586	0.0746	0	0.1223	0.4508	0.7325	0.8907	0.8883	0.7952	0.4361	TA version 3
5208-8	5208	2010_fl_5208_fruit-t.jpg	8	47.1821	128.0997	13.6906	13.9954	10.287	11.4808	0.8203	0.7514	0.9258	0.7625	1.2141	0.9549	0.0787	0.5367	.	0.0649	208.0058	150.1607	0.1742	356.3672	111.6669	0.0028	0.0066	0	0.1826	0.0645	0	0.1875	0.4476	0.8204	1.0423	0.881	0.8937	0.3941	TA version 3
5209-1	5209	2010_fl_5209_fruit-t.jpg	1	46.2473	143.5049	13.8684	13.97	11.7856	12.446	0.8909	0.8498	0.8974	0.8242	1.0889	0.9675	0.0474	0.5713	.	0.0071	185.0588	130.1619	0.0035	173.5695	116.2764	0	0	0	0.1828	0.0315	0	0.1008	0.4245	0.7566	0.8894	0.8873	0.8486	0.4304	TA version 3
5209-2	5209	2010_fl_5209_fruit-t.jpg	2	44.6895	131.9513	13.6906	13.7668	11.2268	11.9888	0.8708	0.82	0.8813	0.7662	1.1501	0.9679	0.0506	0.5409	.	0.0361	212.3692	140.1151	0.0538	168.4004	110.3049	0	0	0	0.1481	0.0518	0	0.1258	0.5	0.7473	0.8889	0.8844	0.8186	0.4188	TA version 3
5209-3	5209	2010_fl_5209_fruit-t.jpg	3	43.4656	122.2398	13.0302	13.1064	10.3124	11.4554	0.874	0.7914	0.8908	0.8148	1.0933	0.9634	0.0606	0.5403	.	0.0022	8.8748	136.3969	0.006	189.8515	126.0837	0.0132	0.2529	0	0.1423	0.0733	0	0.0867	0.4545	0.72	0.8901	0.8877	0.7941	0.452	TA version 3
5209-4	5209	2010_fl_5209_fruit-t.jpg	4	41.6028	116.4172	12.9032	13.081	10.1346	11.049	0.8447	0.7854	0.9173	0.8071	1.1366	0.9635	0.0686	0.5435	.	0.0519	186.3089	137.4465	0.1488	184.7914	117.6578	0.0049	0.0118	0	0.1954	0.073	0	0.1161	0.4069	0.7327	0.8908	0.8858	0.7833	0.4381	TA version 3
5209-5	5209	2010_fl_5209_fruit-t.jpg	5	44.7258	134.5159	13.0556	13.1572	11.2776	12.446	0.9459	0.8638	0.9183	0.8152	1.1265	0.9598	0.0448	0.5584	.	0.0532	219.9254	130.715	0.0788	177.8142	105.7799	0.0007	0.0028	0	0.1634	0.0653	0	0.1379	0.4388	0.7239	0.8894	0.8872	0.8634	0.4533	TA version 3
5209-6	5209	2010_fl_5209_fruit-t.jpg	6	38.3301	86.6914	10.9474	11.0998	8.8646	9.6774	0.8719	0.8097	0.8863	0.8074	1.0977	0.9703	0.055	0.5369	.	0.0347	220.1483	131.3747	0.0687	0.1919	110.7186	0.0058	0.0092	0	0.1485	0.0558	0	0.0805	0.4251	0.7474	0.8659	0.9132	0.8765	0.4622	TA version 3
5209-7	5209	2010_fl_5209_fruit-t.jpg	7	46.5963	136.3081	13.3604	13.716	11.4554	12.4206	0.9056	0.8574	0.9068	0.7985	1.1357	0.9653	0.0481	0.53	.	0.0406	207.2453	137.22	0.1065	156.3573	105.6697	0	0	0	0.1932	0.085	0	0.147	0.4218	0.7377	0.8911	0.8845	0.8654	0.4433	TA version 3
5209-8	5209	2010_fl_5209_fruit-t.jpg	8	41.3437	93.2359	11.43	11.5824	9.398	10.414	0.8991	0.8222	0.9333	0.8267	1.129	0.9563	0.0576	0.5764	.	0.0333	341.3362	142.9727	0.0477	172.3183	104.0805	0	0	0	0.1758	0.0416	0	0.1256	0.4587	0.7237	0.8916	0.8862	0.8268	0.4241	TA version 3
5210-1	5210	2010_fl_5210_fruit-t.jpg	1	24.0216	38.0502	7.6708	7.6962	5.6134	6.2738	0.8152	0.7318	0.894	0.7483	1.1947	0.8742	0.9203	0.5151	1.7183	0.0784	216.3	142.3	0.2362	179.2	119.5	0	0	0	0.1974	2.6057	0	9.0199	0.4413	0.7154	0.8889	0.8889	0.7333	0.4375	TA version 2
5210-2	5210	2010_fl_5210_fruit-t.jpg	2	24.6635	40.9606	7.4676	7.6962	6.1468	6.6802	0.868	0.8231	0.9524	0.7551	1.2613	0.8614	0.9518	0.5331	0.1672	0	187.8	147.4	0.1777	172.6	108.3	0	0	0	0.2687	3.7176	0	12.4967	0.3878	0.7328	0.8889	0.8848	0.8205	0.4442	TA version 2
5210-3	5210	2010_fl_5210_fruit-t.jpg	3	23.924	37.8283	7.1882	7.3152	5.6388	6.4516	0.8819	0.7845	0.9435	0.7739	1.2192	0.8334	0.9526	0.5493	0	0.1036	212.5	151.3	0.2538	184.2	107.8	0.0053	0	0	0.2017	3.0751	0	10.2683	0.3898	0.6957	0.8889	0.8844	0.7857	0.4719	TA version 2
5210-4	5210	2010_fl_5210_fruit-t.jpg	4	25.288	42.4199	7.7724	7.8232	5.9182	6.7564	0.8636	0.7614	0.8856	0.7974	1.1107	0.8759	0.9483	0.5314	1.9331	0.0895	210	139.4	0.2205	0.1	120.5	0	0	0	0.1733	4.5509	0	6.8404	0.4286	0.6943	0.8889	0.8804	0.7541	0.4637	TA version 2
5210-5	5210	2010_fl_5210_fruit-t.jpg	5	22.9465	35.4541	7.0866	7.1882	5.7404	6.2992	0.8763	0.81	0.9427	0.7384	1.2767	0.8532	0.9469	0.5112	1.4058	0.0625	186.7	147	0.199	164.9	112.2	0	0	0	0.2228	4.9393	0	10.8901	0.375	0.7287	0.8955	0.8867	0.8108	0.4289	TA version 2
5210-6	5210	2010_fl_5210_fruit-t.jpg	6	26.6755	46.1999	8.3312	8.4074	6.0452	6.858	0.8157	0.7256	0.9085	0.7896	1.1506	0.842	0.9223	0.5397	1.8458	0.0848	199.3	141.3	0.2772	2.6	129	0	0	0	0.1976	5.4498	0	8.5576	0.4148	0.7063	0.892	0.8879	0.7252	0.454	TA version 2
5210-7	5210	2010_fl_5210_fruit-t.jpg	7	24.3453	38.9619	7.2898	7.3406	5.715	6.5024	0.8858	0.784	0.9443	0.784	1.2044	0.8187	0.9507	0.5631	0	0.1057	220	156.2	0.2671	168.9	104.3	0	0	0	0.2241	2.949	0	10.2986	0.4219	0.698	0.89	0.8812	0.7807	0.4722	TA version 2
5210-8	5210	2010_fl_5211_fruit-t.jpg	8	23.0543	35.7328	7.2898	7.3914	5.461	6.096	0.8247	0.7491	0.8955	0.7875	1.1372	0.9097	0.9323	0.5326	1.8117	0.0833	210.9	135.9	0.1781	176	118.2	0.0002	0	0	0.1815	5.0167	0	5.8793	0.4083	0.7113	0.8854	0.8808	0.7456	0.4504	TA version 2
