	Tomato Analyzer - Color Data														
	Plot #	 File Name	Fruit No.	Parameter 1  (% surface w/ Hue 70-100)	Parameter 2  (% surface w/ Hue 0-50)	Avg. Red	Avg. Green	Avg. Blue	Avg. Luminosity	Avg. L	Avg. a	Avg. b	 Avg. Hue	Avg. Chroma	comment 
unique#	Plot #	Plot File Name	Fruit	SP:0000351	SP:0000350	SP:0000352	SP:0000355	SP:0000356	SP:0000360	SP:0000357	SP:0000358	SP:0000359	SP:0000361	SP:0000362	
5212-1	5212	2010_fl_5212_fruit-c.jpg	1	1.9672	76.125	113.414	49.4687	31.5249	68.2036	29.1339	24.438	26.1172	47.3805	36.0248	
5212-2	5212	2010_fl_5212_fruit-c.jpg	2	1.46836	78.9331	120.49	51.935	33.5079	72.4639	30.9079	26.0535	27.3429	46.4825	38.0534	
5212-3	5212	2010_fl_5212_fruit-c.jpg	3	7.49373	61.2209	115.928	56.6012	35.3062	71.1682	31.1967	21.7463	26.5068	50.7802	34.8369	
5212-4	5212	2010_fl_5212_fruit-c.jpg	4	1.44897	74.8973	117.861	53.0096	34.6301	71.7579	30.7051	24.4928	26.3744	47.2748	36.2877	
5212-5	5212	2010_fl_5212_fruit-c.jpg	5	1.26923	74.0414	114.321	48.8578	30.4474	68.125	29.1203	25.0722	26.7636	47.0895	36.9359	
5212-6	5212	2010_fl_5212_fruit-c.jpg	6	3.15373	67.2913	111.029	49.1731	30.1096	66.4141	28.6836	23.5192	26.2845	48.115	35.7131	
5212-7	5212	2010_fl_5212_fruit-c.jpg	7	1.72185	71.298	113.882	49.8215	30.4308	67.9087	29.2694	24.3787	26.922	48.0316	36.5967	
5212-8	5212	2010_fl_5212_fruit-c.jpg	8	1.15133	82.0471	106.976	42.4829	25.1471	62.1733	26.4683	25.3007	26.4112	46.188	36.8111	
5213-1	5213	2010_fl_5213_fruit-c.jpg	1	1.24319	47.4157	123.513	60.0917	35.3859	74.776	33.1542	22.991	29.0353	51.8148	37.2664	
5213-2	5213	2010_fl_5213_fruit-c.jpg	2	1.05395	53.4047	117.068	55.5999	33.0015	70.6201	31.0606	22.6954	27.6889	50.7887	35.9886	
5213-3	5213	2010_fl_5213_fruit-c.jpg	3	1.23991	48.2123	127.944	61.0626	35.3196	76.8298	34.124	24.2232	30.3541	51.6795	39.0642	
5213-4	5213	2010_fl_5213_fruit-c.jpg	4	1.04895	55.3808	125.236	59.2502	35.7091	75.739	33.2944	24.1658	29.0868	50.5384	38.0137	
5213-5	5213	2010_fl_5213_fruit-c.jpg	5	1.9549	59.7866	114.217	50.863	29.7887	67.7673	29.6122	23.856	27.7314	49.8695	36.871	
5213-6	5213	2010_fl_5213_fruit-c.jpg	6	0.42774	68.7561	111.896	48.3171	27.3808	65.5414	28.5543	24.3026	27.7491	48.8332	37.0372	
5214-1	5214	2010_fl_5214_fruit-c.jpg	1	0.274697	84.7972	107.271	42.0685	27.4929	63.412	26.4833	25.6837	25.0132	44.4049	36.0454	
5214-2	5214	2010_fl_5214_fruit-c.jpg	2	0.3011	93.418	105.834	40.4448	27.8234	62.8878	25.8745	26.0691	24.0347	42.6772	35.6039	
5214-3	5214	2010_fl_5214_fruit-c.jpg	3	1.56885	78.7006	108.03	45.2646	29.8535	64.8791	27.3421	24.4021	24.739	45.7454	35.0571	
5214-4	5214	2010_fl_5214_fruit-c.jpg	4	1.56191	81.4338	114.475	47.4619	32.7792	69.2844	28.9945	25.9311	25.2504	44.5767	36.518	
5214-5	5214	2010_fl_5214_fruit-c.jpg	5	0.367472	88.6783	118.821	48.7672	34.3913	72.0943	30.0025	27.1154	25.6566	43.5804	37.5132	
5214-6	5214	2010_fl_5214_fruit-c.jpg	6	0.144954	94.2099	115.983	44.5027	31.6489	69.4638	28.5763	28.1196	25.4984	42.3061	38.0743	
5214-7	5214	2010_fl_5214_fruit-c.jpg	7	1.34219	46.1473	107.301	48.2192	23.7748	61.6825	27.7465	22.2299	28.5641	52.1309	36.4943	
5214-8	5214	2010_fl_5214_fruit-c.jpg	8	0.207941	92.7746	118.285	46.5098	33.391	71.3612	29.3869	28.0831	25.5487	42.2297	38.1229	
5215-1	5215	2010_fl_5215_fruit-c.jpg	1	0.252619	94.598	111.878	41.4903	30.9242	67.1916	27.2692	27.9885	24.1533	40.9312	37.1098	
5215-2	5215	2010_fl_5215_fruit-c.jpg	2	0.246173	93.2997	111.496	39.4403	28.3252	65.7964	26.791	28.6899	25.1535	41.4855	38.3078	
5215-3	5215	2010_fl_5215_fruit-c.jpg	3	0.78365	90.7445	113.418	42.3859	29.5185	67.2597	27.6913	28.057	25.5728	42.645	38.181	
5215-4	5215	2010_fl_5215_fruit-c.jpg	4	0.177737	88.1449	117.712	46.7007	32.7356	70.792	29.3628	27.6844	25.8479	43.1479	38.0616	
5215-5	5215	2010_fl_5215_fruit-c.jpg	5	0.33586	95.9972	100.472	34.1965	24.2356	58.6823	23.5998	27.0255	23.3246	40.825	35.8227	
5215-6	5215	2010_fl_5215_fruit-c.jpg	6	0.238118	91.2408	106.135	37.1364	25.1377	61.7707	25.2815	27.7016	25.0114	42.2493	37.4888	
5216-1	5216	2010_fl_5216_fruit-c.jpg	1	0.187756	92.3139	129.012	55.1887	39.4103	79.2557	33.0525	28.1049	26.8492	43.8008	38.9852	
5216-2	5216	2010_fl_5216_fruit-c.jpg	2	0.112247	95.1219	122.549	51.8263	38.858	75.9535	31.2843	27.2604	24.7776	42.4413	36.9394	
5216-3	5216	2010_fl_5216_fruit-c.jpg	3	0.119367	93.0011	113.481	49.9782	37.0172	70.8164	29.2946	24.589	23.1071	43.2745	33.8611	
5216-4	5216	2010_fl_5216_fruit-c.jpg	4	0.0827698	95.3891	117.331	48.4408	36.0633	72.1825	29.6545	26.8265	24.2329	42.2785	36.2516	
5216-5	5216	2010_fl_5216_fruit-c.jpg	5	0.235073	97.4738	120.158	45.2001	33.4175	72.2654	29.453	29.4874	25.6934	41.2566	39.1996	
5216-6	5216	2010_fl_5216_fruit-c.jpg	6	0.500352	81.6113	123.731	56.0961	39.8605	76.9816	32.3986	25.5101	25.6058	45.3747	36.3579	
5216-7	5216	2010_fl_5216_fruit-c.jpg	7	0.127431	94.6682	114.164	49.2652	35.6924	70.5163	29.2384	25.203	23.8471	43.419	34.7941	
5216-8	5216	2010_fl_5216_fruit-c.jpg	8	0.122705	95.7485	111.509	46.6684	34.6402	68.7732	28.2326	25.4293	23.1373	42.3481	34.4648	
5217-1	5217	2010_fl_5217_fruit-c.jpg	1	0.26473	87.6591	118.197	51.0449	36.5816	72.8351	30.3683	25.7906	24.8689	44.2493	35.9662	
5217-2	5217	2010_fl_5217_fruit-c.jpg	2	11.3655	35.5471	134.86	75.1166	48.1612	86.1265	38.5369	19.992	28.7812	55.7147	35.6514	
5217-3	5217	2010_fl_5217_fruit-c.jpg	3	6.94066	48.6985	133.175	70.8612	47.1863	84.8755	37.3369	21.6286	27.7809	52.6573	35.7426	
5218-1	5218	2010_fl_5218_fruit-c.jpg	1	1.79107	65.0513	122.065	57.1645	35.4815	74.139	32.2599	23.9887	27.9003	49.3434	37.0712	
5218-2	5218	2010_fl_5218_fruit-c.jpg	2	4.36787	56.764	133.829	64.3268	39.5429	81.5868	35.8513	25.0365	30.3009	50.6644	39.8389	
5218-3	5218	2010_fl_5218_fruit-c.jpg	3	6.83702	45.2376	129.803	65.8126	39.9891	79.9018	35.587	22.5813	29.6299	53.2458	37.7688	
5218-4	5218	2010_fl_5218_fruit-c.jpg	4	3.92006	68.5558	121.296	55.5099	35.0583	73.578	31.8724	24.5096	27.6615	48.9133	37.3896	
5218-5	5218	2010_fl_5218_fruit-c.jpg	5	6.26246	56.9322	129.166	65.8046	43.4038	81.2092	35.4992	22.5634	27.5745	51.2094	36.1469	
5218-6	5218	2010_fl_5218_fruit-c.jpg	6	6.12341	44.1997	130.105	65.7319	39.3519	79.7445	35.6047	22.6835	29.9571	53.3264	38.0641	
5219-1	5219	2010_fl_5219_fruit-c.jpg	1	1.48011	71.9374	108.68	41.7902	22.7715	61.8552	26.6459	26.0851	27.8809	46.985	38.5554	
5219-2	5219	2010_fl_5219_fruit-c.jpg	2	0.802836	74.9713	119.106	49.818	31.9217	71.0629	30.2446	26.4728	27.352	46.0511	38.4002	
5219-3	5219	2010_fl_5219_fruit-c.jpg	3	1.07511	70.9419	116.393	46.3706	27.942	67.9156	29.0601	26.9219	28.1434	46.5775	39.3561	
5219-4	5219	2010_fl_5219_fruit-c.jpg	4	0.460329	79.1951	114.052	42.7078	25.9961	65.8996	27.8483	27.8919	27.7774	45.0221	39.647	
5219-5	5219	2010_fl_5219_fruit-c.jpg	5	1.04082	79.8649	114.867	47.835	32.3319	69.2624	29.1032	25.894	25.6369	44.9637	36.7418	
5219-6	5219	2010_fl_5219_fruit-c.jpg	6	8.50725	50.915	129.133	62.7713	35.605	77.5234	34.7412	23.7427	30.8619	52.3801	39.6151	
5219-7	5219	2010_fl_5219_fruit-c.jpg	7	1.2372	83.2186	112.595	46.3528	32.0323	68.0365	28.3749	25.7901	24.8693	44.0084	36.1442	
5219-8	5219	2010_fl_5219_fruit-c.jpg	8	0.666279	82.8094	119.314	46.7224	30.4362	70.4625	29.666	28.0859	27.5294	44.4581	39.6225	
5220-1	5220	2010_fl_5220_fruit-c.jpg	1	0.543936	87.9109	125.636	51.7107	37.672	76.8441	31.8488	28.3824	26.2824	43.1587	38.9057	
5220-2	5220	2010_fl_5220_fruit-c.jpg	2	5.26245	69.5573	132.779	60.6406	41.4701	81.9977	35.109	26.5336	28.3353	47.8098	39.4258	
5220-3	5220	2010_fl_5220_fruit-c.jpg	3	0.278155	92.346	106.102	36.4917	22.5976	60.5606	25.052	27.8962	26.0145	42.9592	38.2843	
5220-4	5220	2010_fl_5220_fruit-c.jpg	4	0.182432	95.1622	116.681	41.2718	29.5493	68.7943	28.0929	29.8036	26.1253	41.2946	39.7569	
5220-5	5220	2010_fl_5220_fruit-c.jpg	5	0.543557	87.9305	115.811	46.1157	32.5063	69.788	28.9213	27.1699	25.3173	43.165	37.3612	
5220-6	5220	2010_fl_5220_fruit-c.jpg	6	2.61655	80.304	132.493	59.5081	41.87	82.0518	34.6821	27.2433	27.521	45.7211	39.1462	
5220-7	5220	2010_fl_5220_fruit-c.jpg	7	1.05163	74.1862	113.122	49.6396	31.9435	68.2655	29.1102	24.2435	25.7562	46.8273	35.6234	
5220-8	5220	2010_fl_5220_fruit-c.jpg	8	1.03617	82.5144	108.805	46.5087	31.622	66.0772	27.6889	24.193	24.1061	44.9613	34.4013	
5221-1	5221	2010_fl_5221_fruit-c.jpg	1	3.11639	79.0548	126.939	55.6775	38.5383	77.8679	32.8419	26.8604	27.1637	45.5203	38.6718	
5221-2	5221	2010_fl_5221_fruit-c.jpg	2	3.53333	61.5516	128.627	59.6636	36.4372	77.6768	33.9214	25.314	29.5854	49.4016	39.3862	
5221-3	5221	2010_fl_5221_fruit-c.jpg	3	9.41664	70.7536	133.759	66.5915	44.9371	84.0923	36.3767	24.2016	28.1792	49.882	37.955	
5221-4	5221	2010_fl_5221_fruit-c.jpg	4	0.863976	90.9878	122.437	49.2624	34.7228	73.955	30.6694	28.3306	26.5393	43.203	39.0104	
5221-5	5221	2010_fl_5221_fruit-c.jpg	5	7.76397	60.478	119.035	54.3232	30.888	70.5512	31.1531	23.9977	29.1267	50.4684	38.4832	
5221-6	5221	2010_fl_5221_fruit-c.jpg	6	2.45569	75.5906	124.135	56.5292	38.2599	76.4189	32.5767	25.3136	26.837	46.8467	37.2618	
5221-7	5221	2010_fl_5221_fruit-c.jpg	7	7.71279	54.8951	127.676	60.2156	32.6229	75.4347	33.8638	24.4146	31.5837	52.2122	40.7076	
5221-8	5221	2010_fl_5221_fruit-c.jpg	8	1.05597	84.3715	122.474	50.7994	32.8338	73.0852	30.9556	27.4311	28.0016	45.6491	39.4306	
5222-1	5222	2010_fl_5222_fruit-c.jpg	1	0.896618	80.2638	130.365	59.1379	41.8273	81.0311	34.2155	26.6112	26.9579	45.8855	38.1222	
5222-2	5222	2010_fl_5222_fruit-c.jpg	2	0.103533	96.19	120.523	47.3045	37.2248	74.2278	30.0495	28.6929	24.2329	40.4558	37.649	
5222-3	5222	2010_fl_5222_fruit-c.jpg	3	0.906354	75.7851	132.526	61.4546	44.6119	83.3578	35.1677	26.3573	26.5939	45.8744	37.7662	
5222-4	5222	2010_fl_5222_fruit-c.jpg	4	6.41028	38.3947	146.088	75.1552	43.7677	89.3438	40.2638	24.2855	33.519	54.4762	41.9414	
5222-5	5222	2010_fl_5222_fruit-c.jpg	5	2.01164	74.5715	123.646	50.6627	32.6565	73.548	31.2771	27.779	28.4003	46.1058	40.1138	
