		Tomato Analyzer - Shape Individual Data																																					
	SCT # 	Plot #	image files	Fruit	Perimeter (cm)	  Area (cm2)	  Width Mid-height  (cm)	  Maximum Width (cm)	  Height Mid-width (cm)	  Maximum Height (cm)	  Fruit Shape Index External.1	  Fruit Shape Index External.2	  Proximal Fruit Blockiness	  Distal Fruit Blockiness	  Fruit Shape Triangle	  Ellipsoid	  Circular	  Rectangular	  Heart Shape	  Shoulder Height	  Proximal Angle Micro (2%)	  Proximal Angle Macro (20%)	  Proximal Indentation Area (cm2)	  Distal Angle Micro (2%)	  Distal Angle Macro (20%)	  Distal Indentation Area (cm2)	  Distal End Protrusion	  Obovoid	  Ovoid	  V. Asymmetry	  H. Asymmetry.ob	  H. Asymmetry.ov	  Width Widest Pos	  Eccentricity	  Proximal Eccentricity	  Distal Eccentricity	  Fruit Shape Index Internal	  Eccentricity Area Index	comment
unique#	sct#	Plot #	image files	Fruit	SP:0000087	SP:0000085	SP:0000133	SP:0000134	SP:0000135	SP:0000136	SP:0000040	SP:0000046	SP:0000139	SP:0000145	SP:0000049	SP:0000067	SP:0000050	SP:0000068	SP:0000062	SP:0000154	SP:0000369	SP:0000370	SP:0000079	SP:0000155	SP:0000160	SP:0000076	SP:0000077	SP:0000059	SP:0000060	SP:0000066	SP:0000161	SP:0000162	SP:0000384	SP:0000058	SP:0000064	SP:0000063	SP:0000048	SP:0000164	
1401-8	SCT_0265	1401	2010_nc_1401_fruit-t.jpg	8	12.693	11.3937	3.7973	3.7973	3.6957	3.7592	0.99	0.9732	0.8528	0.7625	1.1184	0.9831	0.9959	0.5174	0.3944	0.013	180.7	116	0.0236	164.4	101.1	0	0	0	0.1387	1.0678	0	4.5638	0.4966	0.7864	0.8889	0.8923	0.9748	0.3861	version 2
1401-9	SCT_0265	1401	2010_nc_1401_fruit-t.jpg	9	14.0923	12.3798	3.9878	4.0386	3.8735	3.9116	0.9686	0.9713	0.8726	0.7803	1.1184	0.9713	0.987	0.4763	0.138	0	175.1	118	0	174.2	104.8	0	0	0	0.1521	4.7199	0	4.8612	0.4548	0.7883	0.8996	0.8736	1.0254	0.4156	version 2
1401-10	SCT_0265	1401	2010_nc_1401_fruit-t.jpg	10	13.3242	12.4797	4.0767	4.0767	3.6195	3.7338	0.9159	0.8879	0.8754	0.8006	1.0934	0.9768	0.9862	0.5364	0.7449	0.0306	218.1	122.3	0.0346	174	112.6	0	0	0	0.1352	1.0341	0	4.0469	0.4762	0.7713	0.8898	0.8828	0.8828	0.4127	version 2
1401-11	SCT_0265	1401	2010_nc_1401_fruit-t.jpg	11	14.7253	14.8566	4.3434	4.3561	4.2291	4.2545	0.9767	0.9737	0.8538	0.7924	1.0775	0.9939	0.9984	0.5199	0.169	0.0019	175.2	114.5	0.0009	168.8	106.6	0	0	0	0.1272	0.6707	0	2.9971	0.4618	0.7964	0.8956	0.8837	0.9779	0.3831	version 2
1401-12	SCT_0265	1401	2010_nc_1401_fruit-t.jpg	12	14.1239	13.9538	4.3815	4.4069	3.7465	3.8735	0.879	0.8551	0.8899	0.7855	1.1328	0.9674	0.975	0.5426	0.4751	0.0167	185.4	129.2	0.0459	197.4	115.2	0.0049	0	0	0.1649	0.7895	0	6.1503	0.4525	0.7697	0.8897	0.883	0.854	0.4179	version 2
1401-13	SCT_0265	1401	2010_nc_1401_fruit-t.jpg	13	13.3434	11.7943	3.937	3.9751	3.556	3.6576	0.9201	0.9032	0.8774	0.8065	1.088	0.9747	0.9879	0.5369	0.1626	0.0012	195.3	124.6	0.0113	193.2	111.6	0.0005	0	0	0.151	2.223	0	4.1154	0.4742	0.7805	0.8996	0.8819	0.9106	0.4082	version 2
1401-14	SCT_0265	1401	2010_nc_1401_fruit-t.jpg	14	13.5882	12.9182	4.191	4.2164	3.6576	3.7719	0.8946	0.8727	0.8818	0.7909	1.1149	0.9756	0.9777	0.5385	0.4892	0.0176	196.7	130.3	0.0237	174	113.6	0	0	0	0.1485	1.8074	0	4.7855	0.4613	0.777	0.8915	0.888	0.8712	0.4046	version 2
1401-15	SCT_0265	1401	2010_nc_1401_fruit-t.jpg	15	13.4958	12.8942	4.1148	4.1402	3.8354	3.8862	0.9387	0.9321	0.8951	0.7531	1.1885	0.9725	0.9902	0.5234	0.145	0.0001	184.9	124.2	0.0008	173.8	107.6	0	0	0	0.1759	1.5639	0	6.9538	0.4542	0.7869	0.8889	0.8856	0.9302	0.3917	version 2
1401-16	SCT_0265	1401	2010_nc_1401_fruit-t.jpg	16	13.2523	12.4284	3.9624	3.9624	3.7973	3.8481	0.9712	0.9583	0.8462	0.8045	1.0518	0.9865	0.9976	0.5284	0.2698	0.0071	187.1	118.7	0.0113	189.2	107.5	0.0006	0	0	0.1091	0.9305	0	2.9003	0.5083	0.7881	0.8914	0.8848	0.9597	0.3984	version 2
1401-17	SCT_0265	1401	2010_nc_1401_fruit-t.jpg	17	12.509	11.1188	3.7846	3.8227	3.5306	3.5941	0.9402	0.9329	0.8758	0.7819	1.1202	0.9756	0.9936	0.5276	0.3519	0.0103	190.9	120	0.03	172	104	0	0	0	0.1842	0.4645	0	5.6467	0.4346	0.7872	0.8916	0.888	0.9328	0.398	version 2
1401-18	SCT_0265	1401	2010_nc_1401_fruit-t.jpg	18	12.8069	11.4448	3.8227	3.8735	3.6322	3.6957	0.9541	0.9502	0.8571	0.7708	1.1121	0.9744	0.9948	0.5184	0.4538	0.0153	198.4	121.1	0.019	178.8	102.2	0	0	0	0.1906	1.8862	0	6.0066	0.4227	0.7862	0.8906	0.8872	0.95	0.3943	version 2
1411-1	SCT_0266	1411	2010_nc_1411_fruit-t.jpg	1	20.4175	22.2158	6.985	6.9977	3.2131	3.8481	0.5499	0.46	0.9109	0.8945	1.0183	0.6704	0.4507	0.5809	0	0.2138	196	167.1	0.2661	198.2	95.8	0.0218	0	0	0.1077	17.7252	0	8.5509	0.5049	0.6689	0.8938	0.886	0.4591	0.4932	version 2
1411-2	SCT_0266	1411	2010_nc_1411_fruit-t.jpg	2	20.1969	22.0253	6.5913	6.604	3.0988	4.064	0.6154	0.4701	0.9037	0.8478	1.0659	0.6714	0.6585	0.5791	0	0.0998	231.4	168.6	0.2482	340.4	167.7	0.1057	0	0	0.1209	9.2132	0	6.9557	0.4625	0.6082	0.8899	0.8981	0.4686	0.5381	version 2
1411-3	SCT_0266	1411	2010_nc_1411_fruit-t.jpg	3	18.8651	21.4129	6.4389	6.477	3.6957	4.1148	0.6353	0.574	0.9191	0.7968	1.1535	0.8495	0.7259	0.5419	1.8497	0.0847	197.2	170.5	0.1943	159.6	152.8	0.0198	0	0	0.2244	6.9598	0	11.2613	0.4136	0.7183	0.8889	0.8855	0.5743	0.4455	version 2
1411-4	SCT_0266	1411	2010_nc_1411_fruit-t.jpg	4	24.5917	20.4132	6.8707	6.9723	2.3368	4.3815	0.6284	0.3401	0.9076	0.7819	1.1608	0.1371	-0.0022	0.5087	0	0.341	172.1	193.1	0.5487	201.2	297.7	0.0264	0	0	0.1382	50.7936	0	12.6624	0.4518	0.4419	0.9744	0.7958	0.3568	0.5982	version 2
1411-5	SCT_0266	1411	2010_nc_1411_fruit-t.jpg	5	21.5206	25.5725	7.239	7.2644	3.4163	4.2037	0.5787	0.4719	0.9193	0.8789	1.0459	0.6606	0.6009	0.6337	1.9118	0.0888	129.5	176.8	0.3553	302.1	162.8	0.0522	0	0	0.1435	5.4091	0	6.2189	0.4713	0.6485	0.8917	0.8843	0.4693	0.5166	version 2
1411-6	SCT_0266	1411	2010_nc_1411_fruit-t.jpg	6	21.0665	25.0033	7.3914	7.4168	3.048	4.1402	0.5582	0.4124	0.9021	0.8557	1.0542	0.7024	0.5182	0.5769	0	0.1443	192.8	181.4	0.3322	265.9	163.6	0.0835	0	0.0807	0	12.3508	8.2556	0	0.4663	0.5908	0.893	0.8889	0.4138	0.5486	version 2
1411-7	SCT_0266	1411	2010_nc_1411_fruit-t.jpg	7	22.5713	26.5685	7.6454	7.7597	3.6195	4.6355	0.5974	0.4734	0.9286	0.7176	1.294	0.6034	0.5141	0.5051	0	0.2086	213.6	185.8	0.4927	162.7	2.8	0.0002	0	0	0.2457	12.7198	0	21.5066	0.3836	0.6209	0.8933	0.8828	0.4708	0.4828	version 2
1411-8	SCT_0266	1411	2010_nc_1411_fruit-t.jpg	8	21.3964	24.1259	7.2263	7.2517	3.2639	4.2545	0.5867	0.4517	0.9051	0.8155	1.1099	0.6904	0.5525	0.5669	0	0.1308	238.9	180.8	0.3454	318	115.9	0.0613	0	0	0.1733	11.5389	0	12.0754	0.4507	0.6108	0.8908	0.8831	0.4493	0.5137	version 2
1411-9	SCT_0266	1411	2010_nc_1411_fruit-t.jpg	9	19.993	18.898	6.35	6.4135	3.2639	3.9497	0.6158	0.514	0.9	0.804	1.1194	0.5227	0.5398	0.488	0	0.2537	201.2	196.8	0.2319	263	117	0.0434	0	0	0.1467	26.529	0	14.7202	0.4343	0.6581	0.8947	0.8793	0.5152	0.4585	version 2
1411-10	SCT_0266	1411	2010_nc_1411_fruit-t.jpg	10	20.1711	21.373	6.5278	6.5913	3.9116	4.6482	0.7052	0.5992	0.821	0.6595	1.2448	0.5585	0.652	0.4132	1.3069	0.0586	208.3	160.3	0.2402	280.4	151	0.1346	0	0	0.1359	32.8767	0	21.9653	0.4841	0.6849	0.8865	0.9091	0.6127	0.3955	version 2
1411-11	SCT_0266	1411	2010_nc_1411_fruit-t.jpg	11	23.4393	27.2011	7.366	7.4168	3.5306	4.6101	0.6216	0.4793	0.9207	0.831	1.1079	0.6053	0.6398	0.5808	0	0.2593	244.6	197	0.3947	245.3	129.6	0	0	0	0.1884	6.2541	0	14.6501	0.4404	0.7072	1.0492	0.8858	0.559	0.454	version 2
1411-12	SCT_0266	1411	2010_nc_1411_fruit-t.jpg	12	24.8195	27.2687	8.3058	8.3439	2.8829	4.4196	0.5297	0.3471	0.9021	0.8119	1.1111	0.3819	0.1665	0.5144	0	0.1078	224.2	211.2	0.6681	197.9	137.3	0.0282	0	0	0.1162	31.0836	0	19.0823	0.4725	0.6225	0.9818	0.9076	0.4557	0.5244	version 2
62-1	SCT_0148	62	2010_nc_62_fruit-t.jpg	1	27.1657	45.5294	6.8834	7.0485	7.4676	7.9629	1.1297	1.0849	0.9502	0.8044	1.1812	0.8752	0.9532	0.542	1.6722	0.076	234.9	125.3	0.1541	172.1	85.8	0	0	0	0.208	7.4968	0	22.7148	0.3865	0.7668	0.9091	0.884	1.1111	0.4231	version 2
62-2	SCT_0148	62	2010_nc_62_fruit-t.jpg	2	26.2271	46.0054	6.9215	7.0866	7.4676	7.8867	1.1129	1.0789	0.9596	0.8073	1.1886	0.8867	0.9536	0.5573	1.2614	0.0547	167.3	120.5	0.1441	175.4	90.9	0.0001	0	0	0.2669	5.6113	0	24.1724	0.3639	0.7581	0.8902	0.8885	1.0829	0.4383	version 2
62-3	SCT_0148	62	2010_nc_62_fruit-t.jpg	3	18.0612	21.819	5.7531	5.8166	4.2037	4.5339	0.7795	0.7307	0.9161	0.8344	1.0979	0.8813	0.9149	0.5417	1.239	0.055	258.1	161.5	0.0903	185.7	133.4	0	0	0	0.1559	9.4747	0	8.7177	0.4342	0.7416	0.8919	0.8889	0.7333	0.4482	version 2
62-4	SCT_0148	62	2010_nc_62_fruit-t.jpg	4	18.296	22.2409	5.8801	5.9055	4.1783	4.5339	0.7677	0.7106	0.9309	0.8121	1.1463	0.8667	0.9066	0.5661	1.6303	0.0743	271.2	175.2	0.0993	178.6	127.4	0	0	0	0.1776	9.3652	0	10.9224	0.437	0.736	0.8973	0.8851	0.712	0.4508	version 2
62-5	SCT_0148	62	2010_nc_62_fruit-t.jpg	5	19.2141	22.8782	5.715	6.0198	4.5339	4.9784	0.827	0.7933	0.96	0.72	1.3333	0.7606	0.9224	0.4525	0.9221	0.0382	219.4	163.1	0.0702	222.4	103.2	0.0157	0	0	0.2315	21.0409	0	20.4672	0.3712	0.7519	0.9515	0.8776	0.8448	0.4335	version 2
62-6	SCT_0148	62	2010_nc_62_fruit-t.jpg	6	19.2543	23.0301	5.8039	6.0706	4.5847	4.9022	0.8075	0.7899	0.9737	0.7112	1.3692	0.8112	0.9216	0.4701	1.2468	0.0541	193.6	169.5	0.0565	212	102.2	0.0093	0	0	0.2569	16.7065	0	20.3354	0.3684	0.7688	0.9221	0.8862	0.8315	0.4204	version 2
72-1	SCT_0149	72	2010_nc_72_fruit-t.jpg	1	24.2026	35.5491	6.3246	6.4897	6.2992	7.0231	1.0822	0.996	0.9357	0.7229	1.2944	0.8741	0.9664	0.5104	0	0.0988	309	128.6	0.1416	172	88.2	0	0	0	0.2377	5.3641	0	25.3902	0.3977	0.7246	0.8811	0.885	1.0256	0.4441	version 2
72-2	SCT_0149	72	2010_nc_72_fruit-t.jpg	2	23.6397	36.2791	6.4389	6.5659	6.3881	7.0231	1.0696	0.9921	0.925	0.7199	1.2849	0.9102	0.9727	0.5077	1.811	0.0825	275	119.4	0.1189	185.5	86.5	0	0	0	0.2408	2.5688	0	23.6841	0.4011	0.7319	0.8879	0.8899	1.01	0.4357	version 2
72-3	SCT_0149	72	2010_nc_72_fruit-t.jpg	3	24.9143	42.451	6.9977	7.0231	6.9342	7.4041	1.0542	0.9909	0.8838	0.804	1.0993	0.9517	0.9798	0.5517	1.0625	0.0462	228.9	120.2	0.0769	192.4	97.3	0.004	0	0	0.151	3.3385	0	11.3551	0.4683	0.7491	0.8916	0.888	0.9909	0.4275	version 2
72-4	SCT_0149	72	2010_nc_72_fruit-t.jpg	4	25.9393	45.2793	7.3152	7.3533	6.9469	7.6835	1.0449	0.9497	0.8802	0.7917	1.1118	0.931	0.9828	0.5314	1.6109	0.0737	256.4	116.1	0.1438	193	98.5	0.005	0	0	0.1503	5.5977	0	13.8927	0.4645	0.7219	0.8898	0.8862	0.9478	0.4389	version 2
222-1	SCT_0164	222	2010_nc_222_fruit-t.jpg	1	32.5363	68.112	8.0391	8.1026	9.8552	10.2362	1.2633	1.2259	0.8815	0.8325	1.0588	0.9368	0.9331	0.5288	1.3738	0.0623	254	89.4	0.0873	184.9	86.9	0.0026	0	0	0.1116	9.3081	0	16.157	0.5115	0.7677	0.8905	0.8841	1.2213	0.4184	version 2
222-2	SCT_0164	222	2010_nc_222_fruit-t.jpg	2	27.9392	52.5765	7.493	7.5184	7.874	8.3947	1.1166	1.0508	0.8966	0.8339	1.0752	0.928	0.9636	0.563	1.2323	0.0549	197.2	109.4	0.0936	202	99	0.0066	0	0	0.1409	11.4561	0	10.225	0.4725	0.7515	0.8921	0.8873	1.0508	0.4359	version 2
222-3	SCT_0164	222	2010_nc_222_fruit-t.jpg	3	29.0466	56.0347	7.8867	7.9121	8.3058	8.5598	1.0819	1.0531	0.8921	0.8261	1.0799	0.9606	0.9725	0.5574	0.1306	0	152.5	112.4	0.0471	174.1	100.9	0	0	0	0.1225	3.9554	0	10.3232	0.5	0.7845	0.898	0.8889	1.0645	0.408	version 2
222-4	SCT_0164	222	2010_nc_222_fruit-t.jpg	4	31.2028	62.9978	7.7089	7.7724	9.5631	9.8679	1.2696	1.2405	0.9143	0.8171	1.119	0.9216	0.9288	0.5304	0.7028	0.0283	168.4	100.6	0.0386	175	80.2	0.0002	0	0	0.1478	13.8325	0	18.4501	0.4654	0.7758	0.8905	0.8892	1.2542	0.419	version 2
222-5	SCT_0164	222	2010_nc_222_fruit-t.jpg	5	29.5499	60.2157	7.747	7.8105	8.8646	9.1821	1.1756	1.1443	0.9164	0.8328	1.1004	0.9446	0.9465	0.5675	0.7387	0.0303	195.9	102.8	0.064	175.8	85.8	0.0001	0	0	0.1294	4.9695	0	12.7769	0.4882	0.7729	0.89	0.89	1.1434	0.4271	version 2
252-1	SCT_0167	252	2010_nc_252_fruit-t.jpg	1	20.1346	25.7706	6.2357	6.2865	4.2926	5.0546	0.804	0.6884	0.8921	0.8208	1.0868	0.847	0.9169	0.5625	0	0.1588	300.7	153	0.2581	193.4	119.4	0.005	0	0	0.1743	3.0302	0	10.3117	0.4447	0.6801	0.8852	0.8882	0.6888	0.4797	version 2
252-2	SCT_0167	252	2010_nc_252_fruit-t.jpg	2	22.1644	30.6969	6.6294	6.7183	5.1435	5.715	0.8507	0.7759	0.9061	0.7778	1.165	0.8696	0.9468	0.5359	0	0.1107	252.4	145	0.2204	176.3	114.5	0	0	0	0.1944	5.8664	0	15.0852	0.4324	0.7127	0.8889	0.8791	0.7767	0.4559	version 2
252-3	SCT_0167	252	2010_nc_252_fruit-t.jpg	3	23.264	35.4393	6.9469	6.9723	5.5372	6.2611	0.898	0.7971	0.8519	0.8483	1.0043	0.9073	0.9682	0.5545	0	0.1163	246	125	0.1981	202.6	119.7	0.0109	0	0.1297	0	5.6524	6.4726	0	0.5375	0.7073	0.8946	0.8878	0.7982	0.4577	version 2
252-4	SCT_0167	252	2010_nc_252_fruit-t.jpg	4	23.6604	37.5054	6.9977	7.0104	6.1849	6.6294	0.9457	0.8838	0.8857	0.7677	1.1537	0.9327	0.9863	0.5358	1.9306	0.0893	253.7	129.3	0.1341	180.8	107.8	0.0009	0	0	0.1793	1.8829	0	14.265	0.4487	0.7447	0.8899	0.8858	0.8818	0.4234	version 2
252-5	SCT_0167	252	2010_nc_252_fruit-t.jpg	5	24.444	38.0996	7.62	7.6454	5.3721	6.1595	0.8056	0.705	0.8717	0.8483	1.0275	0.8424	0.9117	0.5745	0	0.0969	190	147.5	0.2558	223	127.3	0.069	0	0.084	0	9.8533	7.8087	0	0.4639	0.6942	0.8889	0.8865	0.7	0.4638	version 2
252-6	SCT_0167	252	2010_nc_252_fruit-t.jpg	6	20.6967	29.0219	6.3373	6.35	5.1054	5.5753	0.878	0.8056	0.8958	0.8297	1.0797	0.9058	0.9613	0.5679	0.9735	0.042	172.9	138.7	0.1761	183.6	118.2	0	0	0	0.1313	4.0365	0	9.4549	0.4761	0.7306	0.8889	0.8889	0.804	0.4441	version 2
252-7	SCT_0167	252	2010_nc_252_fruit-t.jpg	7	23.2735	35.9844	7.2009	7.2517	5.3594	5.9436	0.8196	0.7443	0.9083	0.8236	1.1028	0.8944	0.9426	0.5757	0	0.0932	241.2	140.5	0.1683	174.3	126.2	0.0174	0	0	0.1694	2.7131	0	9.7684	0.4423	0.7195	0.8912	0.8865	0.7434	0.4654	version 2
252-8	SCT_0167	252	2010_nc_252_fruit-t.jpg	8	24.532	39.0311	7.493	7.5565	5.7277	6.2484	0.8269	0.7644	0.9068	0.8119	1.1169	0.8999	0.9459	0.5663	1.4907	0.0671	214.1	143.4	0.1671	199	115.1	0.0101	0	0	0.1957	2.4542	0	12.4764	0.4122	0.7332	0.8867	0.8911	0.7725	0.4555	version 2
252-9	SCT_0167	252	2010_nc_252_fruit-t.jpg	9	24.9592	40.9888	7.6454	7.7216	5.9055	6.6421	0.8602	0.7724	0.9037	0.7774	1.1624	0.8881	0.9514	0.527	1.6996	0.0774	224.4	140.1	0.1845	186.1	110.4	0.0031	0	0	0.2052	7.7989	0	16.1351	0.3978	0.705	0.8846	0.8825	0.7699	0.4564	version 2
262-1	SCT_0168	262	2010_nc_262_fruit-t.jpg	1	18.7562	23.1191	5.2197	5.3721	5.0419	5.4102	1.0071	0.9659	0.9489	0.7567	1.254	0.8615	0.9673	0.5166	1.0539	0.0445	125.7	135.9	0.1497	186.8	99.2	0.0017	0	0	0.2518	8.6	0	18.4692	0.3634	0.7435	0.8876	0.8802	0.9634	0.4321	version 2
262-2	SCT_0168	262	2010_nc_262_fruit-t.jpg	2	19.7151	24.513	5.8039	5.8674	4.9403	5.1689	0.881	0.8512	0.8993	0.7943	1.1322	0.9215	0.9679	0.5305	0.8354	0.0346	123.9	132.6	0.1422	178.5	113	0.0001	0	0	0.1724	3.8005	0	11.1475	0.4433	0.7685	0.9096	0.8789	0.8715	0.4228	version 2
262-3	SCT_0168	262	2010_nc_262_fruit-t.jpg	3	21.0565	29.6883	6.477	6.5405	5.1816	5.5626	0.8505	0.8	0.9275	0.7765	1.1944	0.9006	0.9531	0.5441	1.3256	0.059	203.4	145.5	0.1342	176.1	115.3	0.0002	0	0	0.1789	5.7757	0	14.7938	0.4715	0.7506	0.8986	0.8889	0.8079	0.4318	version 2
262-4	SCT_0168	262	2010_nc_262_fruit-t.jpg	4	19.3672	24.4811	5.7785	5.7912	4.826	5.2959	0.9145	0.8352	0.8813	0.7978	1.1047	0.9134	0.9713	0.5416	1.1773	0.0522	133.7	133.1	0.1491	177.5	119.6	0	0	0	0.13	6.6971	0	9.3846	0.4954	0.7308	0.8941	0.8863	0.8444	0.4337	version 2
262-5	SCT_0168	262	2010_nc_262_fruit-t.jpg	5	19.6528	25.6408	5.8547	5.9817	4.8514	5.3213	0.8896	0.8286	0.9501	0.757	1.255	0.8738	0.9625	0.5299	0	0.0934	224.7	142.2	0.1911	171.8	101.2	0.0002	0	0	0.2586	2.9713	0	17.3447	0.3759	0.7273	0.8941	0.8812	0.8261	0.4473	version 2
262-6	SCT_0168	262	2010_nc_262_fruit-t.jpg	6	15.8285	17.0537	4.9149	4.9657	3.937	4.2291	0.8517	0.801	0.9457	0.7623	1.2407	0.8824	0.9488	0.5431	1.3891	0.0617	196.7	153.4	0.1496	180	106.5	0	0	0	0.2173	3.6054	0	13.059	0.4084	0.747	0.8953	0.8889	0.8052	0.4326	version 2
262-7	SCT_0168	262	2010_nc_262_fruit-t.jpg	7	19.1633	23.9164	5.9055	5.969	4.3942	5.0292	0.8426	0.7441	0.9269	0.7548	1.2279	0.8759	0.9364	0.5381	0	0.1259	289.5	147.5	0.1997	166.2	117.2	0.0009	0	0	0.2394	1.3899	0	15.5501	0.399	0.6987	0.8903	0.8875	0.7459	0.4591	version 2
262-8	SCT_0168	262	2010_nc_262_fruit-t.jpg	8	14.5198	14.0109	4.5085	4.5212	3.4798	3.8227	0.8455	0.7718	0.9099	0.7915	1.1495	0.905	0.9465	0.5428	1.9979	0.093	273.9	149.2	0.0884	177.2	119.6	0	0	0	0.1511	4.9367	0	7.7296	0.4474	0.74	0.9174	0.881	0.7872	0.434	version 2
282-1	SCT_0170	282	2010_nc_282_fruit-t.jpg	1	26.6782	45.4336	7.493	7.5184	6.5786	7.4549	0.9916	0.878	0.8746	0.8017	1.0909	0.8877	0.9873	0.5581	1.9128	0.0889	273.2	127.6	0.2232	209.7	99.5	0.0093	0	0	0.1402	3.2338	0	13.2876	0.4842	0.6962	0.8812	0.8831	0.8644	0.4631	version 2
282-2	SCT_0170	282	2010_nc_282_fruit-t.jpg	2	27.4105	46.8599	7.5565	7.6073	6.4008	7.62	1.0017	0.8471	0.8655	0.8336	1.0383	0.8546	0.9819	0.564	0	0.1489	281.7	132	0.2584	206.8	105	0.0083	0	0	0.0847	4.7279	0	13.388	0.54	0.6711	0.8933	0.8874	0.8481	0.4849	version 2
282-3	SCT_0170	282	2010_nc_282_fruit-t.jpg	3	27.4435	48.587	7.5438	7.6581	7.5819	7.8486	1.0249	1.0051	0.9259	0.7559	1.2249	0.9294	0.9813	0.5317	0.7299	0.0288	190.2	125.4	0.0867	176	94.7	0.0012	0	0	0.2119	5.329	0	22.6312	0.4315	0.7682	0.8893	0.8843	1.0085	0.4192	version 2
282-4	SCT_0170	282	2010_nc_282_fruit-t.jpg	4	23.4898	36.4028	6.9469	7.0739	5.9182	6.5913	0.9318	0.8519	0.9378	0.7367	1.273	0.8649	0.9639	0.5234	0	0.0973	201.4	136.9	0.2298	208.2	110.9	0.0145	0	0	0.2331	6.7085	0	23.3777	0.4181	0.7181	0.89	0.8878	0.8532	0.4356	version 2
282-5	SCT_0170	282	2010_nc_282_fruit-t.jpg	5	26.9602	48.6402	7.6454	7.7216	7.5565	7.8486	1.0164	0.9884	0.907	0.7674	1.1818	0.9425	0.9852	0.5389	0.5934	0.0218	216.2	122.9	0.0688	171.6	100	0.0007	0	0	0.2285	3.0065	0	20.2586	0.4066	0.765	0.8872	0.8839	0.9833	0.41	version 2
282-6	SCT_0170	282	2010_nc_282_fruit-t.jpg	6	23.984	36.4644	7.0231	7.1247	5.7785	6.5024	0.9127	0.8228	0.9349	0.7378	1.2672	0.8615	0.9623	0.5344	0	0.0926	257.4	137.1	0.2246	191.5	105.6	0.0083	0	0	0.2422	3.5088	0	24.6643	0.3996	0.7045	0.8717	0.8867	0.8182	0.4497	version 2
292-1	SCT_0171	292	2010_nc_292_fruit-t.jpg	1	32.2212	64.8523	9.3091	9.4742	7.2771	8.509	0.8981	0.7817	0.9413	0.779	1.2084	0.8276	0.9612	0.5375	0	0.117	254.7	147.4	0.25	219	103.6	0.0202	0	0	0.2233	10.0598	0	27.3705	0.4099	0.6906	0.8953	0.8936	0.7966	0.4766	version 2
292-2	SCT_0171	292	2010_nc_292_fruit-t.jpg	2	24.0309	38.8112	6.9723	7.0739	6.4262	6.8834	0.9731	0.9217	0.9217	0.776	1.1878	0.8926	0.9772	0.5116	0.971	0.0411	231.9	133.2	0.107	232.1	103	0.0127	0	0	0.1942	13.8355	0	17.0791	0.4255	0.7394	0.885	0.885	0.9132	0.4282	version 2
302-1	SCT_0173	302	2010_nc_302_fruit-t.jpg	1	26.5057	42.8889	7.7978	7.8486	5.9436	6.731	0.8576	0.7622	0.9218	0.8078	1.1411	0.8337	0.9391	0.5633	1.8493	0.0855	155.5	152.2	0.2421	178.9	111.8	0	0	0	0.1592	6.9053	0	7.9968	0.4566	0.75	0.9659	0.8722	0.825	0.4386	version 2
302-2	SCT_0173	302	2010_nc_302_fruit-t.jpg	2	28.6044	50.6205	8.9408	9.0424	5.5626	6.9342	0.7669	0.6222	0.9261	0.8125	1.1399	0.7108	0.8698	0.5703	0	0.2178	238.5	175.4	0.4233	185.6	124.6	0.0001	0	0	0.1937	3.4412	0	11.0169	0.4029	0.6397	0.8923	0.8832	0.6214	0.5123	version 2
302-3	SCT_0173	302	2010_nc_302_fruit-t.jpg	3	28.0554	48.8509	8.5852	8.7122	6.0706	6.985	0.8017	0.7071	0.929	0.784	1.1849	0.7953	0.9103	0.5551	0	0.1478	191.7	164.8	0.344	173.8	114.2	0	0	0	0.2082	1.1715	0	11.4006	0.4237	0.7226	0.9296	0.8879	0.75	0.4578	version 2
422-1	SCT_0238	422	2010_nc_422_fruit-t.jpg	1	31.7213	58.1902	9.5758	9.8298	5.9182	7.366	0.7494	0.618	0.9602	0.8435	1.1384	0.6488	0.8528	0.5917	0	0.1757	221.3	181.8	0.5318	184.4	126.1	0.0001	0	0	0.1772	6.1765	0	13.6114	0.4038	0.6436	0.89	0.89	0.62	0.5141	version 2
422-2	SCT_0238	422	2010_nc_422_fruit-t.jpg	2	32.082	63.7921	10.3632	10.414	6.2992	7.5438	0.7244	0.6078	0.9216	0.8235	1.119	0.7514	0.8392	0.5735	0	0.1571	208.3	172.4	0.4028	183.2	131.1	0	0	0	0.1522	4.5811	0	10.7506	0.4597	0.6689	0.8919	0.8879	0.6074	0.4873	version 2
442-1	SCT_0238	442	2010_nc_442_fruit-t.jpg	1	96.8704	562.804	31.0388	31.0388	18.1102	21.8694	0.7046	0.5835	0.8863	0.8732	1.015	0.7727	0.8111	0.6085	0	0.1817	247.6	158.8	0.3264	193	152.1	0.0022	0	0	0.1197	13.114	0	13.6871	0.4915	0.6581	0.8913	0.883	0.5811	0.5037	version 2
442-2	SCT_0238	442	2010_nc_442_fruit-t.jpg	2	97.8356	562.3905	31.3436	31.3944	18.0086	21.5138	0.6853	0.5746	0.8833	0.8801	1.0037	0.7695	0.7873	0.6099	0	0.176	239.2	164.9	0.336	178.5	150.9	0.0204	0	0	0.0943	8.0272	0	13.7231	0.5097	0.6714	0.8889	0.8903	0.5761	0.4954	version 2
