	Tomato Analyzer - Latitudinal Shape - Individual Data						
	Plot #	image files	Fruit	 Lobedness Degree	 Pericarp Area	Pericarp Thickness	comment
unique#	Plot #	image files	Fruit	SP:0000103	SP:0000095|unit:square centimeter	SP:0000372|unit:centimeter	
156-4	156	2010_ca_156_fruit_C.jpg	4	1.0145	0.4381	0.2495	
156-5	156	2010_ca_156_fruit_C.jpg	5	2.5208	0.4388	0.25	
157-1	157	2010_ca_157_fruit_C.jpg	1	1.0168	0.4468	0.2549	
157-10	157	2010_ca_157_fruit_C.jpg	10	0.8711	0.4471	0.254	
157-2	157	2010_ca_157_fruit_C.jpg	2	1.2009	0.4469	0.2521	
157-3	157	2010_ca_157_fruit_C.jpg	3	1.0814	0.446	0.2526	
157-4	157	2010_ca_157_fruit_C.jpg	4	1.5181	0.4466	0.251	
157-5	157	2010_ca_157_fruit_C.jpg	5	1.0109	0.4469	0.2539	
157-6	157	2010_ca_157_fruit_C.jpg	6	0.8704	0.4471	0.253	
157-7	157	2010_ca_157_fruit_C.jpg	7	0.8213	0.4467	0.251	
157-8	157	2010_ca_157_fruit_C.jpg	8	0.9586	0.4477	0.2511	
157-9	157	2010_ca_157_fruit_C.jpg	9	1.1426	0.4466	0.2557	
158-1	158	2010_ca_158_fruit_C.jpg	1	0.955	0.4427	0.2522	
158-2	158	2010_ca_158_fruit_C.jpg	2	0.8691	0.4446	0.2529	
158-3	158	2010_ca_158_fruit_C.jpg	3	1.5237	0.4426	0.2506	
158-4	158	2010_ca_158_fruit_C.jpg	4	1.6436	0.4433	0.2541	
158-5	158	2010_ca_158_fruit_C.jpg	5	0.9474	0.4429	0.254	
159-1	159	2010_ca_159_fruit_C.jpg	1	1.6929	0.4416	0.2495	
159-2	159	2010_ca_159_fruit_C.jpg	2	1.3269	0.4419	0.2514	
159-3	159	2010_ca_159_fruit_C.jpg	3	1.7081	0.4408	0.2505	
159-4	159	2010_ca_159_fruit_C.jpg	4	0.7653	0.4428	0.2522	
159-5	159	2010_ca_159_fruit_C.jpg	5	1.2982	0.4426	0.2484	
160-1	160	2010_ca_160_fruit_C.jpg	1	1.0992	0.4415	0.2516	
160-2	160	2010_ca_160_fruit_C.jpg	2	2.2042	0.4412	0.2512	
160-3	160	2010_ca_160_fruit_C.jpg	3	0.6409	0.4424	0.2521	
160-4	160	2010_ca_160_fruit_C.jpg	4	0.7501	0.4419	0.2519	
160-5	160	2010_ca_160_fruit_C.jpg	5	1.261	0.4421	0.2519	
161-1	161	2010_ca_161_fruit_C.jpg	1	1.3635	0.4442	0.2486	
161-2	161	2010_ca_161_fruit_C.jpg	2	1.1059	0.4439	0.2528	
161-3	161	2010_ca_161_fruit_C.jpg	3	1.9297	0.4409	0.2468	
161-4	161	2010_ca_161_fruit_C.jpg	4	1.0896	0.4455	0.2549	
161-5	161	2010_ca_161_fruit_C.jpg	5	1.1247	0.4439	0.2534	
162-1	162	2010_ca_162_fruit_C.jpg	1	0.9942	0.4435	0.25	
162-2	162	2010_ca_162_fruit_C.jpg	2	1.1116	0.4438	0.2539	
162-3	162	2010_ca_162_fruit_C.jpg	3	1.3221	0.4436	0.2513	
162-4	162	2010_ca_162_fruit_C.jpg	4	0.8996	0.4443	0.2527	
162-5	162	2010_ca_162_fruit_C.jpg	5	1.7625	0.4426	0.2514	
163-1	163	2010_ca_163_fruit_C.jpg	1	1.2792	0.4454	0.2532	
163-2	163	2010_ca_163_fruit_C.jpg	2	2.0483	0.446	0.2491	
163-3	163	2010_ca_163_fruit_C.jpg	3	1.295	0.4396	0.2523	
163-4	163	2010_ca_163_fruit_C.jpg	4	1.8204	0.4445	0.2523	
163-5	163	2010_ca_163_fruit_C.jpg	5	1.5579	0.4399	0.2424	
164-1	164	2010_ca_164_fruit_C.jpg	1	2.1763	0.4429	0.2535	
164-2	164	2010_ca_164_fruit_C.jpg	2	1.1521	0.4438	0.2507	
164-3	164	2010_ca_164_fruit_C.jpg	3	1.3326	0.4425	0.2532	
164-4	164	2010_ca_164_fruit_C.jpg	4	1.2317	0.4431	0.2518	
166-1	166	2010_ca_166_fruit_C.jpg	1	2.6287	0.4423	0.2474	
166-2	166	2010_ca_166_fruit_C.jpg	2	0.8614	0.4399	0.2493	
166-3	166	2010_ca_166_fruit_C.jpg	3	3.5834	0.4391	0.2403	
166-4	166	2010_ca_166_fruit_C.jpg	4	3.1623	0.4418	0.2505	
166-5	166	2010_ca_166_fruit_C.jpg	5	2.057	0.4414	0.2517	
167-1	167	2010_ca_167_fruit_C.jpg	1	0.6112	0.4431	0.2512	
167-2	167	2010_ca_167_fruit_C.jpg	2	1.0271	0.4426	0.25	
167-3	167	2010_ca_167_fruit_C.jpg	3	0.7899	0.4435	0.2537	
167-4	167	2010_ca_167_fruit_C.jpg	4	1.0619	0.4437	0.252	
167-5	167	2010_ca_167_fruit_C.jpg	5	0.8829	0.4446	0.25	
168-1	168	2010_ca_168_fruit_C.jpg	1	1.1468	0.4414	0.2488	
168-2	168	2010_ca_168_fruit_C.jpg	2	0.8256	0.4411	0.2536	
168-3	168	2010_ca_168_fruit_C.jpg	3	0.8253	0.442	0.2495	
168-4	168	2010_ca_168_fruit_C.jpg	4	2.4838	0.4424	0.25	
168-5	168	2010_ca_168_fruit_C.jpg	5	0.8376	0.4415	0.2495	
169-1	169	2010_ca_169_fruit_C.jpg	1	1.4868	0.446	0.2545	
169-2	169	2010_ca_169_fruit_C.jpg	2	1.8026	0.4465	0.2598	
169-3	169	2010_ca_169_fruit_C.jpg	3	1.0649	0.4469	0.2551	
169-4	169	2010_ca_169_fruit_C.jpg	4	1.1562	0.4451	0.2517	
169-5	169	2010_ca_169_fruit_C.jpg	5	1.5015	0.445	0.2516	
170-1	170	2010_ca_170_fruit_C.jpg	1	1.1311	0.4419	0.2521	
170-2	170	2010_ca_170_fruit_C.jpg	2	0.9085	0.4408	0.2514	
170-3	170	2010_ca_170_fruit_C.jpg	3	1.7691	0.4424	0.2537	
170-4	170	2010_ca_170_fruit_C.jpg	4	1.3721	0.4408	0.2538	
170-5	170	2010_ca_170_fruit_C.jpg	5	1.4173	0.4426	0.2495	
171-1	171	2010_ca_171_fruit_C.jpg	1	1.0972	0.4451	0.2549	
171-2	171	2010_ca_171_fruit_C.jpg	2	1.0681	0.4443	0.2507	
171-3	171	2010_ca_171_fruit_C.jpg	3	0.3776	0.4467	0.2549	
171-4	171	2010_ca_171_fruit_C.jpg	4	0.5428	0.4436	0.2525	
171-5	171	2010_ca_171_fruit_C.jpg	5	0.7571	0.4457	0.2552	
172-1	172	2010_ca_172_fruit_C.jpg	1	0.8496	0.443	0.2529	
172-2	172	2010_ca_172_fruit_C.jpg	2	0.567	0.443	0.2529	
172-3	172	2010_ca_172_fruit_C.jpg	3	1.245	0.4422	0.2521	
172-4	172	2010_ca_172_fruit_C.jpg	4	1.5392	0.443	0.2512	
172-5	172	2010_ca_172_fruit_C.jpg	5	1.1192	0.4433	0.2513	
173-1	173	2010_ca_173_fruit_C.jpg	1	1.8906	0.4423	0.25	
173-2	173	2010_ca_173_fruit_C.jpg	2	1.9987	0.4396	0.2494	
173-3	173	2010_ca_173_fruit_C.jpg	3	1.2835	0.4417	0.2491	
173-4	173	2010_ca_173_fruit_C.jpg	4	1.0833	0.4401	0.2529	
173-5	173	2010_ca_173_fruit_C.jpg	5	0.9937	0.4398	0.2519	
174-1	174	2010_ca_174_fruit_C.jpg	1	2.0913	0.4401	0.2484	
174-2	174	2010_ca_174_fruit_C.jpg	2	2.0634	0.4418	0.2519	
174-3	174	2010_ca_174_fruit_C.jpg	3	8.8589	0.4421	0.2435	
174-4	174	2010_ca_174_fruit_C.jpg	4	2.8356	0.4421	0.2506	
174-5	174	2010_ca_174_fruit_C.jpg	5	2.2338	0.4424	0.2495	
175-1	175	2010_ca_175_fruit_C.jpg	1	13.9408	0.439	0.2145	
175-2	175	2010_ca_175_fruit_C.jpg	2	1.0418	0.4416	0.2495	
175-3	175	2010_ca_175_fruit_C.jpg	3	1.1585	0.4389	0.2504	
175-4	175	2010_ca_175_fruit_C.jpg	4	0.9805	0.4317	0.2509	
176-1	176	2010_ca_176_fruit_C.jpg	1	1.2945	0.4426	0.2538	
176-2	176	2010_ca_176_fruit_C.jpg	2	2.4475	0.4278	0.2506	
176-3	176	2010_ca_176_fruit_C.jpg	3	2.501	0.4434	0.2519	
176-4	176	2010_ca_176_fruit_C.jpg	4	3.9702	0.4415	0.248	
176-5	176	2010_ca_176_fruit_C.jpg	5	0.9712	0.4423	0.2527	
177-1	177	2010_ca_177_fruit_C.jpg	1	1.4196	0.4418	0.252	
177-2	177	2010_ca_177_fruit_C.jpg	2	1.2157	0.4408	0.2483	
177-3	177	2010_ca_177_fruit_C.jpg	3	1.3162	0.4439	0.25	
177-4	177	2010_ca_177_fruit_C.jpg	4	1.054	0.4425	0.2511	
177-5	177	2010_ca_177_fruit_C.jpg	5	1.8883	0.4428	0.2494	
178-1	178	2010_ca_178_fruit_C.jpg	1	5.0705	0.4425	0.2402	
178-2	178	2010_ca_178_fruit_C.jpg	2	5.6481	0.4422	0.2283	
178-3	178	2010_ca_178_fruit_C.jpg	3	2.1228	0.4427	0.2435	
178-4	178	2010_ca_178_fruit_C.jpg	4	4.2327	0.4437	0.2487	
179-1	179	2010_ca_179_fruit_C.jpg	1	0.9223	0.4456	0.2518	
179-10	179	2010_ca_179_fruit_C.jpg	10	1.1833	0.4455	0.2557	
179-2	179	2010_ca_179_fruit_C.jpg	2	0.9206	0.4479	0.2574	
179-3	179	2010_ca_179_fruit_C.jpg	3	1.1229	0.4483	0.2555	
179-4	179	2010_ca_179_fruit_C.jpg	4	0.7954	0.4461	0.2535	
179-5	179	2010_ca_179_fruit_C.jpg	5	0.8994	0.4479	0.2533	
179-6	179	2010_ca_179_fruit_C.jpg	6	0.8906	0.4465	0.2549	
179-7	179	2010_ca_179_fruit_C.jpg	7	0.9048	0.4486	0.2546	
179-8	179	2010_ca_179_fruit_C.jpg	8	0.9753	0.4461	0.2545	
179-9	179	2010_ca_179_fruit_C.jpg	9	0.8893	0.4458	0.2535	
180-1	180	2010_ca_180_fruit_C.jpg	1	1.2308	0.4416	0.25	
180-2	180	2010_ca_180_fruit_C.jpg	2	1.4206	0.4443	0.2507	
180-3	180	2010_ca_180_fruit_C.jpg	3	1.2511	0.4435	0.2506	
180-4	180	2010_ca_180_fruit_C.jpg	4	1.6776	0.4411	0.2525	
180-5	180	2010_ca_180_fruit_C.jpg	5	1.1904	0.4447	0.2508	
181-6	181	2010_ca_181-001_fruit_C.jpg	6	1.4826	0.4466	0.2509	
181-7	181	2010_ca_181-001_fruit_C.jpg	7	1.2362	0.4463	0.2538	
181-8	181	2010_ca_181-001_fruit_C.jpg	8	0.7289	0.4465	0.2529	
181-9	181	2010_ca_181-001_fruit_C.jpg	9	3.3417	0.4443	0.254	
181-10	181	2010_ca_181-001_fruit_C.jpg	10	0.7402	0.4456	0.2543	
181-1	181	2010_ca_181_fruit_C.jpg	1	0.8293	0.4449	0.2545	
181-2	181	2010_ca_181_fruit_C.jpg	2	1.7474	0.4451	0.254	
181-3	181	2010_ca_181_fruit_C.jpg	3	0.8606	0.4448	0.2551	
181-4	181	2010_ca_181_fruit_C.jpg	4	0.9659	0.4451	0.2533	
181-5	181	2010_ca_181_fruit_C.jpg	5	1.6328	0.4449	0.2541	
182-1	182	2010_ca_182_fruit_C.jpg	1	1.9479	0.4436	0.2526	
182-2	182	2010_ca_182_fruit_C.jpg	2	1.9575	0.4438	0.2514	
182-3	182	2010_ca_182_fruit_C.jpg	3	1.065	0.4441	0.2528	
182-4	182	2010_ca_182_fruit_C.jpg	4	0.7959	0.4441	0.2529	
182-5	182	2010_ca_182_fruit_C.jpg	5	1.2286	0.4432	0.25	
183-1	183	2010_ca_183_fruit_C.jpg	1	1.1759	0.4424	0.2495	
183-2	183	2010_ca_183_fruit_C.jpg	2	2.1624	0.44	0.2468	
183-3	183	2010_ca_183_fruit_C.jpg	3	1.144	0.4418	0.2519	
183-4	183	2010_ca_183_fruit_C.jpg	4	4.0562	0.4379	0.2481	
183-5	183	2010_ca_183_fruit_C.jpg	5	1.5837	0.441	0.2462	
184-1	184	2010_ca_184_fruit_C.jpg	1	2.1147	0.4419	0.2513	
184-2	184	2010_ca_184_fruit_C.jpg	2	1.9366	0.4462	0.2491	
184-3	184	2010_ca_184_fruit_C.jpg	3	1.0177	0.444	0.2534	
184-4	184	2010_ca_184_fruit_C.jpg	4	1.1282	0.4454	0.25	
184-5	184	2010_ca_184_fruit_C.jpg	5	1.1529	0.4426	0.2495	
185-1	185	2010_ca_185_fruit_C.jpg	1	1.886	0.4415	0.2504	
185-2	185	2010_ca_185_fruit_C.jpg	2	1.2503	0.4404	0.248	
185-3	185	2010_ca_185_fruit_C.jpg	3	2.995	0.4421	0.2495	
185-4	185	2010_ca_185_fruit_C.jpg	4	1.6629	0.4433	0.25	
185-5	185	2010_ca_185_fruit_C.jpg	5	1.9736	0.4415	0.2504	
186-1	186	2010_ca_186_fruit_C.jpg	1	1.0069	0.444	0.2534	
186-2	186	2010_ca_186_fruit_C.jpg	2	1.3096	0.4415	0.2526	
186-3	186	2010_ca_186_fruit_C.jpg	3	0.8199	0.4441	0.25	
186-4	186	2010_ca_186_fruit_C.jpg	4	1.4492	0.4437	0.2526	
186-5	186	2010_ca_186_fruit_C.jpg	5	1.4204	0.4441	0.2514	
187-1	187	2010_ca_187_fruit_C.jpg	1	3.6595	0.4441	0.2507	
187-2	187	2010_ca_187_fruit_C.jpg	2	0.8157	0.4433	0.254	
187-3	187	2010_ca_187_fruit_C.jpg	3	1.0166	0.4447	0.2529	
187-4	187	2010_ca_187_fruit_C.jpg	4	1.5045	0.4404	0.2494	
187-5	187	2010_ca_187_fruit_C.jpg	5	2.1239	0.4433	0.253	
188-1	188	2010_ca_188_fruit_C.jpg	1	1.7355	0.443	0.2482	
188-2	188	2010_ca_188_fruit_C.jpg	2	1.0652	0.4427	0.2511	
188-3	188	2010_ca_188_fruit_C.jpg	3	1.7551	0.4424	0.2531	
188-4	188	2010_ca_188_fruit_C.jpg	4	1.6386	0.4419	0.251	
188-5	188	2010_ca_188_fruit_C.jpg	5	1.425	0.4418	0.2505	
189-1	189	2010_ca_189_fruit_C.jpg	1	2.0779	0.4409	0.2461	
189-2	189	2010_ca_189_fruit_C.jpg	2	0.9327	0.4412	0.25	
189-3	189	2010_ca_189_fruit_C.jpg	3	0.6656	0.4416	0.251	
189-4	189	2010_ca_189_fruit_C.jpg	4	1.7698	0.44	0.2527	
189-5	189	2010_ca_189_fruit_C.jpg	5	1.3427	0.4402	0.2512	
191-1	191	2010_ca_191_fruit_C.jpg	1	0.9093	0.4424	0.2515	
191-2	191	2010_ca_191_fruit_C.jpg	2	1.1076	0.4427	0.2518	
191-3	191	2010_ca_191_fruit_C.jpg	3	2.8384	0.4425	0.2403	
191-4	191	2010_ca_191_fruit_C.jpg	4	0.8353	0.4435	0.2525	
191-5	191	2010_ca_191_fruit_C.jpg	5	2.2416	0.4421	0.2457	
192-1	192	2010_ca_192_fruit_C.jpg	1	2.0672	0.4444	0.2515	
192-2	192	2010_ca_192_fruit_C.jpg	2	1.1734	0.4462	0.2569	
192-3	192	2010_ca_192_fruit_C.jpg	3	0.8851	0.4456	0.2508	
192-4	192	2010_ca_192_fruit_C.jpg	4	1.9273	0.4467	0.2548	
192-5	192	2010_ca_192_fruit_C.jpg	5	1.6248	0.4475	0.2561	
194-1	194	2010_ca_194_fruit_C.jpg	1	1.8861	0.443	0.2482	
194-2	194	2010_ca_194_fruit_C.jpg	2	1.1984	0.4437	0.2532	
194-3	194	2010_ca_194_fruit_C.jpg	3	2.0626	0.4433	0.25	
194-4	194	2010_ca_194_fruit_C.jpg	4	1.1691	0.4451	0.2461	
194-5	194	2010_ca_194_fruit_C.jpg	5	1.7422	0.444	0.2507	
195-1	195	2010_ca_195_fruit_C.jpg	1	1.8213	0.4413	0.2513	
195-2	195	2010_ca_195_fruit_C.jpg	2	2.6339	0.4424	0.2525	
195-3	195	2010_ca_195_fruit_C.jpg	3	1.3873	0.4328	0.2504	
195-4	195	2010_ca_195_fruit_C.jpg	4	2.1644	0.4364	0.2517	
195-5	195	2010_ca_195_fruit_C.jpg	5	0.9761	0.4418	0.2494	
197-1	197	2010_ca_197_fruit_C.jpg	1	2.0312	0.443	0.2512	
197-2	197	2010_ca_197_fruit_C.jpg	2	1.3711	0.4423	0.2517	
197-3	197	2010_ca_197_fruit_C.jpg	3	0.7399	0.4444	0.2529	
197-4	197	2010_ca_197_fruit_C.jpg	4	1.7256	0.4452	0.2516	
197-5	197	2010_ca_197_fruit_C.jpg	5	2.1061	0.4419	0.2506	
199-1	199	2010_ca_199_fruit_C.jpg	1	1.0086	0.4409	0.2479	
199-2	199	2010_ca_199_fruit_C.jpg	2	1.1168	0.4413	0.2496	
199-3	199	2010_ca_199_fruit_C.jpg	3	1.224	0.4441	0.2528	
199-4	199	2010_ca_199_fruit_C.jpg	4	0.71	0.4416	0.2483	
199-5	199	2010_ca_199_fruit_C.jpg	5	1.4909	0.4421	0.2417	
200-1	200	2010_ca_200_fruit_C.jpg	1	1.6763	0.443	0.2477	
200-2	200	2010_ca_200_fruit_C.jpg	2	1.3003	0.4445	0.2522	
200-3	200	2010_ca_200_fruit_C.jpg	3	0.9645	0.4437	0.25	
200-4	200	2010_ca_200_fruit_C.jpg	4	1.0043	0.4435	0.2525	
200-5	200	2010_ca_200_fruit_C.jpg	5	1.5903	0.4441	0.2527	
201-1	201	2010_ca_201_fruit_C.jpg	1	1.7249	0.4413	0.2496	
201-2	201	2010_ca_201_fruit_C.jpg	2	1.4456	0.4399	0.2511	
201-3	201	2010_ca_201_fruit_C.jpg	3	1.6196	0.4378	0.2497	
201-4	201	2010_ca_201_fruit_C.jpg	4	1.5951	0.4408	0.248	
201-5	201	2010_ca_201_fruit_C.jpg	5	1.9041	0.439	0.2505	
202-1	202	2010_ca_202_fruit_C.jpg	1	2.4383	0.4421	0.252	
202-2	202	2010_ca_202_fruit_C.jpg	2	1.0747	0.4427	0.2489	
202-3	202	2010_ca_202_fruit_C.jpg	3	0.9916	0.4412	0.2524	
202-4	202	2010_ca_202_fruit_C.jpg	4	2.0002	0.4416	0.2516	
202-5	202	2010_ca_202_fruit_C.jpg	5	2.6956	0.4412	0.25	
203-1	203	2010_ca_203_fruit_C.jpg	1	1.3212	0.4441	0.2529	
203-2	203	2010_ca_203_fruit_C.jpg	2	3.6615	0.446	0.2509	
203-3	203	2010_ca_203_fruit_C.jpg	3	2.0277	0.4442	0.2416	
203-4	203	2010_ca_203_fruit_C.jpg	4	2.7944	0.4402	0.25	
203-5	203	2010_ca_203_fruit_C.jpg	5	1.1783	0.4441	0.2514	
204-1	204	2010_ca_204_fruit_C.jpg	1	1.9191	0.442	0.2514	
204-2	204	2010_ca_204_fruit_C.jpg	2	1.9105	0.4394	0.2511	
204-3	204	2010_ca_204_fruit_C.jpg	3	1.1825	0.4418	0.2529	
204-4	204	2010_ca_204_fruit_C.jpg	4	1.2028	0.4427	0.2542	
204-5	204	2010_ca_204_fruit_C.jpg	5	0.9125	0.4437	0.2531	
205-1	205	2010_ca_205_fruit_C.jpg	1	1.1068	0.4452	0.25	
205-2	205	2010_ca_205_fruit_C.jpg	2	0.8686	0.446	0.257	
205-3	205	2010_ca_205_fruit_C.jpg	3	0.8688	0.4465	0.2538	
205-4	205	2010_ca_205_fruit_C.jpg	4	0.9543	0.4469	0.2541	
205-5	205	2010_ca_205_fruit_C.jpg	5	1.1801	0.4483	0.2534	
206-1	206	2010_ca_206_fruit_C.jpg	1	0.9445	0.442	0.2467	
206-2	206	2010_ca_206_fruit_C.jpg	2	0.9772	0.4433	0.25	
206-3	206	2010_ca_206_fruit_C.jpg	3	1.6496	0.4435	0.2467	
206-4	206	2010_ca_206_fruit_C.jpg	4	1.2314	0.4417	0.25	
206-5	206	2010_ca_206_fruit_C.jpg	5	1.6796	0.4423	0.2441	
207-1	207	2010_ca_207_fruit_C.jpg	1	1.1298	0.4411	0.2517	
207-2	207	2010_ca_207_fruit_C.jpg	2	3.5168	0.4424	0.2511	
207-3	207	2010_ca_207_fruit_C.jpg	3	0.8181	0.4403	0.2505	
207-4	207	2010_ca_207_fruit_C.jpg	4	1.4937	0.4428	0.2529	
207-5	207	2010_ca_207_fruit_C.jpg	5	2.5826	0.4419	0.2449	
208-1	208	2010_ca_208_fruit_C.jpg	1	3.375	0.4418	0.2432	
208-2	208	2010_ca_208_fruit_C.jpg	2	2.8698	0.4435	0.2486	
208-3	208	2010_ca_208_fruit_C.jpg	3	2.0544	0.4428	0.2488	
208-4	208	2010_ca_208_fruit_C.jpg	4	2.428	0.4429	0.247	
208-5	208	2010_ca_208_fruit_C.jpg	5	1.833	0.4428	0.2494	
209-1	209	2010_ca_209_fruit_C.jpg	1	1.0739	0.4395	0.2524	
209-2	209	2010_ca_209_fruit_C.jpg	2	2.693	0.4358	0.2477	
209-3	209	2010_ca_209_fruit_C.jpg	3	3.8761	0.4409	0.2488	
209-4	209	2010_ca_209_fruit_C.jpg	4	2.0344	0.4388	0.2511	
209-5	209	2010_ca_209_fruit_C.jpg	5	1.4371	0.4375	0.2504	
210-1	210	2010_ca_210_fruit_C.jpg	1	1.1216	0.4491	0.2566	
210-2	210	2010_ca_210_fruit_C.jpg	2	0.8753	0.4492	0.2538	
210-3	210	2010_ca_210_fruit_C.jpg	3	1.141	0.4495	0.2541	
210-4	210	2010_ca_210_fruit_C.jpg	4	0.8605	0.4515	0.2589	
210-5	210	2010_ca_210_fruit_C.jpg	5	0.6068	0.4521	0.2591	
211-6	211	2010_ca_211-001_fruit_C.jpg	6	1.1309	0.4426	0.25	
211-7	211	2010_ca_211-001_fruit_C.jpg	7	1.6638	0.4458	0.2551	
211-8	211	2010_ca_211-001_fruit_C.jpg	8	1.9936	0.4465	0.2471	
211-9	211	2010_ca_211-001_fruit_C.jpg	9	1.2558	0.4459	0.2545	
211-10	211	2010_ca_211-001_fruit_C.jpg	10	1.2879	0.444	0.2551	
211-1	211	2010_ca_211_fruit_C.jpg	1	2.4059	0.4443	0.2529	
211-2	211	2010_ca_211_fruit_C.jpg	2	2.8701	0.4439	0.2507	
211-3	211	2010_ca_211_fruit_C.jpg	3	0.6802	0.4462	0.2546	
211-4	211	2010_ca_211_fruit_C.jpg	4	0.6749	0.4469	0.2549	
211-5	211	2010_ca_211_fruit_C.jpg	5	1.3869	0.4453	0.2533	
212-1	212	2010_ca_212_fruit_C.jpg	1	2.231	0.4462	0.2392	
212-10	212	2010_ca_212_fruit_C.jpg	10	2.2706	0.443	0.2491	
212-2	212	2010_ca_212_fruit_C.jpg	2	1.393	0.4483	0.2545	
212-3	212	2010_ca_212_fruit_C.jpg	3	1.2072	0.4466	0.2537	
212-4	212	2010_ca_212_fruit_C.jpg	4	3.3918	0.445	0.2422	
212-5	212	2010_ca_212_fruit_C.jpg	5	3.2688	0.4462	0.248	
212-6	212	2010_ca_212_fruit_C.jpg	6	1.1906	0.4476	0.2522	
212-7	212	2010_ca_212_fruit_C.jpg	7	2.5437	0.4451	0.25	
212-8	212	2010_ca_212_fruit_C.jpg	8	2.8764	0.4476	0.252	
212-9	212	2010_ca_212_fruit_C.jpg	9	1.0813	0.4466	0.2529	
213-1	213	2010_ca_213_fruit_C.jpg	1	1.122	0.4412	0.2508	
213-2	213	2010_ca_213_fruit_C.jpg	2	2.1931	0.4395	0.2468	
213-3	213	2010_ca_213_fruit_C.jpg	3	2.1294	0.4425	0.25	
213-4	213	2010_ca_213_fruit_C.jpg	4	1.5734	0.4408	0.2474	
213-5	213	2010_ca_213_fruit_C.jpg	5	2.2606	0.4392	0.2493	
214-1	214	2010_ca_214_fruit_C.jpg	1	1.3177	0.4408	0.2521	
214-2	214	2010_ca_214_fruit_C.jpg	2	0.828	0.4413	0.2504	
214-3	214	2010_ca_214_fruit_C.jpg	3	2.0118	0.4412	0.2496	
214-4	214	2010_ca_214_fruit_C.jpg	4	1.3774	0.4411	0.2508	
214-5	214	2010_ca_214_fruit_C.jpg	5	1.8042	0.4415	0.2513	
215-1	215	2010_ca_215_fruit_C.jpg	1	0.7638	0.4468	0.246	
215-2	215	2010_ca_215_fruit_C.jpg	2	0.8207	0.447	0.255	
215-3	215	2010_ca_215_fruit_C.jpg	3	1.2676	0.4447	0.2529	
215-4	215	2010_ca_215_fruit_C.jpg	4	2.1335	0.4458	0.2508	
215-5	215	2010_ca_215_fruit_C.jpg	5	2.5733	0.4452	0.2525	
217-1	217	2010_ca_217_fruit_C.jpg	1	1.0822	0.4439	0.2507	
217-2	217	2010_ca_217_fruit_C.jpg	2	1.7948	0.4434	0.2513	
217-3	217	2010_ca_217_fruit_C.jpg	3	1.9527	0.4408	0.25	
217-4	217	2010_ca_217_fruit_C.jpg	4	4.6943	0.4427	0.2521	
217-5	217	2010_ca_217_fruit_C.jpg	5	2.4279	0.4424	0.2451	
218-1	218	2010_ca_218_fruit_C.jpg	1	0.9828	0.4446	0.2515	
218-2	218	2010_ca_218_fruit_C.jpg	2	1.3143	0.4461	0.2528	
218-3	218	2010_ca_218_fruit_C.jpg	3	1.5924	0.4462	0.25	
218-4	218	2010_ca_218_fruit_C.jpg	4	1.493	0.4475	0.2533	
218-5	218	2010_ca_218_fruit_C.jpg	5	1.6169	0.4465	0.2538	
219-1	219	2010_ca_219_fruit_C.jpg	1	2.4267	0.4312	0.255	
219-2	219	2010_ca_219_fruit_C.jpg	2	1.2246	0.4443	0.2514	
219-3	219	2010_ca_219_fruit_C.jpg	3	1.9972	0.4441	0.2471	
219-4	219	2010_ca_219_fruit_C.jpg	4	1.2232	0.4444	0.2521	
219-5	219	2010_ca_219_fruit_C.jpg	5	1.9165	0.4458	0.2536	
220-1	220	2010_ca_220_fruit_C.jpg	1	0.5749	0.4438	0.2533	
220-2	220	2010_ca_220_fruit_C.jpg	2	1.1582	0.4419	0.2494	
220-3	220	2010_ca_220_fruit_C.jpg	3	0.7049	0.4429	0.2529	
220-4	220	2010_ca_220_fruit_C.jpg	4	2.1329	0.4425	0.25	
220-5	220	2010_ca_220_fruit_C.jpg	5	1.6862	0.4448	0.2523	
221-1	221	2010_ca_221_fruit_C.jpg	1	5.2646	0.4427	0.2387	
221-2	221	2010_ca_221_fruit_C.jpg	2	5.2481	0.4442	0.248	
221-3	221	2010_ca_221_fruit_C.jpg	3	4.3243	0.4432	0.2451	
221-4	221	2010_ca_221_fruit_C.jpg	4	2.8867	0.4438	0.2458	
221-5	221	2010_ca_221_fruit_C.jpg	5	12.6638	0.442	0.1995	
222-1	222	2010_ca_222_fruit_C.jpg	1	4.5255	0.4474	0.256	
222-2	222	2010_ca_222_fruit_C.jpg	2	0.8474	0.4444	0.2478	
222-3	222	2010_ca_222_fruit_C.jpg	3	1.2861	0.4462	0.2518	
222-4	222	2010_ca_222_fruit_C.jpg	4	1.5171	0.4459	0.2534	
222-5	222	2010_ca_222_fruit_C.jpg	5	2.1054	0.4447	0.2537	
223-1	223	2010_ca_223_fruit_C.jpg	1	1.7195	0.4435	0.2521	
223-2	223	2010_ca_223_fruit_C.jpg	2	2.1256	0.4456	0.2458	
223-3	223	2010_ca_223_fruit_C.jpg	3	1.2997	0.4433	0.2528	
223-4	223	2010_ca_223_fruit_C.jpg	4	2.0604	0.4263	0.2517	
223-5	223	2010_ca_223_fruit_C.jpg	5	2.1321	0.4351	0.2514	
224-1	224	2010_ca_224_fruit_C.jpg	1	1.5389	0.4427	0.2505	
224-2	224	2010_ca_224_fruit_C.jpg	2	6.0912	0.4418	0.25	
224-3	224	2010_ca_224_fruit_C.jpg	3	0.9098	0.4423	0.2516	
