	Tomato Analyzer - Shape Individual Data																																					
	Plot #	image files	Fruit	Perimeter (cm)	  Area (cm2)	  Width Mid-height (cm)	  Maximum Width (cm)	  Height Mid-width (cm)	  Maximum Height (cm)	  Fruit Shape Index External.1	  Fruit Shape Index External.2	  Proximal Fruit Blockiness (20%)	  Distal Fruit Blockiness (80%)	  Fruit Shape Triangle	  Ellipsoid	  Circular	  Rectangular	  Heart Shape	  Shoulder Height	  Proximal Angle Micro (2%)	  Proximal Angle Macro (20%)	  Proximal Indentation Area (cm2)	  Distal Angle Micro (2%)	  Distal Angle Macro (20%)	  Distal Indentation Area (cm2)	  Distal End Protrusion	  Obovoid	  Ovoid	  V. Asymmetry	  H. Asymmetry.ob	  H. Asymmetry.ov	  Width Widest Pos	  Eccentricity	  Proximal Eccentricity	  Distal Eccentricity	  Fruit Shape Index Internal	  Eccentricity Area Index	comment
unique#	Plot #	image files	Fruit	SP:0000087	SP:0000085	SP:0000133	SP:0000134	SP:0000135	SP:0000136	SP:0000040	SP:0000046	SP:0000139	SP:0000145	SP:0000049	SP:0000067	SP:0000050	SP:0000068	SP:0000062	SP:0000154	SP:0000369	SP:0000370	SP:0000079	SP:0000155	SP:0000160	SP:0000076	SP:0000077	SP:0000059	SP:0000060	SP:0000066	SP:0000161	SP:0000162	SP:0000384	SP:0000058	SP:0000064	SP:0000063	SP:0000048	SP:0000164	
8927-3	8927	2009_oh_8927_fruit-t.jpg	3	21.739	31.7515	6.9088	6.9088	4.9784	5.4864	0.7941	0.7206	0.8824	0.8566	1.03	0.9063	0.9213	0.5972	0	0.0562	206.011	144.6766	0.1205	188.4387	140.897	0.0124	0	0.1081	0	2.214	1.4244	0	0.4954	0.7256	0.8914	0.8864	0.7222	0.4623	
8927-4	8927	2009_oh_8927_fruit-t.jpg	4	21.1294	30.3638	6.8072	6.8326	4.9784	5.334	0.7807	0.7313	0.8843	0.8619	1.026	0.926	0.9167	0.5482	0	0.0548	223.9756	135.5633	0.104	172.5879	141.4033	0.0006	0	0.1246	0	3.9713	3.5373	0	0.5286	0.7464	0.8864	0.8864	0.729	0.4429	
8927-5	8927	2009_oh_8927_fruit-t.jpg	5	20.4331	29.1638	6.2484	6.2738	5.4102	5.588	0.8907	0.8659	0.8537	0.8537	1	0.966	0.9783	0.5476	0	0.0494	191.4791	113.4756	0.056	187.6094	123.867	0	0	0.0768	0	1.9452	1.6098	0	0.4636	0.7671	0.8889	0.8796	0.8571	0.4279	
8927-6	8927	2009_oh_8927_fruit-t.jpg	6	20.9596	30.5961	6.6294	6.6294	5.3594	5.6134	0.8467	0.8084	0.8391	0.8467	0.991	0.969	0.9601	0.5476	0	0.0571	225.6693	121.1492	0.0705	173.6135	124.3866	0	0	0.1303	0	1.1045	1.1231	0	0.5204	0.7636	0.8889	0.8889	0.8077	0.4213	
8927-7	8927	2009_oh_8927_fruit-t.jpg	7	20.2089	26.5251	6.3754	6.3754	4.6228	4.9784	0.7809	0.7251	0.8685	0.8606	1.0093	0.9365	0.9232	0.5624	0	0.0633	237.7219	142.5423	0.0977	182.2975	141.2115	0.0002	0	0.1215	0	2.3949	2.308	0	0.5153	0.7385	0.8889	0.8834	0.72	0.4498	
8927-8	8927	2009_oh_8927_fruit-t.jpg	8	16.8021	18.9813	4.953	5.0546	4.3434	4.6228	0.9146	0.8769	0.9128	0.8359	1.092	0.9292	0.9807	0.5645	1.0089	0.0444	231.0751	129.7187	0.1129	178.5027	115.4827	0.0003	0	0	0.0873	1.0055	0	4.3737	0.5714	0.7514	0.8831	0.8947	0.8831	0.4409	
8928-1	8928	2009_oh_8928_fruit-t.jpg	1	31.7151	61.6328	9.6266	9.6774	6.5024	7.6708	0.7927	0.6755	0.8945	0.8602	1.0399	0.809	0.9033	0.6022	1.9566	0.0913	207.4969	158.1686	0.2523	196.3811	136.5442	0.0184	0	0	0.1243	2.4585	0	5.8421	0.4571	0.6711	0.8821	0.8821	0.6689	0.4985	
8928-2	8928	2009_oh_8928_fruit-t.jpg	2	27.4553	44.9457	7.7216	7.8232	6.35	7.3914	0.9448	0.8224	0.8849	0.8092	1.0935	0.8526	0.9676	0.5194	1.2569	0.0561	214.982	148.83	0.1949	165.3522	108.7949	0.0001	0	0	0.1384	7.6138	0	8.7818	0.4562	0.669	0.8899	0.87	0.822	0.4838	
8928-3	8928	2009_oh_8928_fruit-t.jpg	3	25.0641	41.3115	6.8072	6.985	7.0358	7.6962	1.1018	1.0336	0.9104	0.694	1.3118	0.9144	0.9689	0.4982	1.3996	0.062	240.8741	107.9075	0.1294	177.4404	87.1553	0.0005	0	0	0.2373	1.6424	0	13.2591	0.4059	0.7285	0.8907	0.8835	1.028	0.4225	
8928-4	8928	2009_oh_8928_fruit-t.jpg	4	25.993	41.1302	6.1722	6.4008	7.493	8.1534	1.2738	1.214	0.9424	0.7942	1.1865	0.8531	0.921	0.5187	1.7231	0.0785	213.8097	108.6491	0.1414	177.2318	77.121	0	0	0	0.2091	7.1094	0	12.2072	0.3884	0.7312	0.8897	0.883	1.2188	0.4465	
8928-5	8928	2009_oh_8928_fruit-t.jpg	5	24.1976	37.3148	6.096	6.1976	7.0612	7.747	1.25	1.1583	0.9083	0.7292	1.2457	0.9213	0.9414	0.5137	1.1876	0.0518	251.6101	104.1447	0.1198	162.5944	82.2055	0	0	0	0.2062	1.9211	0	11.3333	0.429	0.7303	0.8952	0.8845	1.1684	0.4272	
8928-6	8928	2009_oh_8928_fruit-t.jpg	6	23.1102	34.2832	6.1722	6.2992	5.9944	7.1374	1.1331	0.9712	0.856	0.8025	1.0667	0.6861	0.9361	0.4496	0	0.0357	245.0798	151.6629	0.1291	171.8481	91.7629	0	0	0.0958	0	14.2679	16.2632	0	0.4413	0.6714	0.8952	0.8868	0.9792	0.4665	
8928-7	8928	2009_oh_8928_fruit-t.jpg	7	22.4744	32.6696	5.3594	5.461	7.0612	7.8232	1.4326	1.3175	0.9052	0.7251	1.2484	0.867	0.9033	0.4591	0.6037	0.0227	232.5582	93.8339	0.0768	130.9575	72.3301	0	0	0	0.1974	8.1303	0	13.3505	0.4026	0.7231	0.8916	0.888	1.3214	0.4215	
8929-1	8929	2009_oh_8929_fruit-t.jpg	1	36.0916	69.5966	6.1976	6.5532	12.3444	13.081	1.9961	1.9918	0.9385	0.8811	1.0651	0.7875	0.8213	0.5943	1.176	0.0512	243.2539	39.8862	0.0956	165.8248	35.8139	0.0001	0	0	0.2057	8.5311	0	20.0545	0.4155	0.7549	0.8981	0.8838	2	0.452	
8929-2	8929	2009_oh_8929_fruit-t.jpg	2	33.7208	57.9309	5.6134	5.7404	12.0142	12.7	2.2124	2.1403	0.914	0.7059	1.2949	0.7834	0.8112	0.5221	0.8127	0.0331	223.6128	40.0706	0.053	159.6596	51.7875	0	0	0	0.2066	8.1844	0	26.9733	0.486	0.7535	0.8868	0.8826	2.1364	0.4212	
8929-3	8929	2009_oh_8929_fruit-t.jpg	3	32.1655	50.2573	5.1816	5.5372	10.8966	12.1412	2.1927	2.1029	0.8676	0.6814	1.2734	0.7703	0.8084	0.4944	1.4358	0.0634	255.9746	184.8349	0.1302	132.6689	43.4507	0	0.0919	0	0.2704	8.1363	0	27.9355	0.3808	0.717	0.8906	0.8906	2.1111	0.4414	
8929-4	8929	2009_oh_8929_fruit-t.jpg	4	31.6144	51.8347	5.1054	5.4356	11.176	11.938	2.1963	2.1891	1.0348	0.7413	1.396	0.7085	0.8052	0.5202	1.2414	0.0522	266.6694	44.0863	0.1217	152.7214	45.436	0	0.1494	0	0.3877	9.2281	0	30.6526	0.2681	0.7505	0.898	0.8822	2.2	0.4494	
8929-5	8929	2009_oh_8929_fruit-t.jpg	5	28.925	43.5418	4.7752	4.8006	10.7442	11.4554	2.3862	2.25	0.8883	0.7394	1.2014	0.891	0.8055	0.5427	1.1781	0.0518	244.6814	190.3014	0.082	101.58	59.7924	0	0.3824	0	0.1649	3.7022	0	19.4628	0.4967	0.7467	0.8865	0.8842	2.24	0.4135	
8929-6	8929	2009_oh_8929_fruit-t.jpg	6	30.2372	38.4386	4.2926	4.572	10.7696	11.2522	2.4611	2.5089	0.858	0.787	1.0902	0.7374	0.7963	0.5062	0.1421	0	184.7147	165.4973	0.0361	135.2271	46.9389	0	0	0	0.1683	10.7579	0	23.1117	0.4181	0.6833	0.9042	0.7626	2.1884	0.4506	
8930-1	8930	2009_oh_8930_fruit-t.jpg	1	41.2123	75.8773	12.954	12.9794	4.953	7.5184	0.5793	0.3824	0.9412	0.8294	1.1348	0.3469	0.3374	0.5788	0	0.2175	195.3731	209.9155	0.889	185.8292	130.7462	0.0071	0	0	0.1769	9.0271	0	17.1137	0.4561	0.522	0.8902	0.88	0.3775	0.5804	
8930-2	8930	2009_oh_8930_fruit-t.jpg	2	32.2231	60.6102	10.5156	10.6426	5.4356	7.1628	0.673	0.5169	0.9324	0.8333	1.1188	0.638	0.7456	0.562	0	0.1465	194.6209	182.5213	0.5096	193.0007	138.5419	0.0132	0	0	0.1648	9.4164	0	11.8278	0.4113	0.605	0.8901	0.8854	0.5152	0.531	
8930-3	8930	2009_oh_8930_fruit-t.jpg	3	31.791	60.6831	10.6172	10.6934	5.6642	7.1374	0.6675	0.5335	0.9402	0.8134	1.1559	0.6822	0.7186	0.5749	0	0.1615	195.7121	176.0211	0.4446	198.1569	137.7309	0.0351	0	0	0.2317	8.3929	0	11.9571	0.3915	0.6286	0.8889	0.88	0.5269	0.5092	
8931-1	8931	2009_oh_8931_fruit-t.jpg	1	17.969	22.4967	5.4356	5.5118	4.8006	5.0038	0.9078	0.8832	0.9112	0.7757	1.1747	0.9527	0.983	0.5472	1.0883	0.0467	238.9264	129.898	0.0516	175.3548	115.4854	0	0	0	0.216	0.3367	0	5.3333	0.4213	0.7653	0.8982	0.8824	0.8824	0.4256	
8931-2	8931	2009_oh_8931_fruit-t.jpg	2	15.8851	16.7329	4.4196	4.445	4.4958	4.6482	1.0457	1.0172	0.8736	0.7989	1.0935	0.9734	0.9831	0.5396	0.4308	0.0146	190.347	110.3607	0.0301	179.3753	98.8764	0	0	0	0.1556	0.7253	0	2.3621	0.4569	0.7802	0.8931	0.8931	1.0441	0.4152	
8931-3	8931	2009_oh_8931_fruit-t.jpg	3	15.2465	15.369	4.7498	4.7752	3.5306	3.9878	0.8351	0.7433	0.8984	0.7861	1.1429	0.9011	0.9375	0.5513	1.4061	0.0633	239.9568	142.8616	0.1591	182.436	122.0979	0.0008	0	0	0.1566	2.0064	0	3.9519	0.4634	0.7179	0.896	0.8889	0.7568	0.4535	
8931-4	8931	2009_oh_8931_fruit-t.jpg	4	14.8742	14.6606	4.4196	4.4958	3.7846	4.1148	0.9153	0.8563	0.9253	0.7299	1.2677	0.8708	0.9665	0.5022	1.0335	0.0441	229.3735	145.1183	0.13	174.814	99.8007	0	0	0	0.2079	3.1553	0	5.9659	0.4217	0.7329	0.8939	0.8806	0.8551	0.4372	
8932-1	8932	2009_oh_8932_fruit-t.jpg	1	23.296	30.769	7.5438	7.5946	4.064	5.08	0.6689	0.5387	0.8956	0.8653	1.035	0.6923	0.7417	0.5592	0	0.1414	190.7506	175.9744	0.4261	174.3875	147.3218	0	0	0.0713	0	7.6633	6.9698	0	0.4402	0.6533	0.8966	0.9028	0.5603	0.5033	
8932-2	8932	2009_oh_8932_fruit-t.jpg	2	24.2847	34.4464	8.2804	8.2804	3.8862	5.1308	0.6196	0.4693	0.8834	0.8773	1.007	0.6472	0.6576	0.5941	0	0.1933	211.3619	177.2238	0.4714	186.0715	158.5671	0.0019	0	0.1272	0	6.4229	5.8092	0	0.5099	0.597	0.8889	0.8759	0.4615	0.541	
8932-3	8932	2009_oh_8932_fruit-t.jpg	3	21.444	27.1135	7.1374	7.1628	3.7592	4.6736	0.6525	0.5267	0.911	0.8399	1.0847	0.7325	0.7319	0.5896	0	0.1492	212.6838	171.7837	0.4008	181.0567	146.4545	0.0002	0	0	0.1475	2.4481	0	5.5516	0.4712	0.6448	0.8939	0.8872	0.5268	0.506	
8932-4	8932	2009_oh_8932_fruit-t.jpg	4	21.4861	28.9761	6.858	6.9088	4.2926	5.1816	0.75	0.6259	0.9185	0.8333	1.1022	0.7886	0.8599	0.5615	0	0.1382	208.4613	163.2145	0.3192	198.833	135.6576	0.0013	0	0	0.1473	4.9113	0	6.2915	0.402	0.6601	0.8933	0.8816	0.6204	0.4939	
8932-5	8932	2009_oh_8932_fruit-t.jpg	5	21.8986	29.7161	7.239	7.3406	4.191	5.08	0.692	0.5789	0.9298	0.8175	1.1373	0.7377	0.7886	0.5617	0	0.1429	215.8016	171.9589	0.3837	174.4881	133.5991	0	0	0	0.1841	4.1156	0	7.7674	0.395	0.6533	0.8904	0.8784	0.5752	0.499	
8932-6	8932	2009_oh_8932_fruit-t.jpg	6	21.1751	28.0464	7.0104	7.0358	4.0894	4.953	0.704	0.5833	0.9167	0.8043	1.1396	0.7625	0.8036	0.5722	0	0.1487	196.1922	170.1739	0.3344	185.7675	139.5521	0	0	0	0.1763	4.366	0	6.6957	0.4359	0.6598	0.8889	0.8889	0.5818	0.4912	
8932-7	8932	2009_oh_8932_fruit-t.jpg	7	20.936	27.0541	6.9088	6.9088	3.8862	4.7498	0.6875	0.5625	0.8897	0.8456	1.0522	0.8069	0.809	0.5904	0	0.153	273.2623	162.8648	0.2863	181.2123	146.2661	0	0	0	0.0812	2.371	0	3.3506	0.5241	0.6452	0.8889	0.8759	0.5556	0.5145	
8932-8	8932	2009_oh_8932_fruit-t.jpg	8	21.3722	27.789	7.0612	7.1374	3.9116	4.7498	0.6655	0.554	0.9173	0.8489	1.0805	0.7398	0.7718	0.5959	0	0.1602	203.3953	169.8574	0.4205	177.9048	145.2201	0.0005	0	0	0.168	0.914	0	5.5964	0.4439	0.6559	0.8905	0.8841	0.5495	0.5061	
8933-1	8933	2009_oh_8933_fruit-t.jpg	1	11.0868	8.609	3.1115	3.1242	3.4036	3.4798	1.1138	1.0939	0.8571	0.7755	1.1053	0.9743	0.9715	0.5078	0.4259	0.0145	197.9346	107.5772	0.0051	164.3003	94.0129	0.0002	0	0	0.1431	3.1172	0	4.8041	0.4781	0.7839	0.8917	0.888	1.1031	0.3891	
8933-2	8933	2009_oh_8933_fruit-t.jpg	2	11.4442	9.0526	3.2893	3.302	3.302	3.3782	1.0231	1.0039	0.8803	0.7683	1.1457	0.9654	0.985	0.5352	0.3188	0.0087	197.376	111.1815	0.0212	174.9066	93.3191	0	0	0	0.1807	2.234	0	5.5444	0.4259	0.7849	0.8927	0.8889	1.0097	0.4004	
8933-3	8933	2009_oh_8933_fruit-t.jpg	3	11.5749	9.0676	3.3274	3.3782	3.2258	3.3147	0.9812	0.9695	0.8931	0.7786	1.1471	0.9623	0.9881	0.5197	0.6968	0.0274	214.8286	117.4019	0.0293	179.0605	99.7217	0	0	0	0.1966	2.05	0	6.2453	0.427	0.8	0.9163	0.8889	1	0.3956	
8933-4	8933	2009_oh_8933_fruit-t.jpg	4	11.3339	8.4318	3.1369	3.1623	3.1877	3.2639	1.0321	1.0162	0.8785	0.7976	1.1015	0.9706	0.9812	0.5477	0.41	0.0139	208.983	107.5264	0.026	172.5055	100.9921	0	0	0	0.131	1.1133	0	3.6613	0.4754	0.7813	0.8889	0.8889	1.0309	0.4171	
8933-5	8933	2009_oh_8933_fruit-t.jpg	5	11.3375	8.2637	3.0734	3.0988	3.2639	3.3274	1.0738	1.062	0.8719	0.7975	1.0933	0.9727	0.9738	0.5267	0.4244	0.0144	208.0606	103.2704	0.0169	172.3659	93.2393	0.0004	0	0	0.1484	1.9195	0	3.9506	0.4649	0.8046	0.917	0.8861	1.1053	0.3884	
8933-6	8933	2009_oh_8933_fruit-t.jpg	6	10.7684	7.919	2.9083	2.9718	3.2512	3.2893	1.1068	1.1179	0.8821	0.786	1.1222	0.9736	0.9651	0.5211	0.5585	0.0207	195.7935	98.3479	0.0202	164.8034	82.059	0.0002	0	0	0.1739	1.5426	0	5.0043	0.4382	0.7907	0.8947	0.8831	1.1087	0.3996	
8933-7	8933	2009_oh_8933_fruit-t.jpg	7	11.1891	7.7019	3.0099	3.048	3.0734	3.1369	1.0292	1.0211	0.8819	0.7595	1.1611	0.9653	0.9831	0.535	0.2784	0.0068	198.5459	108.5572	0.0172	170.67	90.9831	0.0008	0	0	0.1664	1.2927	0	6.1883	0.443	0.813	0.9346	0.8811	1.087	0.3947	
8933-8	8933	2009_oh_8933_fruit-t.jpg	8	10.9301	8.1885	3.1242	3.1369	3.1115	3.1877	1.0162	0.9959	0.8821	0.7846	1.1244	0.9694	0.9855	0.5431	0.572	0.0221	203.9397	111.7013	0.038	175.4082	96.8529	0	0	0	0.1225	0.688	0	4.8211	0.5134	0.776	0.894	0.8778	0.9898	0.4118	
8933-9	8933	2009_oh_8933_fruit-t.jpg	9	8.5255	4.996	2.286	2.3114	2.6416	2.6416	1.1429	1.1556	0.8611	0.8556	1.0065	0.983	0.962	0.5468	0	0	193.6762	95.2494	0	160.5298	102.6762	0.0023	0	0.0573	0	0.4106	0.5193	0	0.4404	0.7923	0.8962	0.8817	1.1389	0.4012	
8934-1	8934	2009_oh_8934_fruit-t.jpg	1	35.8254	71.8902	10.6172	10.795	6.604	8.4582	0.7835	0.622	0.9474	0.7775	1.2185	0.6409	0.8594	0.5602	0	0.1881	210.6349	181.5418	0.5332	169.8361	113.677	0.0003	0	0	0.2119	3.259	0	17.7406	0.4348	0.6265	0.8927	0.8851	0.6341	0.5191	
8934-2	8934	2009_oh_8934_fruit-t.jpg	2	30.1665	53.0773	9.4234	9.5504	5.588	7.239	0.758	0.593	0.9461	0.7493	1.2626	0.6231	0.8139	0.5323	0	0.2257	213.7934	185.3895	0.534	154.8616	121.046	0	0	0	0.2346	5.9824	0	16.1013	0.3754	0.6197	0.8934	0.8889	0.5946	0.5027	
8934-3	8934	2009_oh_8934_fruit-t.jpg	3	31.6777	54.0973	10.5156	10.6426	5.1308	7.1628	0.673	0.4879	0.9058	0.6667	1.3587	0.5364	0.6466	0.4827	0	0.1103	165.0479	197.2891	0.5447	179.0377	111.744	0	0	0	0.1915	16.8577	0	14.5789	0.4113	0.5694	0.8649	0.884	0.4848	0.5054	
8934-4	8934	2009_oh_8934_fruit-t.jpg	4	29.1813	48.376	9.017	9.2202	5.2324	6.8834	0.7466	0.5803	0.9606	0.7239	1.3268	0.6368	0.8149	0.5381	0	0.183	227.2118	183.0838	0.524	141.5857	133.0761	0.0013	0	0	0.2446	4.3222	0	16.5635	0.4167	0.6074	0.9011	0.8586	0.5857	0.519	
8935-1	8935	2009_oh_8935_fruit-t.jpg	1	10.2946	6.5908	2.3749	2.4892	3.2893	3.3147	1.3316	1.385	0.7968	0.9412	0.8466	0.9417	0.9125	0.5197	0	0.0032	199.4117	60.3466	0.0042	175.9247	89.8955	0	0	0.2302	0	1.1462	6.8205	0	0.6335	0.7923	0.8879	0.8841	1.3553	0.3982	
8935-2	8935	2009_oh_8935_fruit-t.jpg	2	9.6434	5.9953	2.4511	2.4765	3.0226	3.0861	1.2462	1.2332	0.7617	0.8497	0.8963	0.9784	0.9417	0.508	0	0.0093	218.4914	75.4963	0.0115	175.3714	90.9619	0	0	0.1784	0	1.1983	4.0515	0	0.5725	0.7851	0.8837	0.8879	1.2338	0.3818	
8935-3	8935	2009_oh_8935_fruit-t.jpg	3	9.0248	5.4556	2.2098	2.2733	2.9845	3.0099	1.324	1.3506	0.7644	0.908	0.8418	0.9623	0.9216	0.5176	0	0	181.1459	64.6875	0	175.3029	92.3894	0	0	0.2293	0	0.4915	5.5955	0	0.5992	0.7966	0.8952	0.8868	1.3623	0.3976	
8935-4	8935	2009_oh_8935_fruit-t.jpg	4	9.1523	5.47	2.2352	2.2606	2.9972	3.0353	1.3427	1.3409	0.767	0.8864	0.8654	0.9698	0.9206	0.5134	0	0.0005	194.3274	65.2403	0.0014	189.6603	96.289	0.0003	0	0.1937	0	1.3866	4.5763	0	0.568	0.7899	0.8995	0.8785	1.3429	0.3905	
8935-5	8935	2009_oh_8935_fruit-t.jpg	5	9.4107	5.7722	2.3241	2.3495	3.0353	3.0988	1.3189	1.306	0.7541	0.8689	0.8679	0.9673	0.9222	0.5097	0	0.0061	208.6556	64.0385	0.005	174.3684	85.2823	0	0	0.1668	0	1.7119	4.5489	0	0.549	0.7901	0.9014	0.8807	1.3151	0.3848	
8935-6	8935	2009_oh_8935_fruit-t.jpg	6	8.4975	5.0326	2.2479	2.3114	2.8194	2.8194	1.2198	1.2542	0.7119	0.8983	0.7925	0.9519	0.9436	0.4741	0	0	171.7181	71.8572	0	170.3223	102.3796	0	0	0.2558	0	1.724	7.674	0	0.6054	0.7964	0.898	0.88	1.2571	0.3798	
8935-7	8935	2009_oh_8935_fruit-t.jpg	7	8.9547	5.2574	2.1844	2.2098	2.9972	2.9972	1.3563	1.3721	0.75	0.9012	0.8323	0.962	0.9161	0.5172	0	0	163.4756	64.7162	0	176.1388	88.8955	0.0003	0	0.1831	0	0.5149	6.6647	0	0.5484	0.7915	0.8857	0.8815	1.3676	0.3905	
8935-8	8935	2009_oh_8935_fruit-t.jpg	8	8.6599	5.0908	2.1209	2.1717	2.9845	2.9845	1.3743	1.4072	0.7545	0.8802	0.8571	0.9675	0.9117	0.5073	0	0	165.6786	63.1791	0	168.7073	81.9764	0	0	0.2026	0	1.8205	5.2176	0	0.5787	0.7949	0.89	0.8815	1.4091	0.3891	
8935-9	8935	2009_oh_8935_fruit-t.jpg	9	9.2089	5.4639	2.3495	2.413	2.8956	2.9337	1.2158	1.2324	0.7514	0.8486	0.8854	0.9761	0.9472	0.4927	0	0	195.2802	74.3132	0	172.4255	92.889	0	0	0.1539	0	1.1783	4.3069	0	0.537	0.7739	0.89	0.8768	1.2027	0.3892	
8935-10	8935	2009_oh_8935_fruit-t.jpg	10	8.8105	5.1221	2.1463	2.1717	2.9083	2.921	1.345	1.355	0.7574	0.9172	0.8258	0.9484	0.9161	0.5304	0	0	166.3659	61.4345	0	181.4487	93.7703	0	0	0.1995	0	0.6987	5.9588	0	0.563	0.7948	0.8922	0.8835	1.3582	0.3968	
8935-11	8935	2009_oh_8935_fruit-t.jpg	11	8.4803	4.7685	1.9939	2.0447	2.9464	2.9591	1.4472	1.4777	0.7325	0.9236	0.7931	0.9383	0.8966	0.4945	0	0	177.6914	55.1287	0	171.5507	87.4443	0	0	0.2367	0	0.7974	7.4	0	0.6102	0.7931	0.8932	0.8804	1.4839	0.3939	
8935-12	8935	2009_oh_8935_fruit-t.jpg	12	8.6135	5.0145	2.0955	2.1463	2.921	2.9591	1.3787	1.3939	0.8	0.8727	0.9167	0.9698	0.908	0.5089	0	0	202.2956	70.8741	0	173.0035	81.1069	0	0	0.1721	0	1.6983	4.3274	0	0.5489	0.7931	0.8976	0.8932	1.3939	0.3864	
8936-1	8936	2009_oh_8936_fruit-t.jpg	1	14.7193	14.7838	4.4704	4.5466	3.8862	4.064	0.8939	0.8693	0.875	0.7784	1.1241	0.9644	0.9794	0.524	0.8483	0.0355	227.9836	121.4322	0.0558	170.8793	114.0185	0	0	0	0.1547	1.0692	0	2.7921	0.4545	0.7547	0.8889	0.8759	0.8696	0.4324	
8936-2	8936	2009_oh_8936_fruit-t.jpg	2	14.7542	15.0316	4.6482	4.6736	3.7084	3.937	0.8424	0.7978	0.8907	0.8033	1.1088	0.9482	0.9562	0.5565	1.0657	0.0461	224.1147	132.4402	0.0892	181.6666	116.9653	0	0	0	0.1765	0.7662	0	3.0273	0.4387	0.7532	0.8923	0.8855	0.8056	0.4369	
8936-3	8936	2009_oh_8936_fruit-t.jpg	3	14.297	14.2329	4.4958	4.5212	3.6322	3.8608	0.8539	0.8079	0.8814	0.7966	1.1064	0.9532	0.9611	0.5478	1.1925	0.0526	240.1217	135.1057	0.0726	188.369	121.3929	0.0009	0	0	0.1626	1.9801	0	2.1864	0.4342	0.7417	0.896	0.875	0.8	0.4418	
8936-4	8936	2009_oh_8936_fruit-t.jpg	4	14.0665	13.8626	4.318	4.318	3.81	3.9624	0.9176	0.8824	0.8647	0.8	1.0809	0.9724	0.986	0.5377	0.7949	0.0331	212.819	121.8087	0.0414	177.3897	114.0609	0	0	0	0.1318	0.6839	0	1.5148	0.4744	0.7742	0.8955	0.8889	0.8824	0.4035	
8936-5	8936	2009_oh_8936_fruit-t.jpg	5	13.3158	12.5238	4.191	4.2164	3.5052	3.6322	0.8614	0.8364	0.8848	0.8061	1.0977	0.967	0.9671	0.5474	0.1286	0	207.11	127.5736	0.0526	182.2766	117.5188	0	0	0	0.1145	0.8873	0	1.7576	0.5175	0.7746	0.8943	0.8871	0.8462	0.4214	
8936-6	8936	2009_oh_8936_fruit-t.jpg	6	13.3989	12.1909	4.3434	4.3434	3.175	3.4544	0.7953	0.731	0.8889	0.807	1.1014	0.9227	0.9227	0.5635	1.443	0.0656	223.1794	146.2825	0.122	181.0065	129.3287	0.0005	0	0	0.1237	1.3778	0	2.2176	0.4853	0.7259	0.8909	0.875	0.7206	0.446	
8936-7	8936	2009_oh_8936_fruit-t.jpg	7	12.7324	11.4193	4.064	4.1148	3.302	3.429	0.8333	0.8125	0.8875	0.7937	1.1181	0.9589	0.9525	0.5469	0.7687	0.0314	206.9263	140.2952	0.0442	187.2719	122.5974	0	0	0	0.1641	1.2313	0	2.4596	0.4593	0.7761	0.9043	0.8889	0.8125	0.4093	
8936-8	8936	2009_oh_8936_fruit-t.jpg	8	13.0433	11.6174	4.1148	4.1402	3.2004	3.429	0.8282	0.7778	0.9198	0.8025	1.1462	0.9256	0.9453	0.5588	1.3132	0.0581	230.0981	144.1523	0.108	175.7253	123.437	0	0	0	0.2019	0.7761	0	3.4383	0.4296	0.7463	0.8929	0.885	0.7813	0.4417	
8936-9	8936	2009_oh_8936_fruit-t.jpg	9	11.7636	9.4916	3.7084	3.7084	2.9464	3.1242	0.8425	0.7945	0.8836	0.8288	1.0661	0.9628	0.9568	0.5379	1.1079	0.0489	219.9105	127.6975	0.0595	181.1818	125.4311	0	0	0	0.1199	0.582	0	1.1241	0.4766	0.7541	0.8932	0.8762	0.807	0.4401	
8937-1	8937	2009_oh_8937_fruit-t.jpg	1	16.7487	18.9451	5.5626	5.5626	3.81	4.1402	0.7443	0.6849	0.8813	0.8265	1.0663	0.8985	0.8871	0.5486	1.6382	0.0755	246.6998	149.621	0.1421	180	138.5019	0	0	0	0.1153	3.1914	0	2.7615	0.4847	0.7407	0.8889	0.8889	0.6897	0.4415	
8937-2	8937	2009_oh_8937_fruit-t.jpg	2	16.9145	19.3903	5.0546	5.1308	4.5212	4.7244	0.9208	0.8945	0.8342	0.8392	0.994	0.9727	0.9865	0.5179	0	0.0274	201.6305	112.0617	0.0601	172.9636	108.2292	0.0007	0	0.1499	0	1.2162	1.2289	0	0.5787	0.7784	0.9172	0.8834	0.9114	0.4054	
8937-3	8937	2009_oh_8937_fruit-t.jpg	3	16.7462	19.5522	5.1562	5.1562	4.3942	4.6736	0.9064	0.8522	0.8227	0.8374	0.9824	0.9606	0.9772	0.536	0	0.039	228.8844	110.0725	0.0695	188.6499	125.0124	0.0043	0	0.1043	0	2.6448	0.9851	0	0.4946	0.7432	0.8889	0.8774	0.85	0.4361	
8937-4	8937	2009_oh_8937_fruit-t.jpg	4	16.3434	18.0896	5.08	5.1308	4.2672	4.4704	0.8713	0.84	0.875	0.755	1.1589	0.958	0.9647	0.5198	1.1488	0.0506	219.1115	126.8768	0.0646	179.8208	116.0727	0	0	0	0.1485	3.1143	0	3.6766	0.4649	0.7771	0.9189	0.8889	0.85	0.3905	
