	Tomato Analyzer - Color Data														
	Plot #	 File Name	Fruit No.	Parameter 1  (% surface w/ Hue 70-100)	Parameter 2  (% surface w/ Hue 0-50)	Avg. Red	Avg. Green	Avg. Blue	Avg. Luminosity	Avg. L	Avg. a	Avg. b	 Avg. Hue	Avg. Chroma	comment 
unique#	Plot #	image files	Fruit	SP:0000351	SP:0000350	SP:0000352	SP:0000355	SP:0000356	SP:0000360	SP:0000357	SP:0000358	SP:0000359	SP:0000361	SP:0000362	
600-1	600	2010_ca_11600_fruit_C.jpg	1	0.298067	80.6964	138.309	60.0604	39.9479	83.8845	37.5265	36.3049	26.8831	36.5192	45.1746	data normalized to color checker
600-2	600	2010_ca_11600_fruit_C.jpg	2	0.632779	88.871	139.6627	58.9497	43.0176	85.9646	37.5935	37.6242	25.3045	33.9231	45.342	data normalized to color checker
600-3	600	2010_ca_11600_fruit_C.jpg	3	0.816391	81.1519	137.2565	59.9902	41.7469	84.2339	37.3964	35.9451	25.6691	35.5313	44.1696	data normalized to color checker
600-4	600	2010_ca_11600_fruit_C.jpg	4	0.591374	49.0576	144.508	68.1554	40.1839	86.9129	40.1343	34.2209	30.1531	41.3843	45.61	data normalized to color checker
600-5	600	2010_ca_11600_fruit_C.jpg	5	0.131442	96.38	131.6791	50.4975	37.6167	79.6658	34.6102	38.7265	24.3832	32.1956	45.7633	data normalized to color checker
601-1	601	2010_ca_11601_fruit_C.jpg	1	0.300642	97.641	134.7861	48.8459	36.4113	80.5619	34.8275	40.7803	25.4923	32.01	48.0925	data normalized to color checker
601-2	601	2010_ca_11601_fruit_C.jpg	2	0.47918	82.6802	143.3951	64.9119	47.1657	89.6707	39.4046	36.1282	25.4263	35.1371	44.1785	data normalized to color checker
601-3	601	2010_ca_11601_fruit_C.jpg	3	0.177881	98.472	137.4372	49.5924	38.107	82.6037	35.4524	41.538	25.3991	31.4445	48.688	data normalized to color checker
601-4	601	2010_ca_11601_fruit_C.jpg	4	0.265047	96.6415	139.1688	60.259	46.242	87.2468	37.7614	36.957	23.633	32.5978	43.8673	data normalized to color checker
601-5	601	2010_ca_11601_fruit_C.jpg	5	0.283603	93.947	131.7461	49.8185	37.9433	79.8486	34.5118	39.0942	24.071	31.6213	45.9104	data normalized to color checker
602-1	602	2010_ca_11602_fruit_C.jpg	1	0.273669	83.7015	143.1994	58.3141	41.8505	87.0792	38.0663	39.2791	26.8017	34.3073	47.5518	data normalized to color checker
602-2	602	2010_ca_11602_fruit_C.jpg	2	0.14076	62.7848	144.9256	64.6479	42.1823	88.0491	39.4944	36.5415	28.3523	37.8077	46.2508	data normalized to color checker
602-3	602	2010_ca_11602_fruit_C.jpg	3	0.559736	85.0513	138.2289	54.676	37.6646	82.7705	36.4757	39.0781	26.9001	34.5423	47.4416	data normalized to color checker
602-4	602	2010_ca_11602_fruit_C.jpg	4	0.110958	83.4732	145.497	56.563	39.7441	87.1676	38.1541	41.0038	28.2138	34.5309	49.7728	data normalized to color checker
602-5	602	2010_ca_11602_fruit_C.jpg	5	0.0315219	85.3762	142.2885	55.2056	39.8759	85.7216	37.3137	40.4894	26.9449	33.643	48.6356	data normalized to color checker
603-1	603	2010_ca_11603_fruit_C.jpg	1	1.78872	55.7423	142.6261	68.1568	42.4386	87.0881	39.8865	33.5228	28.5673	40.4368	44.044	data normalized to color checker
603-2	603	2010_ca_11603_fruit_C.jpg	2	0.484265	87.5352	141.1487	56.5919	39.57	85.0422	37.33	39.3517	27.0149	34.4696	47.7322	data normalized to color checker
603-3	603	2010_ca_11603_fruit_C.jpg	3	0.512448	80.1732	139.267	62.219	44.2479	86.3585	38.1443	35.6959	25.3124	35.341	43.7598	data normalized to color checker
603-4	603	2010_ca_11603_fruit_C.jpg	4	0.261557	77.0776	137.0229	58.2269	37.882	82.3067	36.9416	36.6323	27.2497	36.6445	45.656	data normalized to color checker
603-5	603	2010_ca_11603_fruit_C.jpg	5	0.299051	61.9036	140.4569	67.7485	45.8789	87.6864	39.4983	33.1159	26.0815	38.2234	42.1534	data normalized to color checker
604-1	604	2010_ca_11604_fruit_C.jpg	1	2.1151	74.4541	147.9877	64.3735	42.9983	89.8751	40.0552	37.923	28.8053	37.2193	47.6225	data normalized to color checker
604-2	604	2010_ca_11604_fruit_C.jpg	2	9.25882	36.9007	145.7583	77.7612	46.1679	90.3175	42.4632	29.3623	29.7683	45.3934	41.8127	data normalized to color checker
604-3	604	2010_ca_11604_fruit_C.jpg	3	2.17896	38.6107	145.4949	71.7612	40.3809	87.4707	41.0595	32.5063	31.2277	43.8506	45.0758	data normalized to color checker
604-4	604	2010_ca_11604_fruit_C.jpg	4	1.79072	59.082	148.3885	68.3483	42.257	89.7142	40.8243	35.8705	30.0255	39.9311	46.7784	data normalized to color checker
604-5	604	2010_ca_11604_fruit_C.jpg	5	0.768549	87.4385	138.5509	56.1786	40.3388	84.1807	36.861	38.5248	25.8809	33.8932	46.4111	data normalized to color checker
605-1	605	2010_ca_11605_fruit_C.jpg	1	0.0846443	92.192	137.8336	52.7433	39.4355	83.4163	36.065	40.0524	25.4048	32.3866	47.4299	data normalized to color checker
605-2	605	2010_ca_11605_fruit_C.jpg	2	0.932134	92.1392	139.0985	54.0688	40.0949	84.3235	36.5267	39.8571	25.6593	32.7727	47.4024	data normalized to color checker
605-3	605	2010_ca_11605_fruit_C.jpg	3	1.10444	68.5852	139.7321	67.6378	47.1367	87.9361	39.3588	32.9496	25.2003	37.4092	41.4817	data normalized to color checker
605-4	605	2010_ca_11605_fruit_C.jpg	4	0.280367	98.2204	126.1182	47.8739	37.136	76.8199	33.1592	37.8866	22.6056	30.823	44.1181	data normalized to color checker
605-5	605	2010_ca_11605_fruit_C.jpg	5	0.595405	88.5789	136.0552	51.12	36.5891	81.2416	35.4304	40.056	26.1786	33.1667	47.8519	data normalized to color checker
606-1	606	2010_ca_11606_fruit_C.jpg	1	5.17213	35.4371	148.3239	75.8344	43.5375	90.2877	42.368	31.5879	31.2429	44.6854	44.4288	data normalized to color checker
606-2	606	2010_ca_11606_fruit_C.jpg	2	5.25292	36.8996	147.6715	77.1408	47.1365	91.6742	42.5723	30.7223	29.4744	43.8124	42.5747	data normalized to color checker
606-3	606	2010_ca_11606_fruit_C.jpg	3	1.44493	72.1082	145.1983	70.45	49.5203	91.6321	40.8208	33.7693	25.927	37.5159	42.5743	data normalized to color checker
606-4	606	2010_ca_11606_fruit_C.jpg	4	0.874463	53.0272	147.5972	74.5849	50.2713	93.1144	42.0736	32.4596	27.1721	39.9329	42.3315	data normalized to color checker
606-5	606	2010_ca_11606_fruit_C.jpg	5	1.41334	51.2069	141.0827	67.4783	41.918	86.1176	39.4619	33.2566	28.2815	40.3779	43.6559	data normalized to color checker
607-1	607	2010_ca_11607_fruit_C.jpg	1	3.83371	55.669	140.9455	65.8991	38.1483	84.2779	39.1082	33.8309	29.806	41.381	45.088	data normalized to color checker
607-2	607	2010_ca_11607_fruit_C.jpg	2	2.16953	55.2146	147.9872	71.095	46.2396	91.4005	41.3464	34.3718	28.541	39.7049	44.6767	data normalized to color checker
607-3	607	2010_ca_11607_fruit_C.jpg	3	0.421626	67.8628	132.8986	59.3927	38.2342	80.532	36.5291	34.2147	26.3794	37.6321	43.2032	data normalized to color checker
607-4	607	2010_ca_11607_fruit_C.jpg	4	5.26208	32.8758	146.8883	78.0201	47.3149	91.3892	42.6619	29.8408	29.4498	44.6222	41.9257	data normalized to color checker
607-5	607	2010_ca_11607_fruit_C.jpg	5	0.182424	93.2089	130.7218	49.5468	35.5683	78.2498	34.2235	38.7321	24.9945	32.8349	46.0967	data normalized to color checker
608-1	608	2010_ca_11608_fruit_C.jpg	1	0.0107646	91.4729	133.4234	53.2198	35.8803	79.6711	35.3359	37.8406	26.3148	34.8152	46.091	data normalized to color checker
608-2	608	2010_ca_11608_fruit_C.jpg	2	0.148003	97.508	136.2758	49.5598	35.5103	80.8336	35.174	40.9248	26.4761	32.9007	48.7424	data normalized to color checker
608-3	608	2010_ca_11608_fruit_C.jpg	3	0	93.1373	139.6985	53.5663	37.7106	83.4826	36.5124	40.2862	26.9956	33.8258	48.4947	data normalized to color checker
608-4	608	2010_ca_11608_fruit_C.jpg	4	0	88.2934	135.6371	56.9541	38.8699	82.1184	36.4381	36.8649	26.0274	35.223	45.127	data normalized to color checker
608-5	608	2010_ca_11608_fruit_C.jpg	5	0	93.4059	127.4972	46.2539	32.9424	75.4964	33.0113	39.0763	24.9056	32.5117	46.3383	data normalized to color checker
609-1	609	2010_ca_11609_fruit_C.jpg	1	0.362019	75.0455	131.6694	60.5224	41.3681	81.4292	36.573	33.2439	24.6028	36.5041	41.3576	data normalized to color checker
609-2	609	2010_ca_11609_fruit_C.jpg	2	0.260214	88.1818	137.0998	55.9674	39.3684	83.0408	36.5249	38.0596	25.9428	34.2798	46.0604	data normalized to color checker
609-3	609	2010_ca_11609_fruit_C.jpg	3	1.7933	44.1239	143.2713	75.8462	50.5814	91.2244	41.7036	29.8304	26.3922	41.5005	39.8297	data normalized to color checker
609-4	609	2010_ca_11609_fruit_C.jpg	4	0.0253861	77.3824	139.3141	58.9496	38.5502	83.6989	37.4415	37.2438	27.6161	36.5568	46.3654	data normalized to color checker
609-5	609	2010_ca_11609_fruit_C.jpg	5	0.246662	82.8208	134.6544	54.3628	36.8819	80.7211	35.7949	37.7345	26.3593	34.936	46.0294	data normalized to color checker
610-1	610	2010_ca_11610_fruit_C.jpg	1	0.160985	99.1212	129.3144	45.7436	33.8521	76.7835	33.2657	40.1146	24.7879	31.7131	47.1553	data normalized to color checker
610-2	610	2010_ca_11610_fruit_C.jpg	2	0.00696718	93.2366	139.2967	53.6293	38.9546	83.8795	36.4746	40.1947	26.2394	33.1368	48.0012	data normalized to color checker
610-3	610	2010_ca_11610_fruit_C.jpg	3	0.387498	94.8027	140.1249	50.8911	36.52	83.1193	36.1019	41.8156	27.1926	33.0358	49.8797	data normalized to color checker
610-4	610	2010_ca_11610_fruit_C.jpg	4	0.231462	95.9566	138.8288	52.1764	38.8332	83.5981	36.1353	40.7371	25.8801	32.4276	48.2628	data normalized to color checker
610-5	610	2010_ca_11610_fruit_C.jpg	5	1.39908	61.6581	139.0599	61.3072	35.8679	82.3183	37.8657	35.6054	29.5158	39.6577	46.2486	data normalized to color checker
611-1	611	2010_ca_11611_fruit_C.jpg	1	0.197766	68.3297	145.7687	66.2487	42.732	88.7061	39.982	36.0406	28.6902	38.5216	46.0657	data normalized to color checker
611-2	611	2010_ca_11611_fruit_C.jpg	2	1.92774	64.2813	144.8603	70.622	47.0101	90.2918	40.7925	33.3671	27.2665	39.2546	43.0909	data normalized to color checker
611-3	611	2010_ca_11611_fruit_C.jpg	3	0.817994	83.6312	139.6392	59.3555	43.4483	86.1578	37.7081	37.3626	25.2422	34.043	45.0903	data normalized to color checker
611-4	611	2010_ca_11611_fruit_C.jpg	4	1.0705	84.3406	135.771	54.9069	39.5784	82.5154	36.1857	37.9471	25.3746	33.77	45.6492	data normalized to color checker
611-5	611	2010_ca_11611_fruit_C.jpg	5	0.488659	85.1803	140.6106	56.0545	40.5294	85.2418	37.2024	39.3963	26.3815	33.808	47.4137	data normalized to color checker
612-1	612	2010_ca_11612_fruit_C.jpg	1	0.142636	84.7957	143.197	58.1091	40.0578	86.2367	37.9352	39.386	27.6381	35.0583	48.1158	data normalized to color checker
612-2	612	2010_ca_11612_fruit_C.jpg	2	0.397814	90.8595	134.5933	50.0875	35.9199	80.237	34.9713	39.9982	25.8811	32.9052	47.6413	data normalized to color checker
612-3	612	2010_ca_11612_fruit_C.jpg	3	0.583608	89.9821	131.3412	52.3679	38.6344	79.983	34.8981	37.5818	24.098	32.6686	44.6443	data normalized to color checker
612-4	612	2010_ca_11612_fruit_C.jpg	4	0.352833	84.9835	140.7036	64.0745	47.6242	88.6213	38.7743	35.4909	24.2564	34.3508	42.9881	data normalized to color checker
612-5	612	2010_ca_11612_fruit_C.jpg	5	0.353725	88.9995	141.0938	59.0421	42.3852	86.3391	37.7973	38.1302	25.9922	34.281	46.1466	data normalized to color checker
613-1	613	2010_ca_11613_fruit_C.jpg	1	0.866361	83.5657	145.2834	62.3155	44.8466	89.4709	39.172	38.1787	26.4484	34.7125	46.4449	data normalized to color checker
613-2	613	2010_ca_11613_fruit_C.jpg	2	0.168636	71.5867	155.7223	79.1201	58.7543	100.9288	44.271	33.9665	25.4526	36.8459	42.4448	data normalized to color checker
613-3	613	2010_ca_11613_fruit_C.jpg	3	0.647537	90.1291	140.2769	56.4403	38.3398	84.0527	37.0968	39.0372	27.3435	35.0092	47.661	data normalized to color checker
613-4	613	2010_ca_11613_fruit_C.jpg	4	0.198735	95.4867	146.8322	56.2006	39.8036	87.8235	38.1997	41.9138	28.1652	33.9003	50.498	data normalized to color checker
613-5	613	2010_ca_11613_fruit_C.jpg	5	0.88398	89.3132	133.4195	56.5302	42.8938	82.9655	36.0883	36.3802	23.2151	32.5429	43.1562	data normalized to color checker
614-1	614	2010_ca_11614_fruit_C.jpg	1	0.606865	97.759	127.689	46.0259	37.1001	77.5424	33.1	39.4602	22.5782	29.7772	45.463	data normalized to color checker
614-2	614	2010_ca_11614_fruit_C.jpg	2	1.28484	47.6865	135.8806	71.6663	49.5869	87.2785	39.6943	28.9955	24.0858	39.7156	37.6944	data normalized to color checker
614-3	614	2010_ca_11614_fruit_C.jpg	3	13.7957	56.069	127.7714	65.8561	42.5103	80.1302	37.2409	28.236	24.5937	41.056	37.4449	data normalized to color checker
614-4	614	2010_ca_11614_fruit_C.jpg	4	7.04795	57.4353	136.9409	65.8131	39.0337	82.8108	38.4967	32.1579	28.325	41.3739	42.8537	data normalized to color checker
614-5	614	2010_ca_11614_fruit_C.jpg	5	0.504664	55.6756	137.8096	70.0737	47.7434	87.3179	39.595	30.7105	25.0351	39.1868	39.6219	data normalized to color checker
615-1	615	2010_ca_11615_fruit_C.jpg	1	0.595484	40.7383	153.1789	75.4613	46.2017	93.8254	43.018	34.0623	30.8083	42.1284	45.9282	data normalized to color checker
615-2	615	2010_ca_11615_fruit_C.jpg	2	0.144008	36.6863	150.1849	75.1293	43.5126	91.1513	42.4734	32.7998	31.4051	43.7556	45.4104	data normalized to color checker
615-3	615	2010_ca_11615_fruit_C.jpg	3	0.215839	65.7946	141.7602	61.764	37.5864	84.3972	38.3815	36.6117	29.3874	38.7532	46.9471	data normalized to color checker
615-4	615	2010_ca_11615_fruit_C.jpg	4	0.496348	68.5153	156.1248	79.2253	58.3615	100.9312	44.3954	33.9915	25.8834	37.2881	42.7244	data normalized to color checker
615-5	615	2010_ca_11615_fruit_C.jpg	5	0.736575	61.0626	149.0462	72.8171	48.6452	93.0297	41.8895	34.0252	27.834	39.2846	43.9596	data normalized to color checker
616-1	616	2010_ca_11616_fruit_C.jpg	1	3.96866	61.9405	135.0387	62.6664	38.7207	81.7664	37.5105	33.2426	27.2973	39.3913	43.0141	data normalized to color checker
616-2	616	2010_ca_11616_fruit_C.jpg	2	4.04243	74.933	126.028	55.7107	36.2766	76.3753	34.6355	33.2486	24.7885	36.7064	41.4721	data normalized to color checker
616-3	616	2010_ca_11616_fruit_C.jpg	3	0.54993	91.4882	132.7977	50.9207	34.396	78.6777	34.7853	38.7558	26.4357	34.2983	46.9134	data normalized to color checker
616-4	616	2010_ca_11616_fruit_C.jpg	4	0.520373	82.509	133.8834	56.6666	38.6407	81.1846	36.0897	36.2528	25.6654	35.2968	44.4183	data normalized to color checker
616-5	616	2010_ca_11616_fruit_C.jpg	5	0.288501	98.2907	131.4856	49.3006	37.2809	79.4145	34.3041	39.2789	24.1527	31.5874	46.1105	data normalized to color checker
617-1	617	2010_ca_11617_fruit_C.jpg	1	0.148871	97.1831	133.4526	50.2782	37.7886	80.578	34.8892	39.5621	24.6786	31.9556	46.6282	data normalized to color checker
617-2	617	2010_ca_11617_fruit_C.jpg	2	0.284821	90.5103	137.9516	58.9776	43.868	85.5574	37.2709	36.9384	24.3555	33.399	44.2451	data normalized to color checker
617-3	617	2010_ca_11617_fruit_C.jpg	3	0.261302	97.7158	134.8462	49.3329	37.3242	81.0138	34.8781	40.6151	24.9702	31.5833	47.6771	data normalized to color checker
617-4	617	2010_ca_11617_fruit_C.jpg	4	0.41408	94.0868	131.4661	49.9477	35.3439	78.4951	34.419	38.7923	25.387	33.2021	46.361	data normalized to color checker
617-5	617	2010_ca_11617_fruit_C.jpg	5	1.02263	85.4391	132.1499	57.9216	40.8348	81.4012	36.1258	34.9282	24.3997	34.9369	42.6067	data normalized to color checker
618-1	618	2010_ca_11618_fruit_C.jpg	1	0.40958	94.256	138.5821	56.3849	41.5698	84.7699	36.9064	38.521	25.2429	33.2369	46.0551	data normalized to color checker
618-2	618	2010_ca_11618_fruit_C.jpg	2	0.846566	84.5168	141.5305	61.024	41.7396	86.2405	38.2341	37.1582	26.8654	35.8669	45.8528	data normalized to color checker
618-3	618	2010_ca_11618_fruit_C.jpg	3	13.742	45.1827	136.6482	73.5822	46.0214	85.9616	40.1987	27.8065	26.6976	43.8344	38.5482	data normalized to color checker
618-4	618	2010_ca_11618_fruit_C.jpg	4	0.561518	70.3618	139.5236	66.1754	46.9878	87.7638	39.0683	33.6532	24.9004	36.4982	41.8637	data normalized to color checker
618-5	618	2010_ca_11618_fruit_C.jpg	5	1.26627	83.6475	136.7848	57.6923	39.495	82.951	36.8461	36.8813	26.2363	35.427	45.2612	data normalized to color checker
619-1	619	2010_ca_11619_fruit_C.jpg	1	0.598639	96.4576	141.1394	52.5581	39.5877	85.0453	36.6298	41.5206	26.1559	32.2089	49.0723	data normalized to color checker
619-2	619	2010_ca_11619_fruit_C.jpg	2	0.15531	96.2785	131.5142	49.8366	37.5999	79.5758	34.4682	39.018	24.1551	31.7606	45.8897	data normalized to color checker
619-3	619	2010_ca_11619_fruit_C.jpg	3	0.767186	95.6357	136.5736	51.3573	38.3461	82.3081	35.6024	40.2156	25.3824	32.2584	47.5559	data normalized to color checker
619-4	619	2010_ca_11619_fruit_C.jpg	4	0.0683476	98.6138	133.0667	46.1715	34.8595	79.0223	34.0149	41.4613	25.3042	31.3961	48.573	data normalized to color checker
619-5	619	2010_ca_11619_fruit_C.jpg	5	0.62659	94.5386	138.414	53.5006	37.558	82.8072	36.2657	39.8316	26.7065	33.8412	47.9561	data normalized to color checker
620-1	620	2010_ca_11620_fruit_C.jpg	1	0.249704	70.4372	142.225	60.2183	38.2094	84.9094	38.1991	37.6553	28.8764	37.4832	47.4527	data normalized to color checker
620-2	620	2010_ca_11620_fruit_C.jpg	2	0.399633	97.5119	126.7249	46.529	34.848	76.0319	32.975	38.721	23.7187	31.4897	45.4081	data normalized to color checker
620-3	620	2010_ca_11620_fruit_C.jpg	3	0.125446	72.477	138.1107	60.2747	39.9204	83.7762	37.5407	36.0439	26.8897	36.724	44.9691	data normalized to color checker
620-4	620	2010_ca_11620_fruit_C.jpg	4	0.539734	86.1351	135.3449	56.108	40.0113	82.5162	36.3029	37.2006	25.2336	34.1496	44.9513	data normalized to color checker
620-5	620	2010_ca_11620_fruit_C.jpg	5	1.10792	69.1725	136.2702	60.8263	39.2581	82.5992	37.3622	34.9169	26.9612	37.6736	44.1146	data normalized to color checker
621-1	621	2010_ca_11621_fruit_C.jpg	1	0.0229363	99.2477	135.9891	45.7954	35.7689	80.8224	34.5213	42.8008	25.5518	30.8369	49.8478	data normalized to color checker
621-2	621	2010_ca_11621_fruit_C.jpg	2	0.79188	80.0308	139.4148	64.9981	48.1393	88.2579	38.7753	34.4032	23.8431	34.7239	41.8578	data normalized to color checker
621-3	621	2010_ca_11621_fruit_C.jpg	3	7.23365	43.7698	138.4598	76.1974	51.4763	89.3798	41.0804	27.5053	24.8361	42.0807	37.0591	data normalized to color checker
621-4	621	2010_ca_11621_fruit_C.jpg	4	1.84317	49.1932	145.5078	72.9241	45.2147	89.7491	41.336	32.1672	28.8284	41.8668	43.195	data normalized to color checker
621-5	621	2010_ca_11621_fruit_C.jpg	5	0.802079	92.6123	134.2047	53.5764	38.7363	81.3822	35.5805	38.1072	25.0269	33.2949	45.5906	data normalized to color checker
622-1	622	2010_ca_11622_fruit_C.jpg	1	0.0720432	85.6086	131.6379	57.0088	39.6637	80.6105	35.8243	35.2213	24.6364	34.9718	42.9825	data normalized to color checker
622-2	622	2010_ca_11622_fruit_C.jpg	2	0.638624	67.0737	132.3609	63.1633	43.3284	82.6737	37.2674	32.1316	24.3609	37.1679	40.3224	data normalized to color checker
622-3	622	2010_ca_11622_fruit_C.jpg	3	0.596125	92.2242	129.0517	53.7388	39.1544	79.1539	34.8136	35.8993	23.5847	33.3036	42.9534	data normalized to color checker
622-4	622	2010_ca_11622_fruit_C.jpg	4	0.445892	67.3324	135.493	62.3246	40.8505	82.9821	37.5224	33.8436	26.2261	37.7729	42.8158	data normalized to color checker
622-5	622	2010_ca_11622_fruit_C.jpg	5	0.0878448	83.2813	129.6588	54.491	37.2072	78.5228	34.9663	35.6614	24.9168	34.9422	43.5038	data normalized to color checker
623-1	623	2010_ca_11623_fruit_C.jpg	1	0.646027	70.8627	140.8557	64.0475	41.8484	85.9777	38.7095	35.1843	27.3348	37.8437	44.5548	data normalized to color checker
623-2	623	2010_ca_11623_fruit_C.jpg	2	4.27545	43.7558	144.4503	73.7124	46.7242	89.9623	41.382	31.3051	28.107	41.9188	42.0715	data normalized to color checker
623-3	623	2010_ca_11623_fruit_C.jpg	3	0.595039	77.2	130.6051	57.1502	39.8009	80.1861	35.7182	34.6164	24.4329	35.2152	42.3705	data normalized to color checker
623-4	623	2010_ca_11623_fruit_C.jpg	4	0.271154	74.4436	129.1091	59.0883	42.0812	80.5568	35.8853	33.0206	23.2057	35.0981	40.3592	data normalized to color checker
623-5	623	2010_ca_11623_fruit_C.jpg	5	0.648815	60.7146	137.3191	65.5143	43.4205	85.0523	38.4897	32.9117	26.0539	38.3662	41.976	data normalized to color checker
624-1	624	2010_ca_11624_fruit_C.jpg	1	0.28341	87.9493	132.9079	62.3275	42.3052	82.4497	37.1512	32.7664	24.8593	37.187	41.1293	data normalized to color checker
624-2	624	2010_ca_11624_fruit_C.jpg	2	1.62911	70.2329	136.9829	60.3071	40.5473	83.5425	37.3663	35.5751	26.3289	36.5049	44.2583	data normalized to color checker
624-3	624	2010_ca_11624_fruit_C.jpg	3	0.601883	76.2226	132.5221	52.6246	38.3937	80.425	35.1519	37.932	24.6042	32.9691	45.2129	data normalized to color checker
624-4	624	2010_ca_11624_fruit_C.jpg	4	0.600386	82.4864	133.4426	56.9196	39.5291	81.3946	36.0902	36.0125	25.1128	34.8895	43.9039	data normalized to color checker
624-5	624	2010_ca_11624_fruit_C.jpg	5	0.335419	83.1272	136.4463	58.2805	41.569	83.7693	36.8927	36.5801	25.1681	34.529	44.402	data normalized to color checker
625-1	625	2010_ca_11625_fruit_C.jpg	1	0.0511956	94.0805	140.6864	50.8835	36.5095	83.3843	36.1811	42.0658	27.3329	33.0145	50.166	data normalized to color checker
625-2	625	2010_ca_11625_fruit_C.jpg	2	0.0809245	89.6924	142.0191	59.3357	40.8042	86.0342	37.9883	38.3079	27.1217	35.2982	46.937	data normalized to color checker
625-3	625	2010_ca_11625_fruit_C.jpg	3	0.531709	87.6404	137.1413	57.6945	40.3171	83.5087	36.8666	37.128	25.8404	34.8372	45.2351	data normalized to color checker
625-4	625	2010_ca_11625_fruit_C.jpg	4	0.857852	81.4	141.7699	61.6685	42.0464	86.5006	38.4352	36.8922	27.0142	36.2134	45.7253	data normalized to color checker
625-5	625	2010_ca_11625_fruit_C.jpg	5	0.0968442	86.9945	142.1955	61.1388	43.6815	87.4691	38.4031	37.5145	26.0326	34.758	45.6622	data normalized to color checker
626-1	626	2010_ca_11626_fruit_C.jpg	1	0.855019	79.0859	136.054	55.4981	37.8521	81.8361	34.3875	30.4637	29.6205	44	42.8908	
626-2	626	2010_ca_11626_fruit_C.jpg	2	0.697304	87.2758	132.5	52.5651	38.255	80.3522	33.1807	30.6962	27.8253	42.069	41.7082	
626-3	626	2010_ca_11626_fruit_C.jpg	3	0.471421	89.1446	129.577	51.7796	37.9529	78.8353	32.5004	30.012	27.0442	41.8407	40.6225	
626-4	626	2010_ca_11626_fruit_C.jpg	4	0.256162	86.5063	133.002	50.6619	36.1431	79.594	32.8628	31.759	28.6312	41.74	43.0367	
626-5	626	2010_ca_11626_fruit_C.jpg	5	0.252218	91.4668	125.672	48.3185	36.3374	76.2324	31.1421	30.1951	26.1995	40.7605	40.1725	
627-1	627	2010_ca_11627_fruit_C.jpg	1	0.341757	78.3094	143.3551	65.8266	46.72	89.445	39.5749	35.5051	25.8386	36.0449	43.9118	data normalized to color checker
627-2	627	2010_ca_11627_fruit_C.jpg	2	1.1527	66.5526	138.1146	68.0906	48.0812	87.6209	39.2559	32.0077	24.4726	37.401	40.2914	data normalized to color checker
627-3	627	2010_ca_11627_fruit_C.jpg	3	1.80739	24.4234	148.9993	91.1938	67.3874	101.829	46.1496	24.4176	22.7407	42.9634	33.367	data normalized to color checker
627-4	627	2010_ca_11627_fruit_C.jpg	4	0.0105704	79.3265	137.8043	65.5665	47.6855	87.2863	38.6409	33.392	23.81	35.4906	41.0115	data normalized to color checker
627-5	627	2010_ca_11627_fruit_C.jpg	5	0	85.873	132.2286	59.2971	43.7229	82.7998	36.4418	34.3563	23.1059	33.9222	41.4034	data normalized to color checker
628-1	628	2010_ca_11628_fruit_C.jpg	1	0.0631055	83.0494	143.8467	59.3282	40.1327	86.5756	38.2851	39.0058	27.9367	35.611	47.9782	data normalized to color checker
628-2	628	2010_ca_11628_fruit_C.jpg	2	0.180471	59.8982	149.8559	70.3847	45.9847	92.1588	41.4517	35.6072	28.8751	39.0397	45.8437	data normalized to color checker
628-3	628	2010_ca_11628_fruit_C.jpg	3	0.670485	85.5124	149.4427	64.933	44.9777	91.4889	40.3269	38.48	27.9698	36.0122	47.5712	data normalized to color checker
628-4	628	2010_ca_11628_fruit_C.jpg	4	0.128081	65.8448	153.12	69.3631	45.7602	93.5879	41.7754	37.5003	29.5557	38.2432	47.7473	data normalized to color checker
628-5	628	2010_ca_11628_fruit_C.jpg	5	0.527864	78.6504	144.5982	64.5696	45.1468	89.2901	39.4764	36.6699	26.6546	36.0126	45.3337	data normalized to color checker
629-1	629	2010_ca_11629_fruit_C.jpg	1	0.744696	97.2971	139.6408	58.89	46.3813	87.5359	37.6214	37.8797	23.4393	31.7484	44.5452	data normalized to color checker
629-2	629	2010_ca_11629_fruit_C.jpg	2	0.325132	92.3136	126.3276	51.146	37.7539	77.21	33.8636	36.0482	23.046	32.5913	42.7854	data normalized to color checker
629-3	629	2010_ca_11629_fruit_C.jpg	3	0.335276	94.9753	126.6485	52.0142	40.1113	78.4689	34.0611	35.9574	22.0029	31.4631	42.1553	data normalized to color checker
629-4	629	2010_ca_11629_fruit_C.jpg	4	0.00390066	91.2573	127.5018	51.5637	37.2167	77.5138	34.0093	36.4351	23.5857	32.9164	43.4028	data normalized to color checker
629-5	629	2010_ca_11629_fruit_C.jpg	5	0.36427	95.7065	125.2117	51.3224	39.5752	77.5429	33.6488	35.7349	21.6678	31.2304	41.7909	data normalized to color checker
630-1	630	2010_ca_11630_fruit_C.jpg	1	0.655794	90.2085	144.6132	59.6212	43.3551	88.4485	38.5231	39.2638	26.4825	33.9987	47.36	data normalized to color checker
630-2	630	2010_ca_11630_fruit_C.jpg	2	0.268472	96.073	136.6861	58.7034	45.6976	85.8253	37.0497	36.7623	22.9075	31.9281	43.3153	data normalized to color checker
630-3	630	2010_ca_11630_fruit_C.jpg	3	0.0142345	93.8688	133.424	60.7089	45.5299	84.2092	36.9139	34.2462	22.6979	33.5358	41.0852	data normalized to color checker
