	Tomato Analyzer - Shape Individual Data																																					
	Plot #	image files	Fruit	Perimeter (cm)	  Area (cm2)	  Width Mid-height  (cm)	  Maximum Width (cm)	  Height Mid-width (cm)	  Maximum Height (cm)	  Fruit Shape Index External.1	  Fruit Shape Index External.2	  Proximal Fruit Blockiness (20%)	  Distal Fruit Blockiness (80%)	  Fruit Shape Triangle	  Ellipsoid	  Circular	  Rectangular	  Heart Shape	  Shoulder Height	  Proximal Angle Micro (2%)	  Proximal Angle Macro (20%)	  Proximal Indentation Area (cm2)	  Distal Angle Micro (2%)	  Distal Angle Macro (20%)	  Distal Indentation Area (cm2)	  Distal End Protrusion	  Obovoid	  Ovoid	  V. Asymmetry	  H. Asymmetry.ob	  H. Asymmetry.ov	  Width Widest Pos	  Eccentricity	  Proximal Eccentricity	  Distal Eccentricity	  Fruit Shape Index Internal	  Eccentricity Area Index	comment
unique#	Plot #	image files	Fruit	SP:0000087	SP:0000085	SP:0000133	SP:0000134	SP:0000135	SP:0000136	SP:0000040	SP:0000046	SP:0000139	SP:0000145	SP:0000049	SP:0000067	SP:0000050	SP:0000068	SP:0000062	SP:0000154	SP:0000369	SP:0000370	SP:0000079	SP:0000155	SP:0000160	SP:0000076	SP:0000077	SP:0000059	SP:0000060	SP:0000066	SP:0000161	SP:0000162	SP:0000384	SP:0000058	SP:0000064	SP:0000063	SP:0000048	SP:0000164	
141-8	141	2009_ca_141_fruit_t.jpg	8	15.7685	17.107225	4.0767	4.1275	5.1308	5.2197	1.2646	1.2586	0.82433862	0.83834088	0.983297653336433	0.968829	0.9338	0.505	0	0.019	206.36280772	94.1456587	0.0178	174.24347262	97.04276464	0.0001	0	0.1613	0	5.55610856	6.466	0	0.54239992	0.77656648	0.8895	0.8871	1.2578	0.40570752	
142-1	142	2009_ca_142_fruit_t.jpg	1	14.2663	14.34465	4.1021	4.1021	4.2545	4.3434	1.0588	1.0372	0.84275812	0.81367224	1.03574643274053	0.97937852	0.9831	0.5117	0.5194	0.0196	214.1465136	100.801721	0.0265	176.86500846	99.12105412	0	0	0	0.1123	3.94114278	0	3.8075	0.49363742	0.77359212	0.8926	0.8837	1.0391	0.40369332	
142-2	142	2009_ca_142_fruit_t.jpg	2	13.6536	13.279	3.9751	3.9878	4.2291	4.2291	1.0605	1.0639	0.79807458	0.81767256	0.976031995007879	0.98380001	0.9888	0.4909	0	0	182.70256644	93.1532381	0	173.75674206	99.72747528	0	0	0.1758	0	2.6912305	4.3163	0	0.5345199	0.78206624	0.8889	0.8829	1.0645	0.40888548	
142-3	142	2009_ca_142_fruit_t.jpg	3	13.48015	12.3703	3.556	3.5687	4.5212	4.5339	1.2705	1.2714	0.80856286	0.79956	1.01125976787233	0.98527384	0.9406	0.4722	0	0.011	169.77304336	88.4079712	0.0008	173.66989344	86.11945052	0	0	0.1229	0	3.48592686	3.2107	0	0.5122842	0.78352536	0.8903	0.8875	1.2679	0.4149057	
142-4	142	2009_ca_142_fruit_t.jpg	4	14.03155	13.71335	3.9497	3.9751	4.3307	4.3688	1.099	1.0965	0.82893266	0.8145612	1.01764319243293	0.98643739	0.9784	0.519	0	0.0097	212.31871472	98.8672206	0.0152	171.30364946	95.50820452	0.0004	0	0.1145	0	2.74291744	1.484	0	0.4959	0.7808316	0.8918	0.8889	1.0968	0.40854978	
142-5	142	2009_ca_142_fruit_t.jpg	5	14.5072	14.711425	4.0132	4.0259	4.4958	4.6101	1.1451	1.1203	0.82862928	0.80728284	1.02644233091837	0.94610099	0.958	0.4577	0.5098	0.0194	198.96595664	96.8342367	0.0097	174.0468154	101.24679416	0	0	0	0.0836	8.89968958	0	10.5506	0.50986558	0.7729748	0.8896	0.8868	1.119	0.40604322	
142-6	142	2009_ca_142_fruit_t.jpg	6	14.02715	13.418675	3.7465	3.7973	4.572	4.5974	1.2107	1.2203	0.80869288	0.81839484	0.98814513542143	0.9773617	0.9521	0.5014	0	0	209.03080912	96.4877989	0.0171	171.16541672	91.58662596	0	0	0.1735	0	3.56728164	6.1879	0	0.55620946	0.78352536	0.8944	0.8889	1.2308	0.41148156	
142-7	142	2009_ca_142_fruit_t.jpg	7	14.1375	13.626425	3.5687	3.5814	4.6482	4.7879	1.3369	1.3025	0.8523796	0.7845588	1.08644450868437	0.96270097	0.9223	0.5092	0.1371	0	187.00421892	94.174665	0	170.37116954	87.31870336	0	0	0	0.1483	7.11683782	0	5.5623	0.46999736	0.77162792	0.8902	0.8875	1.3036	0.40519278	
142-8	142	2009_ca_142_fruit_t.jpg	8	14.51775	14.676425	4.1275	4.1402	4.4577	4.4958	1.0859	1.08	0.83565036	0.80128236	1.04289124747486	0.98348973	0.9801	0.5154	0.566	0.0216	211.065723	97.3544106	0.0185	177.52664468	95.33995024	0	0	0	0.1329	3.03326052	0	3.0585	0.4650821	0.78094384	0.8889	0.8889	1.0853	0.4086393	
142-9	142	2009_ca_142_fruit_t.jpg	9	15.4024	16.51125	4.1021	4.1275	4.9657	4.9911	1.2092	1.2105	0.8307096	0.834285	0.995714414139053	0.98581683	0.949	0.5284	0	0.0126	187.58579784	94.1148422	0.008	167.28927822	91.10048296	0	0	0.1386	0	2.54528636	1.9012	0	0.5286684	0.78245908	0.8889	0.8889	1.2188	0.40624464	
143-1	143	2009_ca_143_fruit_t.jpg	1	9.591	6.025475	2.2733	2.2987	3.2512	3.2766	1.4254	1.4302	0.86152434	0.81695028	1.05456153341425	0.96037387	0.9011	0.5231	0.8045	0.0338	209.20881996	101.040926	0.0246	173.8497904	87.009599	0	0	0	0.1165	3.5947862	0	3.8222	0.48076412	0.78128056	0.8908	0.887	1.4366	0.4053942	
143-2	143	2009_ca_143_fruit_t.jpg	2	8.80615	5.283375	2.2098	2.2352	2.8448	2.921	1.3068	1.2874	0.86542494	0.81422784	1.06287810055721	0.96696732	0.9217	0.5323	0.4839	0.0173	207.60412896	99.9588143	0.008	173.25151742	92.34163044	0	0	0	0.1553	3.57129916	0	3.32	0.45517356	0.77202076	0.89	0.8856	1.2899	0.4009182	
143-3	143	2009_ca_143_fruit_t.jpg	3	8.4141	4.836925	2.032	2.0828	2.794	2.8194	1.3537	1.375	0.8603975	0.85862028	1.00206985560602	0.94648884	0.9122	0.5462	0	0.0216	208.55714612	93.5751871	0.0273	164.90606382	94.03438412	0	0	0.1828	0	3.8825797	3.7362	0	0.56619602	0.78273968	0.8889	0.8889	1.375	0.401142	
143-4	143	2009_ca_143_fruit_t.jpg	4	8.6494	5.132575	2.1971	2.2098	2.8575	2.9083	1.3161	1.3006	0.8597474	0.80022672	1.07437977077296	0.94020567	0.921	0.4768	0.552	0.0209	219.87556664	100.9644666	0.0293	173.07277634	82.71629936	0	0	0	0.1375	5.36218596	0	5.4855	0.47374232	0.77392884	0.89	0.8812	1.3088	0.4028205	
143-5	143	2009_ca_143_fruit_t.jpg	5	7.814	4.131275	1.8796	1.905	2.5146	2.5781	1.3533	1.3378	0.90009694	0.85662012	1.05075390944588	0.930044	0.9071	0.5817	0.7361	0.0299	217.23004172	103.793292	0.0381	175.5213505	91.4532088	0	0	0	0.1491	3.01541346	0	3.2953	0.46320962	0.77477064	0.8927	0.8876	1.339	0.39704646	
143-6	143	2009_ca_143_fruit_t.jpg	6	7.8018	4.1295	1.8923	1.905	2.5908	2.6162	1.3733	1.3691	0.87738678	0.84284124	1.04098700723282	0.9502122	0.9088	0.5452	0	0.0236	212.74778496	100.2873225	0.032	173.3451437	88.76466908	0	0	0.1566	0	3.55677428	2.9866	0	0.5489536	0.77926024	0.8901	0.8852	1.3729	0.40033632	
143-7	143	2009_ca_143_fruit_t.jpg	7	8.5455	4.885625	2.0066	2.0574	2.8194	2.8829	1.4012	1.4051	0.9054711	0.82133952	1.1024321586279	0.94338604	0.897	0.5552	0.4669	0.0159	207.0534552	101.0189881	0.0241	171.82889184	82.04020396	0	0	0	0.1947	3.0875743	0	5.882	0.42201506	0.77286256	0.88	0.8844	1.3968	0.397785	
144-1	144	2009_ca_144_fruit_t.jpg	1	7.8094	4.36385	2.1717	2.1844	2.5146	2.5146	1.1512	1.1579	0.84813228	0.78139188	1.08541220059773	0.95882247	0.9589	0.4761	0.1476	0.0007	207.84978536	98.8888568	0.0079	165.17443814	86.09970448	0	0	0	0.1383	4.30156068	0	3.7076	0.48013996	0.7858824	0.8927	0.8876	1.1618	0.40870644	
144-2	144	2009_ca_144_fruit_t.jpg	2	7.54565	4.007725	2.032	2.032	2.3368	2.4003	1.1812	1.15	0.87396292	0.81000528	1.07895953468353	0.96432994	0.9507	0.5447	0.7012	0.0283	211.37542296	102.1223912	0.0243	168.02998714	90.79746008	0	0	0	0.1423	2.60454478	0	2.7925	0.47319618	0.77162792	0.8902	0.8848	1.1406	0.40129866	
144-3	144	2009_ca_144_fruit_t.jpg	3	7.25315	3.757575	2.0574	2.0828	2.1844	2.2479	1.0793	1.0617	0.8538965	0.80228244	1.06433402680482	0.9680533	0.9736	0.5042	0.373	0.0125	214.61362096	102.8802185	0.0235	272.09218226	95.98488744	0.0004	0	0	0.0919	3.49597066	0	2.546	0.50690082	0.76943924	0.8889	0.8831	1.0625	0.40044822	
144-4	144	2009_ca_144_fruit_t.jpg	4	7.12615	3.5787	1.9431	1.9431	2.3241	2.3368	1.2026	1.1961	0.8291927	0.767613	1.08022232557291	0.97914581	0.9548	0.5035	0.2494	0.0063	194.60724848	92.4375195	0.0115	161.32357138	84.50628164	0	0	0	0.0932	2.89705114	0	1.9737	0.50861726	0.77740828	0.8889	0.878	1.2	0.40599846	
144-5	144	2009_ca_144_fruit_t.jpg	5	8.06595	4.54095	2.1463	2.1463	2.5273	2.5908	1.2071	1.1775	0.86447146	0.81139428	1.06541478207118	0.96169256	0.9467	0.5499	0.4417	0.0155	224.54563168	104.2847182	0.0358	169.1944837	93.61941696	0	0	0	0.1279	3.48438166	0	2.994	0.48825404	0.77258196	0.8977	0.8827	1.1791	0.40127628	
144-6	144	2009_ca_144_fruit_t.jpg	6	7.28345	3.71145	2.0066	2.032	2.3368	2.3749	1.1688	1.1646	0.84509848	0.75105612	1.12521349270145	0.95975331	0.9577	0.4658	0.314	0.0091	186.17655136	94.6475151	0.0016	157.21757038	80.19015768	0	0	0	0.1273	4.25984028	0	4.283	0.4896584	0.77628588	0.8902	0.8902	1.1587	0.40962402	
144-7	144	2009_ca_144_fruit_t.jpg	7	7.9197	4.014825	1.9812	2.032	2.4511	2.4765	1.2188	1.2372	0.85441658	0.81167208	1.05266227711073	0.95967574	0.9394	0.5031	0.2905	0.0082	203.76871936	95.4510284	0.0013	167.72856516	87.74268012	0.0004	0	0	0.1045	3.92862666	0	3.283	0.48989246	0.7755002	0.8889	0.8786	1.2258	0.40219386	
145-1	145	2009_ca_145_fruit_t.jpg	1	6.2138	2.744025	1.7018	1.7145	1.9812	1.9939	1.163	1.1642	0.83300662	0.83106252	1.00233929452143	0.97418133	0.9567	0.5011	0	0	205.4080616	94.7439729	0	176.13885312	101.2045992	0.0006	0	0.1414	0	2.92733706	1.903	0	0.52820028	0.78189788	0.8857	0.8857	1.1698	0.40490184	
145-2	145	2009_ca_145_fruit_t.jpg	2	7.8089	4.366775	2.2352	2.2352	2.3495	2.3876	1.0682	1.0511	0.8495625	0.8387298	1.01291560166337	0.98085235	0.9811	0.5508	0	0.0043	201.56422332	101.4257228	0.0133	176.8718912	101.0018832	0	0	0.1172	0	1.9858467	0.4229	0	0.49176494	0.77392884	0.8902	0.8795	1.0429	0.40179102	
145-3	145	2009_ca_145_fruit_t.jpg	3	6.5817	3.026925	1.7526	1.8034	2.0701	2.1463	1.1901	1.1812	0.84995256	0.79633752	1.06732702987547	0.9509879	0.9485	0.4966	0.5601	0.0212	206.2249952	100.1646599	0.0174	165.14738004	92.25175968	0	0	0	0.146	3.93867046	0	2.9787	0.44744958	0.76337828	0.8889	0.8767	1.1636	0.40096296	
145-4	145	2009_ca_145_fruit_t.jpg	4	5.86435	2.459825	1.7018	1.7018	1.8034	1.8415	1.0821	1.0597	0.81679746	0.78133632	1.04538524460248	0.98302431	0.983	0.5019	0	0.0057	200.63591588	97.4513425	0.0092	166.3546967	91.75855916	0	0	0.135	0	2.38582172	0.5113	0	0.5200862	0.77230136	0.8889	0.8819	1.0566	0.40593132	
145-5	145	2009_ca_145_fruit_t.jpg	5	5.9313	2.4792	1.6891	1.7018	1.8542	1.8796	1.1045	1.0977	0.8090396	0.83384052	0.970256998304664	0.96130471	0.9752	0.4729	0	0	188.83216188	91.5815104	0	169.80163594	101.80666572	0	0	0.1871	0	3.3270803	2.9173	0	0.53810882	0.77864292	0.8923	0.8855	1.1154	0.40705032	
145-6	145	2009_ca_145_fruit_t.jpg	6	7.76295	4.30225	2.2225	2.2352	2.3749	2.413	1.0795	1.0686	0.83638714	0.81228324	1.02967425500494	0.98317945	0.9802	0.5233	0	0.0143	203.3062946	98.1370635	0.0013	175.66620328	96.143081	0	0	0.0652	0	2.34595556	0.7829	0	0.45486148	0.77527572	0.8916	0.881	1.0725	0.40369332	
145-7	145	2009_ca_145_fruit_t.jpg	7	7.34425	3.87515	2.1717	2.1717	2.1844	2.2225	1.0234	1.0058	0.8430615	0.8073384	1.0442479882042	0.9773617	0.9923	0.5097	0	0.018	207.36012948	104.6661532	0.0372	180.73799456	107.56672824	0.0004	0	0.1103	0	2.99339436	1.7353	0	0.47584886	0.77443392	0.8889	0.8831	1	0.40440948	
146-1	146	2009_ca_146_fruit_t.jpg	1	7.5554	4.026125	2.0193	2.032	2.4765	2.5273	1.2437	1.2264	0.85688696	0.7562232	1.13311382142204	0.97464675	0.9403	0.4916	0.3823	0.0117	203.06114248	98.6746067	0.0153	163.99964374	78.2642806	0	0	0	0.1891	2.43070978	0	4.4717	0.44300244	0.77230136	0.8902	0.88	1.2222	0.4057299	
146-2	146	2009_ca_146_fruit_t.jpg	2	7.6093	3.974025	2.032	2.0701	2.4003	2.4638	1.1902	1.1812	0.85498	0.77528028	1.10280117017809	0.96774302	0.9525	0.5119	0.5329	0.0194	212.41366344	104.8515694	0.0364	163.52478722	90.99844924	0	0	0	0.1781	3.2679764	0	3.6852	0.42349744	0.77196464	0.8982	0.8824	1.1719	0.4060656	
146-3	146	2009_ca_146_fruit_t.jpg	3	8.5491	5.06385	2.1971	2.2098	2.7559	2.7813	1.2586	1.2543	0.84722214	0.85156416	0.994901124067974	0.96611405	0.9344	0.5566	0	0.01	209.43488148	97.1020601	0.0128	172.42112272	95.49866936	0.0003	0	0.1121	0	3.84263628	1.6185	0	0.49410554	0.7785868	0.8912	0.8821	1.2647	0.40006776	
146-4	146	2009_ca_146_fruit_t.jpg	4	6.93295	3.351275	1.8415	1.8415	2.2987	2.2987	1.2483	1.2483	0.83257322	0.80339364	1.03632040203853	0.98442057	0.9399	0.5195	0.2545	0.0064	209.399798	93.8867139	0.0042	172.51958268	91.68888492	0	0	0	0.1067	1.92658828	0	0.8194	0.48513324	0.78476	0.8889	0.8889	1.2632	0.4079679	
146-5	146	2009_ca_146_fruit_t.jpg	5	7.2711	3.76935	1.9939	1.9939	2.3495	2.3876	1.1975	1.1783	0.85250962	0.763446	1.11666001262696	0.98015422	0.9596	0.5096	0.3428	0.0107	207.14444172	100.4114505	0.0192	178.39612914	79.06433308	0.0009	0	0	0.1127	2.24204086	0	2.6667	0.4834168	0.77392884	0.8902	0.8795	1.1774	0.40525992	
146-6	146	2009_ca_146_fruit_t.jpg	6	8.3854	4.891125	2.1844	2.1844	2.7686	2.8702	1.314	1.2674	0.83885752	0.76339044	1.0988577745354	0.98411029	0.9321	0.499	0.4311	0.015	201.14884068	92.3449407	0.0033	163.95666602	76.77214068	0.0003	0	0	0.1265	2.35236814	0	3.1111	0.4752247	0.76977596	0.8923	0.8878	1.2794	0.40626702	
146-7	146	2009_ca_146_fruit_t.jpg	7	7.5449	4.0179	2.0701	2.0955	2.3749	2.413	1.1515	1.1472	0.85471996	0.78661452	1.08658045112109	0.96603648	0.9569	0.4884	0.1408	0	205.77633008	99.7961118	0	166.96526404	86.20872064	0	0	0	0.1632	3.51922592	0	3.0061	0.44659136	0.77527572	0.8916	0.881	1.1563	0.40277574	
147-1	147	2009_ca_147_fruit_t.jpg	1	9.2372	5.85805	2.7178	2.7686	2.5908	2.6797	0.9679	0.9533	0.861481	0.8270622	1.04161573337531	0.96138228	0.992	0.5428	0	0	198.31233772	111.0342644	0.0623	176.79959616	109.59576524	0	0	0.1411	0	3.7280597	2.2857	0	0.54208784	0.76870968	0.8901	0.8852	0.9529	0.4023729	
147-2	147	2009_ca_147_fruit_t.jpg	2	8.1873	4.7429	2.4765	2.4765	2.3114	2.3622	0.9538	0.9333	0.85385316	0.83945208	1.01715533303581	0.96828601	0.9941	0.5289	0	0.0352	215.5289612	101.5341193	0.042	174.4358741	99.85068156	0	0	0.1231	0	3.03789612	2.1031	0	0.4959	0.77263808	0.8944	0.8834	0.9351	0.40165674	
147-3	147	2009_ca_147_fruit_t.jpg	3	7.1336	3.4187	1.9812	2.0066	2.0828	2.1844	1.0886	1.0513	0.8294094	0.80811624	1.02634913016969	0.94982435	0.9756	0.4909	0	0.0413	203.50807864	118.2450668	0.0236	171.62335536	102.30211864	0.0005	0	0.1156	0	4.2642441	3.7771	0	0.51860382	0.76242424	0.8904	0.8844	1.0484	0.40277574	
147-4	147	2009_ca_147_fruit_t.jpg	4	8.4765	4.8579	2.4257	2.5019	2.413	2.4765	0.9898	0.9948	0.88289096	0.78911472	1.11883727121451	0.94447202	0.9765	0.503	0.5118	0.0183	224.83091008	108.9107274	0.0293	174.45699518	94.4601628	0	0	0	0.1799	4.21139826	0	5.4643	0.45392524	0.7755002	0.8941	0.8889	1	0.4039395	
147-5	147	2009_ca_147_fruit_t.jpg	5	9.7755	6.6303	2.8448	2.8448	2.7813	2.8956	1.0179	0.9777	0.85341976	0.82089504	1.03962104582822	0.97138881	0.9915	0.5388	0.6804	0.0282	226.12763008	107.7122457	0.0529	175.7835251	103.97572692	0	0	0	0.0673	3.13223058	0	2.4036	0.51641926	0.7659598	0.8923	0.8832	0.9775	0.40152246	
147-6	147	2009_ca_147_fruit_t.jpg	6	7.1808	3.593225	1.9558	1.9939	2.159	2.2098	1.1083	1.1039	0.89212238	0.80533824	1.1077611066873	0.92531223	0.956	0.5258	0.7476	0.03	210.29770456	104.1237397	0.017	173.79767072	97.2779152	0.0004	0	0	0.1908	3.94801892	0	3.8462	0.4420662	0.77695932	0.8947	0.8889	1.1148	0.40000062	
147-7	147	2009_ca_147_fruit_t.jpg	7	7.7314	4.27885	2.286	2.286	2.2606	2.3368	1.0222	0.9889	0.85255296	0.79644864	1.07044311105861	0.96797573	0.9907	0.5103	0.4183	0.0144	206.393929	105.7444721	0.0029	176.237208	98.90392276	0.0004	0	0	0.1246	3.23058256	0	2.905	0.47896966	0.7712912	0.8931	0.8875	0.9861	0.40458852	
147-8	147	2009_ca_147_fruit_t.jpg	8	7.2185	3.688375	2.1463	2.1463	2.1082	2.1336	0.9941	0.9822	0.8465287	0.824562	1.02664044668563	0.97999908	0.9902	0.534	0.4016	0.0135	212.16851132	100.3598167	0.0066	178.03113376	103.55940832	0	0	0	0.1235	3.02259864	0	0.875	0.47265004	0.77937248	0.898	0.8859	0.9851	0.4050585	
148-1	148	2009_ca_148_fruit_t.jpg	1	8.7931	5.1279	2.286	2.3114	2.667	2.8321	1.2253	1.1667	0.86221778	0.80883852	1.06599495286154	0.95230659	0.945	0.5338	1.1114	0.0494	221.14145352	104.1509358	0.0638	171.98682708	87.75897248	0	0	0	0.0912	3.26341806	0	3.5138	0.51517094	0.76051616	0.8889	0.8889	1.1667	0.40284288	
148-2	148	2009_ca_148_fruit_t.jpg	2	7.003	3.503225	1.9431	1.9812	2.1463	2.159	1.0897	1.1046	0.85753706	0.84022992	1.02059810010098	0.97487946	0.9686	0.5515	0	0	199.37053328	99.7646057	0.0069	173.78742542	101.9557746	0	0	0.1394	0	2.85988908	0.529	0	0.54637894	0.78077548	0.8933	0.8816	1.1167	0.3992397	
148-3	148	2009_ca_148_fruit_t.jpg	3	8.5273	5.04	2.5019	2.5019	2.4638	2.5908	1.0355	0.9848	0.83760066	0.79617084	1.05203634436046	0.96533835	0.9909	0.5144	0	0.03	227.47456196	109.7844506	0.0736	170.90208624	94.02477388	0	0	0.1077	0	3.5148221	2.0918	0	0.49207702	0.76152632	0.8953	0.8851	0.9872	0.40423044	
148-4	148	2009_ca_148_fruit_t.jpg	4	8.86315	5.451775	2.3495	2.3622	2.8067	2.8575	1.2097	1.1946	0.85380982	0.81756144	1.04433719378937	0.98077478	0.9479	0.5323	0.1706	0.0023	208.19219148	96.3269928	0.0069	175.36178652	95.21726952	0.0003	0	0	0.1005	2.29349602	0	1.3946	0.49761644	0.77673484	0.8889	0.8889	1.2055	0.40273098	
148-5	148	2009_ca_148_fruit_t.jpg	5	8.0244	4.172725	2.0828	2.0955	2.5019	2.5654	1.2242	1.2012	0.85814382	0.80500488	1.06601070542579	0.96518321	0.943	0.5095	0.3284	0.0098	195.69663736	98.1971449	0.009	168.07711552	89.87923168	0	0	0	0.1303	3.52965602	0	3.372	0.4959	0.77134732	0.8914	0.8814	1.2	0.40689366	
148-6	148	2009_ca_148_fruit_t.jpg	6	8.40155	4.695	2.2987	2.3368	2.4765	2.5146	1.0761	1.0773	0.87725676	0.78850356	1.11255903524392	0.96619162	0.9745	0.5233	0.462	0.0163	209.47227024	104.6208982	0.0286	170.71225922	89.09629744	0	0	0	0.1449	2.81121528	0	4.3825	0.47225994	0.77449004	0.8902	0.88	1.0694	0.40299954	
148-7	148	2009_ca_148_fruit_t.jpg	7	7.7537	4.1358	2.0955	2.0955	2.4257	2.5019	1.1939	1.1576	0.84839232	0.82311744	1.03070628657801	0.95533182	0.9498	0.4986	0.6357	0.0254	206.79439936	101.2900871	0.0197	169.61643244	92.54246944	0	0	0	0.1084	4.43738376	0	4.3659	0.48201244	0.7710106	0.8837	0.8889	1.1692	0.40454376	
149-1	149	2009_ca_149_fruit_t.jpg	1	8.7726	5.455475	2.667	2.6924	2.4257	2.5146	0.934	0.9095	0.8508627	0.81806148	1.04009627736047	0.9719318	0.9902	0.5183	0.9334	0.0404	225.54922092	107.8998169	0.0583	178.2145509	107.37527424	0	0	0	0.098	2.70142882	0	1.9668	0.48801998	0.76882192	0.8889	0.8889	0.9048	0.40179102	
149-2	149	2009_ca_149_fruit_t.jpg	2	8.46855	5.06805	2.3876	2.3876	2.5781	2.6162	1.0957	1.0798	0.84206468	0.83856312	1.00417566658548	0.97767198	0.9727	0.5368	0	0.0235	206.38211444	97.5137082	0.0208	178.8594794	103.3560166	0	0	0.1156	0	1.96259144	1.7861	0	0.49972298	0.7738166	0.8889	0.8791	1.0667	0.40335762	
149-3	149	2009_ca_149_fruit_t.jpg	3	7.22775	3.7216	2.2352	2.2352	2.032	2.0701	0.9261	0.9091	0.84709212	0.79767096	1.06195682490434	0.95323743	0.9763	0.4812	0.1627	0.0017	214.3251728	104.8072626	0.0169	172.0253389	103.50324848	0	0	0	0.111	4.83952206	0	3.6343	0.49831862	0.77920412	0.8951	0.8889	0.9143	0.405618	
149-4	149	2009_ca_149_fruit_t.jpg	4	8.02495	4.579825	2.286	2.286	2.5146	2.5273	1.1056	1.1	0.82126148	0.80572716	1.01927987632935	0.9734832	0.9741	0.4889	0	0.0049	210.341721	95.2000571	0.0124	172.84769498	93.93670504	0	0	0.1268	0	3.74567498	2.6257	0	0.50573052	0.7836376	0.8927	0.8876	1.0972	0.40993734	
149-5	149	2009_ca_149_fruit_t.jpg	5	7.4012	3.91225	2.0955	2.1082	2.3114	2.3241	1.1024	1.103	0.8326599	0.80628276	1.03271450328418	0.97837011	0.9708	0.4933	0.3386	0.0106	201.14711172	96.4956431	0.0025	177.18629056	98.73161416	0	0	0	0.1039	3.10348986	0	1.9394	0.50658874	0.77982144	0.8889	0.8834	1.1077	0.40474518	
149-6	149	2009_ca_149_fruit_t.jpg	6	7.1187	3.597575	1.9685	1.9812	2.286	2.286	1.1538	1.1613	0.82282172	0.82106172	1.00214356601596	0.97185423	0.9587	0.4824	0	0	198.48653044	93.1968553	0	175.42672596	94.62901772	0	0	0.1345	0	3.34392298	2.7677	0	0.51758956	0.7872854	0.9	0.8889	1.1803	0.40754268	
149-7	149	2009_ca_149_fruit_t.jpg	7	7.4556	3.923225	2.1209	2.1209	2.4257	2.4257	1.1437	1.1437	0.79296046	0.79222608	1.00092698286328	0.98558412	0.9722	0.4742	0	0	177.83381508	87.3522798	0	163.19210394	90.50337172	0	0	0.1361	0	2.04943168	1.2771	0	0.51431272	0.78476	0.8889	0.8889	1.1515	0.41407764	
151-1	151	2009_ca_151_fruit_t.jpg	1	9.2149	5.599175	2.3241	2.3622	2.7178	2.9464	1.2473	1.1694	0.86182772	0.8123388	1.06092152683092	0.92624307	0.9346	0.5055	1.3298	0.0606	229.594411	107.6663873	0.0675	179.5178056	92.77138836	0	0	0	0.0678	5.52110978	0	6.5027	0.53623634	0.74878708	0.8901	0.8854	1.1806	0.39304044	
151-2	151	2009_ca_151_fruit_t.jpg	2	8.92575	5.25145	2.1463	2.1844	3.0226	3.0734	1.407	1.4083	0.83625712	0.84100776	0.994351253072861	0.95750378	0.905	0.5249	0	0.0102	202.61564712	89.7203662	0.0063	171.02770938	92.43307788	0	0	0.1862	0	3.62870334	4.5146	0	0.57969348	0.77825008	0.892	0.892	1.4179	0.40655796	
151-3	151	2009_ca_151_fruit_t.jpg	3	8.60475	5.0545	2.286	2.2987	2.7305	2.794	1.2155	1.1944	0.81645074	0.84895284	0.961715070062078	0.96828601	0.9508	0.5183	0	0.0321	222.20685308	95.4599501	0.0381	182.70414644	111.74875932	0	0	0.1768	0	2.81299226	5.0333	0	0.52781018	0.77145956	0.8854	0.8808	1.1806	0.4064013	
151-4	151	2009_ca_151_fruit_t.jpg	4	8.5832	5.065	2.1717	2.1844	2.794	2.8829	1.3198	1.2865	0.82533544	0.85934256	0.960426584713784	0.96642433	0.9235	0.5272	0	0.0261	210.56713416	95.9132759	0.0181	177.19228012	98.2081564	0	0	0.1795	0	2.94742466	4.3509	0	0.53545614	0.77286256	0.8934	0.8889	1.2941	0.40306668	
151-5	151	2009_ca_151_fruit_t.jpg	5	9.5025	5.850625	2.2606	2.2606	3.1623	3.1877	1.4101	1.3989	0.85840386	0.83139588	1.03248510204308	0.98015422	0.9064	0.5515	0.1707	0.0025	198.50345984	89.4079343	0.0071	170.47220396	84.26625088	0.0003	0	0	0.0794	1.7799488	0	1.1977	0.50986558	0.7802704	0.8919	0.8839	1.3944	0.40534944	
151-6	151	2009_ca_151_fruit_t.jpg	6	9.3314	5.97015	2.4003	2.4384	3.1115	3.1242	1.2813	1.2963	0.8153239	0.84245232	0.967798272547935	0.95013463	0.9293	0.4752	0	0	191.63069976	89.9408227	0	169.24140192	91.32489708	0	0	0.1787	0	4.81966624	5.5236	0	0.5434922	0.78015816	0.8899	0.8818	1.2933	0.4072965	
151-7	151	2009_ca_151_fruit_t.jpg	7	9.716	6.447575	2.5527	2.5654	3.1115	3.2258	1.2574	1.2189	0.8103398	0.82278408	0.984875400117124	0.97712899	0.9432	0.502	0	0.0344	214.4757364	95.5184799	0.0331	172.24637468	93.0190022	0	0	0.1702	0	2.7310194	3.8955	0	0.52968266	0.76612816	0.894	0.8818	1.2125	0.40557324	
152-1	152	2009_ca_152_fruit_t.jpg	1	7.3009	3.82225	2.0574	2.0574	2.3114	2.3114	1.1235	1.1235	0.8458786	0.79889328	1.05881301192069	0.98015422	0.9646	0.5204	0.1317	0	195.11801208	95.9718057	0	170.06228688	94.15436196	0	0	0	0.1268	2.4115493	0	1.3975	0.4873178	0.78229072	0.8889	0.8834	1.125	0.40581942	
