	Tomato Analyzer - Color Data														
	Plot #	Plot File Name	Fruit	Parameter 1 (% surface w/ Hue 70-100)	Parameter 2 (% surface w/ Hue 0-50)	Avg.Red	Avg. Green	Avg. Blue	Avg. Luminosity	Avg. L	Avg. a	Avg. b	Avg. Hue	Avg. Chroma	comment
unique#	Plot #	Plot File Name	Fruit	SP:0000351	SP:0000350	SP:0000352	SP:0000355	SP:0000356	SP:0000360	SP:0000357	SP:0000358	SP:0000359	SP:0000361	SP:0000362	
8541-4	8541	2009_oh_8541_fruit-c.jpg	4	1.45181	89.6461	128.969	62.0997	46.9399	82.713	34.6281	24.9418	24.4755	45.5682	35.2362	color data not normalized to color checker
8541-5	8541	2009_oh_8541_fruit-c.jpg	5	1.09185	93.6021	134.823	63.294	48.4359	86.1845	35.8405	26.7171	25.3182	43.8413	37.045	color data not normalized to color checker
8541-6	8541	2009_oh_8541_fruit-c.jpg	6	0.620133	93.996	128.829	59.1527	44.6912	81.6355	33.913	26.3095	24.8382	43.3328	36.3714	color data not normalized to color checker
8541-7	8541	2009_oh_8541_fruit-c.jpg	7	0.343995	89.9766	130.16	61.5001	45.2602	82.5207	34.6321	25.6234	25.4878	45.0147	36.308	color data not normalized to color checker
8541-8	8541	2009_oh_8541_fruit-c.jpg	8	0.833172	58.3724	130.329	66.6391	46.9367	83.3836	35.8502	22.9608	26.0006	48.9915	34.9341	color data not normalized to color checker
8541-9	8541	2009_oh_8541_fruit-c.jpg	9	1.00965	50.767	132.611	70.7062	49.0334	85.4649	37.0831	21.7536	26.4313	50.3443	34.5645	color data not normalized to color checker
8542-1	8542	2009_oh_8542_fruit-c.jpg	1	0.744299	96.3526	136.331	63.2359	50.0995	87.6884	36.114	27.4335	24.6674	42.1537	37.0921	color data not normalized to color checker
8542-2	8542	2009_oh_8542_fruit-c.jpg	2	0.671816	92.3229	137.306	62.9867	47.5421	86.9731	36.1719	27.7175	26.2421	43.3918	38.355	color data not normalized to color checker
8542-3	8542	2009_oh_8542_fruit-c.jpg	3	3.26813	70.1927	138.962	67.9374	47.1821	87.586	37.5589	25.6435	28.1492	47.7254	38.6237	color data not normalized to color checker
8542-4	8542	2009_oh_8542_fruit-c.jpg	4	0.982825	75.9291	140.482	68.7214	48.2408	88.7926	37.9082	26.0024	28.0957	47.2749	38.4956	color data not normalized to color checker
8542-5	8542	2009_oh_8542_fruit-c.jpg	5	0.366419	86.5625	140.013	67.7935	51.0123	89.8735	37.6654	26.4792	26.2086	44.6354	37.4738	color data not normalized to color checker
8542-6	8542	2009_oh_8542_fruit-c.jpg	6	2.63078	83.9316	138.028	66.1367	48.4229	87.7247	37.0024	26.381	26.795	45.4438	37.9917	color data not normalized to color checker
8542-7	8542	2009_oh_8542_fruit-c.jpg	7	1.2933	81.9562	140.154	66.4649	47.3559	88.2259	37.3615	26.9903	27.9053	45.806	39.1074	color data not normalized to color checker
8542-8	8542	2009_oh_8542_fruit-c.jpg	8	1.04918	91.7977	139.488	63.8616	49.2068	88.7666	36.7571	28.2552	26.094	42.8932	38.7367	color data not normalized to color checker
8542-9	8542	2009_oh_8542_fruit-c.jpg	9	1.80554	72.6776	142.143	71.2945	52.6662	91.5883	38.8064	25.56	26.81	47.4018	37.4962	color data not normalized to color checker
8543-1	8543	2009_oh_8543_fruit-c.jpg	1	1.47697	90.2531	142.286	69.8099	53.3797	92.0465	38.5078	26.4346	25.977	44.902	37.343	color data not normalized to color checker
8543-2	8543	2009_oh_8543_fruit-c.jpg	2	1.24524	89.6013	141.756	68.8631	54.2506	92.1521	38.2482	26.878	25.1441	44.3819	37.1511	color data not normalized to color checker
8543-3	8543	2009_oh_8543_fruit-c.jpg	3	1.07884	93.8191	133.467	65.8437	53.4511	87.9091	36.279	25.1685	22.8277	42.5959	34.2596	color data not normalized to color checker
8543-4	8543	2009_oh_8543_fruit-c.jpg	4	1.67631	81.9782	141.073	70.3009	53.0878	91.287	38.4422	25.6626	25.9985	46.8241	36.9107	color data not normalized to color checker
8543-5	8543	2009_oh_8543_fruit-c.jpg	5	1.7066	86.4889	141.119	70.6797	55.0919	92.2387	38.5168	25.6557	24.9858	45.1888	36.1851	color data not normalized to color checker
8543-6	8543	2009_oh_8543_fruit-c.jpg	6	1.99689	81.4215	136.473	70.2609	52.3308	88.8311	37.6714	23.8052	25.2992	46.644	35.0469	color data not normalized to color checker
8543-7	8543	2009_oh_8543_fruit-c.jpg	7	1.89268	80.2998	129.531	66.458	50.4614	84.6476	35.7506	23.024	23.7875	46.6995	33.4922	color data not normalized to color checker
8543-8	8543	2009_oh_8543_fruit-c.jpg	8	1.85633	85.8744	135.937	64.7308	47.8443	86.4578	36.3499	26.268	26.2139	45.1292	37.4273	color data not normalized to color checker
8543-9	8543	2009_oh_8543_fruit-c.jpg	9	1.44383	69.0433	131.433	69.196	50.4966	85.607	36.6346	22.1982	24.9119	48.1661	33.5996	color data not normalized to color checker
8544-1	8544	2009_oh_8544_fruit-c.jpg	1	0.811872	79.0757	144.494	70.3148	50.7421	91.8421	38.9453	26.8736	28.0475	46.4035	39.1315	color data not normalized to color checker
8544-2	8544	2009_oh_8544_fruit-c.jpg	2	1.63078	78.2741	147.669	74.1032	54.5403	95.1332	40.3117	26.3322	27.6816	46.2585	38.5793	color data not normalized to color checker
8544-3	8544	2009_oh_8544_fruit-c.jpg	3	1.26397	84.7168	138.713	68.7589	53.0005	90.1451	37.7239	25.6029	25.1514	45.2957	36.216	color data not normalized to color checker
8544-4	8544	2009_oh_8544_fruit-c.jpg	4	0.484834	88.564	138.268	67.4638	51.9707	89.502	37.3751	26.0137	25.2313	44.2315	36.4567	color data not normalized to color checker
8544-5	8544	2009_oh_8544_fruit-c.jpg	5	1.01575	81.2697	148.1	73.7429	55.4161	95.7247	40.298	26.7745	27.2506	45.7672	38.5027	color data not normalized to color checker
8544-6	8544	2009_oh_8544_fruit-c.jpg	6	0.410343	92.5997	140.39	67.1209	51.6899	90.3559	37.6037	27.017	25.7656	43.7133	37.5015	color data not normalized to color checker
8544-7	8544	2009_oh_8544_fruit-c.jpg	7	1.55618	83.3667	143.297	70.3867	53.1883	92.4228	38.8233	26.5136	26.4945	45.1945	37.8203	color data not normalized to color checker
8544-8	8544	2009_oh_8544_fruit-c.jpg	8	1.08904	83.7419	145.494	72.2908	55.9229	94.69	39.6067	26.5752	26.0371	45.6003	37.5921	color data not normalized to color checker
8544-9	8544	2009_oh_8544_fruit-c.jpg	9	1.49031	75.149	132.759	68.6766	50.7493	86.3514	36.7569	23.0749	24.9819	46.9979	34.2955	color data not normalized to color checker
8545-1	8545	2009_oh_8545_fruit-c.jpg	1	0.767499	84.6782	135.821	68.0722	51.4395	88.0776	37.0479	24.7186	25.094	46.0202	35.4498	color data not normalized to color checker
8545-2	8545	2009_oh_8545_fruit-c.jpg	2	0.841594	91.0221	126.656	62.3172	49.2014	82.7127	34.3422	24.0635	22.6692	44.091	33.3151	color data not normalized to color checker
8545-3	8545	2009_oh_8545_fruit-c.jpg	3	1.13296	79.1528	129.88	66.5655	51.1337	85.1403	35.8124	23.1279	23.4924	45.9134	33.2593	color data not normalized to color checker
8545-4	8545	2009_oh_8545_fruit-c.jpg	4	5.74632	46.9622	132.013	73.1977	50.176	85.6442	37.6751	20.236	26.3968	54.0047	33.8769	color data not normalized to color checker
8545-5	8545	2009_oh_8545_fruit-c.jpg	5	2.05068	87.0311	129.125	62.6856	47.6538	83.1655	34.8186	24.6633	24.2041	44.7445	34.8958	color data not normalized to color checker
8545-6	8545	2009_oh_8545_fruit-c.jpg	6	1.70798	56.3883	138.005	72.6766	51.2587	89.0467	38.4399	23.0447	26.9792	49.7318	35.7821	color data not normalized to color checker
8545-7	8545	2009_oh_8545_fruit-c.jpg	7	3.01123	49.6342	138.135	74.0531	50.2025	88.6223	38.7184	22.2045	27.8954	51.0883	36.0614	color data not normalized to color checker
8545-8	8545	2009_oh_8545_fruit-c.jpg	8	0.884733	78.4447	137.096	67.445	49.7107	87.8859	37.1049	25.42	26.1396	45.9214	36.7204	color data not normalized to color checker
8545-9	8545	2009_oh_8545_fruit-c.jpg	9	1.18729	85.4747	132.816	66.2977	50.7337	86.3615	36.1248	24.3968	24.2894	44.7979	34.6723	color data not normalized to color checker
8546-1	8546	2009_oh_8546_fruit-c.jpg	1	1.35692	79.8755	142.405	71.5754	53.8419	92.3179	38.9102	25.5478	26.2168	46.1317	36.9052	color data not normalized to color checker
8546-2	8546	2009_oh_8546_fruit-c.jpg	2	0.89318	86.9101	146.239	71.7672	56.709	95.4676	39.5636	27.1954	25.5953	43.5381	37.6202	color data not normalized to color checker
8546-3	8546	2009_oh_8546_fruit-c.jpg	3	0.820315	91.3415	140.546	69.0554	55.0993	91.9934	38.0722	26.3446	24.4167	43.847	36.1905	color data not normalized to color checker
8546-4	8546	2009_oh_8546_fruit-c.jpg	4	0.959089	73.4725	141.569	73.5888	55.2127	92.5136	39.2562	24.2729	25.8587	48.4	35.8663	color data not normalized to color checker
8546-5	8546	2009_oh_8546_fruit-c.jpg	5	1.04867	83.2179	142.826	72.7419	57.0651	93.9779	39.268	25.3755	24.8949	45.8546	35.8868	color data not normalized to color checker
8546-6	8546	2009_oh_8546_fruit-c.jpg	6	1.67107	89.4993	135.193	67.1471	53.5264	88.7391	36.8209	25.1504	23.6091	44.1091	34.8187	color data not normalized to color checker
8546-7	8546	2009_oh_8546_fruit-c.jpg	7	1.55087	73.7662	137.933	68.5825	49.2673	88.023	37.5044	25.0703	26.9195	48.5137	37.1624	color data not normalized to color checker
8546-8	8546	2009_oh_8546_fruit-c.jpg	8	1.68796	68.3426	146.001	78.1527	59.1987	96.4483	40.9752	23.8541	25.9442	49.5807	35.7111	color data not normalized to color checker
8546-9	8546	2009_oh_8546_fruit-c.jpg	9	0.758781	92.7833	139.583	65.2564	50.0199	89.1935	37.0271	27.5878	25.9856	43.3847	38.1221	color data not normalized to color checker
8547-1	8547	2009_oh_8547_fruit-c.jpg	1	1.16509	83.0179	148.825	71.9095	51.8516	94.4074	39.9608	27.8245	28.8111	46.1981	40.3834	color data not normalized to color checker
8547-2	8547	2009_oh_8547_fruit-c.jpg	2	0.33178	95.1991	145.467	64.3331	48.4363	91.2197	37.8422	30.2667	28.0806	43.0558	41.456	color data not normalized to color checker
8547-3	8547	2009_oh_8547_fruit-c.jpg	3	3.13742	81.8807	143.737	70	54.1007	93.0413	38.8975	26.9291	26.0628	44.6998	38.0049	color data not normalized to color checker
8547-4	8547	2009_oh_8547_fruit-c.jpg	4	1.17316	89.5318	139.537	64.1959	50.0475	89.1669	36.8665	28.1603	25.8042	43.0238	38.5045	color data not normalized to color checker
8547-5	8547	2009_oh_8547_fruit-c.jpg	5	2.98285	83.39	141.557	67.0287	52.3681	91.147	37.8684	27.5851	25.7136	44.4083	38.3288	color data not normalized to color checker
8547-6	8547	2009_oh_8547_fruit-c.jpg	6	3.55561	84.8661	145.963	69.0338	53.6908	93.8915	38.9942	28.273	26.4763	43.1969	39.3291	color data not normalized to color checker
8547-7	8547	2009_oh_8547_fruit-c.jpg	7	0.64415	88.9981	139.731	65.3569	49.4857	88.998	37.1354	27.6167	26.4255	44.0146	38.4671	color data not normalized to color checker
8547-8	8547	2009_oh_8547_fruit-c.jpg	8	0.812345	93.1868	137.605	64.9338	53.3376	89.7576	36.7616	27.2889	23.7005	42.004	36.4571	color data not normalized to color checker
8547-9	8547	2009_oh_8547_fruit-c.jpg	9	0.611304	89.5514	145.242	66.3601	50.9825	92.2972	38.2534	29.2755	27.1097	42.9375	40.1516	color data not normalized to color checker
8548-1	8548	2009_oh_8548_fruit-c.jpg	1	5.3809	53.6241	152.363	83.6389	57.9334	98.9225	43.1061	23.2756	29.534	52.0817	38.145	color data not normalized to color checker
8548-2	8548	2009_oh_8548_fruit-c.jpg	2	4.05063	54.3627	142.255	76.1395	51.7906	91.2491	39.8427	22.8886	28.5983	52.4079	37.1523	color data not normalized to color checker
8548-3	8548	2009_oh_8548_fruit-c.jpg	3	3.01807	62.8622	147.417	78.1069	55.4604	95.4421	41.1288	24.1169	28.2696	49.6972	37.6293	color data not normalized to color checker
8548-4	8548	2009_oh_8548_fruit-c.jpg	4	1.41423	70.2074	145.147	76.9522	56.3009	94.7728	40.5029	23.9382	26.9931	48.5267	36.418	color data not normalized to color checker
8548-5	8548	2009_oh_8548_fruit-c.jpg	5	5.17661	52.3942	134.309	71.688	48.3737	85.9156	37.6651	21.8724	27.5045	52.6258	35.7185	color data not normalized to color checker
8548-6	8548	2009_oh_8548_fruit-c.jpg	6	3.93265	53.7914	142.543	74.5951	48.6723	89.9767	39.5099	23.5995	29.7968	51.0648	38.4748	color data not normalized to color checker
8548-7	8548	2009_oh_8548_fruit-c.jpg	7	1.16448	51.5892	122.371	65.3521	45.9762	79.2157	34.3215	20.3059	24.3609	49.9181	31.9102	color data not normalized to color checker
8548-8	8548	2009_oh_8548_fruit-c.jpg	8	3.56949	41.605	142.28	76.7135	50.5298	90.7236	39.9658	22.4395	29.3588	52.0255	37.3979	color data not normalized to color checker
8548-9	8548	2009_oh_8548_fruit-c.jpg	9	2.24229	50.0693	134.523	71.9513	50.5526	87.0176	37.7843	21.9827	26.4516	51.3485	34.8163	color data not normalized to color checker
8549-1	8549	2009_oh_8549_fruit-c.jpg	1	3.05317	67.1439	142.116	74.0673	53.1027	91.7994	39.4192	24.0728	27.2968	49.6287	36.9111	color data not normalized to color checker
8549-2	8549	2009_oh_8549_fruit-c.jpg	2	2.40385	69.2422	144.711	75.3712	54.5096	93.6951	40.0836	24.4803	27.4635	49.539	37.2491	color data not normalized to color checker
8549-3	8549	2009_oh_8549_fruit-c.jpg	3	2.15894	63.7998	141.255	70.7252	48.0964	89.0767	38.4797	25.135	28.8478	49.1999	38.7103	color data not normalized to color checker
8549-4	8549	2009_oh_8549_fruit-c.jpg	4	1.50287	56.1629	151.312	79.2507	54.014	96.6218	41.8887	24.967	30.134	49.9592	39.4649	color data not normalized to color checker
8549-5	8549	2009_oh_8549_fruit-c.jpg	5	6.38363	48.3828	138.468	73.8954	47.0071	87.2443	38.7535	22.2339	29.6256	53.3071	37.6794	color data not normalized to color checker
8549-6	8549	2009_oh_8549_fruit-c.jpg	6	3.49761	72.6428	142.357	73.7452	53.6543	92.1628	39.3935	24.389	27.0377	49.1965	36.9013	color data not normalized to color checker
8549-7	8549	2009_oh_8549_fruit-c.jpg	7	2.0689	66.8385	138.046	70.6146	48.9068	87.926	37.9683	24.0322	27.7461	50.0514	37.1331	color data not normalized to color checker
8549-8	8549	2009_oh_8549_fruit-c.jpg	8	13.7216	28.8982	144.591	83.6739	51.8507	92.4232	41.9488	19.5515	31.0692	57.4489	37.5083	color data not normalized to color checker
8549-9	8549	2009_oh_8549_fruit-c.jpg	9	1.1358	30.1211	136.694	73.8692	47.2671	86.5537	38.4895	21.5062	29.1978	53.7893	36.5526	color data not normalized to color checker
8550-1	8550	2009_oh_8550_fruit-c.jpg	1	2.20415	65.5128	151.346	79.1012	57.5576	98.2625	41.9678	25.3079	28.2667	48.487	38.3894	color data not normalized to color checker
8550-2	8550	2009_oh_8550_fruit-c.jpg	2	0.727104	93.7768	140.987	67.6914	54.4532	91.8861	37.8588	27.2191	24.5405	43.0124	36.955	color data not normalized to color checker
8550-3	8550	2009_oh_8550_fruit-c.jpg	3	1.1996	72.4352	146.524	73.1301	53.1285	93.9103	39.8949	26.2789	27.9196	47.0924	38.7611	color data not normalized to color checker
8550-4	8550	2009_oh_8550_fruit-c.jpg	4	3.00622	65.2918	149.701	77.2945	54.4282	96.0546	41.2941	25.3817	29.0546	48.6678	39.0083	color data not normalized to color checker
8550-5	8550	2009_oh_8550_fruit-c.jpg	5	3.3439	63.4488	142.338	74.6396	53.0413	91.9247	39.5844	23.7932	27.4636	49.0076	36.8452	color data not normalized to color checker
8550-6	8550	2009_oh_8550_fruit-c.jpg	6	1.51301	90.4562	142.809	71.5809	57.8685	94.3717	39.0177	26.0425	24.0433	43.3075	35.7792	color data not normalized to color checker
8550-7	8550	2009_oh_8550_fruit-c.jpg	7	2.21353	75.9777	145.439	74.6898	55.7208	94.6231	40.1067	25.2359	26.7804	46.9068	37.2009	color data not normalized to color checker
8550-8	8550	2009_oh_8550_fruit-c.jpg	8	1.15758	87.0104	136.707	69.4031	54.9919	90.1791	37.5809	24.5993	23.686	43.8121	34.4345	color data not normalized to color checker
8550-9	8550	2009_oh_8550_fruit-c.jpg	9	3.22216	75.1356	137.381	68.9589	50.2069	88.1866	37.5527	24.7813	26.4671	48.3478	36.8139	color data not normalized to color checker
8551-1	8551	2009_oh_8551_fruit-c.jpg	1	0.799176	81.6948	143.254	68.4762	48.2908	90.1096	38.3072	27.2361	28.6643	46.5214	39.7649	color data not normalized to color checker
8551-2	8551	2009_oh_8551_fruit-c.jpg	2	0.528262	87.7164	146.843	67.3476	49.0715	92.1708	38.6514	29.2747	28.7914	44.4247	41.2779	color data not normalized to color checker
8551-3	8551	2009_oh_8551_fruit-c.jpg	3	1.12367	79.1057	151.005	72.5622	52.6723	95.8112	40.4596	28.3481	29.14	46.1304	40.9528	color data not normalized to color checker
8551-4	8551	2009_oh_8551_fruit-c.jpg	4	0.358085	66.8677	144.25	71.1993	49.6896	91.2591	38.9716	26.1559	28.7628	47.6133	39.0831	color data not normalized to color checker
8551-5	8551	2009_oh_8551_fruit-c.jpg	5	0.977742	77.806	152.878	75.7609	55.0079	97.8205	41.4391	27.5274	29.064	46.3548	40.2739	color data not normalized to color checker
8551-6	8551	2009_oh_8551_fruit-c.jpg	6	0.944484	68.4995	146.206	70.3349	47.3519	91.066	39.1637	27.3281	30.2684	47.8485	41.0752	color data not normalized to color checker
8551-7	8551	2009_oh_8551_fruit-c.jpg	7	0.879519	63.9883	149.485	74.6666	51.7881	94.7009	40.6341	26.5655	29.8153	48.2722	40.1868	color data not normalized to color checker
8551-8	8551	2009_oh_8551_fruit-c.jpg	8	1.16597	76.5167	153.027	76.4159	58.2882	99.3939	41.6805	27.467	27.6406	45.7085	39.3517	color data not normalized to color checker
8551-9	8551	2009_oh_8551_fruit-c.jpg	9	2.94688	44.8494	140.121	75.1932	50.162	89.5316	39.3376	22.4231	28.7528	51.6978	36.8616	color data not normalized to color checker
8552-1	8552	2009_oh_8552_fruit-c.jpg	1	1.01097	89.8595	140.151	65.9647	50.248	89.5124	37.3367	27.4342	26.228	45.0358	38.2688	color data not normalized to color checker
8552-2	8552	2009_oh_8552_fruit-c.jpg	2	1.05767	92.2154	140.259	64.7933	49.1739	89.1282	37.0474	28.0125	26.477	43.292	38.791	color data not normalized to color checker
8552-3	8552	2009_oh_8552_fruit-c.jpg	3	1.7848	91.4514	138.875	67.7055	52.3649	89.9804	37.4796	26.1715	25.1918	43.8503	36.6238	color data not normalized to color checker
8552-4	8552	2009_oh_8552_fruit-c.jpg	4	1.24466	70.5109	139.59	67.1359	45.4999	87.0978	37.4178	26.2374	28.933	47.6857	39.3679	color data not normalized to color checker
8552-5	8552	2009_oh_8552_fruit-c.jpg	5	1.75719	77.1343	138.94	67.6228	48.5218	88.1392	37.4507	25.9567	27.3076	47.6422	38.0812	color data not normalized to color checker
8552-6	8552	2009_oh_8552_fruit-c.jpg	6	0.913903	78.4509	138.256	67.3061	49.8946	88.4375	37.2976	25.9889	26.2858	46.9473	37.3707	color data not normalized to color checker
8552-7	8552	2009_oh_8552_fruit-c.jpg	7	2.3032	65.3661	133.722	66.5477	45.4154	84.2478	36.355	24.2765	27.5541	49.5151	37.1699	color data not normalized to color checker
8552-8	8552	2009_oh_8552_fruit-c.jpg	8	1.22402	77.8753	129.191	63.005	45.2667	82.0964	34.8289	24.3373	25.5554	46.0792	35.5293	color data not normalized to color checker
8552-9	8552	2009_oh_8552_fruit-c.jpg	9	2.32723	63.7027	141.12	71.6012	49.5474	89.6869	38.662	24.74	28.2595	49.3643	38.0343	color data not normalized to color checker
8553-1	8553	2009_oh_8553_fruit-c.jpg	1	0.572227	89.8064	145.831	68.8249	51.7891	92.9635	38.8267	28.2866	27.4593	44.1824	39.6382	color data not normalized to color checker
8553-2	8553	2009_oh_8553_fruit-c.jpg	2	0.527508	93.3052	147.066	69.8946	55.4927	95.2728	39.2809	28.4338	25.9563	42.4723	38.7224	color data not normalized to color checker
8553-3	8553	2009_oh_8553_fruit-c.jpg	3	0.864456	77.9695	148.855	75.4793	57.5586	97.0966	40.7855	26.3407	26.8513	45.9998	37.8646	color data not normalized to color checker
8553-4	8553	2009_oh_8553_fruit-c.jpg	4	2.18112	75.2204	146.82	71.8306	51.5905	93.3363	39.6469	27.0275	28.5325	46.7001	39.6717	color data not normalized to color checker
8553-5	8553	2009_oh_8553_fruit-c.jpg	5	0.699782	84.7578	147.721	73.3111	56.3734	96.016	40.1404	26.9622	26.6181	44.6005	38.1053	color data not normalized to color checker
8553-6	8553	2009_oh_8553_fruit-c.jpg	6	0.575334	87.7713	143.591	70.4218	54.6731	93.1822	38.876	26.7754	25.776	45.1043	37.4677	color data not normalized to color checker
8553-7	8553	2009_oh_8553_fruit-c.jpg	7	0.716358	79.964	141.879	69.9471	53.2089	91.7418	38.4673	26.2411	26.0388	45.6909	37.2839	color data not normalized to color checker
8553-8	8553	2009_oh_8553_fruit-c.jpg	8	1.31727	88.0054	136.676	62.2933	47.5378	86.5995	35.9903	27.9038	26.0565	44.2516	38.5484	color data not normalized to color checker
8553-9	8553	2009_oh_8553_fruit-c.jpg	9	2.70142	79.1959	139.52	70.2877	53.5722	90.8319	38.2233	25.0932	25.4209	45.7378	36.1393	color data not normalized to color checker
8554-1	8554	2009_oh_8554_fruit-c.jpg	1	1.14333	89.3399	139.06	65.0471	48.9965	88.438	36.9111	27.4083	26.413	44.4333	38.3606	color data not normalized to color checker
8554-2	8554	2009_oh_8554_fruit-c.jpg	2	1.14974	92.7988	140.02	67.2697	53.8414	91.1167	37.599	27.0053	24.5175	43.6698	36.8235	color data not normalized to color checker
8554-3	8554	2009_oh_8554_fruit-c.jpg	3	1.44741	90.3898	140.623	69.7651	56.0506	92.4547	38.2665	26.0546	24.1207	44.7829	35.8655	color data not normalized to color checker
8554-4	8554	2009_oh_8554_fruit-c.jpg	4	0.756871	86.2988	134.91	66.9372	51.3762	87.5583	36.695	25.013	24.6209	46.4689	35.4767	color data not normalized to color checker
8554-5	8554	2009_oh_8554_fruit-c.jpg	5	0.503964	92.7487	140.273	67.8144	53.55	91.1658	37.7035	26.7608	24.857	43.1695	36.7404	color data not normalized to color checker
8554-6	8554	2009_oh_8554_fruit-c.jpg	6	1.88292	86.7294	135.741	63.2195	47.8402	86.3173	36.0256	27.0198	25.8751	45.1783	37.8134	color data not normalized to color checker
8554-7	8554	2009_oh_8554_fruit-c.jpg	7	1.61553	78.3136	144.549	70.2234	50.609	91.8104	38.895	26.8926	28.1379	46.4865	39.264	color data not normalized to color checker
8554-8	8554	2009_oh_8554_fruit-c.jpg	8	1.29117	70.4421	142.339	71.7133	50.4863	90.7245	38.8439	25.2003	28.0148	47.9511	37.9659	color data not normalized to color checker
8554-9	8554	2009_oh_8554_fruit-c.jpg	9	1.85901	72.7019	137.473	70.0806	51.2254	88.7722	37.7751	24.2445	26.1243	47.2254	35.9626	color data not normalized to color checker
8555-1	8555	2009_oh_8555_fruit-c.jpg	1	1.45192	81.8003	139.113	70.9952	54.1114	90.8252	38.2843	24.6402	25.2135	47.3463	35.6104	color data not normalized to color checker
8555-2	8555	2009_oh_8555_fruit-c.jpg	2	1.13286	65.8728	144.438	75.2722	54.4386	93.4961	40.0668	24.438	27.3516	49.4598	37.0684	color data not normalized to color checker
8555-3	8555	2009_oh_8555_fruit-c.jpg	3	1.04009	66.0521	129.876	68.2977	50.5032	84.8406	36.2042	22.1191	24.3494	48.0352	33.1944	color data not normalized to color checker
8555-4	8555	2009_oh_8555_fruit-c.jpg	4	0.65124	79.8878	146.121	73.0747	54.4884	94.323	39.815	26.3236	27.1846	46.7767	38.1191	color data not normalized to color checker
8555-5	8555	2009_oh_8555_fruit-c.jpg	5	1.42763	74.7916	134.755	69.2025	51.7175	87.7	37.1876	23.693	25.0366	47.209	34.7762	color data not normalized to color checker
8555-6	8555	2009_oh_8555_fruit-c.jpg	6	2.09736	74.2256	126.193	65.6172	48.6069	82.1869	35.0039	22.0051	23.8535	48.3047	32.8255	color data not normalized to color checker
8555-7	8555	2009_oh_8555_fruit-c.jpg	7	2.21719	69.5534	139.427	71.8888	50.9258	89.5645	38.4929	24.0202	27.2431	48.5413	36.616	color data not normalized to color checker
8555-8	8555	2009_oh_8555_fruit-c.jpg	8	1.03423	80.7343	139.32	69.2284	51.4296	89.708	37.8664	25.4854	26.2229	46.325	36.8565	color data not normalized to color checker
8555-9	8555	2009_oh_8555_fruit-c.jpg	9	2.51919	72.0606	138.271	70.5315	50.5676	88.8078	38.0167	24.2869	26.8549	48.7281	36.6073	color data not normalized to color checker
8556-1	8556	2009_oh_8556_fruit-c.jpg	1	0.515679	87.576	145.307	63.9034	44.1751	89.1675	37.6418	30.1707	30.2436	44.9254	42.8917	color data not normalized to color checker
8556-2	8556	2009_oh_8556_fruit-c.jpg	2	1.36346	66.4829	146.325	73.488	51.2639	92.9424	39.9207	25.9231	29.0143	48.9692	39.2436	color data not normalized to color checker
8556-3	8556	2009_oh_8556_fruit-c.jpg	3	1.03743	90.3834	140.184	57.8811	42.5135	85.9535	35.6375	31.1225	28.6006	42.7204	42.5162	color data not normalized to color checker
8556-4	8556	2009_oh_8556_fruit-c.jpg	4	0.702069	88.2199	142.097	64.0596	46.5402	88.7497	37.2133	28.983	28.2659	44.2775	40.7062	color data not normalized to color checker
8556-5	8556	2009_oh_8556_fruit-c.jpg	5	3.27928	69.9424	141.185	70.3435	51.7257	90.7505	38.4836	25.4706	26.852	47.3266	37.6517	color data not normalized to color checker
8556-6	8556	2009_oh_8556_fruit-c.jpg	6	1.07418	70.7275	142.63	67.4264	46.5084	88.9928	37.9958	27.3298	29.177	46.9806	40.3243	color data not normalized to color checker
8556-7	8556	2009_oh_8556_fruit-c.jpg	7	4.08484	69.1134	151.785	75.0555	50.1286	94.9775	41.1336	27.1346	31.3064	49.4764	42.0737	color data not normalized to color checker
8556-8	8556	2009_oh_8556_fruit-c.jpg	8	0.977595	81.1985	146.027	69.3943	49.0601	91.788	38.9339	27.8366	29.0808	46.0396	40.5896	color data not normalized to color checker
8556-9	8556	2009_oh_8556_fruit-c.jpg	9	0.530169	85.3888	150.477	69.7145	51.2965	94.9453	39.7766	29.5014	29.0383	44.5417	41.648	color data not normalized to color checker
8557-1	8557	2009_oh_8557_fruit-c.jpg	1	0.615032	86.3868	141.772	66.0935	47.6586	89.1178	37.5731	27.8623	28.0664	45.5326	39.7647	color data not normalized to color checker
8557-2	8557	2009_oh_8557_fruit-c.jpg	2	1.73175	67.5818	145.87	75.4792	54.0051	94.0166	40.2993	24.8281	27.9668	48.8971	37.7188	color data not normalized to color checker
8557-3	8557	2009_oh_8557_fruit-c.jpg	3	6.27773	57.5568	143.224	75.0289	50.3478	91.0842	39.8024	23.6716	29.2706	50.947	38.3426	color data not normalized to color checker
8557-4	8557	2009_oh_8557_fruit-c.jpg	4	2.27845	72.7914	145.835	73.2217	51.359	92.789	39.7753	25.8731	28.8715	48.057	39.1631	color data not normalized to color checker
8557-5	8557	2009_oh_8557_fruit-c.jpg	5	1.83719	82.8635	137.129	65.1116	47.024	86.6522	36.6162	26.492	27.0789	45.6085	38.2044	color data not normalized to color checker
8557-6	8557	2009_oh_8557_fruit-c.jpg	6	4.63563	62.3167	146.182	76.1622	53.6109	93.9912	40.5579	24.5082	28.5557	49.8804	38.2995	color data not normalized to color checker
