	Tomato Analyzer - Color Data														
	Plot #	 File Name	Fruit No.	Parameter 1  (% surface w/ Hue 70-100)	Parameter 2  (% surface w/ Hue 0-50)	Avg. Red	Avg. Green	Avg. Blue	Avg. Luminosity	Avg. L	Avg. a	Avg. b	 Avg. Hue	Avg. Chroma	comment 
unique#	Plot #	image files	Fruit	SP:0000351	SP:0000350	SP:0000352	SP:0000355	SP:0000356	SP:0000360	SP:0000357	SP:0000358	SP:0000359	SP:0000361	SP:0000362	
8661-7	8661	2010_oh_8661_fruit-c.jpg	7	1.45	73.12	147.9387	77.5583	57.9897	96.8869	40.003	31.2972	25.4996	39.1717	40.3701	 
8661-8	8661	2010_oh_8661_fruit-c.jpg	8	3.47	64.01	145.5291	78.3757	56.6091	95.0932	39.8826	29.7141	25.9682	41.1513	39.4623	 
8661-9	8661	2010_oh_8661_fruit-c.jpg	9	5.01	54.93	141.2722	73.0544	47.4852	88.8172	38.024	30.1331	28.4867	43.3913	41.4668	 
8662-1	8662	2010_oh_8662_fruit-c.jpg	1	3.14	49.06	139.8713	74.2066	50.0671	89.3575	38.0781	29.1214	27.1683	43.0128	39.8268	 
8662-2	8662	2010_oh_8662_fruit-c.jpg	2	0.85	79.91	138.6592	68.1743	48.4538	88.0412	36.5534	31.8957	26.2263	39.4287	41.2935	 
8662-3	8662	2010_oh_8662_fruit-c.jpg	3	2.12	49.3	141.8044	78.3788	55.5812	92.8396	39.3059	28.0143	25.7213	42.5565	38.0314	 
8662-4	8662	2010_oh_8662_fruit-c.jpg	4	3.08	60.69	139.3145	71.5302	48.2115	88.166	37.4038	30.3079	27.3279	42.0403	40.8091	 
8662-5	8662	2010_oh_8662_fruit-c.jpg	5	1.19	79.6	138.9971	67.3667	48.0961	88.0048	36.4539	32.4788	26.3418	39.0436	41.8182	 
8662-6	8662	2010_oh_8662_fruit-c.jpg	6	2.15	65.89	136.1101	69.5226	48.0461	86.5994	36.4619	30.0492	26.2504	41.1398	39.9004	 
8662-7	8662	2010_oh_8662_fruit-c.jpg	7	2.36	67.92	150.5539	78.572	56.0514	97.1719	40.6954	31.754	27.3612	40.7502	41.916	 
8662-8	8662	2010_oh_8662_fruit-c.jpg	8	1.18	66.85	140.0632	72.4416	51.8273	90.234	37.7044	30.3785	25.8567	40.4027	39.8927	 
8662-9	8662	2010_oh_8662_fruit-c.jpg	9	3.99	73.73	139.8499	71.9005	51.9164	90.1662	37.5704	30.5662	25.6471	39.9989	39.9007	 
8663-1	8663	2010_oh_8663_fruit-c.jpg	1	0.64	95.26	142.4116	64.0994	50.4259	90.6577	36.3456	35.9044	25.0823	34.9377	43.7978	 
8663-2	8663	2010_oh_8663_fruit-c.jpg	2	0.43	92.04	137.2171	64.9575	50.9169	88.4766	35.6578	33.2884	23.7962	35.5591	40.9192	 
8663-3	8663	2010_oh_8663_fruit-c.jpg	3	0.89	87.86	132.2035	62.5149	45.9438	83.8129	34.2937	32.124	24.8024	37.6711	40.5846	 
8663-4	8663	2010_oh_8663_fruit-c.jpg	4	0.79	75.27	129.0907	62.232	45.0172	81.8822	33.7497	30.859	24.6187	38.5821	39.4761	 
8663-5	8663	2010_oh_8663_fruit-c.jpg	5	0.48	80.77	134.8783	66.1728	48.2381	86.1452	35.5253	31.3698	25.0363	38.5934	40.1358	 
8663-6	8663	2010_oh_8663_fruit-c.jpg	6	1.58	88.33	135.9915	65.0516	50.4716	87.6801	35.5533	32.6803	23.8922	36.1701	40.4825	 
8663-7	8663	2010_oh_8663_fruit-c.jpg	7	0.62	74.05	134.0731	64.0483	44.6956	84.0876	34.9181	31.9897	26.2954	39.42	41.41	 
8663-8	8663	2010_oh_8663_fruit-c.jpg	8	0.75	95.08	137.9651	62.5762	49.9843	88.395	35.3316	34.8126	23.9594	34.5372	42.2608	 
8663-9	8663	2010_oh_8663_fruit-c.jpg	9	0.24	87.88	130.3745	60.2431	45.8022	82.8552	33.5673	32.5969	24.0024	36.3657	40.4805	 
8664-1	8664	2010_oh_8664_fruit-c.jpg	1	0.86	78.41	154.9883	78.8456	60.6469	101.4614	41.5041	33.7338	25.8293	37.4405	42.4867	 
8664-2	8664	2010_oh_8664_fruit-c.jpg	2	3.82	53.23	158.1442	94.382	74.8222	109.6017	45.5705	27.4842	23.1401	40.0955	35.9283	 
8664-3	8664	2010_oh_8664_fruit-c.jpg	3	0.96	75.48	151.7306	77.6993	58.2186	98.7893	40.7011	32.8333	26.1359	38.5204	41.9656	 
8664-4	8664	2010_oh_8664_fruit-c.jpg	4	0.04	80.24	148.0665	72.8067	53.6815	94.9344	39.0381	33.6842	26.5404	38.2353	42.8838	 
8664-5	8664	2010_oh_8664_fruit-c.jpg	5	0.48	86.45	153.9688	76.5836	60.3446	100.8402	40.836	34.5576	25.1924	36.0919	42.7654	 
8664-6	8664	2010_oh_8664_fruit-c.jpg	6	0.93	57.98	154.3198	81.1819	57.824	99.8311	41.8245	31.9243	27.7133	40.9611	42.2752	 
8664-7	8664	2010_oh_8664_fruit-c.jpg	7	1.03	85.82	155.0103	75.4945	56.8826	99.704	40.7114	35.36	27.0029	37.3674	44.4914	 
8664-8	8664	2010_oh_8664_fruit-c.jpg	8	0.52	78.21	152.2373	77.2741	59.4928	99.5839	40.7328	33.4007	25.519	37.3807	42.0336	 
8664-9	8664	2010_oh_8664_fruit-c.jpg	9	0.06	85.97	153.2762	74.6147	56.8391	98.8579	40.2525	35.114	26.4154	36.9532	43.9405	 
8665-1	8665	2010_oh_8665_fruit-c.jpg	1	2.88	60.91	155.2082	86.5748	65.6883	103.9236	43.2332	29.9045	25.2286	40.1523	39.1249	 
8665-2	8665	2010_oh_8665_fruit-c.jpg	2	1.67	67.58	144.1054	75.1857	54.2751	93.2894	38.9314	30.7082	26.0093	40.264	40.2427	 
8665-3	8665	2010_oh_8665_fruit-c.jpg	3	3.86	49.95	146.4483	81.1651	58.3383	96.2621	40.6824	28.6213	25.8677	42.107	38.5787	 
8665-4	8665	2010_oh_8665_fruit-c.jpg	4	2	49.89	150.6412	80.4901	55.8734	97.1349	41.0892	30.6093	27.8084	42.2549	41.355	 
8665-5	8665	2010_oh_8665_fruit-c.jpg	5	14.96	41.08	148.2941	91.0087	66.4446	100.9294	43.285	24.4994	24.7953	45.3439	34.8572	 
8665-6	8665	2010_oh_8665_fruit-c.jpg	6	3.28	68.35	145.6597	80.9409	62.9214	98.1068	40.5618	28.7556	23.2433	38.9488	36.9748	 
8665-7	8665	2010_oh_8665_fruit-c.jpg	7	1.67	65.97	149.0004	79.5091	58.6637	97.6504	40.6685	30.7252	25.8638	40.0899	40.1618	 
8665-8	8665	2010_oh_8665_fruit-c.jpg	8	2.9	69.61	149.2139	78.8544	58.686	97.6935	40.6176	31.2031	25.7016	39.4778	40.4254	 
8665-9	8665	2010_oh_8665_fruit-c.jpg	9	1.86	64.17	136.4366	69.9919	49.6917	87.4924	36.6028	30.0054	25.5583	40.424	39.4151	 
8666-1	8666	2010_oh_8666_fruit-c.jpg	1	0.76	89.19	139.5518	64.2237	46.9233	87.6691	35.854	34.394	26.3717	37.4793	43.3407	 
8666-2	8666	2010_oh_8666_fruit-c.jpg	2	1.1	68.71	148.6817	75.7684	55.158	95.8192	39.7838	32.4609	26.7292	39.469	42.0495	 
8666-3	8666	2010_oh_8666_fruit-c.jpg	3	1.1	78.24	151.6537	75.1336	54.6544	97.0192	40.1156	34.0053	27.4625	38.9242	43.7098	 
8666-4	8666	2010_oh_8666_fruit-c.jpg	4	1.02	79.11	148.852	69.5582	50.6358	93.7761	38.5044	35.5712	27.6968	37.9053	45.0824	 
8666-5	8666	2010_oh_8666_fruit-c.jpg	5	0.87	77.57	139.6427	67.4071	49.7387	88.9845	36.6119	32.8786	25.6922	38.005	41.7264	 
8666-6	8666	2010_oh_8666_fruit-c.jpg	6	0.36	67.11	148.0212	72.6154	50.8153	93.5284	38.9133	33.5816	28.0562	39.8776	43.7593	 
8666-7	8666	2010_oh_8666_fruit-c.jpg	7	1.51	66.11	142.7241	69.7387	46.5295	89.0404	37.4462	32.6019	28.4347	41.0943	43.2598	 
8666-8	8666	2010_oh_8666_fruit-c.jpg	8	1.57	68.27	147.3854	74.3554	53.1029	94.2175	39.2877	32.5322	27.1229	39.8188	42.3556	 
8666-9	8666	2010_oh_8666_fruit-c.jpg	9	0.62	74.45	130.7095	63.6518	44.9184	82.6133	34.279	30.7634	25.316	39.4518	39.8408	 
8667-1	8667	2010_oh_8667_fruit-c.jpg	1	0.77	56.29	149.4759	80.2499	58.6883	97.9179	40.9007	30.526	26.1225	40.5552	40.1773	 
8667-2	8667	2010_oh_8667_fruit-c.jpg	2	0.46	50.11	151.7046	82.5099	59.7832	99.4915	41.7421	30.2411	26.5371	41.2675	40.2336	 
8667-3	8667	2010_oh_8667_fruit-c.jpg	3	0.82	71.75	138.0739	70.0316	50.5	88.7233	36.8879	30.7371	25.4904	39.6691	39.9316	 
8667-4	8667	2010_oh_8667_fruit-c.jpg	4	0.51	72.91	152.5558	78.6525	57.8531	98.9881	40.9869	32.6588	26.7635	39.3342	42.2242	 
8667-5	8667	2010_oh_8667_fruit-c.jpg	5	1.04	45.8	146.633	75.8334	50.6413	92.803	39.4453	31.1798	28.6328	42.5616	42.3322	 
8667-6	8667	2010_oh_8667_fruit-c.jpg	6	0.61	80.81	145.3035	72.3161	53.4889	93.5168	38.5231	32.8041	26.0242	38.4257	41.8732	 
8667-7	8667	2010_oh_8667_fruit-c.jpg	7	0.84	82.37	152.8383	80.6748	62.4398	101.2594	41.5565	31.9825	24.9548	37.9637	40.5663	 
8667-8	8667	2010_oh_8667_fruit-c.jpg	8	1.1	74.01	138.0982	70.4813	52.0102	89.3653	37.0398	30.6834	24.8253	38.9756	39.4685	 
8667-9	8667	2010_oh_8667_fruit-c.jpg	9	0.43	81.73	139.077	68.6287	50.0231	88.9133	36.7664	31.9681	25.6266	38.7166	40.9717	 
8668-1	8668	2010_oh_8668_fruit-c.jpg	1	3.01	7.43	143.1545	83.9339	53.3032	92.443	40.7973	25.0791	28.5836	48.7365	38.0261	 
8668-2	8668	2010_oh_8668_fruit-c.jpg	2	0.79	85.33	148.5572	70.6412	51.7102	94.2237	38.6778	34.9336	27.2193	37.9247	44.286	 
8668-3	8668	2010_oh_8668_fruit-c.jpg	3	1.72	56.85	140.4062	73.3614	50.1379	89.6469	37.9459	29.8025	26.9777	42.1519	40.1993	 
8668-4	8668	2010_oh_8668_fruit-c.jpg	4	1.59	50.54	145.2732	73.7302	47.5965	90.7577	38.7354	31.5271	29.3568	42.9584	43.0787	 
8668-5	8668	2010_oh_8668_fruit-c.jpg	5	0.74	77.41	151.6801	73.8123	51.8841	95.7885	39.8208	34.5172	28.5291	39.5743	44.7811	 
8668-6	8668	2010_oh_8668_fruit-c.jpg	6	3.81	64.07	143.4953	72.9834	49.7952	90.9363	38.3923	31.3162	27.7571	41.5521	41.8469	 
8668-7	8668	2010_oh_8668_fruit-c.jpg	7	4.92	45.04	155.78	85.4653	57.8972	100.5461	43.009	30.1437	29.1003	43.991	41.8984	 
8668-8	8668	2010_oh_8668_fruit-c.jpg	8	4.27	63.24	150.0158	77.6064	52.9276	95.4948	40.359	31.7225	28.4781	41.9151	42.63	 
8668-9	8668	2010_oh_8668_fruit-c.jpg	9	3.6	39.97	140.4038	79.7143	55.5546	92.1928	39.4445	26.5167	25.7007	44.1048	36.9278	 
8669-1	8669	2010_oh_8669_fruit-c.jpg	1	0.74	91.99	147.8489	71.9626	57.4171	96.5581	38.9105	34.3098	24.3485	35.362	42.0715	 
8669-2	8669	2010_oh_8669_fruit-c.jpg	2	0.46	83.5	129.8	66.1273	50.6184	84.8347	34.7703	29.4217	22.6613	37.6044	37.1372	 
8669-3	8669	2010_oh_8669_fruit-c.jpg	3	1	46.2	143.7526	76.4942	53.4808	92.7758	39.1763	29.7219	26.6534	41.8845	39.9224	 
8669-4	8669	2010_oh_8669_fruit-c.jpg	4	0.98	83.82	125.047	62.5216	46.5956	80.7165	33.1803	29.1091	22.9362	38.2359	37.0595	 
8669-5	8669	2010_oh_8669_fruit-c.jpg	5	0.74	87.17	150.1252	74.4615	56.9105	97.3778	39.7558	33.8754	25.7109	37.1979	42.5276	 
8669-6	8669	2010_oh_8669_fruit-c.jpg	6	0.42	92.81	139.4864	66.8122	50.3465	89.2804	36.4126	33.16	25.0459	37.0639	41.5558	 
8669-7	8669	2010_oh_8669_fruit-c.jpg	7	0.42	89.28	139.518	67.205	49.7943	89.0548	36.5107	32.9421	25.4945	37.7369	41.6552	 
8669-8	8669	2010_oh_8669_fruit-c.jpg	8	0.3	96.83	145.0899	70.2115	57.2457	95.1608	38.0944	34.1726	23.4073	34.41	41.4206	 
8669-9	8669	2010_oh_8669_fruit-c.jpg	9	1.22	91.69	154.3922	77.6385	63.2165	102.3153	41.1727	34.4229	24.172	35.0767	42.0621	 
8670-1	8670	2010_oh_8670_fruit-c.jpg	1	0.25	93.16	143.8595	67.9124	51.5042	91.8637	37.3507	34.5065	25.6021	36.5736	42.967	 
8670-2	8670	2010_oh_8670_fruit-c.jpg	2	0.38	95.06	144.2427	67.253	52.4099	92.4698	37.2962	35.0862	25.106	35.5857	43.1433	 
8670-3	8670	2010_oh_8670_fruit-c.jpg	3	0.87	92.34	142.0125	69.0181	54.1125	92.1899	37.3425	33.3181	24.1223	35.9045	41.1336	 
8670-4	8670	2010_oh_8670_fruit-c.jpg	4	1.06	92.64	146.0857	70.7485	56.1582	95.0597	38.376	34.2218	24.3556	35.4394	42.0039	 
8670-5	8670	2010_oh_8670_fruit-c.jpg	5	0.67	87.11	130.4173	63.7898	48.8328	84.2687	34.3405	30.9021	23.1705	36.8628	38.624	 
8670-6	8670	2010_oh_8670_fruit-c.jpg	6	0.39	96.52	143.2516	65.9203	52.7603	92.193	36.8756	35.378	24.3916	34.5846	42.9715	 
8670-7	8670	2010_oh_8670_fruit-c.jpg	7	0.82	91.98	141.224	67.5341	52.946	91.2801	36.8709	33.7052	24.2724	35.7591	41.5354	 
8670-8	8670	2010_oh_8670_fruit-c.jpg	8	0.77	91.72	146.8991	74.2063	59.5593	97.0498	39.2137	32.8964	23.5372	35.5834	40.4496	 
8670-9	8670	2010_oh_8670_fruit-c.jpg	9	0.8	62.65	145.8784	74.0295	51.8753	93.0383	38.9353	31.9397	27.3823	40.6069	42.0706	 
8671-1	8671	2010_oh_8671_fruit-c.jpg	1	1.79	56.35	154.5741	77.4235	51.9272	97.1561	41.0006	33.7301	29.9062	41.5612	45.0788	 
8671-2	8671	2010_oh_8671_fruit-c.jpg	2	0.78	83.33	150.6141	71.7876	50.947	94.8408	39.2116	35.1148	28.2952	38.8615	45.0962	 
8671-3	8671	2010_oh_8671_fruit-c.jpg	3	3.14	64.45	143.0939	72.7955	51.1776	91.3802	38.3173	31.3657	26.9392	40.6584	41.3465	 
8671-4	8671	2010_oh_8671_fruit-c.jpg	4	5.75	62.92	137.6387	69.1928	45.7204	86.2762	36.6477	30.6181	27.7647	42.202	41.3322	 
8671-5	8671	2010_oh_8671_fruit-c.jpg	5	2.04	68.96	148.6371	74.3944	51.7777	94.303	39.4542	32.8708	28.0403	40.4658	43.2059	 
8671-6	8671	2010_oh_8671_fruit-c.jpg	6	1.83	70.51	154.1274	79.7553	59.154	100.3186	41.5309	32.7692	26.6995	39.1723	42.2691	 
8671-7	8671	2010_oh_8671_fruit-c.jpg	7	3.37	67.46	151.7248	79.4755	57.8389	98.5646	41.1102	31.8294	26.9403	40.2444	41.7	 
8671-8	8671	2010_oh_8671_fruit-c.jpg	8	1.34	74.96	136.4321	68.022	49.0641	87.2536	36.1964	31.0513	25.3925	39.2749	40.1118	 
8671-9	8671	2010_oh_8671_fruit-c.jpg	9	3.14	65.95	138.5668	69.8331	47.8393	87.7185	36.9232	30.8266	26.9517	41.1632	40.9472	 
8672-1	8672	2010_oh_8672_fruit-c.jpg	1	1.22	46.8	144.954	75.2252	51.1637	92.2465	39.0572	30.819	27.831	42.0835	41.5256	 
8672-2	8672	2010_oh_8672_fruit-c.jpg	2	1	79.53	140.2203	68.8031	49.8456	89.3874	36.9876	32.3102	25.9988	38.8224	41.4715	 
8672-3	8672	2010_oh_8672_fruit-c.jpg	3	0.78	69.65	140.1329	71.2562	51.8514	90.3327	37.4495	31.0015	25.4649	39.4	40.1193	 
8672-4	8672	2010_oh_8672_fruit-c.jpg	4	0.87	65.69	140.2207	69.2563	47.9785	88.5089	37.0264	31.9458	27.0698	40.2768	41.8725	 
8672-5	8672	2010_oh_8672_fruit-c.jpg	5	1.09	78.53	139.7869	68.967	49.817	89.167	36.9287	32.0446	25.9411	38.9913	41.2286	 
8672-6	8672	2010_oh_8672_fruit-c.jpg	6	3.42	68.78	156.5998	83.1395	61.0682	102.4065	42.6099	32.1169	27.1403	40.1994	42.0487	 
8672-7	8672	2010_oh_8672_fruit-c.jpg	7	1.15	65.81	142.6024	70.8781	48.8472	90.0541	37.7682	32.0819	27.5131	40.6161	42.2637	 
8672-8	8672	2010_oh_8672_fruit-c.jpg	8	0.25	93.28	126.6596	60.2467	46.4158	81.3978	32.9691	31.0914	22.7912	36.2428	38.5502	 
8672-9	8672	2010_oh_8672_fruit-c.jpg	9	0.24	83.09	141.6357	67.9491	49.4284	89.8977	36.9763	33.3633	26.2263	38.1702	42.4374	 
8673-1	8673	2010_oh_8673_fruit-c.jpg	1	1	68.43	140.1694	69.8059	48.6124	88.8057	37.1361	31.6557	26.8485	40.3027	41.5081	 
8673-2	8673	2010_oh_8673_fruit-c.jpg	2	1.37	87.93	143.3121	67.0716	48.6487	90.2903	37.0515	34.4857	26.8705	37.9249	43.7183	 
8673-3	8673	2010_oh_8673_fruit-c.jpg	3	0.93	49.42	138.5547	71.9032	49.3797	88.3958	37.3429	29.8133	26.6171	41.7582	39.9663	 
8673-4	8673	2010_oh_8673_fruit-c.jpg	4	1.66	72.74	144.6704	70.8629	49.2202	91.2185	38.0819	33.0008	27.7507	40.0608	43.1179	 
8673-5	8673	2010_oh_8673_fruit-c.jpg	5	2.9	69.85	146.6208	76.8934	57.1154	95.8052	39.7286	31.0396	25.588	39.501	40.2269	 
8673-6	8673	2010_oh_8673_fruit-c.jpg	6	1.93	76.41	143.2326	69.2344	49.7683	90.7508	37.5195	33.3531	26.8072	38.7902	42.7908	 
8673-7	8673	2010_oh_8673_fruit-c.jpg	7	1.47	80.14	139.38	65.5479	45.4077	86.9515	36.0966	33.4147	27.3879	39.3392	43.2046	 
8673-8	8673	2010_oh_8673_fruit-c.jpg	8	1.42	58.95	143.3698	72.8037	49.843	90.8946	38.2729	31.3677	27.5811	41.3246	41.7691	 
8673-9	8673	2010_oh_8673_fruit-c.jpg	9	1.26	80.4	147.4567	73.7255	56.7561	96.0571	39.2164	33.1426	25.1719	37.2168	41.618	 
8674-1	8674	2010_oh_8674_fruit-c.jpg	1	7.93	45.5	163.4023	98.3283	72.4409	110.9757	47.12	27.2521	26.4078	44.0986	37.948	 
8674-2	8674	2010_oh_8674_fruit-c.jpg	2	2.42	49.1	149.3015	83.4635	60.1407	98.5476	41.467	28.5941	26.0307	42.3133	38.668	 
8674-3	8674	2010_oh_8674_fruit-c.jpg	3	0.33	95.91	128.5405	57.1539	43.966	81.157	32.575	33.4391	23.7771	35.4149	41.0308	 
8674-4	8674	2010_oh_8674_fruit-c.jpg	4	2.02	24.67	153.4796	86.9544	57.5995	99.2981	42.9507	28.2984	29.1816	45.8802	40.6493	 
8674-5	8674	2010_oh_8674_fruit-c.jpg	5	9.78	34.36	158.972	93.8541	67.3347	106.4812	45.5058	27.4346	27.0699	44.6166	38.5414	 
8674-6	8674	2010_oh_8674_fruit-c.jpg	6	0.08	56.12	148.3512	77.1741	53.8706	95.1618	40.0128	31.3572	27.5721	41.3248	41.7552	 
8674-7	8674	2010_oh_8674_fruit-c.jpg	7	1.39	51.96	146.5188	75.4705	51.7977	93.272	39.3348	31.3937	27.846	41.5728	41.9639	 
8674-8	8674	2010_oh_8674_fruit-c.jpg	8	0.62	74.76	136.6344	68.6166	50.4286	88.0151	36.3787	30.8955	24.819	38.7757	39.6297	 
8674-9	8674	2010_oh_8674_fruit-c.jpg	9	17.34	19.1	145.721	90.5061	59.4558	96.5523	42.822	22.8493	27.7158	50.4973	35.9201	 
8675-1	8675	2010_oh_8675_fruit-c.jpg	1	2.58	66.19	124.2981	64.3832	45.2013	79.7228	33.4692	27.5416	23.9628	41.0252	36.5069	 
8675-2	8675	2010_oh_8675_fruit-c.jpg	2	1.74	72.83	130.8743	65.5376	45.6219	83.0504	34.7407	29.7762	25.383	40.4462	39.127	 
8675-3	8675	2010_oh_8675_fruit-c.jpg	3	12.63	32.08	137.8122	78.64	49.4059	88.0928	38.8361	25.4164	28.1469	47.9183	37.9241	 
8675-4	8675	2010_oh_8675_fruit-c.jpg	4	5.71	55.48	137.2575	73.9514	50.2313	88.2259	37.6648	28.0031	26.3891	43.3003	38.4781	 
8675-5	8675	2010_oh_8675_fruit-c.jpg	5	3.17	57.79	130.3594	66.075	42.9587	81.549	34.7769	29.0542	26.8187	42.7088	39.5397	 
8675-6	8675	2010_oh_8675_fruit-c.jpg	6	1.94	76.24	118.6864	59.3334	42.5513	75.8727	31.4647	27.7835	22.8701	39.4597	35.9856	 
8675-7	8675	2010_oh_8675_fruit-c.jpg	7	4.71	57.44	133.5661	69.1865	45.6212	84.3195	35.9943	28.8127	26.8537	42.9844	39.3864	 
8675-8	8675	2010_oh_8675_fruit-c.jpg	8	1.98	50	126.9436	69.4964	48.8266	82.6991	35.0637	25.9796	23.899	42.6114	35.3001	 
8675-9	8675	2010_oh_8675_fruit-c.jpg	9	6.53	55.61	135.4416	71.1451	47.5469	86.1019	36.7663	28.6211	26.7128	43.0248	39.1502	 
8676-1	8676	2010_oh_8676_fruit-c.jpg	1	0.68	81.01	160.7955	81.6059	62.4237	105.0237	42.9623	34.807	26.8606	37.6573	43.9661	 
8676-2	8676	2010_oh_8676_fruit-c.jpg	2	0.63	81.57	158.9999	78.6344	58.3327	102.2477	41.9876	35.3858	27.769	38.1231	44.9808	 
8676-3	8676	2010_oh_8676_fruit-c.jpg	3	0.84	69.81	152.7422	76.2682	54.232	97.3624	40.4912	33.8006	28.033	39.6711	43.9127	 
8676-4	8676	2010_oh_8676_fruit-c.jpg	4	0.48	80.55	150.3027	70.4539	48.6854	93.6223	38.8478	35.579	29.0531	39.2344	45.9341	 
8676-5	8676	2010_oh_8676_fruit-c.jpg	5	0.97	80.24	158.6591	78.2367	58.204	102.0164	41.8772	35.4367	27.7278	38.0418	44.9955	 
8676-6	8676	2010_oh_8676_fruit-c.jpg	6	0.16	67.2	151.3907	75.4409	53.3839	96.3558	40.1291	33.6029	28.05	39.8535	43.7717	 
8676-7	8676	2010_oh_8676_fruit-c.jpg	7	0.95	74.22	151.2203	75.4495	54.1935	96.626	40.1122	33.6059	27.5719	39.3671	43.4691	 
8676-8	8676	2010_oh_8676_fruit-c.jpg	8	0.54	79.47	147.645	71.7346	51.6313	93.7482	38.7521	33.985	27.3223	38.7976	43.606	 
8676-9	8676	2010_oh_8676_fruit-c.jpg	9	0.77	82.32	154.0447	73.3361	52.8976	97.353	40.0745	35.8308	28.3468	38.3485	45.6879	 
8677-1	8677	2010_oh_8677_fruit-c.jpg	1	2.68	42.62	141.4612	78.2432	53.9321	91.9127	39.2574	27.7234	26.4462	43.6493	38.3144	 
8677-2	8677	2010_oh_8677_fruit-c.jpg	2	1.97	54.75	144.362	76.9109	54.434	93.5109	39.3982	29.7966	26.3857	41.5258	39.8001	 
8677-3	8677	2010_oh_8677_fruit-c.jpg	3	1.15	72.25	135.2157	68.8714	49.8314	87.0274	36.2187	30.1006	24.9421	39.6459	39.0916	 
8677-4	8677	2010_oh_8677_fruit-c.jpg	4	1.44	52.89	139.5412	72.6148	49.4171	88.8968	37.6825	29.8128	26.9837	42.1484	40.211	 
8677-5	8677	2010_oh_8677_fruit-c.jpg	5	1.17	79.9	140.3803	70.3692	51.4924	90.2625	37.3442	31.596	25.4953	38.9006	40.5995	 
8677-6	8677	2010_oh_8677_fruit-c.jpg	6	1.32	63.08	140.7994	72.9945	51.5687	90.4784	37.9865	30.3208	26.2205	40.8523	40.0857	 
8677-7	8677	2010_oh_8677_fruit-c.jpg	7	3.18	54.61	139.5231	72.5024	49.4691	88.901	37.6825	29.8589	26.9577	42.0769	40.2277	 
8677-8	8677	2010_oh_8677_fruit-c.jpg	8	0.81	57.74	138.2056	71.9611	49.4356	88.2625	37.3258	29.6501	26.5443	41.8366	39.7961	 
8677-9	8677	2010_oh_8677_fruit-c.jpg	9	1.52	68.8	129.4601	66.7299	47.5378	83.2393	34.8258	28.6896	24.4062	40.3877	37.6664	 
8678-1	8678	2010_oh_8678_fruit-c.jpg	1	0.74	68.24	158.0467	81.7776	58.638	101.9368	42.5018	33.3097	28.251	40.3023	43.6767	 
8678-2	8678	2010_oh_8678_fruit-c.jpg	2	1.58	50.75	128.2024	67.8759	45.9674	81.9477	34.8368	27.2638	25.1963	42.7431	37.1237	 
8678-3	8678	2010_oh_8678_fruit-c.jpg	3	3.37	44.16	162.0984	93.5209	68.1134	108.3263	45.7674	29.1174	27.1206	42.9665	39.7914	 
8678-4	8678	2010_oh_8678_fruit-c.jpg	4	1.75	62.01	152.4856	79.2712	53.663	96.9812	41.0555	31.9317	28.9726	42.2184	43.1166	 
8678-5	8678	2010_oh_8678_fruit-c.jpg	5	3.21	73.84	147.1495	76.237	53.7854	94.5438	39.648	31.3524	27.1499	40.8913	41.474	 
8678-6	8678	2010_oh_8678_fruit-c.jpg	6	1.9	50.11	131.118	68.5134	46.2082	83.3881	35.45	28.289	25.9096	42.4863	38.3611	 
8678-7	8678	2010_oh_8678_fruit-c.jpg	7	0.95	70.93	147.6173	70.5924	47.3354	91.7045	38.4499	34.3211	29.2785	40.4667	45.1128	 
8678-8	8678	2010_oh_8678_fruit-c.jpg	8	1	53.74	117.4046	63.1802	45.1488	76.4562	32.163	25.1924	22.282	41.4918	33.6325	 
8678-9	8678	2010_oh_8678_fruit-c.jpg	9	0.93	78.22	144.7019	71.0848	51.2026	92.1308	38.1353	33.0856	26.7677	38.9744	42.5578	 
8679-1	8679	2010_oh_8679_fruit-c.jpg	1	0.38	92.83	146.5802	70.2299	54.2441	94.4229	38.2805	34.5532	25.3248	36.2385	42.8401	 
8679-2	8679	2010_oh_8679_fruit-c.jpg	2	0.38	88.7	141.4213	67.4801	50.304	90.1665	36.8584	33.5966	25.6133	37.3211	42.2466	 
8679-3	8679	2010_oh_8679_fruit-c.jpg	3	1.04	90.23	134.1972	65.3764	50.5048	86.8174	35.3197	31.7751	23.504	36.4903	39.5234	 
8679-4	8679	2010_oh_8679_fruit-c.jpg	4	0.67	87.05	149.0713	72.6507	54.2424	95.6453	39.1687	34.2416	26.3937	37.6253	43.2333	 
8679-5	8679	2010_oh_8679_fruit-c.jpg	5	0.69	88.43	135.9876	64.9534	48.2297	86.586	35.4523	32.5891	24.971	37.4607	41.0561	 
8679-6	8679	2010_oh_8679_fruit-c.jpg	6	0.65	92.59	147.5552	70.3086	57.2691	96.2717	38.4643	35.121	23.9592	34.3014	42.515	 
8679-7	8679	2010_oh_8679_fruit-c.jpg	7	0.48	93.56	146.9972	69.2543	55.2436	95.0725	38.2173	35.3042	24.6986	34.9764	43.0861	 
8679-8	8679	2010_oh_8679_fruit-c.jpg	8	0.36	96.07	128.2616	61.6093	52.9382	85.1771	33.6221	31.545	19.9678	32.3336	37.3336	 
8679-9	8679	2010_oh_8679_fruit-c.jpg	9	1.42	90.46	135.6181	65.687	50.0496	87.345	35.5928	32.1192	24.1328	36.9194	40.1751	 
