	Tomato Analyzer - Latitudinal Shape - Individual Data						
	Plot #	image files	Fruit	  Lobedness Degree	  Pericarp Area	  Pericarp Thickness	comment
unique#	Plot #	image files	Fruit	SP:0000103	SP:0000095|unit:square centimeter	SP:0000372|unit:centimeter	
8691-1	8691	2010_oh_8691_fruit-c.jpg	1	0.6121	0.4495	0.2526	
8691-2	8691	2010_oh_8691_fruit-c.jpg	2	1.9168	0.4498	0.2578	
8691-3	8691	2010_oh_8691_fruit-c.jpg	3	1.2312	0.4507	0.2583	
8691-4	8691	2010_oh_8691_fruit-c.jpg	4	1.3713	0.4504	0.2568	
8691-5	8691	2010_oh_8691_fruit-c.jpg	5	0.9344	0.4505	0.2553	
8691-6	8691	2010_oh_8691_fruit-c.jpg	6	1.2705	0.4505	0.257	
8691-7	8691	2010_oh_8691_fruit-c.jpg	7	1.8749	0.452	0.256	
8691-8	8691	2010_oh_8691_fruit-c.jpg	8	1.2527	0.451	0.2571	
8691-9	8691	2010_oh_8691_fruit-c.jpg	9	0.9704	0.4521	0.2593	
8692-1	8692	2010_oh_8692_fruit-c.jpg	1	0.6561	0.4503	0.25	
8692-2	8692	2010_oh_8692_fruit-c.jpg	2	1.7492	0.4492	0.2575	
8692-3	8692	2010_oh_8692_fruit-c.jpg	3	1.2403	0.4518	0.253	
8692-4	8692	2010_oh_8692_fruit-c.jpg	4	0.7815	0.4464	0.2546	
8692-5	8692	2010_oh_8692_fruit-c.jpg	5	2.1174	0.4482	0.253	
8692-6	8692	2010_oh_8692_fruit-c.jpg	6	1.4493	0.4516	0.2579	
8692-7	8692	2010_oh_8692_fruit-c.jpg	7	1.5001	0.4531	0.2517	
8692-8	8692	2010_oh_8692_fruit-c.jpg	8	1.5015	0.4543	0.2556	
8692-9	8692	2010_oh_8692_fruit-c.jpg	9	1.4916	0.4509	0.2589	
8693-1	8693	2010_oh_8693_fruit-c.jpg	1	0.6329	0.4487	0.2538	
8693-2	8693	2010_oh_8693_fruit-c.jpg	2	1.1961	0.4495	0.2527	
8693-3	8693	2010_oh_8693_fruit-c.jpg	3	1.2591	0.4498	0.2529	
8693-4	8693	2010_oh_8693_fruit-c.jpg	4	0.8925	0.4445	0.2553	
8693-5	8693	2010_oh_8693_fruit-c.jpg	5	1.4188	0.4492	0.2576	
8693-6	8693	2010_oh_8693_fruit-c.jpg	6	0.817	0.45	0.2565	
8693-7	8693	2010_oh_8693_fruit-c.jpg	7	1.2678	0.4494	0.2514	
8693-8	8693	2010_oh_8693_fruit-c.jpg	8	0.4113	0.4509	0.2557	
8693-9	8693	2010_oh_8693_fruit-c.jpg	9	0.9895	0.4508	0.2561	
8694-1	8694	2010_oh_8694_fruit-c.jpg	1	1.6937	0.4485	0.255	
8694-2	8694	2010_oh_8694_fruit-c.jpg	2	0.9344	0.4468	0.2569	
8694-3	8694	2010_oh_8694_fruit-c.jpg	3	0.9617	0.4495	0.2572	
8694-4	8694	2010_oh_8694_fruit-c.jpg	4	0.4274	0.4486	0.2537	
8694-5	8694	2010_oh_8694_fruit-c.jpg	5	1.0704	0.4489	0.255	
8694-6	8694	2010_oh_8694_fruit-c.jpg	6	1.0047	0.45	0.2565	
8694-7	8694	2010_oh_8694_fruit-c.jpg	7	0.9845	0.4489	0.2526	
8694-8	8694	2010_oh_8694_fruit-c.jpg	8	1.33	0.45	0.2488	
8694-9	8694	2010_oh_8694_fruit-c.jpg	9	1.7819	0.4375	0.2556	
8695-1	8695	2010_oh_8695_fruit-c.jpg	1	1.0845	0.4498	0.2539	
8695-2	8695	2010_oh_8695_fruit-c.jpg	2	0.6402	0.4493	0.2589	
8695-3	8695	2010_oh_8695_fruit-c.jpg	3	1.5731	0.4505	0.2555	
8695-4	8695	2010_oh_8695_fruit-c.jpg	4	1.132	0.4503	0.2527	
8695-5	8695	2010_oh_8695_fruit-c.jpg	5	1.2362	0.4497	0.2592	
8695-6	8695	2010_oh_8695_fruit-c.jpg	6	1.3578	0.4496	0.2556	
8695-7	8695	2010_oh_8695_fruit-c.jpg	7	1.0638	0.4504	0.2556	
8695-8	8695	2010_oh_8695_fruit-c.jpg	8	1.1703	0.4505	0.2599	
8695-9	8695	2010_oh_8695_fruit-c.jpg	9	1.3627	0.4535	0.2585	
8696-1	8696	2010_oh_8696_fruit-c.jpg	1	0.6131	0.4498	0.2551	
8696-2	8696	2010_oh_8696_fruit-c.jpg	2	1.1786	0.4497	0.2527	
8696-3	8696	2010_oh_8696_fruit-c.jpg	3	1.282	0.445	0.2512	
8696-4	8696	2010_oh_8696_fruit-c.jpg	4	1.5471	0.4477	0.2538	
8696-5	8696	2010_oh_8696_fruit-c.jpg	5	1.3348	0.4497	0.2585	
8696-6	8696	2010_oh_8696_fruit-c.jpg	6	2.0295	0.4494	0.2542	
8696-7	8696	2010_oh_8696_fruit-c.jpg	7	1.9508	0.4329	0.2528	
8696-8	8696	2010_oh_8696_fruit-c.jpg	8	1.598	0.4488	0.2529	
8696-9	8696	2010_oh_8696_fruit-c.jpg	9	1.6179	0.4512	0.2544	
8697-1	8697	2010_oh_8697_fruit-c.jpg	1	0.9484	0.4487	0.2524	
8697-2	8697	2010_oh_8697_fruit-c.jpg	2	1.2339	0.4489	0.2559	
8697-3	8697	2010_oh_8697_fruit-c.jpg	3	1.3439	0.4492	0.2576	
8697-4	8697	2010_oh_8697_fruit-c.jpg	4	1.7784	0.4445	0.2553	
8697-5	8697	2010_oh_8697_fruit-c.jpg	5	1.1029	0.4488	0.2527	
8697-6	8697	2010_oh_8697_fruit-c.jpg	6	1.7611	0.4451	0.2551	
8697-7	8697	2010_oh_8697_fruit-c.jpg	7	1.7208	0.4493	0.25	
8697-8	8697	2010_oh_8697_fruit-c.jpg	8	1.2861	0.4402	0.2554	
8697-9	8697	2010_oh_8697_fruit-c.jpg	9	1.2272	0.4432	0.2557	
8698-1	8698	2010_oh_8698_fruit-c.jpg	1	1.0318	0.4491	0.2489	
8698-2	8698	2010_oh_8698_fruit-c.jpg	2	0.8114	0.4497	0.2552	
8698-3	8698	2010_oh_8698_fruit-c.jpg	3	1.642	0.4494	0.2525	
8698-4	8698	2010_oh_8698_fruit-c.jpg	4	1.1012	0.4493	0.254	
8698-5	8698	2010_oh_8698_fruit-c.jpg	5	1.9441	0.4497	0.2578	
8698-6	8698	2010_oh_8698_fruit-c.jpg	6	1.7679	0.4508	0.2527	
8698-7	8698	2010_oh_8698_fruit-c.jpg	7	1.6082	0.4513	0.2542	
8698-8	8698	2010_oh_8698_fruit-c.jpg	8	1.1165	0.4513	0.256	
8698-9	8698	2010_oh_8698_fruit-c.jpg	9	1.1389	0.451	0.2529	
8699-1	8699	2010_oh_8699_fruit-c.jpg	1	1.2181	0.4477	0.2543	
8699-2	8699	2010_oh_8699_fruit-c.jpg	2	1.0372	0.4486	0.2564	
8699-3	8699	2010_oh_8699_fruit-c.jpg	3	0.9248	0.4495	0.2514	
8699-4	8699	2010_oh_8699_fruit-c.jpg	4	0.8727	0.4494	0.2578	
8699-5	8699	2010_oh_8699_fruit-c.jpg	5	0.784	0.4492	0.2541	
8699-6	8699	2010_oh_8699_fruit-c.jpg	6	0.6264	0.4505	0.2554	
8699-7	8699	2010_oh_8699_fruit-c.jpg	7	0.9434	0.4497	0.2556	
8699-8	8699	2010_oh_8699_fruit-c.jpg	8	0.9264	0.4451	0.254	
8699-9	8699	2010_oh_8699_fruit-c.jpg	9	1.348	0.4513	0.2568	
8700-1	8700	2010_oh_8700_fruit-c.jpg	1	0.9364	0.4489	0.2536	
8700-2	8700	2010_oh_8700_fruit-c.jpg	2	0.6379	0.4497	0.2577	
8700-3	8700	2010_oh_8700_fruit-c.jpg	3	1.084	0.4491	0.2584	
8700-4	8700	2010_oh_8700_fruit-c.jpg	4	0.7536	0.4493	0.2554	
8700-5	8700	2010_oh_8700_fruit-c.jpg	5	0.9918	0.4496	0.2556	
8700-6	8700	2010_oh_8700_fruit-c.jpg	6	0.7391	0.4509	0.2555	
8700-7	8700	2010_oh_8700_fruit-c.jpg	7	0.8165	0.4517	0.2587	
8700-8	8700	2010_oh_8700_fruit-c.jpg	8	1.0712	0.4497	0.2585	
8700-9	8700	2010_oh_8700_fruit-c.jpg	9	0.8861	0.4515	0.2532	
8701-1	8701	2010_oh_8701_fruit-c.jpg	1	1.3855	0.5341	0.314	
8701-2	8701	2010_oh_8701_fruit-c.jpg	2	1.4942	0.4498	0.2553	
8701-3	8701	2010_oh_8701_fruit-c.jpg	3	1.056	0.4888	0.2924	
8701-4	8701	2010_oh_8701_fruit-c.jpg	4	1.0424	0.5983	0.361	
8701-5	8701	2010_oh_8701_fruit-c.jpg	5	2.1153	0.5322	0.3165	
8701-6	8701	2010_oh_8701_fruit-c.jpg	6	1.5499	0.4514	0.2533	
8701-7	8701	2010_oh_8701_fruit-c.jpg	7	0.8827	0.4516	0.2562	
8701-8	8701	2010_oh_8701_fruit-c.jpg	8	0.6186	0.4532	0.2584	
8701-9	8701	2010_oh_8701_fruit-c.jpg	9	1.1648	0.4545	0.2519	
8702-1	8702	2010_oh_8702_fruit-c.jpg	1	0.5619	0.448	0.2534	
8702-2	8702	2010_oh_8702_fruit-c.jpg	2	0.7754	0.4489	0.2537	
8702-3	8702	2010_oh_8702_fruit-c.jpg	3	0.4962	0.4496	0.2552	
8702-4	8702	2010_oh_8702_fruit-c.jpg	4	0.8172	0.4501	0.2527	
8702-5	8702	2010_oh_8702_fruit-c.jpg	5	0.7232	0.451	0.2555	
8702-6	8702	2010_oh_8702_fruit-c.jpg	6	0.8687	0.451	0.2557	
8702-7	8702	2010_oh_8702_fruit-c.jpg	7	0.6583	0.4509	0.2557	
8702-8	8702	2010_oh_8702_fruit-c.jpg	8	1.2146	0.4521	0.2576	
8702-9	8702	2010_oh_8702_fruit-c.jpg	9	0.7589	0.4518	0.2562	
8703-1	8703	2010_oh_8703_fruit-c.jpg	1	0.8726	0.45	0.2555	
8703-2	8703	2010_oh_8703_fruit-c.jpg	2	0.5769	0.4496	0.257	
8703-3	8703	2010_oh_8703_fruit-c.jpg	3	0.8284	0.4498	0.2582	
8703-4	8703	2010_oh_8703_fruit-c.jpg	4	2.324	0.4507	0.2514	
8703-5	8703	2010_oh_8703_fruit-c.jpg	5	0.8235	0.4515	0.2577	
8703-6	8703	2010_oh_8703_fruit-c.jpg	6	1.8248	0.4501	0.2557	
8703-7	8703	2010_oh_8703_fruit-c.jpg	7	1.2481	0.451	0.2501	
8703-8	8703	2010_oh_8703_fruit-c.jpg	8	3.9363	0.4516	0.2594	
8703-9	8703	2010_oh_8703_fruit-c.jpg	9	1.991	0.4522	0.258	
8704-1	8704	2010_oh_8704_fruit-c.jpg	1	1.2707	0.4483	0.2512	
8704-2	8704	2010_oh_8704_fruit-c.jpg	2	0.9865	0.4487	0.2525	
8704-3	8704	2010_oh_8704_fruit-c.jpg	3	1.6152	0.4492	0.2576	
8704-4	8704	2010_oh_8704_fruit-c.jpg	4	0.7366	0.4485	0.2562	
8704-5	8704	2010_oh_8704_fruit-c.jpg	5	1.3658	0.45	0.2515	
8704-6	8704	2010_oh_8704_fruit-c.jpg	6	1.0613	0.4462	0.2527	
8704-7	8704	2010_oh_8704_fruit-c.jpg	7	1.0836	0.4495	0.2529	
8704-8	8704	2010_oh_8704_fruit-c.jpg	8	0.6631	0.4491	0.2557	
8704-9	8704	2010_oh_8704_fruit-c.jpg	9	2.2719	0.4439	0.256	
8705-1	8705	2010_oh_8705_fruit-c.jpg	1	1.136	0.4497	0.2539	
8705-2	8705	2010_oh_8705_fruit-c.jpg	2	1.3765	0.4482	0.2577	
8705-3	8705	2010_oh_8705_fruit-c.jpg	3	0.8968	0.4493	0.2553	
8705-4	8705	2010_oh_8705_fruit-c.jpg	4	0.9572	0.4498	0.2569	
8705-5	8705	2010_oh_8705_fruit-c.jpg	5	0.9066	0.4494	0.2461	
8705-6	8705	2010_oh_8705_fruit-c.jpg	6	0.9133	0.4511	0.2574	
8705-7	8705	2010_oh_8705_fruit-c.jpg	7	1.3288	0.4513	0.2559	
8705-8	8705	2010_oh_8705_fruit-c.jpg	8	1.7777	0.448	0.2595	
8705-9	8705	2010_oh_8705_fruit-c.jpg	9	0.6001	0.4506	0.2531	
8706-1	8706	2010_oh_8706_fruit-c.jpg	1	1.2625	0.4488	0.2561	
8706-2	8706	2010_oh_8706_fruit-c.jpg	2	2.3604	0.4492	0.2587	
8706-3	8706	2010_oh_8706_fruit-c.jpg	3	0.7553	0.4493	0.2554	
8706-4	8706	2010_oh_8706_fruit-c.jpg	4	0.6654	0.4481	0.2564	
8706-5	8706	2010_oh_8706_fruit-c.jpg	5	0.4719	0.4498	0.2569	
8706-6	8706	2010_oh_8706_fruit-c.jpg	6	1.3581	0.4501	0.2527	
8706-7	8706	2010_oh_8706_fruit-c.jpg	7	0.6846	0.4498	0.2542	
8706-8	8706	2010_oh_8706_fruit-c.jpg	8	0.756	0.4505	0.2595	
8706-9	8706	2010_oh_8706_fruit-c.jpg	9	1.1556	0.4527	0.2594	
8707-1	8707	2010_oh_8707_fruit-c.jpg	1	0.8169	0.4505	0.2542	
8707-2	8707	2010_oh_8707_fruit-c.jpg	2	1.2055	0.449	0.2527	
8707-3	8707	2010_oh_8707_fruit-c.jpg	3	0.4821	0.4467	0.2527	
8707-4	8707	2010_oh_8707_fruit-c.jpg	4	0.7962	0.4492	0.258	
8707-5	8707	2010_oh_8707_fruit-c.jpg	5	1.1835	0.4509	0.253	
8707-6	8707	2010_oh_8707_fruit-c.jpg	6	1.2648	0.4517	0.2588	
8707-7	8707	2010_oh_8707_fruit-c.jpg	7	1.5395	0.4516	0.259	
8707-8	8707	2010_oh_8707_fruit-c.jpg	8	1.0091	0.4536	0.2569	
8707-9	8707	2010_oh_8707_fruit-c.jpg	9	1.8486	0.4544	0.2552	
8708-1	8708	2010_oh_8708_fruit-c.jpg	1	1.1095	0.4493	0.255	
8708-2	8708	2010_oh_8708_fruit-c.jpg	2	1.9052	0.4489	0.2538	
8708-3	8708	2010_oh_8708_fruit-c.jpg	3	0.824	0.4495	0.2551	
8708-4	8708	2010_oh_8708_fruit-c.jpg	4	1.2226	0.4503	0.2578	
8708-5	8708	2010_oh_8708_fruit-c.jpg	5	0.4979	0.4501	0.2552	
8708-6	8708	2010_oh_8708_fruit-c.jpg	6	1.0458	0.4502	0.2553	
8708-7	8708	2010_oh_8708_fruit-c.jpg	7	0.9722	0.4508	0.2586	
8708-8	8708	2010_oh_8708_fruit-c.jpg	8	0.7638	0.4512	0.2542	
8708-9	8708	2010_oh_8708_fruit-c.jpg	9	0.7215	0.4508	0.2584	
8709-1	8709	2010_oh_8709_fruit-c.jpg	1	1.0269	0.4481	0.2527	
8709-2	8709	2010_oh_8709_fruit-c.jpg	2	0.9126	0.4488	0.2563	
8709-3	8709	2010_oh_8709_fruit-c.jpg	3	0.8394	0.4488	0.2553	
8709-4	8709	2010_oh_8709_fruit-c.jpg	4	0.7872	0.4494	0.2575	
8709-5	8709	2010_oh_8709_fruit-c.jpg	5	1.3604	0.4509	0.2529	
8709-6	8709	2010_oh_8709_fruit-c.jpg	6	1.7694	0.4507	0.2541	
8709-7	8709	2010_oh_8709_fruit-c.jpg	7	1.5155	0.4516	0.2574	
8709-8	8709	2010_oh_8709_fruit-c.jpg	8	1.1064	0.4505	0.2558	
8709-9	8709	2010_oh_8709_fruit-c.jpg	9	1.1988	0.4489	0.2571	
8710-1	8710	2010_oh_8710_fruit-c.jpg	1	1.7787	0.4494	0.2538	
8710-2	8710	2010_oh_8710_fruit-c.jpg	2	1.5352	0.4391	0.2554	
8710-3	8710	2010_oh_8710_fruit-c.jpg	3	1.9353	0.45	0.2514	
8710-4	8710	2010_oh_8710_fruit-c.jpg	4	1.8043	0.4502	0.2565	
8710-5	8710	2010_oh_8710_fruit-c.jpg	5	1.3595	0.4498	0.2566	
8710-6	8710	2010_oh_8710_fruit-c.jpg	6	1.3287	0.4505	0.2582	
8710-7	8710	2010_oh_8710_fruit-c.jpg	7	0.9315	0.4505	0.2501	
8710-8	8710	2010_oh_8710_fruit-c.jpg	8	1.5052	0.4506	0.2514	
8710-9	8710	2010_oh_8710_fruit-c.jpg	9	0.9971	0.4517	0.2562	
8711-1	8711	2010_oh_8711_fruit-c.jpg	1	1.2079	0.4501	0.2527	
8711-2	8711	2010_oh_8711_fruit-c.jpg	2	1.1638	0.4492	0.2564	
8711-3	8711	2010_oh_8711_fruit-c.jpg	3	1.4715	0.4494	0.2564	
8711-4	8711	2010_oh_8711_fruit-c.jpg	4	0.9253	0.4492	0.2527	
8711-5	8711	2010_oh_8711_fruit-c.jpg	5	1.9307	0.451	0.2558	
8711-6	8711	2010_oh_8711_fruit-c.jpg	6	0.9358	0.4489	0.2572	
8711-7	8711	2010_oh_8711_fruit-c.jpg	7	1.7524	0.4515	0.2542	
8711-8	8711	2010_oh_8711_fruit-c.jpg	8	0.9207	0.4464	0.256	
8711-9	8711	2010_oh_8711_fruit-c.jpg	9	1.1728	0.4525	0.2534	
8712-1	8712	2010_oh_8712_fruit-c.jpg	1	1.3936	0.4502	0.2527	
8712-2	8712	2010_oh_8712_fruit-c.jpg	2	1.0408	0.4477	0.2565	
8712-3	8712	2010_oh_8712_fruit-c.jpg	3	0.7601	0.4495	0.253	
8712-4	8712	2010_oh_8712_fruit-c.jpg	4	0.5966	0.45	0.2598	
8712-5	8712	2010_oh_8712_fruit-c.jpg	5	0.577	0.4517	0.2593	
8712-6	8712	2010_oh_8712_fruit-c.jpg	6	0.6477	0.452	0.2562	
8712-7	8712	2010_oh_8712_fruit-c.jpg	7	0.6724	0.4497	0.2569	
8712-8	8712	2010_oh_8712_fruit-c.jpg	8	0.6045	0.4525	0.2517	
8712-9	8712	2010_oh_8712_fruit-c.jpg	9	0.546	0.4514	0.2577	
8713-1	8713	2010_oh_8713_fruit-c.jpg	1	0.7541	0.4509	0.2487	
8713-2	8713	2010_oh_8713_fruit-c.jpg	2	1.2215	0.4522	0.2576	
8713-3	8713	2010_oh_8713_fruit-c.jpg	3	0.9413	0.4402	0.2575	
8713-4	8713	2010_oh_8713_fruit-c.jpg	4	0.8236	0.4521	0.2561	
8713-5	8713	2010_oh_8713_fruit-c.jpg	5	1.1627	0.4516	0.2544	
8713-6	8713	2010_oh_8713_fruit-c.jpg	6	1.0381	0.4521	0.2565	
8713-7	8713	2010_oh_8713_fruit-c.jpg	7	0.8095	0.4493	0.2546	
8713-8	8713	2010_oh_8713_fruit-c.jpg	8	1.0828	0.4514	0.2564	
8713-9	8713	2010_oh_8713_fruit-c.jpg	9	1.478	0.4532	0.2613	
8714-1	8714	2010_oh_8714_fruit-c.jpg	1	1.1024	0.4492	0.2548	
8714-2	8714	2010_oh_8714_fruit-c.jpg	2	0.9769	0.4487	0.2536	
8714-3	8714	2010_oh_8714_fruit-c.jpg	3	0.9462	0.4487	0.25	
8714-4	8714	2010_oh_8714_fruit-c.jpg	4	1.2425	0.4509	0.2544	
8714-5	8714	2010_oh_8714_fruit-c.jpg	5	1.5401	0.4505	0.2543	
8714-6	8714	2010_oh_8714_fruit-c.jpg	6	1.0954	0.4522	0.2549	
8714-7	8714	2010_oh_8714_fruit-c.jpg	7	1.3553	0.4515	0.2559	
8714-8	8714	2010_oh_8714_fruit-c.jpg	8	0.8547	0.4517	0.253	
8714-9	8714	2010_oh_8714_fruit-c.jpg	9	2.0075	0.4515	0.2533	
8715-1	8715	2010_oh_8715_fruit-c.jpg	1	1.7888	0.3713	0.2511	
8715-2	8715	2010_oh_8715_fruit-c.jpg	2	1.5373	0.4193	0.2538	
8715-3	8715	2010_oh_8715_fruit-c.jpg	3	1.1358	0.4503	0.2557	
8715-4	8715	2010_oh_8715_fruit-c.jpg	4	0.9164	0.45	0.2542	
8715-5	8715	2010_oh_8715_fruit-c.jpg	5	0.9528	0.4502	0.2554	
8715-6	8715	2010_oh_8715_fruit-c.jpg	6	1.1317	0.4506	0.2541	
8715-7	8715	2010_oh_8715_fruit-c.jpg	7	0.8257	0.4395	0.2529	
8715-8	8715	2010_oh_8715_fruit-c.jpg	8	0.8352	0.4519	0.2517	
8715-9	8715	2010_oh_8715_fruit-c.jpg	9	0.9314	0.4525	0.2548	
8716-1	8716	2010_oh_8716_fruit-c.jpg	1	1.523	0.4489	0.2525	
8716-2	8716	2010_oh_8716_fruit-c.jpg	2	2.724	0.4408	0.2524	
8716-3	8716	2010_oh_8716_fruit-c.jpg	3	1.3097	0.4444	0.2565	
8716-4	8716	2010_oh_8716_fruit-c.jpg	4	1.9737	0.4512	0.2584	
8716-5	8716	2010_oh_8716_fruit-c.jpg	5	0.8796	0.4493	0.2528	
8716-6	8716	2010_oh_8716_fruit-c.jpg	6	1.2876	0.451	0.2556	
8716-7	8716	2010_oh_8716_fruit-c.jpg	7	0.8758	0.3949	0.2544	
8716-8	8716	2010_oh_8716_fruit-c.jpg	8	1.1012	0.4495	0.2618	
8716-9	8716	2010_oh_8716_fruit-c.jpg	9	1.0255	0.4515	0.2562	
8717-1	8717	2010_oh_8717_fruit-c.jpg	1	1.0173	0.4491	0.255	
8717-2	8717	2010_oh_8717_fruit-c.jpg	2	1.352	0.4431	0.2565	
8717-3	8717	2010_oh_8717_fruit-c.jpg	3	1.0842	0.4486	0.2565	
8717-4	8717	2010_oh_8717_fruit-c.jpg	4	2.0284	0.4492	0.2536	
8717-5	8717	2010_oh_8717_fruit-c.jpg	5	0.9715	0.4338	0.2512	
8717-6	8717	2010_oh_8717_fruit-c.jpg	6	1.1867	0.4503	0.2579	
8717-7	8717	2010_oh_8717_fruit-c.jpg	7	0.731	0.4508	0.2571	
8717-8	8717	2010_oh_8717_fruit-c.jpg	8	1.4127	0.4501	0.2609	
8717-9	8717	2010_oh_8717_fruit-c.jpg	9	1.3462	0.4511	0.256	
8718-1	8718	2010_oh_8718_fruit-c.jpg	1	1.0666	0.4502	0.2553	
8718-2	8718	2010_oh_8718_fruit-c.jpg	2	1.017	0.4496	0.2476	
8718-3	8718	2010_oh_8718_fruit-c.jpg	3	0.9066	0.4494	0.2552	
8718-4	8718	2010_oh_8718_fruit-c.jpg	4	1.0289	0.4499	0.2513	
8718-5	8718	2010_oh_8718_fruit-c.jpg	5	0.6108	0.4504	0.2581	
8718-6	8718	2010_oh_8718_fruit-c.jpg	6	1.4897	0.451	0.2585	
8718-7	8718	2010_oh_8718_fruit-c.jpg	7	1.1282	0.4509	0.2598	
8718-8	8718	2010_oh_8718_fruit-c.jpg	8	0.694	0.4509	0.2559	
8718-9	8718	2010_oh_8718_fruit-c.jpg	9	1.1407	0.4509	0.2515	
8719-1	8719	2010_oh_8719_fruit-c.jpg	1	0.7019	0.4498	0.2551	
8719-2	8719	2010_oh_8719_fruit-c.jpg	2	0.8365	0.45	0.2554	
8719-3	8719	2010_oh_8719_fruit-c.jpg	3	1.5046	0.4501	0.2528	
8719-4	8719	2010_oh_8719_fruit-c.jpg	4	1.0905	0.4507	0.2571	
8719-5	8719	2010_oh_8719_fruit-c.jpg	5	1.9113	0.4506	0.2557	
8719-6	8719	2010_oh_8719_fruit-c.jpg	6	0.7136	0.4507	0.2571	
8719-7	8719	2010_oh_8719_fruit-c.jpg	7	0.8029	0.4501	0.2541	
8719-8	8719	2010_oh_8719_fruit-c.jpg	8	1.318	0.4519	0.2545	
8719-9	8719	2010_oh_8719_fruit-c.jpg	9	1.4618	0.4518	0.2545	
8720-1	8720	2010_oh_8720_fruit-c.jpg	1	0.5143	0.4489	0.2537	
8720-2	8720	2010_oh_8720_fruit-c.jpg	2	1.5512	0.45	0.258	
8720-3	8720	2010_oh_8720_fruit-c.jpg	3	0.6537	0.4497	0.254	
8720-4	8720	2010_oh_8720_fruit-c.jpg	4	0.7333	0.4508	0.2514	
8720-5	8720	2010_oh_8720_fruit-c.jpg	5	1.2881	0.4495	0.2527	
8720-6	8720	2010_oh_8720_fruit-c.jpg	6	1.3075	0.451	0.2514	
8720-7	8720	2010_oh_8720_fruit-c.jpg	7	1.1021	0.4507	0.2542	
8720-8	8720	2010_oh_8720_fruit-c.jpg	8	0.887	0.4511	0.2573	
8720-9	8720	2010_oh_8720_fruit-c.jpg	9	1.3785	0.4512	0.2485	
8721-1	8721	2010_oh_8721_fruit-c.jpg	1	1.2016	0.4489	0.2583	
8721-2	8721	2010_oh_8721_fruit-c.jpg	2	0.834	0.4494	0.2549	
8721-3	8721	2010_oh_8721_fruit-c.jpg	3	1.5654	0.449	0.2536	
8721-4	8721	2010_oh_8721_fruit-c.jpg	4	1.3597	0.4474	0.2563	
8721-5	8721	2010_oh_8721_fruit-c.jpg	5	0.6717	0.45	0.2553	
8721-6	8721	2010_oh_8721_fruit-c.jpg	6	1.473	0.4507	0.2569	
8721-7	8721	2010_oh_8721_fruit-c.jpg	7	0.9409	0.4494	0.2563	
8721-8	8721	2010_oh_8721_fruit-c.jpg	8	1.4649	0.451	0.2557	
8721-9	8721	2010_oh_8721_fruit-c.jpg	9	0.7635	0.4515	0.2576	
8722-1	8722	2010_oh_8722_fruit-c.jpg	1	0.7221	0.4476	0.2585	
8722-2	8722	2010_oh_8722_fruit-c.jpg	2	1.0302	0.4537	0.2552	
8722-3	8722	2010_oh_8722_fruit-c.jpg	3	0.5876	0.4455	0.2607	
8722-4	8722	2010_oh_8722_fruit-c.jpg	4	0.9408	0.4546	0.2575	
8722-5	8722	2010_oh_8722_fruit-c.jpg	5	1.4062	0.455	0.2521	
8722-6	8722	2010_oh_8722_fruit-c.jpg	6	0.5605	0.4539	0.2632	
8722-7	8722	2010_oh_8722_fruit-c.jpg	7	0.8234	0.4552	0.2614	
8722-8	8722	2010_oh_8722_fruit-c.jpg	8	0.9018	0.4558	0.2619	
8722-9	8722	2010_oh_8722_fruit-c.jpg	9	1.3554	0.457	0.2581	
8723-1	8723	2010_oh_8723_fruit-c.jpg	1	1.0972	0.4498	0.2562	
8723-2	8723	2010_oh_8723_fruit-c.jpg	2	0.7385	0.4501	0.2553	
8723-3	8723	2010_oh_8723_fruit-c.jpg	3	0.5602	0.4497	0.2551	
8723-4	8723	2010_oh_8723_fruit-c.jpg	4	0.6004	0.45	0.2568	
8723-5	8723	2010_oh_8723_fruit-c.jpg	5	0.9345	0.4495	0.2513	
8723-6	8723	2010_oh_8723_fruit-c.jpg	6	0.8503	0.4489	0.2567	
8723-7	8723	2010_oh_8723_fruit-c.jpg	7	0.6313	0.4502	0.2527	
8723-8	8723	2010_oh_8723_fruit-c.jpg	8	1.0863	0.4519	0.2532	
8723-9	8723	2010_oh_8723_fruit-c.jpg	9	0.4908	0.4525	0.2532	
8724-1	8724	2010_oh_8724_fruit-c.jpg	1	1.2784	0.4486	0.2525	
8724-2	8724	2010_oh_8724_fruit-c.jpg	2	1.2313	0.449	0.2487	
8724-3	8724	2010_oh_8724_fruit-c.jpg	3	1.8859	0.449	0.2525	
8724-4	8724	2010_oh_8724_fruit-c.jpg	4	1.0469	0.4494	0.254	
8724-5	8724	2010_oh_8724_fruit-c.jpg	5	1.0224	0.4475	0.2594	
8724-6	8724	2010_oh_8724_fruit-c.jpg	6	0.9741	0.4325	0.2551	
8724-7	8724	2010_oh_8724_fruit-c.jpg	7	0.5366	0.4501	0.254	
8724-8	8724	2010_oh_8724_fruit-c.jpg	8	0.7869	0.4507	0.2582	
8724-9	8724	2010_oh_8724_fruit-c.jpg	9	1.5181	0.4512	0.2571	
8725-1	8725	2010_oh_8725_fruit-c.jpg	1	1.0338	0.4486	0.2536	
8725-2	8725	2010_oh_8725_fruit-c.jpg	2	1.3048	0.4493	0.2561	
8725-3	8725	2010_oh_8725_fruit-c.jpg	3	1.384	0.4488	0.2586	
8725-4	8725	2010_oh_8725_fruit-c.jpg	4	0.8018	0.4499	0.2551	
